iteration,x0,x1,x2,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,ceiling_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.625095466604667,0.8972138009695755,0.7756856902451935,0.24904007775011222,0.6588200054394644,True,0.4097799276893522,logei,0.0,False,1.6407415411981159,7,3e99939f-926b-4acb-926c-3aa5bf473e96,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.24904007775011222,2.8058608644056156,2.8058608644056156,2.8058608644056156,2.8058608644056156,0.24904007775011222,2.8058608644056156,hartmann_3
2,0.22520718999059186,0.30016628491122543,0.8735534453962619,1.1754030797677335,1.6407415411981159,True,0.4653384614303824,logei,0.0,False,1.6407415411981159,7,3e99939f-926b-4acb-926c-3aa5bf473e96,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,1.1754030797677335,1.879497862387994,4.685358726793609,1.879497862387994,2.3426793633968046,1.1754030797677335,1.879497862387994,hartmann_3
3,0.005265304565574724,0.8212284183827663,0.7970694287520462,1.1880648068824795,0.6589677437402743,True,-0.5290970631422052,logei,0.0,False,1.6754030797677335,7,3e99939f-926b-4acb-926c-3aa5bf473e96,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,1.1880648068824795,1.866836135273248,6.552194862066857,1.866836135273248,2.184064954022286,1.1754030797677335,1.879497862387994,hartmann_3
4,0.4679349528437208,0.3030324268193135,0.2784256121007733,-0.26232363504763334,1.1278071695269647,True,1.3901308045745981,logei,0.0,False,1.6754030797677335,7,3e99939f-926b-4acb-926c-3aa5bf473e96,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,1.1880648068824795,3.317224577203361,9.869419439270217,1.866836135273248,2.4673548598175543,1.1754030797677335,1.879497862387994,hartmann_3
5,0.2548695876541246,0.4450763058826466,0.5045482589579533,-0.3085779726034354,0.40170576550863063,True,0.710283738112066,logei,0.0,False,1.6754030797677335,7,3e99939f-926b-4acb-926c-3aa5bf473e96,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,1.1880648068824795,3.363478914759163,13.23289835402938,1.866836135273248,2.646579670805876,1.1754030797677335,1.879497862387994,hartmann_3
6,0.2501399378561639,0.15283831527522268,0.9249500920427635,-0.2746421336475292,-2.129950745946981,True,-1.855308612299452,logei,0.35112079995451495,False,1.6754030797677335,7,3e99939f-926b-4acb-926c-3aa5bf473e96,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,1.1880648068824795,3.3295430758032567,16.56244142983264,1.866836135273248,2.7604069049721063,1.1754030797677335,1.879497862387994,hartmann_3
7,0.0,0.33886817870373953,1.0,0.3207329306946643,0.398771812205299,True,0.0780388815106347,logei,0.4045645000296645,False,1.6754030797677335,7,3e99939f-926b-4acb-926c-3aa5bf473e96,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,1.1880648068824795,2.734168011461063,19.2966094412937,1.866836135273248,2.756658491613386,1.1754030797677335,1.879497862387994,hartmann_3
8,0.442288836966676,0.2825864339529029,1.0,-0.012664406019537881,1.6754030797677335,True,1.6880674857872713,logei,0.3894018999999389,False,1.6754030797677335,7,3e99939f-926b-4acb-926c-3aa5bf473e96,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,1.1880648068824795,3.0675653481752656,22.364174789468965,1.866836135273248,2.7955218486836206,-0.012664406019537881,3.0675653481752656,hartmann_3
9,0.0,0.2766104585269676,0.8411295774885278,1.0115173336535093,-0.3331976885938175,True,-1.3447150222473268,logei,0.39434900000924245,False,1.6407415411981159,7,3e99939f-926b-4acb-926c-3aa5bf473e96,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,1.1880648068824795,2.0433836085022183,24.407558397971183,1.866836135273248,2.711950933107909,-0.012664406019537881,3.0675653481752656,hartmann_3
10,0.347414963457638,0.32197339058154417,1.0,0.21438038437400758,0.03936439173112277,True,-0.1750159926428848,logei,0.2382647999911569,False,1.6407415411981159,7,3e99939f-926b-4acb-926c-3aa5bf473e96,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,1.1880648068824795,2.84052055778172,27.248078955752902,1.866836135273248,2.72480789557529,-0.012664406019537881,3.0675653481752656,hartmann_3
11,0.32732057420974375,0.28824397898400367,0.6074490830901154,-0.27288247760874024,-1.6747037944791998,True,-1.4018213168704596,logei,0.4253315000096336,False,1.6407415411981159,7,3e99939f-926b-4acb-926c-3aa5bf473e96,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,1.1880648068824795,3.327783419764468,30.57586237551737,1.866836135273248,2.779623852319761,-0.012664406019537881,3.0675653481752656,hartmann_3
12,0.3696932361719689,0.2861756542709353,0.9159990226090013,0.7694651609967932,0.9521267558787799,True,0.18266159488198674,logei,0.3514934999984689,False,1.6407415411981159,7,3e99939f-926b-4acb-926c-3aa5bf473e96,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,1.1880648068824795,2.2854357811589345,32.861298156676305,1.866836135273248,2.7384415130563586,-0.012664406019537881,3.0675653481752656,hartmann_3
13,0.16932808557094767,0.3169404599779469,0.8527551522705618,1.41802020090941,1.0590120018065192,True,-0.35900819910289083,logei,0.7172988000093028,False,1.6407415411981159,7,3e99939f-926b-4acb-926c-3aa5bf473e96,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,1.41802020090941,1.6368807412463175,34.49817889792262,1.6368807412463175,2.653706069070971,-0.012664406019537881,3.0675653481752656,hartmann_3
14,0.4912788572522665,0.26203862100045244,0.9907150431696123,-0.049135863306509875,0.5216175616401788,True,0.5707534249466887,logei,0.5233641999657266,False,1.6407415411981159,7,3e99939f-926b-4acb-926c-3aa5bf473e96,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,1.41802020090941,3.1040368054622376,37.60221570338486,1.6368807412463175,2.6858725502417755,-0.012664406019537881,3.0675653481752656,hartmann_3
