iteration,x0,x1,x2,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,ceiling_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.5669168388793651,0.4307441454901856,0.09407382546152454,-0.8456599765051661,-0.5844810571547641,True,0.26117891935040205,logei,0.0,False,1.6407415411981159,16,fdcd2cc5-3226-42b5-be30-872b0646f36c,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,-0.8456599765051661,3.9005609186608936,3.9005609186608936,3.9005609186608936,3.9005609186608936,-0.8456599765051661,3.9005609186608936,hartmann_3
2,0.3480795504359955,0.6215090383806794,0.02165500318271052,-0.9736858423146517,-0.6745082408471221,True,0.2991776014675296,logei,0.0,False,1.6407415411981159,16,fdcd2cc5-3226-42b5-be30-872b0646f36c,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,-0.8456599765051661,4.028586784470379,7.929147703131273,3.9005609186608936,3.9645738515656364,-0.8456599765051661,3.9005609186608936,hartmann_3
3,0.8746323779455377,0.8540495315269422,0.044304215788284806,-0.9866837189224773,-1.200188533514313,True,-0.21350481459183568,logei,0.0,False,1.6407415411981159,16,fdcd2cc5-3226-42b5-be30-872b0646f36c,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,-0.8456599765051661,4.041584661078205,11.970732364209479,3.9005609186608936,3.9902441214031596,-0.8456599765051661,3.9005609186608936,hartmann_3
4,0.8024209628659041,0.1847951614868486,0.6956239148985941,-0.1839140154963831,-0.1911554987156819,True,-0.007241483219298822,logei,0.0,False,1.6407415411981159,16,fdcd2cc5-3226-42b5-be30-872b0646f36c,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,-0.1839140154963831,3.2388149576521106,15.209547321861589,3.2388149576521106,3.802386830465397,-0.1839140154963831,3.2388149576521106,hartmann_3
5,0.1550002548656667,0.6916197559832665,0.9586338310644203,1.549012966658608,1.382315815958675,True,-0.16669715069993307,logei,0.0,False,1.6407415411981159,16,fdcd2cc5-3226-42b5-be30-872b0646f36c,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,1.549012966658608,1.5058879754971195,16.71543529735871,1.5058879754971195,3.343087059471742,1.549012966658608,1.5058879754971195,hartmann_3
6,0.0,1.0,1.0,-0.6369908231132015,-1.0378779919774332,True,-0.4008871688642317,logei,0.20820150000508875,False,1.6407415411981159,16,fdcd2cc5-3226-42b5-be30-872b0646f36c,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,1.549012966658608,3.691891765268929,20.407327062627637,1.5058879754971195,3.401221177104606,1.549012966658608,1.5058879754971195,hartmann_3
7,0.18311181068942536,0.6144677088928606,0.9823815222803632,1.4746143908583385,1.3512805746109233,True,-0.12333381624741513,logei,0.2842852000030689,False,1.6407415411981159,16,fdcd2cc5-3226-42b5-be30-872b0646f36c,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,1.549012966658608,1.5802865512973892,21.987613613925028,1.5058879754971195,3.141087659132147,1.549012966658608,1.5058879754971195,hartmann_3
8,0.030352892966824363,0.6361271811451619,0.7875377875334503,2.49158834672158,1.6407415411981159,True,-0.8508468055234641,logei,0.341622699983418,False,1.6407415411981159,16,fdcd2cc5-3226-42b5-be30-872b0646f36c,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,2.49158834672158,0.5633125954341476,22.550926209359176,0.5633125954341476,2.818865776169897,2.49158834672158,0.5633125954341476,hartmann_3
9,0.4592923266812512,0.6397061738668146,0.7514747674085794,1.9683728684131387,1.6063409285851382,True,-0.3620319398280005,logei,0.33090280002215877,False,1.6407415411981159,16,fdcd2cc5-3226-42b5-be30-872b0646f36c,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,2.49158834672158,1.0865280737425889,23.637454283101764,0.5633125954341476,2.626383809233529,2.49158834672158,0.5633125954341476,hartmann_3
10,1.0,0.6236997050039496,0.808489377623173,2.2503981489113265,1.6407415411981159,True,-0.6096566077132106,logei,0.29588510002940893,False,1.6407415411981159,16,fdcd2cc5-3226-42b5-be30-872b0646f36c,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,2.49158834672158,0.8045027932444011,24.441957076346164,0.5633125954341476,2.4441957076346164,2.49158834672158,0.5633125954341476,hartmann_3
11,1.0,0.6404715776840751,0.7897648497989773,1.965346566146528,1.6407415411981159,True,-0.32460502494841204,logei,0.3379208000260405,False,1.6407415411981159,16,fdcd2cc5-3226-42b5-be30-872b0646f36c,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,2.49158834672158,1.0895543760091997,25.531511452355364,0.5633125954341476,2.3210464956686696,2.49158834672158,0.5633125954341476,hartmann_3
12,0.0,0.603394285062891,0.7717571865722153,2.4415263324332543,1.6407415411981159,True,-0.8007847912351385,logei,0.2873437000089325,False,1.6407415411981159,16,fdcd2cc5-3226-42b5-be30-872b0646f36c,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,2.49158834672158,0.6133746097224733,26.144886062077838,0.5633125954341476,2.178740505173153,2.49158834672158,0.5633125954341476,hartmann_3
13,1.0,0.6076274490899463,0.7758977796057455,1.9608380397741825,1.6407415411981159,True,-0.3200964985760666,logei,0.3017561999731697,False,1.6407415411981159,16,fdcd2cc5-3226-42b5-be30-872b0646f36c,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,2.49158834672158,1.0940629023815451,27.238948964459382,0.5633125954341476,2.0953037664968757,2.49158834672158,0.5633125954341476,hartmann_3
14,0.0,0.6231510992080975,0.786219964205568,2.524247590081383,1.6407415411981159,True,-0.8835060488832673,logei,0.28134799998952076,False,1.6407415411981159,16,fdcd2cc5-3226-42b5-be30-872b0646f36c,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,2.524247590081383,0.5306533520743444,27.769602316533728,0.5306533520743444,1.983543022609552,2.49158834672158,0.5633125954341476,hartmann_3
15,1.0,0.6183508380129658,0.7898546918274338,2.0834663714311126,1.6407415411981159,True,-0.4427248302329967,logei,0.36621919996105134,False,1.6407415411981159,16,fdcd2cc5-3226-42b5-be30-872b0646f36c,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,2.524247590081383,0.971434570724615,28.741036887258343,0.5306533520743444,1.9160691258172229,2.49158834672158,0.5633125954341476,hartmann_3
16,0.0,0.6230735698055231,0.802669744753418,2.6647164202453415,1.6407415411981159,True,-1.0239748790472256,logei,0.3973474000231363,False,1.6407415411981159,16,fdcd2cc5-3226-42b5-be30-872b0646f36c,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,2.6647164202453415,0.3901845219103861,29.131221409168727,0.3901845219103861,1.8207013380730455,2.49158834672158,0.5633125954341476,hartmann_3
