run_id,dataset,objective,acquisition,seed,oracle_model,baseline,variant,error_model,jitter_std,jitter_iteration,n_iterations,acq_opt_failures,response_start_iteration,response_end_iteration,response_l2,final_best_true,final_simple_regret_true,final_cum_regret_true,final_avg_regret_true,auc_simple_regret_true,auc_simple_regret_true_postonset_per_iter,final_inference_simple_regret_true,auc_inference_simple_regret_true,param_columns,response_x0,response_x1,response_x2,response_x3,response_x4,response_x5
7b396adf-d295-4150-a427-f67c637f32fb,hartmann_6,value,logei,10,exact,True,noise-self_report,none,0.0,0,50,0,1,2,1.194384138562719,7.901008652307714,0.0661553109842225,256.7599317477775,5.13519863495555,108.02202074310516,2.2045310355735745,0.0661553109842225,108.02202074310516,"x0,x1,x2,x3,x4,x5",-0.2669652298478441,0.6340659142331322,-0.40293588786955414,0.8076438803713459,0.31252828994823345,0.2022957084510694
1ed0e929-923c-4a30-becb-7af4b0fff37d,hartmann_6,value,logei,10,exact,False,noise-self_report_conf-r0,gaussian,0.25,0,50,0,1,2,1.194384138562719,7.921458490392335,0.045705472899602,155.8529922387574,3.117059844775148,125.19295653776031,2.554958296688986,0.1059143104988482,127.31367336188323,"x0,x1,x2,x3,x4,x5",-0.2669652298478441,0.6340659142331322,-0.40293588786955414,0.8076438803713459,0.31252828994823345,0.2022957084510694
28c9e0cc-f46a-4987-98ea-1fe29c19fd8e,hartmann_6,value,logei,10,exact,False,noise-self_report_conf-r0,gaussian,1.0,0,50,0,1,2,1.194384138562719,2.340733313976908,5.626430649315029,338.8189405759406,6.776378811518812,304.1626241974668,6.207400493825853,6.337922288069891,322.24988335742955,"x0,x1,x2,x3,x4,x5",-0.2669652298478441,0.6340659142331322,-0.40293588786955414,0.8076438803713459,0.31252828994823345,0.2022957084510694
3c6fa6a5-4a0d-4a10-97a3-2c9d5e39732b,hartmann_6,value,logei,11,exact,True,noise-self_report,none,0.0,0,50,0,1,2,0.9136168966722205,7.906193191195657,0.0609707720962804,261.258560307411,5.225171206148221,97.5870551364618,1.9915725538053428,0.0609707720962804,97.5870551364618,"x0,x1,x2,x3,x4,x5",-0.05814962661500278,-0.369503913040817,0.3468300956684177,0.5931945844244383,0.22106703915233508,-0.41682100115710696
76866a64-de60-45ce-a353-b8fd42d4f545,hartmann_6,value,logei,11,exact,False,noise-self_report_conf-r0,gaussian,0.25,0,50,0,1,2,0.9136168966722205,5.385674832919157,2.5814891303727805,249.4372893921888,4.988745787843776,215.68276353165723,4.401689051666474,2.657842269310131,220.17532546222483,"x0,x1,x2,x3,x4,x5",-0.05814962661500278,-0.369503913040817,0.3468300956684177,0.5931945844244383,0.22106703915233508,-0.41682100115710696
7faea9c4-f7bd-4e08-95b1-c681570bdc5c,hartmann_6,value,logei,11,exact,False,noise-self_report_conf-r0,gaussian,1.0,0,50,0,1,2,0.9136168966722205,6.581729047746679,1.3854349155452583,200.377454848188,4.007549096963761,141.50478818357325,2.8878528200729234,2.063723087292159,154.51491281656064,"x0,x1,x2,x3,x4,x5",-0.05814962661500278,-0.369503913040817,0.3468300956684177,0.5931945844244383,0.22106703915233508,-0.41682100115710696
262b23fe-546e-486e-bb64-0b6b472ce508,hartmann_6,value,logei,7,exact,True,noise-self_report,none,0.0,0,50,0,1,2,0.8963942168515511,7.448522118410551,0.5186418448813859,327.9400634821965,6.558801269643929,109.83443337541283,2.2415190484778127,0.5186418448813859,109.83443337541283,"x0,x1,x2,x3,x4,x5",-0.6198301620390922,-0.0759853825868092,0.021383738506852712,0.24272776285312897,0.002866141908088149,-0.5951278332954886
7ad25e1a-d5c7-4988-8453-8dd719c3b232,hartmann_6,value,logei,7,exact,False,noise-self_report_conf-r0,gaussian,0.25,0,50,0,1,2,0.8963942168515511,3.373362995581106,4.593800967710831,340.9390938909535,6.818781877819069,270.08163729730956,5.511870148924685,4.638097067619484,271.35636197401504,"x0,x1,x2,x3,x4,x5",-0.6198301620390922,-0.0759853825868092,0.021383738506852712,0.24272776285312897,0.002866141908088149,-0.5951278332954886
eff96583-138e-465c-be24-247163e91a9a,hartmann_6,value,logei,7,exact,False,noise-self_report_conf-r0,gaussian,1.0,0,50,0,1,2,0.8963942168515511,7.053115071207627,0.9140488920843096,219.3378792189384,4.386757584378768,177.07503142070053,3.6137761514428677,1.3224404958870055,201.44162453018043,"x0,x1,x2,x3,x4,x5",-0.6198301620390922,-0.0759853825868092,0.021383738506852712,0.24272776285312897,0.002866141908088149,-0.5951278332954886
78a3ded9-6aaf-4a8d-9326-66dae37609ed,hartmann_6,value,logei,8,exact,True,noise-self_report,none,0.0,0,50,0,1,2,0.9714094994382176,7.921401470418456,0.0457624928734814,287.2989661081213,5.745979322162426,53.157371430574905,1.084844314909692,0.0457624928734814,53.157371430574905,"x0,x1,x2,x3,x4,x5",0.11090959651723808,-0.6145279402485726,-0.21175724201274237,-0.30958348165731203,-0.6285443666115339,-0.13393955798806428
10e7d7f7-5f48-4838-9749-6d81f72e21be,hartmann_6,value,logei,8,exact,False,noise-self_report_conf-r0,gaussian,0.25,0,50,0,1,2,0.9714094994382176,7.822566624138844,0.1445973391530932,238.43183511621595,4.768636702324319,69.47983709921162,1.417955859167584,0.2395688427358786,71.61669592982429,"x0,x1,x2,x3,x4,x5",0.11090959651723808,-0.6145279402485726,-0.21175724201274237,-0.30958348165731203,-0.6285443666115339,-0.13393955798806428
0658a88c-d60f-4be1-9a3f-982c4051c637,hartmann_6,value,logei,8,exact,False,noise-self_report_conf-r0,gaussian,1.0,0,50,0,1,2,0.9714094994382176,5.181972716555362,2.785191246736576,225.89664718774577,4.517932943754915,162.7617912526179,3.3216692092371,3.4155764750895274,182.6913126585342,"x0,x1,x2,x3,x4,x5",0.11090959651723808,-0.6145279402485726,-0.21175724201274237,-0.30958348165731203,-0.6285443666115339,-0.13393955798806428
5109e9c4-4ea9-4bb1-b978-76e1dc986b7a,hartmann_6,value,logei,9,exact,True,noise-self_report,none,0.0,0,50,0,1,2,1.2740921264969713,7.600986595781864,0.3661773675100734,331.2806864520769,6.625613729041538,77.69110992980008,1.5855328557102057,0.3661773675100734,77.69110992980008,"x0,x1,x2,x3,x4,x5",-0.009855554787200016,0.631420419961207,-0.5765604155839646,-0.3402860827906701,-0.23113030262627726,-0.8502259231204001
168f6304-23d4-4317-a6b1-5f831065385a,hartmann_6,value,logei,9,exact,False,noise-self_report_conf-r0,gaussian,0.25,0,50,0,1,2,1.2740921264969713,3.6154080323879354,4.351755930904003,414.1424330393302,8.282848660786604,387.2289503107188,7.9026316389942615,4.351755930904003,401.0278419813822,"x0,x1,x2,x3,x4,x5",-0.009855554787200016,0.631420419961207,-0.5765604155839646,-0.3402860827906701,-0.23113030262627726,-0.8502259231204001
71e0de84-cc2f-4535-a8f5-7b0a35770ac8,hartmann_6,value,logei,9,exact,False,noise-self_report_conf-r0,gaussian,1.0,0,50,0,1,2,1.2740921264969713,2.6001773478311634,5.366986615460774,412.36706206482114,8.247341241296423,337.85506944828217,6.895001417311881,5.380692815961595,362.8537496234274,"x0,x1,x2,x3,x4,x5",-0.009855554787200016,0.631420419961207,-0.5765604155839646,-0.3402860827906701,-0.23113030262627726,-0.8502259231204001
7f53ac7f-28f9-41c7-aa66-30e550426e30,hartmann_6,value,qnei,10,exact,True,noise-self_report,none,0.0,0,50,0,1,2,1.194384138562719,7.925183214108491,0.0419807491834465,237.05694176610115,4.741138835322023,94.6632870720395,1.9319038177967245,0.0419807491834465,94.6632870720395,"x0,x1,x2,x3,x4,x5",-0.2669652298478441,0.6340659142331322,-0.40293588786955414,0.8076438803713459,0.31252828994823345,0.2022957084510694
787e5788-18c4-4c43-b44d-d156e2ae6904,hartmann_6,value,qnei,10,exact,False,noise-self_report_conf-r0,gaussian,0.25,0,50,0,1,2,1.194384138562719,7.286769953347134,0.6803940099448029,280.6937790047677,5.613875580095354,138.57963829571247,2.8281558835859686,1.0218439157555783,142.9000427750695,"x0,x1,x2,x3,x4,x5",-0.2669652298478441,0.6340659142331322,-0.40293588786955414,0.8076438803713459,0.31252828994823345,0.2022957084510694
18e6bcdc-8be1-4820-8564-93eb5fce242c,hartmann_6,value,qnei,10,exact,False,noise-self_report_conf-r0,gaussian,1.0,0,50,0,1,2,1.194384138562719,6.714724018603225,1.252439944688712,213.1211379460105,4.262422758920209,126.81974862699843,2.588158135244866,1.4383809256534077,130.58837451643748,"x0,x1,x2,x3,x4,x5",-0.2669652298478441,0.6340659142331322,-0.40293588786955414,0.8076438803713459,0.31252828994823345,0.2022957084510694
aba32de5-f094-4a9f-94fe-626106553063,hartmann_6,value,qnei,11,exact,True,noise-self_report,none,0.0,0,50,0,1,2,0.9136168966722205,7.906175351593118,0.0609886116988187,266.74049877837024,5.3348099755674045,99.31496379966957,2.026835995911624,0.0609886116988187,99.31496379966957,"x0,x1,x2,x3,x4,x5",-0.05814962661500278,-0.369503913040817,0.3468300956684177,0.5931945844244383,0.22106703915233508,-0.41682100115710696
c836efd3-f011-4016-80eb-e4e5e3edd663,hartmann_6,value,qnei,11,exact,False,noise-self_report_conf-r0,gaussian,0.25,0,50,0,1,2,0.9136168966722205,7.916134052106245,0.051029911185692,205.09644578348963,4.1019289156697925,117.44654442962694,2.396868253665856,0.051029911185692,126.95898640923528,"x0,x1,x2,x3,x4,x5",-0.05814962661500278,-0.369503913040817,0.3468300956684177,0.5931945844244383,0.22106703915233508,-0.41682100115710696
d5fa45ba-ac91-4ef6-b79b-8299dee1fb74,hartmann_6,value,qnei,11,exact,False,noise-self_report_conf-r0,gaussian,1.0,0,50,0,1,2,0.9136168966722205,6.750330708647804,1.2168332546441336,172.61133026303423,3.4522266052606847,101.67288318363268,2.074956799665973,1.754090015535045,135.8256883637499,"x0,x1,x2,x3,x4,x5",-0.05814962661500278,-0.369503913040817,0.3468300956684177,0.5931945844244383,0.22106703915233508,-0.41682100115710696
978405f1-c6ba-4ea8-9d7b-a8f671be1c8d,hartmann_6,value,qnei,7,exact,True,noise-self_report,none,0.0,0,50,0,1,2,0.8963942168515511,7.44381507404407,0.5233488892478668,325.9949812287039,6.519899624574078,109.90098834983888,2.242877313262018,0.5233488892478668,109.90098834983888,"x0,x1,x2,x3,x4,x5",-0.6198301620390922,-0.0759853825868092,0.021383738506852712,0.24272776285312897,0.002866141908088149,-0.5951278332954886
c9b392eb-ca1b-461f-85dc-88e050346659,hartmann_6,value,qnei,7,exact,False,noise-self_report_conf-r0,gaussian,0.25,0,50,0,1,2,0.8963942168515511,7.427132092318322,0.5400318709736149,306.3152987341224,6.126305974682448,128.67549686967317,2.626030548360677,0.9476019316994736,137.83987460798065,"x0,x1,x2,x3,x4,x5",-0.6198301620390922,-0.0759853825868092,0.021383738506852712,0.24272776285312897,0.002866141908088149,-0.5951278332954886
5501bbd2-e6e5-44c9-b908-a4f555056824,hartmann_6,value,qnei,7,exact,False,noise-self_report_conf-r0,gaussian,1.0,0,50,0,1,2,0.8963942168515511,6.32447289843244,1.6426910648594977,266.85676696155195,5.337135339231039,187.87338815444775,3.834150778662199,1.6948128863110474,235.35595093850378,"x0,x1,x2,x3,x4,x5",-0.6198301620390922,-0.0759853825868092,0.021383738506852712,0.24272776285312897,0.002866141908088149,-0.5951278332954886
6affc1b2-1ce7-4c97-add9-e13edbe962ad,hartmann_6,value,qnei,8,exact,True,noise-self_report,none,0.0,0,50,0,1,2,0.9714094994382176,7.933896036430458,0.0332679268614795,289.5704715366223,5.791409430732446,52.998780331794215,1.0816077618733513,0.0332679268614795,52.998780331794215,"x0,x1,x2,x3,x4,x5",0.11090959651723808,-0.6145279402485726,-0.21175724201274237,-0.30958348165731203,-0.6285443666115339,-0.13393955798806428
