dataset,objective,oracle_model,error_model,jitter_iteration,jitter_std,acquisition,n_seeds,mean_response_l2_excess,median_response_l2_excess,mean_final_simple_regret_excess_true,median_final_simple_regret_excess_true,mean_auc_simple_regret_excess_true,median_auc_simple_regret_excess_true,std_auc_simple_regret_excess_true,ci95_low_auc_simple_regret_excess_true,ci95_high_auc_simple_regret_excess_true,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_final_inference_simple_regret_excess_true,acq_opt_failures
branin,value,exact,slip,0,0.01,logei,5,0.0,0.0,0.007910140958683308,3.398335903748162e-05,0.11433764043096561,0.0667296584068966,0.3326934891510802,-0.13649440447290045,0.3614536048231055,0.002333421233285013,3.60106130671108,0.01607043219585279,0
branin,value,exact,slip,0,0.01,qnei,5,0.0,0.0,4.423541563633056e-05,7.122560776500001e-06,-0.11052248168316395,-0.016099277074451912,0.4840611249736849,-0.4830713117593576,0.2505648638401441,-0.002255560850676813,3.248523065341459,0.0008173693419964246,0
branin,value,exact,slip,0,0.05,logei,5,0.0,0.0,0.0014307946094742235,0.0011432148629426,-0.5955673886843199,-0.22577590983681617,0.9191600073601081,-1.3941614256692674,0.06797326683305648,-0.01215443650376163,2.891156277595795,0.07581042245568417,0
branin,value,exact,slip,0,0.05,qnei,5,0.0,0.0,0.0019281288481783191,0.0011893040580394682,0.5046828804546324,0.21218964226597592,0.9417146090464124,-0.1724465623663016,1.2670751642030926,0.010299650621523115,3.8637284274792543,0.0353664844684392,0
branin,value,exact,slip,0,0.15,logei,5,0.0,0.0,0.038666852898275685,0.0206693832491462,4.599625529940961,3.8746325035135354,2.1703785516220466,2.9199134321031366,6.279337627778786,0.09386990877430533,8.086349196221075,0.21293315274454744,0
branin,value,exact,slip,0,0.15,qnei,5,0.0,0.0,0.024710672401027776,0.023990482954041,2.634358899383575,2.562283402860556,2.286675200817769,0.8677224708490096,4.51452656693218,0.05376242651803213,5.9934044464081975,0.32823866317647865,0
branin,value,exact,slip,0,0.4,logei,5,0.0,0.0,0.05479505781019016,0.0622650024546599,2.723906677061224,2.2123501032389816,1.3206734963673843,1.9499521618339808,3.9560896783707165,0.05558993218492294,6.210630343341339,0.25294050718906996,0
branin,value,exact,slip,0,0.4,qnei,5,0.0,0.0,0.0482921070518796,0.0438158433421747,5.022056687776998,3.4734595928979317,5.371540714858743,1.4063866344593805,9.638090709798636,0.10249095281177548,8.38110223480162,0.24298062966033468,0
branin,value,exact,slip,20,0.01,logei,5,-0.0037551869963997064,-0.00038372449109314033,0.00011028579937473424,0.0,0.0653033209428723,0.005709328407266234,0.12157519350664489,0.0010125287337424016,0.1764067176835078,0.0022514190001873746,3.5520269872229875,0.0012813544623165834,0
branin,value,exact,slip,20,0.01,qnei,5,0.00826971785158671,0.008882864205460361,1.2142935422336526e-05,3.759310208456768e-05,0.0009861110280139028,-0.001082685740889211,0.006032598848332181,-0.0029998052681412535,0.006114178754509958,3.428251866801049e-05,3.360031658052636,0.0009456550842528069,0
branin,value,exact,slip,20,0.05,logei,5,0.11083568825468197,0.04930014797163906,0.0027988441546518148,0.00032292753600899997,0.01280997889678569,0.0003099869294251878,0.23700318558716266,-0.18260312433545475,0.21894179640570374,0.000674240442992037,3.499533645176901,0.019184328189642264,0
branin,value,exact,slip,20,0.05,qnei,5,1.3960506027649804,-0.0001591802032061551,0.00018060900098087915,0.00010321816171455998,0.004954137329418728,0.0038776227929591123,0.0074657615653840525,-0.0006818258850910475,0.010590100543928505,0.00017708377466864555,3.3639996843540407,0.006402255238437839,0
branin,value,exact,slip,20,0.15,logei,5,0.9432020129379881,0.07045417744443672,0.00239383219655562,0.00032292753600899997,0.022679595737201998,0.00952636231226478,0.03876422749682374,0.002451101078898077,0.0570994410211195,0.0008214827678921736,3.5094032620173174,0.13747827071614432,0
branin,value,exact,slip,20,0.15,qnei,5,0.9028262637589236,0.8325013104324342,0.0006764028945032791,0.0005774854853316676,0.01650450796480817,0.010032694228788053,0.021198300291342283,0.0037966296223071795,0.0349695736193112,0.0005686677062332307,3.375550054989431,0.03762163055661528,0
branin,value,exact,slip,20,0.4,logei,5,1.5250246143481376,0.34649596168209573,0.00720316217313422,0.00032292753600899997,0.24647700891428306,0.00952636231226478,0.5045762749369274,0.002451101078898077,0.7032651832659327,0.008498093660713192,3.733200675194398,0.06248280862677471,0
branin,value,exact,slip,20,0.4,qnei,5,1.0783220734700634,0.7390827507868067,0.0006764028945032791,0.0005774854853316676,0.01650450796480817,0.010032694228788053,0.021198300291342283,0.0037966296223071795,0.0349695736193112,0.0005686677062332307,3.375550054989431,0.03649194012941436,0
