iteration,x0,x1,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,noise_effort,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,-380.3441123643396,-0.7394688613222797,-1.3387277521627092,-2.274696029065091,True,-0.9359682769023816,qnei,0.0,False,1.6667,11,0303c432-3786-432c-a0cd-1cde6b3c5303,gaussian,1.0,0,exact,value,learned,0.5999880002399952,"x0,x1",3.2050455310550587,-1.3387277521627092,4.543773283217768,4.543773283217768,4.543773283217768,4.543773283217768,-1.3387277521627092,4.543773283217768,eggholder
2,103.93431820631804,-482.6224554271288,-1.3260358375542693,-1.103186713837373,True,0.22284912371689636,qnei,0.0,False,1.6667,11,0303c432-3786-432c-a0cd-1cde6b3c5303,gaussian,1.0,0,exact,value,learned,0.5999880002399952,"x0,x1",3.2050455310550587,-1.3260358375542693,4.531081368609328,9.074854651827096,4.531081368609328,4.537427325913548,-1.3260358375542693,4.531081368609328,eggholder
3,-360.5236893926851,438.48808751141837,-0.7350220338372151,-0.6269216917951103,True,0.10810034204210484,qnei,0.0,False,1.6667,11,0303c432-3786-432c-a0cd-1cde6b3c5303,gaussian,1.0,0,exact,value,learned,0.5999880002399952,"x0,x1",3.2050455310550587,-0.7350220338372151,3.940067564892274,13.01492221671937,3.940067564892274,4.338307405573123,-0.7350220338372151,3.940067564892274,eggholder
4,-439.88933001810244,-379.11147581511887,2.3037211741727988,2.1049478454169996,True,-0.19877332875579912,qnei,0.0,False,1.6667,11,0303c432-3786-432c-a0cd-1cde6b3c5303,gaussian,1.0,0,exact,value,learned,0.5999880002399952,"x0,x1",3.2050455310550587,2.3037211741727988,0.90132435688226,13.91624657360163,0.90132435688226,3.4790616434004074,2.3037211741727988,0.90132435688226,eggholder
5,459.08833617077767,124.80879902349602,-0.9373089677051462,-0.7634803486523979,True,0.17382861905274827,qnei,0.0,False,1.6667,11,0303c432-3786-432c-a0cd-1cde6b3c5303,gaussian,1.0,0,exact,value,learned,0.5999880002399952,"x0,x1",3.2050455310550587,2.3037211741727988,4.142354498760205,18.058601072361835,0.90132435688226,3.611720214472367,2.3037211741727988,0.90132435688226,eggholder
6,-512.0,-448.5175998471398,0.8490641394517945,0.7972757254619319,True,-0.05178841398986256,qnei,0.1790849000099115,False,1.6667,11,0303c432-3786-432c-a0cd-1cde6b3c5303,gaussian,1.0,0,exact,value,learned,0.5999880002399952,"x0,x1",3.2050455310550587,2.3037211741727988,2.3559813916032644,20.4145824639651,0.90132435688226,3.40243041066085,2.3037211741727988,0.90132435688226,eggholder
7,-348.80691520144205,-344.965932229083,-1.1448662522482027,-0.7950615203399388,True,0.3498047319082639,qnei,0.18331839999882504,False,1.6667,11,0303c432-3786-432c-a0cd-1cde6b3c5303,gaussian,1.0,0,exact,value,learned,0.5999880002399952,"x0,x1",3.2050455310550587,2.3037211741727988,4.349911783303261,24.76449424726836,0.90132435688226,3.5377848924669086,2.3037211741727988,0.90132435688226,eggholder
8,-443.91201886588857,-465.0751434064627,1.1421400273852862,0.4179601919110183,True,-0.7241798354742679,qnei,0.1880098999827169,False,1.6667,11,0303c432-3786-432c-a0cd-1cde6b3c5303,gaussian,1.0,0,exact,value,learned,0.5999880002399952,"x0,x1",3.2050455310550587,2.3037211741727988,2.0629055036697723,26.82739975093813,0.90132435688226,3.3534249688672664,2.3037211741727988,0.90132435688226,eggholder
9,-473.28641838245966,-368.534537124596,1.4514945051042831,0.46378002865350176,True,-0.9877144764507814,qnei,0.1874309999984689,False,1.6667,11,0303c432-3786-432c-a0cd-1cde6b3c5303,gaussian,1.0,0,exact,value,learned,0.5999880002399952,"x0,x1",3.2050455310550587,2.3037211741727988,1.7535510259507756,28.580950776888905,0.90132435688226,3.1756611974321007,2.3037211741727988,0.90132435688226,eggholder
10,-426.5751301485825,-358.1616126038632,2.1954271992923173,2.580952288343421,True,0.3855250890511037,qnei,0.24906609999015927,False,1.6667,11,0303c432-3786-432c-a0cd-1cde6b3c5303,gaussian,1.0,0,exact,value,learned,0.5999880002399952,"x0,x1",3.2050455310550587,2.3037211741727988,1.0096183317627414,29.590569108651646,0.90132435688226,2.9590569108651645,2.1954271992923173,1.0096183317627414,eggholder
11,-428.1758099619785,-309.69007954520765,-0.5721348308664705,-0.673531354868238,True,-0.10139652400176746,qnei,0.25112280005123466,False,1.6667,11,0303c432-3786-432c-a0cd-1cde6b3c5303,gaussian,1.0,0,exact,value,learned,0.5999880002399952,"x0,x1",3.2050455310550587,2.3037211741727988,3.777180361921529,33.36774947057317,0.90132435688226,3.0334317700521067,2.1954271992923173,1.0096183317627414,eggholder
12,-415.6017514474787,-370.1813554795859,1.1890302553369327,2.10237165728968,True,0.913341401952747,qnei,0.35478819999843836,False,1.6667,11,0303c432-3786-432c-a0cd-1cde6b3c5303,gaussian,1.0,0,exact,value,learned,0.5999880002399952,"x0,x1",3.2050455310550587,2.3037211741727988,2.016015275718126,35.3837647462913,0.90132435688226,2.9486470621909415,2.1954271992923173,1.0096183317627414,eggholder
