iteration,x0,x1,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,noise_effort,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,379.1351848653667,-218.2991778943433,-0.7589797958595326,-1.3543809162101805,True,-0.595401120350648,qnei,0.0,False,1.6667,9,67b4f922-54a7-416f-b234-63743072f903,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1",3.2050455310550587,-0.7589797958595326,3.9640253269145913,3.9640253269145913,3.9640253269145913,3.9640253269145913,-0.7589797958595326,3.9640253269145913,eggholder
2,105.62370565279934,284.1949009102631,0.9657300948112961,8.205781962283213,True,7.240051867471917,qnei,0.0,False,1.6667,9,67b4f922-54a7-416f-b234-63743072f903,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1",3.2050455310550587,0.9657300948112961,2.2393154362437624,6.203340763158353,2.2393154362437624,3.1016703815791766,0.9657300948112961,2.2393154362437624,eggholder
3,221.26042071405084,425.3492433822797,-1.4386092571271623,0.5342550291575698,True,1.972864286284732,qnei,0.0,False,1.6667,9,67b4f922-54a7-416f-b234-63743072f903,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1",3.2050455310550587,0.9657300948112961,4.643654788182221,10.846995551340575,2.2393154362437624,3.6156651837801914,0.9657300948112961,2.2393154362437624,eggholder
4,369.04309676327387,428.2753321459327,-0.13131650356244426,4.308115193411653,True,4.439431696974097,qnei,0.0,False,1.6667,9,67b4f922-54a7-416f-b234-63743072f903,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1",3.2050455310550587,0.9657300948112961,3.336362034617503,14.183357585958078,2.2393154362437624,3.5458393964895194,0.9657300948112961,2.2393154362437624,eggholder
5,-484.77415990518045,-64.25804786738308,-0.5776674838730664,-2.302426308282184,True,-1.7247588244091174,qnei,0.0,False,1.6667,9,67b4f922-54a7-416f-b234-63743072f903,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1",3.2050455310550587,0.9657300948112961,3.782713014928125,17.9660706008862,2.2393154362437624,3.5932141201772403,0.9657300948112961,2.2393154362437624,eggholder
6,79.46637826403142,238.45165564820022,-0.45143475208267564,-0.8319697776368882,True,-0.38053502555421254,qnei,0.2601794999791309,False,1.6667,9,67b4f922-54a7-416f-b234-63743072f903,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1",3.2050455310550587,0.9657300948112961,3.6564802831377343,21.622550884023937,2.2393154362437624,3.603758480670656,0.9657300948112961,2.2393154362437624,eggholder
7,113.97097015476682,298.7920245785983,1.2525462154904392,4.3740843529760545,True,3.121538137485615,qnei,0.32530680001946166,False,1.6667,9,67b4f922-54a7-416f-b234-63743072f903,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1",3.2050455310550587,1.2525462154904392,1.9524993155646195,23.575050199588556,1.9524993155646195,3.3678643142269364,0.9657300948112961,2.2393154362437624,eggholder
8,55.477910055412735,277.6057508728544,-0.21904482475555603,1.8184063555694268,True,2.037451180324983,qnei,0.32857930002501234,False,1.6667,9,67b4f922-54a7-416f-b234-63743072f903,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1",3.2050455310550587,1.2525462154904392,3.424090355810615,26.999140555399173,1.9524993155646195,3.3748925694248966,0.9657300948112961,2.2393154362437624,eggholder
9,108.90939344494704,273.52216364074604,0.8504586393568654,1.1462412834249438,True,0.2957826440680784,qnei,0.23291010002139956,False,1.6667,9,67b4f922-54a7-416f-b234-63743072f903,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1",3.2050455310550587,1.2525462154904392,2.3545868916981934,29.353727447097366,1.9524993155646195,3.2615252718997074,0.9657300948112961,2.2393154362437624,eggholder
10,210.9697038090705,291.31764794613196,0.21376858561014284,-8.853342946492985,True,-9.067111532103128,qnei,0.2894937999662943,False,1.6667,9,67b4f922-54a7-416f-b234-63743072f903,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1",3.2050455310550587,1.2525462154904392,2.9912769454449157,32.34500439254228,1.9524993155646195,3.234500439254228,0.9657300948112961,2.2393154362437624,eggholder
11,89.73641168657039,317.0953719404927,0.9563228649843207,5.505066427307463,True,4.548743562323143,qnei,0.28880400001071393,False,1.6667,9,67b4f922-54a7-416f-b234-63743072f903,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1",3.2050455310550587,1.2525462154904392,2.248722666070738,34.59372705861302,1.9524993155646195,3.144884278055729,0.9657300948112961,2.2393154362437624,eggholder
12,320.573434210711,449.3819955925304,1.4606810934643402,0.883450619215337,True,-0.5772304742490032,qnei,0.33615059999283403,False,1.6667,9,67b4f922-54a7-416f-b234-63743072f903,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1",3.2050455310550587,1.4606810934643402,1.7443644375907186,36.33809149620374,1.7443644375907186,3.0281742913503114,0.9657300948112961,2.2393154362437624,eggholder
13,411.8392885126934,455.3502771997237,1.5415538468460452,-2.268017298321783,True,-3.809571145167828,qnei,0.25421630003256723,False,1.6667,9,67b4f922-54a7-416f-b234-63743072f903,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1",3.2050455310550587,1.5415538468460452,1.6634916842090135,38.00158318041275,1.6634916842090135,2.9231987061855964,0.9657300948112961,2.2393154362437624,eggholder
14,354.05546982020246,386.0600380386075,-0.016334582075806375,3.182740905631245,True,3.1990754877070513,qnei,0.35061700001824647,False,1.6667,9,67b4f922-54a7-416f-b234-63743072f903,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1",3.2050455310550587,1.5415538468460452,3.221380113130865,41.222963293543614,1.6634916842090135,2.9444973781102584,0.9657300948112961,2.2393154362437624,eggholder
