dataset,objective,oracle_model,error_model,jitter_iteration,jitter_std,variant,acquisition,n_seeds,n_acquisitions,mean_rank,mean_rank_normalized,mean_rank_absolute,mean_auc_simple_regret_excess_true,median_auc_simple_regret_excess_true,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_response_l2_excess,condition_win
hartmann_3,value,exact,drift,0,0.05,anch5x3-detrend,logei,5,2,1.4,0.3999999999999999,1.4,0.70039169018251,0.3748241789578586,0.014293707962908376,18.93483431768309,0.0,True
hartmann_3,value,exact,drift,0,0.05,anch5x3-detrend,qnei,5,2,1.6,0.6000000000000001,1.6,0.6435712799472245,1.2816502036857997,0.013134107754024987,18.55680445372709,0.0,False
hartmann_3,value,exact,drift,0,0.25,anch5x3-detrend,qnei,5,2,1.4,0.3999999999999999,1.4,2.8992326231942878,2.9447089876436774,0.059168012718250784,20.812465796974152,0.0,True
hartmann_3,value,exact,drift,0,0.25,anch5x3-detrend,logei,5,2,1.6,0.6000000000000001,1.6,1.6132191403572052,1.3108996782643096,0.03292283959912664,19.84766176785779,0.0,False
hartmann_3,value,exact,drift,0,1.0,anch5x3-detrend,logei,5,2,1.4,0.3999999999999999,1.4,11.292315935480966,6.3147222962337,0.23045542725471355,29.52675856298155,0.0,True
hartmann_3,value,exact,drift,0,1.0,anch5x3-detrend,qnei,5,2,1.6,0.6000000000000001,1.6,13.200523135162863,15.939468559018113,0.2693984313298543,31.11375630894272,0.0,False
hartmann_3,value,exact,drift,0,5.0,anch5x3-detrend,logei,5,2,1.2,0.19999999999999996,1.3,37.44145874412205,37.99758477965874,0.7641114029412664,55.675901371622636,0.0,True
hartmann_3,value,exact,drift,0,5.0,anch5x3-detrend,qnei,5,2,1.8,0.8,1.7,37.82734561054117,38.685681493552934,0.7719866451130851,55.74057878432103,0.0,False
hartmann_3,value,exact,drift,20,0.05,anch5x3-detrend,logei,5,2,1.4,0.3999999999999999,1.4,0.08415613956509382,0.07909156380799409,0.002901935847072215,18.318598767065676,-0.18786847532064901,True
hartmann_3,value,exact,drift,20,0.05,anch5x3-detrend,qnei,5,2,1.6,0.6000000000000001,1.6,0.06669067667049937,0.028114596750432597,0.002299678505879276,17.97992385045036,-2.7515949204359736e-06,False
hartmann_3,value,exact,drift,20,0.25,anch5x3-detrend,logei,5,2,1.2,0.19999999999999996,1.4,0.11041485493362373,0.1249604925006409,0.0038074087908146204,18.344857482434207,0.0003400535937538959,True
hartmann_3,value,exact,drift,20,0.25,anch5x3-detrend,qnei,5,2,1.8,0.8,1.6,0.16757485857220084,0.16302293149688296,0.005778443399041439,18.08080803235206,-0.39659213591844755,False
hartmann_3,value,exact,drift,20,1.0,anch5x3-detrend,logei,5,2,1.4,0.3999999999999999,1.4,0.1260276013178899,0.16191674703813064,0.004345779355789323,18.360470228818475,-0.163571213137072,True
hartmann_3,value,exact,drift,20,1.0,anch5x3-detrend,qnei,5,2,1.6,0.6000000000000001,1.6,0.19974215453602645,0.23493546141032695,0.0068876605012423014,18.112975328315887,-0.26324479618992974,False
hartmann_3,value,exact,drift,20,5.0,anch5x3-detrend,logei,5,2,1.4,0.3999999999999999,1.4,0.14404448534805817,0.16191674703813064,0.004967051218898625,18.378487112848642,0.11440265579087679,True
hartmann_3,value,exact,drift,20,5.0,anch5x3-detrend,qnei,5,2,1.6,0.6000000000000001,1.6,0.19974215453602645,0.23493546141032695,0.0068876605012423014,18.112975328315887,-0.07822450154244756,False
hartmann_3,value,exact,gaussian,0,0.05,anch5x3-detrend,logei,5,2,1.4,0.3999999999999999,1.6,0.9684619047918896,0.03438484343503667,0.019764528669222257,19.20290453229247,0.0,True
hartmann_3,value,exact,gaussian,0,0.05,anch5x3-detrend,qnei,5,2,1.6,0.6000000000000001,1.4,0.587921140879347,0.922394752845733,0.011998390630190753,18.501154314659207,0.0,False
hartmann_3,value,exact,gaussian,0,0.25,anch5x3-detrend,logei,5,2,1.4,0.3999999999999999,1.4,3.2216972909092476,2.6268157167768234,0.06574892430427039,21.456139918409832,0.0,True
hartmann_3,value,exact,gaussian,0,0.25,anch5x3-detrend,qnei,5,2,1.6,0.6000000000000001,1.6,2.928296562602727,1.7742891507390262,0.05976115433883118,20.84152973638259,0.0,False
hartmann_3,value,exact,gaussian,0,1.0,anch5x3-detrend,qnei,5,2,1.2,0.19999999999999996,1.2,9.223746928293679,9.567673219074702,0.18823973323048318,27.13698010207354,0.0,True
hartmann_3,value,exact,gaussian,0,1.0,anch5x3-detrend,logei,5,2,1.8,0.8,1.8,14.849528904065101,7.630264180364854,0.3030516102870429,33.08397153156569,0.0,False
hartmann_3,value,exact,gaussian,0,5.0,anch5x3-detrend,qnei,5,2,1.4,0.3999999999999999,1.6,32.051628970974434,28.027081653477655,0.6541148769586618,49.96486214475429,0.0,True
hartmann_3,value,exact,gaussian,0,5.0,anch5x3-detrend,logei,5,2,1.6,0.6000000000000001,1.4,30.458937242839664,28.06836417137969,0.6216109641395849,48.69337987034025,0.0,False
hartmann_3,value,exact,gaussian,20,0.05,anch5x3-detrend,qnei,5,2,1.4,0.3999999999999999,1.6,0.0672067873468734,0.054089091453146665,0.002317475425754305,17.980439961126734,-0.19999696770708497,True
hartmann_3,value,exact,gaussian,20,0.05,anch5x3-detrend,logei,5,2,1.6,0.6000000000000001,1.4,0.09881050788260559,0.11451821648566707,0.0034072588925036897,18.333253135383192,0.003449475104026427,False
hartmann_3,value,exact,gaussian,20,0.25,anch5x3-detrend,logei,5,2,1.4,0.3999999999999999,1.4,0.10249993453539333,0.10532813081450065,0.0035344805012205672,18.33694256203598,0.005006340655420117,True
hartmann_3,value,exact,gaussian,20,0.25,anch5x3-detrend,qnei,5,2,1.6,0.6000000000000001,1.6,0.17154044971270926,0.14429152028730563,0.005915187921127921,18.08477362349257,-0.3951401581193626,False
hartmann_3,value,exact,gaussian,20,1.0,anch5x3-detrend,logei,5,2,1.4,0.3999999999999999,1.4,0.1181275241073724,0.16191674703813064,0.004073362900254262,18.352570151607956,-0.17070253935409915,True
hartmann_3,value,exact,gaussian,20,1.0,anch5x3-detrend,qnei,5,2,1.6,0.6000000000000001,1.6,0.19974215453602645,0.23493546141032695,0.0068876605012423014,18.112975328315887,-0.35305556465967103,False
hartmann_3,value,exact,gaussian,20,5.0,anch5x3-detrend,logei,5,2,1.4,0.3999999999999999,1.4,0.15069929069741156,0.16191674703813064,0.005196527265427997,18.385141918197995,0.13545819538915477,True
hartmann_3,value,exact,gaussian,20,5.0,anch5x3-detrend,qnei,5,2,1.6,0.6000000000000001,1.6,0.19974215453602645,0.23493546141032695,0.0068876605012423014,18.112975328315887,-0.16164895927688688,False
