iteration,x0,x1,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,379.1351848653667,-218.2991778943433,-0.7589797958595326,-0.7589797958595326,-0.7589797958595326,0.0,False,False,0.0,logei,0.0,False,9,7beabcb6-306c-4d13-96d9-46c81e737f7c,slip,0.15,20,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,-0.7589797958595326,3.9640253269145913,3.9640253269145913,3.9640253269145913,3.9640253269145913,-0.7589797958595326,3.9640253269145913,eggholder
2,105.62370565279934,284.1949009102631,0.9657300948112961,0.9657300948112961,0.9657300948112961,0.0,False,False,0.0,logei,0.0,False,9,7beabcb6-306c-4d13-96d9-46c81e737f7c,slip,0.15,20,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,0.9657300948112961,2.2393154362437624,6.203340763158353,2.2393154362437624,3.1016703815791766,0.9657300948112961,2.2393154362437624,eggholder
3,221.26042071405084,425.3492433822797,-1.4386092571271623,-1.4386092571271623,-1.4386092571271623,0.0,False,False,0.0,logei,0.0,False,9,7beabcb6-306c-4d13-96d9-46c81e737f7c,slip,0.15,20,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,0.9657300948112961,4.643654788182221,10.846995551340575,2.2393154362437624,3.6156651837801914,0.9657300948112961,2.2393154362437624,eggholder
4,369.04309676327387,428.2753321459327,-0.13131650356244426,-0.13131650356244426,-0.13131650356244426,0.0,False,False,0.0,logei,0.0,False,9,7beabcb6-306c-4d13-96d9-46c81e737f7c,slip,0.15,20,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,0.9657300948112961,3.336362034617503,14.183357585958078,2.2393154362437624,3.5458393964895194,0.9657300948112961,2.2393154362437624,eggholder
5,-484.77415990518045,-64.25804786738308,-0.5776674838730664,-0.5776674838730664,-0.5776674838730664,0.0,False,False,0.0,logei,0.0,False,9,7beabcb6-306c-4d13-96d9-46c81e737f7c,slip,0.15,20,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,0.9657300948112961,3.782713014928125,17.9660706008862,2.2393154362437624,3.5932141201772403,0.9657300948112961,2.2393154362437624,eggholder
6,13.811495002818493,191.9454405325708,0.03871417218998887,0.03871417218998887,0.03871417218998887,0.0,False,False,0.0,logei,1.0045320999925025,False,9,7beabcb6-306c-4d13-96d9-46c81e737f7c,slip,0.15,20,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,0.9657300948112961,3.1663313588650697,21.13240195975127,2.2393154362437624,3.5220669932918782,0.9657300948112961,2.2393154362437624,eggholder
7,36.797326231602085,207.0749596863102,-0.5229711816072276,-0.5229711816072276,-0.5229711816072276,0.0,False,False,0.0,logei,1.4012668000068516,False,9,7beabcb6-306c-4d13-96d9-46c81e737f7c,slip,0.15,20,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,0.9657300948112961,3.7280167126622863,24.860418672413555,2.2393154362437624,3.551488381773365,0.9657300948112961,2.2393154362437624,eggholder
8,31.52846888260395,191.21610542301025,-0.0924450108632071,-0.0924450108632071,-0.0924450108632071,0.0,False,False,0.0,logei,1.6119774999679066,False,9,7beabcb6-306c-4d13-96d9-46c81e737f7c,slip,0.15,20,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,0.9657300948112961,3.2974905419182656,28.15790921433182,2.2393154362437624,3.5197386517914775,0.9657300948112961,2.2393154362437624,eggholder
9,39.51151094666467,138.27943800849528,0.5345758130250431,0.5345758130250431,0.5345758130250431,0.0,False,False,0.0,logei,1.7312139000277966,False,9,7beabcb6-306c-4d13-96d9-46c81e737f7c,slip,0.15,20,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,0.9657300948112961,2.6704697180300156,30.828378932361836,2.2393154362437624,3.4253754369290927,0.9657300948112961,2.2393154362437624,eggholder
10,135.78581534383306,226.20666353047767,-0.6947443278365362,-0.6947443278365362,-0.6947443278365362,0.0,False,False,0.0,logei,1.8576433000271209,False,9,7beabcb6-306c-4d13-96d9-46c81e737f7c,slip,0.15,20,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,0.9657300948112961,3.899789858891595,34.72816879125343,2.2393154362437624,3.472816879125343,0.9657300948112961,2.2393154362437624,eggholder
11,-23.46310500996332,162.477143292511,0.6528198862428191,0.6528198862428191,0.6528198862428191,0.0,False,False,0.0,logei,1.5516216999967583,False,9,7beabcb6-306c-4d13-96d9-46c81e737f7c,slip,0.15,20,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,0.9657300948112961,2.5522256448122396,37.28039443606567,2.2393154362437624,3.389126766915061,0.9657300948112961,2.2393154362437624,eggholder
12,-59.67358605196846,354.08513120727196,0.4320191939751072,0.4320191939751072,0.4320191939751072,0.0,False,False,0.0,logei,1.4425930999568664,False,9,7beabcb6-306c-4d13-96d9-46c81e737f7c,slip,0.15,20,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,0.9657300948112961,2.7730263370799517,40.053420773145625,2.2393154362437624,3.337785064428802,0.9657300948112961,2.2393154362437624,eggholder
13,-131.74349732784844,389.15688073128825,0.9727143284225575,0.9727143284225575,0.9727143284225575,0.0,False,False,0.0,logei,1.8028340000309981,False,9,7beabcb6-306c-4d13-96d9-46c81e737f7c,slip,0.15,20,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,0.9727143284225575,2.2323312026325013,42.285751975778126,2.2323312026325013,3.2527501519829327,0.9727143284225575,2.2323312026325013,eggholder
14,-248.71484911463338,467.0315687160816,0.8173968234166886,0.8173968234166886,0.8173968234166886,0.0,False,False,0.0,logei,1.604965300008189,False,9,7beabcb6-306c-4d13-96d9-46c81e737f7c,slip,0.15,20,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,0.9727143284225575,2.38764870763837,44.673400683416496,2.2323312026325013,3.1909571916726067,0.9727143284225575,2.2323312026325013,eggholder
15,-183.58722792686154,475.6434461062232,1.0300870254935666,1.0300870254935666,1.0300870254935666,0.0,False,False,0.0,logei,1.5257836999953724,False,9,7beabcb6-306c-4d13-96d9-46c81e737f7c,slip,0.15,20,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,1.0300870254935666,2.1749585055614924,46.84835918897799,2.1749585055614924,3.123223945931866,1.0300870254935666,2.1749585055614924,eggholder
16,-243.9962277575521,447.12667938350324,-0.03794344696487573,-0.03794344696487573,-0.03794344696487573,0.0,False,False,0.0,logei,1.5117054000147618,False,9,7beabcb6-306c-4d13-96d9-46c81e737f7c,slip,0.15,20,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,1.0300870254935666,3.2429889780199344,50.091348166997925,2.1749585055614924,3.1307092604373703,1.0300870254935666,2.1749585055614924,eggholder
17,-227.9699777609251,464.6016170181559,0.834037295803668,0.834037295803668,0.834037295803668,0.0,False,False,0.0,logei,1.7076691000256687,False,9,7beabcb6-306c-4d13-96d9-46c81e737f7c,slip,0.15,20,exact,value,learned,1e-06,"x0,x1",3.2050455310550587,1.0300870254935666,2.3710082352513906,52.46235640224931,2.1749585055614924,3.0860209648381947,1.0300870254935666,2.1749585055614924,eggholder
