dataset,objective,acquisition,baseline,error_model,jitter_iteration,jitter_std,oracle_model,delta_l2_mean,delta_l2_std,final_simple_regret_mean,final_simple_regret_std,final_cum_regret_mean,final_cum_regret_std,final_avg_regret_mean,final_avg_regret_std,auc_simple_regret_mean,auc_simple_regret_std,runs
iso_hartmann_3,composite,ei,False,gaussian,0,0.230797,gradient_boosting,0.6683963490321151,0.26374951213039244,0.8137506029609574,0.3846722714363813,122.14314761766573,22.548125618145892,2.4428629523533147,0.45096251236291784,74.9005711547522,23.436998238148053,5
iso_hartmann_3,composite,ei,False,gaussian,0,0.923189,gradient_boosting,0.6683963490321151,0.26374951213039244,1.526911609809725,1.0768025357018138,135.4191578103712,52.253658824821606,2.708383156207424,1.0450731764964318,98.76135069412747,43.537429008717226,5
iso_hartmann_3,composite,ei,False,gaussian,0,4.615944,gradient_boosting,0.6683963490321151,0.26374951213039244,2.4929959830989374,1.1355890545246612,219.93501258437445,39.24268296507448,4.398700251687489,0.7848536593014896,137.2717538442153,60.256965797313036,5
iso_hartmann_3,composite,ei,True,none,0,0.0,gradient_boosting,0.6683963490321151,0.26374951213039244,0.9566229458849651,0.5612836324644506,132.62768528084194,22.465949059482806,2.652553705616839,0.4493189811896562,73.53313769912788,27.543223222453637,5
iso_hartmann_3,composite,logei,False,gaussian,0,0.230797,gradient_boosting,0.6683963490321151,0.26374951213039244,1.188454405693651,0.7765857742885082,112.10565431559931,29.8608944753959,2.2421130863119862,0.597217889507918,80.02114184478086,39.77857443896118,5
iso_hartmann_3,composite,logei,False,gaussian,0,0.923189,gradient_boosting,0.6683963490321151,0.26374951213039244,1.3654218839581609,0.7234777083916778,134.17367287491098,58.78342863103654,2.6834734574982195,1.175668572620731,103.2040892172658,57.0886095110248,5
iso_hartmann_3,composite,logei,False,gaussian,0,4.615944,gradient_boosting,0.6683963490321151,0.26374951213039244,2.2838014320257627,0.5572446905202166,224.20610737577607,10.002415392436832,4.484122147515523,0.20004830784873678,127.40154187609603,17.91425250925084,5
iso_hartmann_3,composite,logei,True,none,0,0.0,gradient_boosting,0.6683963490321151,0.26374951213039244,1.040007068848847,0.39448311246722656,125.20209415402988,32.574376806705935,2.504041883080597,0.6514875361341186,77.43891091149305,20.815130956957272,5
iso_hartmann_3,composite,qnei,False,gaussian,0,0.230797,gradient_boosting,0.6683963490321151,0.26374951213039244,1.0523633447547571,0.5458791975803854,145.30405593616143,39.02518598871652,2.9060811187232285,0.7805037197743304,86.2817108750942,37.35359372603806,5
iso_hartmann_3,composite,qnei,False,gaussian,0,0.923189,gradient_boosting,0.6683963490321151,0.26374951213039244,1.2697109609441877,0.2445453610974827,159.23190430646113,24.55886096819581,3.184638086129223,0.491177219363916,93.15872875286134,26.913180776057295,5
iso_hartmann_3,composite,qnei,False,gaussian,0,4.615944,gradient_boosting,0.6683963490321151,0.26374951213039244,2.1645747220920573,1.441209537307736,213.75474226146275,42.454863937277565,4.275094845229255,0.8490972787455513,133.92589839513494,56.958183550832906,5
iso_hartmann_3,composite,qnei,True,none,0,0.0,gradient_boosting,0.6683963490321151,0.26374951213039244,0.8526424060801621,0.4557344217546435,138.66330775585843,26.186859239090452,2.773266155117169,0.523737184781809,74.28153221225011,22.41523634662079,5
iso_hartmann_3,composite,random,False,gaussian,0,0.230797,gradient_boosting,0.6683963490321151,0.26374951213039244,1.6754046108018827,0.6326988262107459,220.30100369661326,11.772040756842514,4.4060200739322655,0.23544081513685003,115.24394768835607,28.187614738345168,5
iso_hartmann_3,composite,random,False,gaussian,0,0.923189,gradient_boosting,0.6683963490321151,0.26374951213039244,1.6754046108018827,0.6326988262107459,220.30100369661326,11.772040756842514,4.4060200739322655,0.23544081513685003,115.24394768835607,28.187614738345168,5
iso_hartmann_3,composite,random,False,gaussian,0,4.615944,gradient_boosting,0.6683963490321151,0.26374951213039244,1.6754046108018827,0.6326988262107459,220.30100369661326,11.772040756842514,4.4060200739322655,0.23544081513685003,115.24394768835607,28.187614738345168,5
iso_hartmann_3,composite,random,True,none,0,0.0,gradient_boosting,0.6683963490321151,0.26374951213039244,1.6754046108018827,0.6326988262107459,220.30100369661326,11.772040756842514,4.4060200739322655,0.23544081513685003,115.24394768835607,28.187614738345168,5
