dataset,objective,acquisition,error_model,jitter_iteration,jitter_std,oracle_model,delta_excess_l2_norm_mean,final_simple_regret_excess_true_mean,final_cum_regret_excess_true_mean,final_avg_regret_excess_true_mean,auc_simple_regret_excess_true_mean,delta_excess_l2_norm_std,final_simple_regret_excess_true_std,final_cum_regret_excess_true_std,final_avg_regret_excess_true_std,auc_simple_regret_excess_true_std,runs
iso_hartmann_3,composite,ei,gaussian,0,0.230797,gradient_boosting,0.0,-0.14287234292400788,-10.484537663176203,-0.20969075326352393,1.3674334556243237,0.0,0.49456504623749187,39.06874518046709,0.7813749036093418,12.800808975446548,5
iso_hartmann_3,composite,ei,gaussian,0,0.923189,gradient_boosting,0.0,0.57028866392476,2.791472529529247,0.05582945059058493,25.228212994999602,0.0,0.885777454671825,36.41411609535685,0.7282823219071372,30.121534095815242,5
iso_hartmann_3,composite,ei,gaussian,0,4.615944,gradient_boosting,0.0,1.5363730372139723,87.30732730353252,1.7461465460706507,63.73861614508742,0.0,0.8287051053933016,36.69426459138347,0.7338852918276693,42.57446567227656,5
iso_hartmann_3,composite,logei,gaussian,0,0.230797,gradient_boosting,0.0,0.14844733684480405,-13.096439838430555,-0.261928796768611,2.5822309332878093,0.0,0.876242191590123,28.40603745569738,0.5681207491139475,35.66020582787609,5
iso_hartmann_3,composite,logei,gaussian,0,0.923189,gradient_boosting,0.0,0.3254148151093138,8.971578720881116,0.17943157441762247,25.765178305772757,0.0,0.4798031619389873,54.675779311458186,1.0935155862291634,39.565676431422816,5
iso_hartmann_3,composite,logei,gaussian,0,4.615944,gradient_boosting,0.0,1.243794363176916,99.00401322174623,1.9800802644349247,49.96263096460298,0.0,0.735063665976011,31.06526412215929,0.6213052824431858,23.922249158466478,5
iso_hartmann_3,composite,qnei,gaussian,0,0.230797,gradient_boosting,0.0,0.19972093867459506,6.640748180302981,0.1328149636060596,12.000178662844093,0.0,0.14903714289522071,29.4447585580139,0.5888951711602782,19.323881604329173,5
iso_hartmann_3,composite,qnei,gaussian,0,0.923189,gradient_boosting,0.0,0.4170685548640255,20.568596550602702,0.41137193101205405,18.877196540611223,0.0,0.3268576527494971,13.797734008514897,0.275954680170298,19.883125831457743,5
iso_hartmann_3,composite,qnei,gaussian,0,4.615944,gradient_boosting,0.0,1.311932316011895,75.0914345056043,1.5018286901120859,59.64436618288482,0.0,1.2175658880591995,29.361578436584118,0.5872315687316825,45.49155518593256,5
iso_hartmann_3,composite,random,gaussian,0,0.230797,gradient_boosting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
iso_hartmann_3,composite,random,gaussian,0,0.923189,gradient_boosting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
iso_hartmann_3,composite,random,gaussian,0,4.615944,gradient_boosting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
iso_hartmann_3,composite,sobol,gaussian,0,0.230797,gradient_boosting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
iso_hartmann_3,composite,sobol,gaussian,0,0.923189,gradient_boosting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
iso_hartmann_3,composite,sobol,gaussian,0,4.615944,gradient_boosting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
iso_hartmann_3,composite,ucb,gaussian,0,0.230797,gradient_boosting,0.0,-0.14540872421732018,11.76284033899788,0.2352568067799577,15.946023537039276,0.0,1.0808935522260934,16.926966308721532,0.33853932617443044,28.437032378259392,5
iso_hartmann_3,composite,ucb,gaussian,0,0.923189,gradient_boosting,0.0,0.9768952951649,69.0845334202314,1.381690668404628,51.97248203662748,0.0,1.7100173035357136,43.31965640183811,0.8663931280367618,62.2464669500878,5
iso_hartmann_3,composite,ucb,gaussian,0,4.615944,gradient_boosting,0.0,1.601561583149799,132.99890852441558,2.6599781704883116,85.22432406994774,0.0,0.44371796193248997,15.086437684875415,0.30172875369750873,36.52572752466704,5
all,composite,ei,gaussian,0,0.230797,gradient_boosting,0.0,-0.14287234292400788,-10.484537663176203,-0.20969075326352393,1.3674334556243237,0.0,0.49456504623749187,39.06874518046709,0.7813749036093418,12.800808975446548,5
all,composite,ei,gaussian,0,0.923189,gradient_boosting,0.0,0.57028866392476,2.791472529529247,0.05582945059058493,25.228212994999602,0.0,0.885777454671825,36.41411609535685,0.7282823219071372,30.121534095815242,5
all,composite,ei,gaussian,0,4.615944,gradient_boosting,0.0,1.5363730372139723,87.30732730353252,1.7461465460706507,63.73861614508742,0.0,0.8287051053933016,36.69426459138347,0.7338852918276693,42.57446567227656,5
all,composite,logei,gaussian,0,0.230797,gradient_boosting,0.0,0.14844733684480405,-13.096439838430555,-0.261928796768611,2.5822309332878093,0.0,0.876242191590123,28.40603745569738,0.5681207491139475,35.66020582787609,5
all,composite,logei,gaussian,0,0.923189,gradient_boosting,0.0,0.3254148151093138,8.971578720881116,0.17943157441762247,25.765178305772757,0.0,0.4798031619389873,54.675779311458186,1.0935155862291634,39.565676431422816,5
all,composite,logei,gaussian,0,4.615944,gradient_boosting,0.0,1.243794363176916,99.00401322174623,1.9800802644349247,49.96263096460298,0.0,0.735063665976011,31.06526412215929,0.6213052824431858,23.922249158466478,5
all,composite,qnei,gaussian,0,0.230797,gradient_boosting,0.0,0.19972093867459506,6.640748180302981,0.1328149636060596,12.000178662844093,0.0,0.14903714289522071,29.4447585580139,0.5888951711602782,19.323881604329173,5
all,composite,qnei,gaussian,0,0.923189,gradient_boosting,0.0,0.4170685548640255,20.568596550602702,0.41137193101205405,18.877196540611223,0.0,0.3268576527494971,13.797734008514897,0.275954680170298,19.883125831457743,5
all,composite,qnei,gaussian,0,4.615944,gradient_boosting,0.0,1.311932316011895,75.0914345056043,1.5018286901120859,59.64436618288482,0.0,1.2175658880591995,29.361578436584118,0.5872315687316825,45.49155518593256,5
all,composite,random,gaussian,0,0.230797,gradient_boosting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
all,composite,random,gaussian,0,0.923189,gradient_boosting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
all,composite,random,gaussian,0,4.615944,gradient_boosting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
all,composite,sobol,gaussian,0,0.230797,gradient_boosting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
all,composite,sobol,gaussian,0,0.923189,gradient_boosting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
all,composite,sobol,gaussian,0,4.615944,gradient_boosting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
all,composite,ucb,gaussian,0,0.230797,gradient_boosting,0.0,-0.14540872421732018,11.76284033899788,0.2352568067799577,15.946023537039276,0.0,1.0808935522260934,16.926966308721532,0.33853932617443044,28.437032378259392,5
all,composite,ucb,gaussian,0,0.923189,gradient_boosting,0.0,0.9768952951649,69.0845334202314,1.381690668404628,51.97248203662748,0.0,1.7100173035357136,43.31965640183811,0.8663931280367618,62.2464669500878,5
all,composite,ucb,gaussian,0,4.615944,gradient_boosting,0.0,1.601561583149799,132.99890852441558,2.6599781704883116,85.22432406994774,0.0,0.44371796193248997,15.086437684875415,0.30172875369750873,36.52572752466704,5
