delta_x0,delta_x1,delta_x2,delta_l2_norm,iteration,final_best_true,final_simple_regret_true,final_cum_regret_true,final_avg_regret_true,final_inference_simple_regret_true,auc_simple_regret_true,auc_inference_simple_regret_true,acq_opt_failures,acquisition,objective,jitter_std,jitter_iteration,iterations,seed,run_id,error_model,oracle_model,baseline,xi,kappa,runtime_sec,y_opt,dataset,param_columns
-0.3998882766140751,-0.59704751605835,0.09786775515106838,0.7252271835108846,0.0,3.2532541611992833,1.3534491404486415,142.9462281662403,2.858924563324806,1.3750435718408753,104.81899468466612,132.26464374941605,0.0,ucb,composite,0.923189,0,50,7,43d8676c-e064-458c-aca4-fe498a9ef413,gaussian,gradient_boosting,False,0.01,2.0,12.981903299980331,4.606703301647925,iso_hartmann_3,"x0,x1,x2"
-0.3998882766140751,-0.59704751605835,0.09786775515106838,0.7252271835108846,0.0,1.4447209526753897,3.1619823489725354,249.42052481777822,4.988410496355565,4.170249702597768,156.21788184682347,195.14692451056544,0.0,ucb,composite,4.615944,0,50,7,00b6d4ce-8c4b-4679-be09-7774c3ebd68a,gaussian,gradient_boosting,False,0.01,2.0,9.939599200035445,4.606703301647925,iso_hartmann_3,"x0,x1,x2"
-0.3998882766140751,-0.59704751605835,0.09786775515106838,0.7252271835108846,0.0,3.3752649669026953,1.2314383347452296,150.75731686349994,3.0151463372699987,1.2314383347452296,87.16129059665082,87.16129059665082,0.0,ei,composite,0.0,0,50,7,19ed4d40-0814-481c-8f7f-d383e3e2c524,none,gradient_boosting,True,0.01,2.0,13.829264700005297,4.606703301647925,iso_hartmann_3,"x0,x1,x2"
-0.3998882766140751,-0.59704751605835,0.09786775515106838,0.7252271835108846,0.0,4.170302586938573,0.43640071470935204,124.9915695681734,2.499831391363468,0.43640071470935204,78.69724338685643,87.05527191842641,0.0,ei,composite,0.230797,0,50,7,3347c9c8-4892-4e69-b9ed-7af72998b400,gaussian,gradient_boosting,False,0.01,2.0,11.555011000018567,4.606703301647925,iso_hartmann_3,"x0,x1,x2"
-0.3998882766140751,-0.59704751605835,0.09786775515106838,0.7252271835108846,0.0,1.5528103904473858,3.0538929112005393,211.73020808657324,4.234604161731465,3.896782258810082,156.16383712793746,209.52105136098402,0.0,ei,composite,0.923189,0,50,7,99aa55ec-fce8-4545-a515-a7e2a971d39a,gaussian,gradient_boosting,False,0.01,2.0,9.502318800019566,4.606703301647925,iso_hartmann_3,"x0,x1,x2"
-0.3998882766140751,-0.59704751605835,0.09786775515106838,0.7252271835108846,0.0,3.0304263834534244,1.5762769181945004,201.5785112041181,4.031570224082362,3.1325670341517995,95.71794427978682,157.4612877501317,0.0,ei,composite,4.615944,0,50,7,0f53b70c-b93f-4d6f-b110-778582b578e2,gaussian,gradient_boosting,False,0.01,2.0,11.515945599996485,4.606703301647925,iso_hartmann_3,"x0,x1,x2"
-0.3998882766140751,-0.59704751605835,0.09786775515106838,0.7252271835108846,0.0,2.9380143541049555,1.6686889475429694,222.0919220460446,4.441838440920892,1.6686889475429694,133.07183412466517,133.07183412466517,0.0,random,composite,0.0,0,50,7,c87b9952-3268-46e5-833e-62cbe0085283,none,gradient_boosting,True,0.01,2.0,0.05577149998862296,4.606703301647925,iso_hartmann_3,"x0,x1,x2"
-0.3998882766140751,-0.59704751605835,0.09786775515106838,0.7252271835108846,0.0,2.9380143541049555,1.6686889475429694,222.0919220460446,4.441838440920892,1.6686889475429694,133.07183412466517,133.07183412466517,0.0,random,composite,0.230797,0,50,7,092c5503-d184-4a66-a7c6-ff6ea574dcef,gaussian,gradient_boosting,False,0.01,2.0,0.05901109997648746,4.606703301647925,iso_hartmann_3,"x0,x1,x2"
-0.3998882766140751,-0.59704751605835,0.09786775515106838,0.7252271835108846,0.0,2.9380143541049555,1.6686889475429694,222.0919220460446,4.441838440920892,1.6686889475429694,133.07183412466517,155.0043304179992,0.0,random,composite,0.923189,0,50,7,1b13560e-8e9c-4fdd-8671-03f47cfedbd3,gaussian,gradient_boosting,False,0.01,2.0,0.06502310000360012,4.606703301647925,iso_hartmann_3,"x0,x1,x2"
-0.3998882766140751,-0.59704751605835,0.09786775515106838,0.7252271835108846,0.0,2.9380143541049555,1.6686889475429694,222.0919220460446,4.441838440920892,3.7902969432335456,133.07183412466517,185.4099520256228,0.0,random,composite,4.615944,0,50,7,5eac2e70-857d-4130-820d-8a6c59f2cd40,gaussian,gradient_boosting,False,0.01,2.0,0.03743749996647239,4.606703301647925,iso_hartmann_3,"x0,x1,x2"
-0.3998882766140751,-0.59704751605835,0.09786775515106838,0.7252271835108846,0.0,2.4288828110025444,2.1778204906453804,231.61348338565202,4.63226966771304,2.1778204906453804,124.29695720893511,124.29695720893511,0.0,sobol,composite,0.0,0,50,7,8dec945f-2c8f-4244-9f8d-17ab05b7421a,none,gradient_boosting,True,0.01,2.0,0.04116349999094382,4.606703301647925,iso_hartmann_3,"x0,x1,x2"
-0.3998882766140751,-0.59704751605835,0.09786775515106838,0.7252271835108846,0.0,2.4288828110025444,2.1778204906453804,231.61348338565202,4.63226966771304,2.1778204906453804,124.29695720893511,124.29695720893511,0.0,sobol,composite,0.230797,0,50,7,5442190c-2c74-46e4-a83e-06df73bd760e,gaussian,gradient_boosting,False,0.01,2.0,0.04444389999844134,4.606703301647925,iso_hartmann_3,"x0,x1,x2"
-0.3998882766140751,-0.59704751605835,0.09786775515106838,0.7252271835108846,0.0,2.4288828110025444,2.1778204906453804,231.61348338565202,4.63226966771304,2.1778204906453804,124.29695720893511,153.37169824470055,0.0,sobol,composite,0.923189,0,50,7,3abc18b2-80e5-4b11-b7f7-6114525a9237,gaussian,gradient_boosting,False,0.01,2.0,0.05700450000585988,4.606703301647925,iso_hartmann_3,"x0,x1,x2"
-0.3998882766140751,-0.59704751605835,0.09786775515106838,0.7252271835108846,0.0,2.4288828110025444,2.1778204906453804,231.61348338565202,4.63226966771304,4.183349731038144,124.29695720893511,171.18058207590445,0.0,sobol,composite,4.615944,0,50,7,dc10d8c7-6f91-4e4a-85eb-015a8f73ba63,gaussian,gradient_boosting,False,0.01,2.0,0.05246370000531897,4.606703301647925,iso_hartmann_3,"x0,x1,x2"
0.4615766592144682,-0.11738033164170947,0.07237396805367724,0.4817355559222733,0.0,3.3434487120411864,1.373259388446895,129.86537966896816,2.5973075933793632,1.373259388446895,104.87734184872029,104.87734184872029,0.0,logei,composite,0.0,0,50,8,4e744b09-3c9a-42f1-a9e1-fc96e9f44167,none,gradient_boosting,True,0.01,2.0,14.02678160002688,4.7167081004880815,iso_hartmann_3,"x0,x1,x2"
0.4615766592144682,-0.11738033164170947,0.07237396805367724,0.4817355559222733,0.0,3.3049849077940596,1.411723192694022,134.34972500648644,2.6869945001297286,1.6506152384173531,107.98387176790894,113.14022619273597,0.0,logei,composite,0.230797,0,50,8,259c844d-3f7d-4cf8-a6a7-8c2a9e756470,gaussian,gradient_boosting,False,0.01,2.0,13.811351699987426,4.7167081004880815,iso_hartmann_3,"x0,x1,x2"
0.4615766592144682,-0.11738033164170947,0.07237396805367724,0.4817355559222733,0.0,2.181548559484214,2.5351595410038676,229.9655749936913,4.599311499873826,2.539232620648504,199.7723641094103,224.58852140393196,0.0,logei,composite,0.923189,0,50,8,92303f5a-134c-4d6f-b8e3-30a63933b364,gaussian,gradient_boosting,False,0.01,2.0,12.733114000002388,4.7167081004880815,iso_hartmann_3,"x0,x1,x2"
0.4615766592144682,-0.11738033164170947,0.07237396805367724,0.4817355559222733,0.0,2.981735184648174,1.7349729158399074,236.25288729003825,4.725057745800765,4.500245953716703,122.24746161628279,228.6787084664937,0.0,logei,composite,4.615944,0,50,8,76545ce0-681d-4297-901f-a443252f6d9e,gaussian,gradient_boosting,False,0.01,2.0,10.317522199999075,4.7167081004880815,iso_hartmann_3,"x0,x1,x2"
0.4615766592144682,-0.11738033164170947,0.07237396805367724,0.4817355559222733,0.0,3.3995927484089976,1.317115352079084,163.9953851052859,3.2799077021057177,1.317115352079084,101.79419420053812,101.79419420053812,0.0,qnei,composite,0.0,0,50,8,6e7557b6-e2f2-4467-bed1-3ba06049524f,none,gradient_boosting,True,0.01,2.0,13.408014599990565,4.7167081004880815,iso_hartmann_3,"x0,x1,x2"
0.4615766592144682,-0.11738033164170947,0.07237396805367724,0.4817355559222733,0.0,2.99040870904182,1.7262993914462617,208.068582228899,4.16137164457798,1.734453762608387,144.87860541680885,149.52397819187053,0.0,qnei,composite,0.230797,0,50,8,a94b65f3-b922-4f57-a8bd-616817637a11,gaussian,gradient_boosting,False,0.01,2.0,12.011208900017664,4.7167081004880815,iso_hartmann_3,"x0,x1,x2"
0.4615766592144682,-0.11738033164170947,0.07237396805367724,0.4817355559222733,0.0,3.2435767803439486,1.473131320144133,185.88855184484223,3.7177710368968446,2.132504893587477,135.2892807845439,156.8378978196448,0.0,qnei,composite,0.923189,0,50,8,23f65781-0de3-4039-82c0-01d63c9336cf,gaussian,gradient_boosting,False,0.01,2.0,14.883261699986178,4.7167081004880815,iso_hartmann_3,"x0,x1,x2"
0.4615766592144682,-0.11738033164170947,0.07237396805367724,0.4817355559222733,0.0,0.09187405091075111,4.624834049577331,265.82372557950106,5.316474511590021,5.353901980944558,229.0205384814692,262.0384539338555,0.0,qnei,composite,4.615944,0,50,8,f76856d9-1cac-4708-9a9c-9c82a30a5564,gaussian,gradient_boosting,False,0.01,2.0,12.31659890001174,4.7167081004880815,iso_hartmann_3,"x0,x1,x2"
0.4615766592144682,-0.11738033164170947,0.07237396805367724,0.4817355559222733,0.0,4.711209880187651,0.005498220300430567,117.19976939510103,2.3439953879020208,0.005498220300430567,53.67632592621144,53.67632592621144,0.0,ucb,composite,0.0,0,50,8,6f66b74a-6d16-4611-bc52-b7a9fe8c88ea,none,gradient_boosting,True,0.01,2.0,14.538254999963101,4.7167081004880815,iso_hartmann_3,"x0,x1,x2"
0.4615766592144682,-0.11738033164170947,0.07237396805367724,0.4817355559222733,0.0,3.1479131410468977,1.5687949594411839,137.2878904756138,2.745757809512276,1.6106605090446058,108.74558207097222,111.78458467000672,0.0,ucb,composite,0.230797,0,50,8,a9fd54c8-1b89-4b43-b597-475d06ff8592,gaussian,gradient_boosting,False,0.01,2.0,13.185872999951243,4.7167081004880815,iso_hartmann_3,"x0,x1,x2"
0.4615766592144682,-0.11738033164170947,0.07237396805367724,0.4817355559222733,0.0,0.7704932462571737,3.9462148542309077,248.38805663435798,4.967761132687159,3.9462148542309077,215.1990820917287,222.85553544411232,0.0,ucb,composite,0.923189,0,50,8,d06a421f-0dd9-49e3-8b4d-a5c1718da88c,gaussian,gradient_boosting,False,0.01,2.0,17.942713500000536,4.7167081004880815,iso_hartmann_3,"x0,x1,x2"
0.4615766592144682,-0.11738033164170947,0.07237396805367724,0.4817355559222733,0.0,3.3049849077940596,1.411723192694022,236.12458628052636,4.722491725610527,3.301070295864396,193.2358050579617,227.5549458486123,0.0,ucb,composite,4.615944,0,50,8,c4a6f2a1-0ed3-42f4-95a6-b2437d57754d,gaussian,gradient_boosting,False,0.01,2.0,12.649492600001395,4.7167081004880815,iso_hartmann_3,"x0,x1,x2"
0.4615766592144682,-0.11738033164170947,0.07237396805367724,0.4817355559222733,0.0,3.3434487120411864,1.373259388446895,129.96362470321534,2.599272494064307,1.373259388446895,104.87734184872029,104.87734184872029,0.0,ei,composite,0.0,0,50,8,23affaa5-eb3e-4527-b5d5-3d366289b178,none,gradient_boosting,True,0.01,2.0,12.789487000030931,4.7167081004880815,iso_hartmann_3,"x0,x1,x2"
0.4615766592144682,-0.11738033164170947,0.07237396805367724,0.4817355559222733,0.0,3.5948807964622174,1.1218273040258642,148.1678390075608,2.9633567801512157,1.1218273040258642,105.48008368362268,107.04757889102666,0.0,ei,composite,0.230797,0,50,8,cbff7e8a-3234-4272-b412-71bfb656ca44,gaussian,gradient_boosting,False,0.01,2.0,14.231515499996021,4.7167081004880815,iso_hartmann_3,"x0,x1,x2"
0.4615766592144682,-0.11738033164170947,0.07237396805367724,0.4817355559222733,0.0,2.994017295973116,1.7226908045149654,140.97130201217476,2.819426040243495,2.1630947445594244,116.52499257548737,132.54284747911544,0.0,ei,composite,0.923189,0,50,8,a1fb3591-490f-4e41-883b-9b893318b73b,gaussian,gradient_boosting,False,0.01,2.0,13.678781499969773,4.7167081004880815,iso_hartmann_3,"x0,x1,x2"
0.4615766592144682,-0.11738033164170947,0.07237396805367724,0.4817355559222733,0.0,1.1043045796298514,3.61240352085823,267.1963160457033,5.343926320914067,3.61240352085823,219.37120683495525,247.45178295551085,0.0,ei,composite,4.615944,0,50,8,e3b294fb-a8be-41ff-b433-538dd9e1ca96,gaussian,gradient_boosting,False,0.01,2.0,12.20617029996356,4.7167081004880815,iso_hartmann_3,"x0,x1,x2"
0.4615766592144682,-0.11738033164170947,0.07237396805367724,0.4817355559222733,0.0,2.180142424707033,2.5365656757810484,237.27596979951062,4.745519395990212,2.5365656757810484,136.36742073949299,136.36742073949299,0.0,random,composite,0.0,0,50,8,6906602e-6a64-46b1-a570-2a013a88013b,none,gradient_boosting,True,0.01,2.0,0.03869049996137619,4.7167081004880815,iso_hartmann_3,"x0,x1,x2"
0.4615766592144682,-0.11738033164170947,0.07237396805367724,0.4817355559222733,0.0,2.180142424707033,2.5365656757810484,237.27596979951062,4.745519395990212,2.7304543086425337,136.36742073949299,143.63824447179869,0.0,random,composite,0.230797,0,50,8,faa86a5e-793c-452a-bcbc-79601adb21a6,gaussian,gradient_boosting,False,0.01,2.0,0.04358460003277287,4.7167081004880815,iso_hartmann_3,"x0,x1,x2"
0.4615766592144682,-0.11738033164170947,0.07237396805367724,0.4817355559222733,0.0,2.180142424707033,2.5365656757810484,237.27596979951062,4.745519395990212,2.7304543086425337,136.36742073949299,145.529713656125,0.0,random,composite,0.923189,0,50,8,0c7a2978-f21e-45e3-bae7-6590583fd461,gaussian,gradient_boosting,False,0.01,2.0,0.03773330000694841,4.7167081004880815,iso_hartmann_3,"x0,x1,x2"
0.4615766592144682,-0.11738033164170947,0.07237396805367724,0.4817355559222733,0.0,2.180142424707033,2.5365656757810484,237.27596979951062,4.745519395990212,3.068954549055527,136.36742073949299,162.40020708196244,0.0,random,composite,4.615944,0,50,8,f0e8224d-a18e-41c0-a517-7078cededeea,gaussian,gradient_boosting,False,0.01,2.0,0.04596720001427457,4.7167081004880815,iso_hartmann_3,"x0,x1,x2"
0.4615766592144682,-0.11738033164170947,0.07237396805367724,0.4817355559222733,0.0,2.9181964738220456,1.798511626666036,242.10532061212902,4.842106412242581,1.798511626666036,130.57815509870358,130.57815509870358,0.0,sobol,composite,0.0,0,50,8,fe87f366-0042-4404-8962-4f6ec3fa0043,none,gradient_boosting,True,0.01,2.0,0.05289269995409995,4.7167081004880815,iso_hartmann_3,"x0,x1,x2"
0.4615766592144682,-0.11738033164170947,0.07237396805367724,0.4817355559222733,0.0,2.9181964738220456,1.798511626666036,242.10532061212902,4.842106412242581,1.798511626666036,130.57815509870358,130.98604528535935,0.0,sobol,composite,0.230797,0,50,8,7e126736-03c7-42fb-b30e-4b4485da6eba,gaussian,gradient_boosting,False,0.01,2.0,0.05430619994876906,4.7167081004880815,iso_hartmann_3,"x0,x1,x2"
0.4615766592144682,-0.11738033164170947,0.07237396805367724,0.4817355559222733,0.0,2.9181964738220456,1.798511626666036,242.10532061212902,4.842106412242581,1.798511626666036,130.57815509870358,144.77712345592198,0.0,sobol,composite,0.923189,0,50,8,2208d823-004c-473d-9eec-48bae2cbde5c,gaussian,gradient_boosting,False,0.01,2.0,0.038605199952144176,4.7167081004880815,iso_hartmann_3,"x0,x1,x2"
0.4615766592144682,-0.11738033164170947,0.07237396805367724,0.4817355559222733,0.0,2.9181964738220456,1.798511626666036,242.10532061212902,4.842106412242581,4.004099789546804,130.57815509870358,205.7884159338321,0.0,sobol,composite,4.615944,0,50,8,c2d79b1c-f25e-4b76-84ed-8fe9da2688ef,gaussian,gradient_boosting,False,0.01,2.0,0.0625988999963738,4.7167081004880815,iso_hartmann_3,"x0,x1,x2"
-0.09988119439725507,-0.35135177786265903,0.32671266533701204,0.49006682247739236,0.0,3.2466129461410884,0.7143873393479345,145.2651940664061,2.905303881328122,0.7143873393479345,68.59317213008937,68.59317213008937,0.0,logei,composite,0.0,0,50,11,2a39a69a-4c1e-49f2-a8c8-7c988b2b8cd0,none,gradient_boosting,True,0.01,2.0,15.651303599996027,3.961000285489023,iso_hartmann_3,"x0,x1,x2"
-0.09988119439725507,-0.35135177786265903,0.32671266533701204,0.49006682247739236,0.0,1.6196106124798089,2.341389673009214,151.82585588989133,3.0365171177978265,2.629101947728956,130.56818749390462,131.983593526378,0.0,logei,composite,0.230797,0,50,11,b268174c-b858-47e7-982c-1d9a10805572,gaussian,gradient_boosting,False,0.01,2.0,12.983275999955367,3.961000285489023,iso_hartmann_3,"x0,x1,x2"
-0.09988119439725507,-0.35135177786265903,0.32671266533701204,0.49006682247739236,0.0,3.0759548200980387,0.8850454653909843,101.786767533185,2.0357353506637,0.9025800756227023,72.55935421039717,81.1581596480227,0.0,logei,composite,0.923189,0,50,11,3625e533-a04f-4415-8bcf-3f5422d4f436,gaussian,gradient_boosting,False,0.01,2.0,12.102970500010997,3.961000285489023,iso_hartmann_3,"x0,x1,x2"
-0.09988119439725507,-0.35135177786265903,0.32671266533701204,0.49006682247739236,0.0,1.3639006222889687,2.597099663200054,223.4165504486428,4.468331008972856,4.266277184780256,132.3087009821359,211.00814155435032,0.0,logei,composite,4.615944,0,50,11,2743455b-64e5-480c-a278-67447dd07a1d,gaussian,gradient_boosting,False,0.01,2.0,9.36861200002022,3.961000285489023,iso_hartmann_3,"x0,x1,x2"
-0.09988119439725507,-0.35135177786265903,0.32671266533701204,0.49006682247739236,0.0,3.6037345900446205,0.35726569544440245,115.7084341286243,2.314168682572486,0.35726569544440245,54.03403345885808,54.03403345885808,0.0,qnei,composite,0.0,0,50,11,3a15306c-d261-4976-ac2e-76e1b46577cb,none,gradient_boosting,True,0.01,2.0,13.27122049999889,3.961000285489023,iso_hartmann_3,"x0,x1,x2"
-0.09988119439725507,-0.35135177786265903,0.32671266533701204,0.49006682247739236,0.0,3.5923119739883607,0.3686883115006623,126.40444251856546,2.5280888503713093,0.7076892648157398,52.5124027796305,59.93746933139114,0.0,qnei,composite,0.230797,0,50,11,a45d0380-d7f5-43db-a7a4-a344000ae8a5,gaussian,gradient_boosting,False,0.01,2.0,14.358351800008677,3.961000285489023,iso_hartmann_3,"x0,x1,x2"
-0.09988119439725507,-0.35135177786265903,0.32671266533701204,0.49006682247739236,0.0,2.6777469584184432,1.2832533270705797,157.8633997986054,3.157267995972108,1.3833586227515755,95.07952595927068,144.1084062926449,0.0,qnei,composite,0.923189,0,50,11,ef58bd0d-2417-4a7e-8dae-6ff1d3be34f7,gaussian,gradient_boosting,False,0.01,2.0,19.08587459998671,3.961000285489023,iso_hartmann_3,"x0,x1,x2"
-0.09988119439725507,-0.35135177786265903,0.32671266533701204,0.49006682247739236,0.0,1.9563408301859382,2.0046594553030848,205.92200199626453,4.11844003992529,2.980600214298405,136.30815531316534,186.25859700653436,0.0,qnei,composite,4.615944,0,50,11,be4dc205-309e-422f-9f05-31622d741a0f,gaussian,gradient_boosting,False,0.01,2.0,14.783918500004802,3.961000285489023,iso_hartmann_3,"x0,x1,x2"
-0.09988119439725507,-0.35135177786265903,0.32671266533701204,0.49006682247739236,0.0,3.333648667927497,0.6273516175615259,79.61584483282951,1.5923168966565902,0.6273516175615259,48.034981593380465,48.034981593380465,0.0,ucb,composite,0.0,0,50,11,b01c00c0-0a63-4075-b0c6-7f176784c7e4,none,gradient_boosting,True,0.01,2.0,14.253713499987498,3.961000285489023,iso_hartmann_3,"x0,x1,x2"
-0.09988119439725507,-0.35135177786265903,0.32671266533701204,0.49006682247739236,0.0,3.324281299040106,0.6367189864489169,117.2102853532431,2.344205707064862,0.9673965940585019,84.34548232258194,94.55319764240238,0.0,ucb,composite,0.230797,0,50,11,67bd040f-e8ac-43eb-8512-eabfba03b43a,gaussian,gradient_boosting,False,0.01,2.0,15.759707999997772,3.961000285489023,iso_hartmann_3,"x0,x1,x2"
-0.09988119439725507,-0.35135177786265903,0.32671266533701204,0.49006682247739236,0.0,2.6025813108406988,1.3584189746483242,160.1102795948609,3.202205591897218,3.021145748250758,82.09625114053229,140.86515757348482,0.0,ucb,composite,0.923189,0,50,11,dd43c0a1-2cdc-4eac-ab05-a500f66f7a4f,gaussian,gradient_boosting,False,0.01,2.0,10.7797675000038,3.961000285489023,iso_hartmann_3,"x0,x1,x2"
-0.09988119439725507,-0.35135177786265903,0.32671266533701204,0.49006682247739236,0.0,1.006265457139072,2.954734828349951,218.30299573798098,4.36605991475962,3.5813927085752777,154.18268435007107,178.9706061126949,0.0,ucb,composite,4.615944,0,50,11,0f8a7753-be3b-438c-bc5b-17c79a516aea,gaussian,gradient_boosting,False,0.01,2.0,12.010595900006592,3.961000285489023,iso_hartmann_3,"x0,x1,x2"
-0.09988119439725507,-0.35135177786265903,0.32671266533701204,0.49006682247739236,0.0,3.0009298731169536,0.9600704123720694,151.2849347637035,3.0256986952740696,0.9600704123720694,69.31366742950094,69.31366742950094,0.0,ei,composite,0.0,0,50,11,20d2fcf9-0b4b-4a6c-82e0-7369a848924e,none,gradient_boosting,True,0.01,2.0,13.617602000012994,3.961000285489023,iso_hartmann_3,"x0,x1,x2"
-0.09988119439725507,-0.35135177786265903,0.32671266533701204,0.49006682247739236,0.0,3.294629798338901,0.6663704871501221,86.75707726548357,1.7351415453096715,0.7311478628600114,55.89692223903204,60.354905035579456,0.0,ei,composite,0.230797,0,50,11,6dd2fbbc-561d-45f7-a402-230fa6d3150e,gaussian,gradient_boosting,False,0.01,2.0,12.862974699994083,3.961000285489023,iso_hartmann_3,"x0,x1,x2"
-0.09988119439725507,-0.35135177786265903,0.32671266533701204,0.49006682247739236,0.0,2.0974370242863074,1.8635632612027155,147.43043750050188,2.9486087500100377,1.9027450513110766,109.15285457497698,118.41064349688122,0.0,ei,composite,0.923189,0,50,11,fa6b4ce5-54ed-4446-a91c-6d5af6cd2efe,gaussian,gradient_boosting,False,0.01,2.0,13.474133000010625,3.961000285489023,iso_hartmann_3,"x0,x1,x2"
-0.09988119439725507,-0.35135177786265903,0.32671266533701204,0.49006682247739236,0.0,0.8124370496973509,3.148563235791672,214.00477954354267,4.280095590870854,4.028104744416987,154.27959855379194,200.43612028178393,0.0,ei,composite,4.615944,0,50,11,7a11f5dd-9a92-4651-8406-e8a2f1fd038e,gaussian,gradient_boosting,False,0.01,2.0,10.470174199959729,3.961000285489023,iso_hartmann_3,"x0,x1,x2"
-0.09988119439725507,-0.35135177786265903,0.32671266533701204,0.49006682247739236,0.0,3.043337237666194,0.9176630478228289,209.39973416856103,4.187994683371221,0.9176630478228289,70.7881476847659,70.7881476847659,0.0,random,composite,0.0,0,50,11,772b1143-88f8-432a-843e-9b6c0de51dbd,none,gradient_boosting,True,0.01,2.0,0.03589910001028329,3.961000285489023,iso_hartmann_3,"x0,x1,x2"
