iteration,x0,x1,x2,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.8702492039700847,0.28681720908755537,0.6031481500515619,0.17218737316109053,0.17495855161783752,True,0.0027711784567469866,logei,0.0,False,9,327a8632-525a-4561-a8c2-4ce4ee932ddd,gaussian,0.230797,0,gradient_boosting,composite,learned,0.053267255209000004,"x0,x1,x2",4.3774451489578174,0.17218737316109053,4.205257775796727,4.205257775796727,4.205257775796727,4.205257775796727,0.17218737316109053,4.205257775796727,iso_hartmann_3
2,0.7775340829201788,0.7160746296035653,0.9153801204905075,1.2489801435506833,1.3288697586514266,True,0.07988961510074333,logei,0.0,False,9,327a8632-525a-4561-a8c2-4ce4ee932ddd,gaussian,0.230797,0,gradient_boosting,composite,learned,0.053267255209000004,"x0,x1,x2",4.3774451489578174,1.2489801435506833,3.128465005407134,7.333722781203861,3.128465005407134,3.6668613906019303,1.2489801435506833,3.128465005407134,iso_hartmann_3
3,0.8603936491828846,0.9182376290487624,0.026587734467597213,-1.715195899068822,-1.1522391062653703,True,0.5629567928034518,logei,0.0,False,9,327a8632-525a-4561-a8c2-4ce4ee932ddd,gaussian,0.230797,0,gradient_boosting,composite,learned,0.053267255209000004,"x0,x1,x2",4.3774451489578174,1.2489801435506833,6.092641048026639,13.4263638292305,3.128465005407134,4.4754546097435,1.2489801435506833,3.128465005407134,iso_hartmann_3
4,0.4372480001295087,0.48494432697728806,0.06515419737010752,-0.6743782220451578,-0.5039676034204732,True,0.17041061862468465,logei,0.0,False,9,327a8632-525a-4561-a8c2-4ce4ee932ddd,gaussian,0.230797,0,gradient_boosting,composite,learned,0.053267255209000004,"x0,x1,x2",4.3774451489578174,1.2489801435506833,5.051823371002976,18.478187200233474,3.128465005407134,4.619546800058369,1.2489801435506833,3.128465005407134,iso_hartmann_3
5,0.005626050679392924,0.830621436971257,0.9833022442861755,0.28574854045790565,-0.2021173005013267,True,-0.48786584095923236,logei,0.0,False,9,327a8632-525a-4561-a8c2-4ce4ee932ddd,gaussian,0.230797,0,gradient_boosting,composite,learned,0.053267255209000004,"x0,x1,x2",4.3774451489578174,1.2489801435506833,4.091696608499912,22.569883808733387,3.128465005407134,4.513976761746678,1.2489801435506833,3.128465005407134,iso_hartmann_3
6,0.9686200175292035,0.866374774475972,1.0,-0.616317390446397,-0.8314471158836845,True,-0.21512972543728748,logei,0.28856409998843446,False,9,327a8632-525a-4561-a8c2-4ce4ee932ddd,gaussian,0.230797,0,gradient_boosting,composite,learned,0.053267255209000004,"x0,x1,x2",4.3774451489578174,1.2489801435506833,4.993762539404214,27.563646348137603,3.128465005407134,4.593941058022934,1.2489801435506833,3.128465005407134,iso_hartmann_3
7,0.7492259418128981,0.5135147891044737,0.8700390033199159,2.611460665985673,2.379785077489788,True,-0.231675588495885,logei,0.3168199000065215,False,9,327a8632-525a-4561-a8c2-4ce4ee932ddd,gaussian,0.230797,0,gradient_boosting,composite,learned,0.053267255209000004,"x0,x1,x2",4.3774451489578174,2.611460665985673,1.7659844829721445,29.329630831109746,1.7659844829721445,4.189947261587107,2.611460665985673,1.7659844829721445,iso_hartmann_3
8,0.6348522108385648,0.49392922388499105,0.8600719249648314,2.836582920172172,3.0503434656427135,True,0.21376054547054135,logei,0.2678205999545753,False,9,327a8632-525a-4561-a8c2-4ce4ee932ddd,gaussian,0.230797,0,gradient_boosting,composite,learned,0.053267255209000004,"x0,x1,x2",4.3774451489578174,2.836582920172172,1.5408622287856453,30.87049305989539,1.5408622287856453,3.858811632486924,2.836582920172172,1.5408622287856453,iso_hartmann_3
9,0.543222279945541,0.30393692413547413,0.8585533259664068,0.8609853335897325,1.146216854005417,True,0.28523152041568445,logei,0.22826860001077875,False,9,327a8632-525a-4561-a8c2-4ce4ee932ddd,gaussian,0.230797,0,gradient_boosting,composite,learned,0.053267255209000004,"x0,x1,x2",4.3774451489578174,2.836582920172172,3.516459815368085,34.386952875263475,1.5408622287856453,3.8207725416959417,2.836582920172172,1.5408622287856453,iso_hartmann_3
10,0.5750233909489935,0.5773669263734563,0.8912757941074776,3.9189109260924253,3.9951091989592067,True,0.07619827286678138,logei,0.2699556999723427,False,9,327a8632-525a-4561-a8c2-4ce4ee932ddd,gaussian,0.230797,0,gradient_boosting,composite,learned,0.053267255209000004,"x0,x1,x2",4.3774451489578174,3.9189109260924253,0.45853422286539214,34.84548709812887,0.45853422286539214,3.484548709812887,3.9189109260924253,0.45853422286539214,iso_hartmann_3
11,0.47123097684829407,0.5967412803710167,0.9821286464566086,1.0573436050187992,1.0598961784524292,True,0.002552573433630023,logei,0.21514260000549257,False,9,327a8632-525a-4561-a8c2-4ce4ee932ddd,gaussian,0.230797,0,gradient_boosting,composite,learned,0.053267255209000004,"x0,x1,x2",4.3774451489578174,3.9189109260924253,3.3201015439390185,38.16558864206789,0.45853422286539214,3.4695989674607173,3.9189109260924253,0.45853422286539214,iso_hartmann_3
