iteration,x0,x1,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,noise_effort,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,-380.3441123643396,-0.7394688613222797,-1.3387277521627092,-6.207232141579181,True,-4.868504389416471,qnei,0.0,False,0.75,11,b8e4be16-7ad7-4a59-9a6a-4f546d298bb4,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1",3.2050455310550587,-1.3387277521627092,4.543773283217768,4.543773283217768,4.543773283217768,4.543773283217768,-1.3387277521627092,4.543773283217768,eggholder
2,103.93431820631804,-482.6224554271288,-1.3260358375542693,-0.306039064345744,True,1.0199967732085253,qnei,0.0,False,0.75,11,b8e4be16-7ad7-4a59-9a6a-4f546d298bb4,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1",3.2050455310550587,-1.3260358375542693,4.531081368609328,9.074854651827096,4.531081368609328,4.537427325913548,-1.3260358375542693,4.531081368609328,eggholder
3,-360.5236893926851,438.48808751141837,-0.7350220338372151,2.4460500490182335,True,3.1810720828554486,qnei,0.0,False,0.75,11,b8e4be16-7ad7-4a59-9a6a-4f546d298bb4,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1",3.2050455310550587,-0.7350220338372151,3.940067564892274,13.01492221671937,3.940067564892274,4.338307405573123,-0.7350220338372151,3.940067564892274,eggholder
4,-439.88933001810244,-379.11147581511887,2.3037211741727988,-2.796112940632536,True,-5.0998341148053346,qnei,0.0,False,0.75,11,b8e4be16-7ad7-4a59-9a6a-4f546d298bb4,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1",3.2050455310550587,2.3037211741727988,0.90132435688226,13.91624657360163,0.90132435688226,3.4790616434004074,-0.7350220338372151,3.940067564892274,eggholder
5,459.08833617077767,124.80879902349602,-0.9373089677051462,-3.8602932118087145,True,-2.9229842441035685,qnei,0.0,False,0.75,11,b8e4be16-7ad7-4a59-9a6a-4f546d298bb4,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1",3.2050455310550587,2.3037211741727988,4.142354498760205,18.058601072361835,0.90132435688226,3.611720214472367,-0.7350220338372151,3.940067564892274,eggholder
6,512.0,512.0,0.40926290471147625,4.888303141466687,True,4.4790402367552105,qnei,0.16941570001654327,False,0.75,11,b8e4be16-7ad7-4a59-9a6a-4f546d298bb4,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1",3.2050455310550587,2.3037211741727988,2.7957826263435823,20.85438369870542,0.90132435688226,3.475730616450903,0.40926290471147625,2.7957826263435823,eggholder
7,-482.1459113409399,512.0,-2.8267711767112176,0.8204593028829699,True,3.6472304795941874,qnei,0.17869339999742806,False,0.75,11,b8e4be16-7ad7-4a59-9a6a-4f546d298bb4,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1",3.2050455310550587,2.3037211741727988,6.031816707766277,26.886200406471694,0.90132435688226,3.8408857723530994,0.40926290471147625,2.7957826263435823,eggholder
8,512.0,431.5510698598722,0.6422533176126163,-3.7424713421467564,True,-4.384724659759373,qnei,0.21880410000449046,False,0.75,11,b8e4be16-7ad7-4a59-9a6a-4f546d298bb4,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1",3.2050455310550587,2.3037211741727988,2.5627922134424423,29.448992619914137,0.90132435688226,3.681124077489267,0.40926290471147625,2.7957826263435823,eggholder
9,321.49440089810145,512.0,2.161955664399628,3.087226661058722,True,0.9252709966590937,qnei,0.26449610001873225,False,0.75,11,b8e4be16-7ad7-4a59-9a6a-4f546d298bb4,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1",3.2050455310550587,2.3037211741727988,1.0430898666554307,30.49208248656957,0.90132435688226,3.3880091651743967,0.40926290471147625,2.7957826263435823,eggholder
10,512.0,497.6641831762841,-0.9773378319186031,14.207721727764502,True,15.185059559683106,qnei,0.23015809996286407,False,0.75,11,b8e4be16-7ad7-4a59-9a6a-4f546d298bb4,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1",3.2050455310550587,2.3037211741727988,4.1823833629736615,34.67446584954323,0.90132435688226,3.467446584954323,-0.9773378319186031,4.1823833629736615,eggholder
11,512.0,485.77338790136594,-1.3747559681475647,5.459989566947851,True,6.834745535095415,qnei,0.2619925999897532,False,0.75,11,b8e4be16-7ad7-4a59-9a6a-4f546d298bb4,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1",3.2050455310550587,2.3037211741727988,4.579801499202624,39.254267348745856,0.90132435688226,3.568569758976896,-0.9773378319186031,4.1823833629736615,eggholder
12,387.9369320435681,492.55332648805506,1.3408965446388283,8.356945860777694,True,7.016049316138866,qnei,0.3768671000143513,False,0.75,11,b8e4be16-7ad7-4a59-9a6a-4f546d298bb4,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1",3.2050455310550587,2.3037211741727988,1.8641489864162304,41.11841633516209,0.90132435688226,3.4265346945968407,-0.9773378319186031,4.1823833629736615,eggholder
13,-210.12821257831033,476.31825333065206,1.0857031314512633,2.714469452747431,True,1.6287663212961676,qnei,0.243992299947422,False,0.75,11,b8e4be16-7ad7-4a59-9a6a-4f546d298bb4,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1",3.2050455310550587,2.3037211741727988,2.1193423996037954,43.23775873476588,0.90132435688226,3.3259814411358373,-0.9773378319186031,4.1823833629736615,eggholder
14,-512.0,398.6269072581076,2.1598764887720687,2.923287146028922,True,0.7634106572568533,qnei,0.2792636000085622,False,0.75,11,b8e4be16-7ad7-4a59-9a6a-4f546d298bb4,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1",3.2050455310550587,2.3037211741727988,1.04516904228299,44.282927777048876,0.90132435688226,3.1630662697892054,-0.9773378319186031,4.1823833629736615,eggholder
15,-503.8347194243317,358.7998465482636,1.3741438304594071,-7.346786626804708,True,-8.720930457264116,qnei,0.17125370004214346,False,0.75,11,b8e4be16-7ad7-4a59-9a6a-4f546d298bb4,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1",3.2050455310550587,2.3037211741727988,1.8309017005956516,46.11382947764453,0.90132435688226,3.074255298509635,-0.9773378319186031,4.1823833629736615,eggholder
16,500.48935510049165,-435.33100814763736,-0.7436604459487085,6.139616508350825,True,6.883276954299533,qnei,0.15087740001035854,False,0.75,11,b8e4be16-7ad7-4a59-9a6a-4f546d298bb4,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1",3.2050455310550587,2.3037211741727988,3.948705977003767,50.0625354546483,0.90132435688226,3.1289084659155186,-0.9773378319186031,4.1823833629736615,eggholder
17,-271.5151547760799,-436.7512938549349,1.940276040764035,1.8790799463457624,True,-0.06119609441827256,qnei,0.21201540000038221,False,0.75,11,b8e4be16-7ad7-4a59-9a6a-4f546d298bb4,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1",3.2050455310550587,2.3037211741727988,1.2647694902910238,51.32730494493932,0.90132435688226,3.019253232055254,-0.9773378319186031,4.1823833629736615,eggholder
18,512.0,-412.14806586906855,-0.6413999940841583,2.4869271910300252,True,3.1283271851141836,qnei,0.15706759999739006,False,0.75,11,b8e4be16-7ad7-4a59-9a6a-4f546d298bb4,gaussian,5.0,0,exact,value,learned,33.333333333333336,"x0,x1",3.2050455310550587,2.3037211741727988,3.846445525139217,55.17375047007854,0.90132435688226,3.0652083594488078,-0.9773378319186031,4.1823833629736615,eggholder
