iteration,x0,x1,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,noise_effort,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,379.1351848653667,-218.2991778943433,-0.7589797958595326,1.1223364379639789,True,1.8813162338235114,qnei,0.0,False,0.75,9,a9980d9a-1d03-4d57-a4d7-d0cda0fcb192,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1",3.2050455310550587,-0.7589797958595326,3.9640253269145913,3.9640253269145913,3.9640253269145913,3.9640253269145913,-0.7589797958595326,3.9640253269145913,eggholder
2,105.62370565279934,284.1949009102631,0.9657300948112961,0.8238279098364668,True,-0.14190218497482932,qnei,0.0,False,0.75,9,a9980d9a-1d03-4d57-a4d7-d0cda0fcb192,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1",3.2050455310550587,0.9657300948112961,2.2393154362437624,6.203340763158353,2.2393154362437624,3.1016703815791766,-0.7589797958595326,3.9640253269145913,eggholder
3,221.26042071405084,425.3492433822797,-1.4386092571271623,-0.4600431677850525,True,0.9785660893421098,qnei,0.0,False,0.75,9,a9980d9a-1d03-4d57-a4d7-d0cda0fcb192,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1",3.2050455310550587,0.9657300948112961,4.643654788182221,10.846995551340575,2.2393154362437624,3.6156651837801914,-0.7589797958595326,3.9640253269145913,eggholder
4,369.04309676327387,428.2753321459327,-0.13131650356244426,-1.984962577866757,True,-1.8536460743043128,qnei,0.0,False,0.75,9,a9980d9a-1d03-4d57-a4d7-d0cda0fcb192,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1",3.2050455310550587,0.9657300948112961,3.336362034617503,14.183357585958078,2.2393154362437624,3.5458393964895194,-0.7589797958595326,3.9640253269145913,eggholder
5,-484.77415990518045,-64.25804786738308,-0.5776674838730664,-0.2598171940484837,True,0.31785028982458274,qnei,0.0,False,0.75,9,a9980d9a-1d03-4d57-a4d7-d0cda0fcb192,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1",3.2050455310550587,0.9657300948112961,3.782713014928125,17.9660706008862,2.2393154362437624,3.5932141201772403,-0.7589797958595326,3.9640253269145913,eggholder
6,207.17605586318618,-141.09177207965848,-0.7256927305204108,-1.2329254751863379,True,-0.507232744665927,qnei,0.19235440000193194,False,0.75,9,a9980d9a-1d03-4d57-a4d7-d0cda0fcb192,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1",3.2050455310550587,0.9657300948112961,3.9307382615754696,21.896808862461672,2.2393154362437624,3.649468143743612,-0.7589797958595326,3.9640253269145913,eggholder
7,442.29335896705635,-252.67283910966904,0.9472668184281007,1.095295496173184,True,0.14802867774508333,qnei,0.19559670001035556,False,0.75,9,a9980d9a-1d03-4d57-a4d7-d0cda0fcb192,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1",3.2050455310550587,0.9657300948112961,2.257778712626958,24.15458757508863,2.2393154362437624,3.450655367869804,-0.7589797958595326,3.9640253269145913,eggholder
8,438.21894813519987,-113.08305990955303,-0.630630275580519,0.22506665112086044,True,0.8556969267013794,qnei,0.23740119999274611,False,0.75,9,a9980d9a-1d03-4d57-a4d7-d0cda0fcb192,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1",3.2050455310550587,0.9657300948112961,3.8356758066355776,27.99026338172421,2.2393154362437624,3.498782922715526,-0.7589797958595326,3.9640253269145913,eggholder
9,381.73310198427333,-324.73707134125954,0.5554748477034751,1.5487527353692871,True,0.993277887665812,qnei,0.24806419998640195,False,0.75,9,a9980d9a-1d03-4d57-a4d7-d0cda0fcb192,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1",3.2050455310550587,0.9657300948112961,2.6495706833515835,30.639834065075792,2.2393154362437624,3.4044260072306436,0.5554748477034751,2.6495706833515835,eggholder
10,411.16618155607887,-455.74310964378316,-1.8612793941583918,-2.412671365728451,True,-0.5513919715700593,qnei,0.2900480999960564,False,0.75,9,a9980d9a-1d03-4d57-a4d7-d0cda0fcb192,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1",3.2050455310550587,0.9657300948112961,5.066324925213451,35.70615899028924,2.2393154362437624,3.570615899028924,0.5554748477034751,2.6495706833515835,eggholder
11,344.09839331714886,-289.920886488022,-1.6095523915955623,-0.9231100825831572,True,0.6864423090124051,qnei,0.20361379999667406,False,0.75,9,a9980d9a-1d03-4d57-a4d7-d0cda0fcb192,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1",3.2050455310550587,0.9657300948112961,4.814597922650621,40.52075691293986,2.2393154362437624,3.6837051739036237,0.5554748477034751,2.6495706833515835,eggholder
12,395.2317423339208,-272.4314196620125,0.33722187968074313,0.8730668513969746,True,0.5358449717162315,qnei,0.2540529000107199,False,0.75,9,a9980d9a-1d03-4d57-a4d7-d0cda0fcb192,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1",3.2050455310550587,0.9657300948112961,2.867823651374316,43.388580564314175,2.2393154362437624,3.6157150470261814,0.5554748477034751,2.6495706833515835,eggholder
13,412.3871062888771,-328.94396973805664,0.6593369281649692,2.653256882255328,True,1.993919954090359,qnei,0.30444989999523386,False,0.75,9,a9980d9a-1d03-4d57-a4d7-d0cda0fcb192,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1",3.2050455310550587,0.9657300948112961,2.5457086028900893,45.93428916720426,2.2393154362437624,3.5334068590157126,0.6593369281649692,2.5457086028900893,eggholder
14,438.1241344596118,-329.7430491375635,0.4992656205882326,-0.13933212576737225,True,-0.6385977463556048,qnei,0.2927218000404537,False,0.75,9,a9980d9a-1d03-4d57-a4d7-d0cda0fcb192,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1",3.2050455310550587,0.9657300948112961,2.705779910466826,48.640069077671086,2.2393154362437624,3.4742906484050775,0.6593369281649692,2.5457086028900893,eggholder
15,403.06147782105916,-332.55252048309484,0.9514780840075237,0.09382731733525529,True,-0.8576507666722684,qnei,0.3597384000313468,False,0.75,9,a9980d9a-1d03-4d57-a4d7-d0cda0fcb192,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1",3.2050455310550587,0.9657300948112961,2.2535674470475353,50.89363652471862,2.2393154362437624,3.3929091016479083,0.6593369281649692,2.5457086028900893,eggholder
