iteration,x0,x1,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,noise_effort,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,379.1351848653667,-218.2991778943433,-0.7589797958595326,-1.503691955493085,True,-0.7447121596335524,logei,0.0,False,0.75,9,bef4417e-0565-440e-9b91-aa41e676d99e,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1",3.2050455310550587,-0.7589797958595326,3.9640253269145913,3.9640253269145913,3.9640253269145913,3.9640253269145913,-0.7589797958595326,3.9640253269145913,eggholder
2,105.62370565279934,284.1949009102631,0.9657300948112961,-0.9848807554473893,True,-1.9506108502586854,logei,0.0,False,0.75,9,bef4417e-0565-440e-9b91-aa41e676d99e,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1",3.2050455310550587,0.9657300948112961,2.2393154362437624,6.203340763158353,2.2393154362437624,3.1016703815791766,0.9657300948112961,2.2393154362437624,eggholder
3,221.26042071405084,425.3492433822797,-1.4386092571271623,-2.587435254369048,True,-1.148825997241886,logei,0.0,False,0.75,9,bef4417e-0565-440e-9b91-aa41e676d99e,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1",3.2050455310550587,0.9657300948112961,4.643654788182221,10.846995551340575,2.2393154362437624,3.6156651837801914,0.9657300948112961,2.2393154362437624,eggholder
4,369.04309676327387,428.2753321459327,-0.13131650356244426,0.2565336002567141,True,0.3878501038191584,logei,0.0,False,0.75,9,bef4417e-0565-440e-9b91-aa41e676d99e,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1",3.2050455310550587,0.9657300948112961,3.336362034617503,14.183357585958078,2.2393154362437624,3.5458393964895194,-0.13131650356244426,3.336362034617503,eggholder
5,-484.77415990518045,-64.25804786738308,-0.5776674838730664,1.2887523516134993,True,1.8664198354865658,logei,0.0,False,0.75,9,bef4417e-0565-440e-9b91-aa41e676d99e,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1",3.2050455310550587,0.9657300948112961,3.782713014928125,17.9660706008862,2.2393154362437624,3.5932141201772403,-0.5776674838730664,3.782713014928125,eggholder
6,-439.1484280934478,-185.2686811309678,1.424665261861187,3.05177975561068,True,1.627114493749493,logei,0.22791279997909442,False,0.75,9,bef4417e-0565-440e-9b91-aa41e676d99e,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1",3.2050455310550587,1.424665261861187,1.7803802691938717,19.746450870080075,1.7803802691938717,3.291075145013346,1.424665261861187,1.7803802691938717,eggholder
7,-402.28072814119474,-283.30604963662665,-1.1318233426839561,-1.5246037690452816,True,-0.3927804263613255,logei,0.3009609999717213,False,0.75,9,bef4417e-0565-440e-9b91-aa41e676d99e,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1",3.2050455310550587,1.424665261861187,4.336868873739014,24.08331974381909,1.7803802691938717,3.440474249117013,1.424665261861187,1.7803802691938717,eggholder
8,-452.1639759333352,-150.70587022928387,0.48264728757407144,-0.5120906159053291,True,-0.9947379034794006,logei,0.2638908000080846,False,0.75,9,bef4417e-0565-440e-9b91-aa41e676d99e,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1",3.2050455310550587,1.424665261861187,2.7223982434809875,26.805717987300078,1.7803802691938717,3.3507147484125097,1.424665261861187,1.7803802691938717,eggholder
9,-434.1896346572264,-198.43555429796984,1.1158104243398814,0.5021867251607662,True,-0.6136236991791152,logei,0.32463429996278137,False,0.75,9,bef4417e-0565-440e-9b91-aa41e676d99e,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1",3.2050455310550587,1.424665261861187,2.0892351067151775,28.894953094015257,1.7803802691938717,3.210550343779473,1.424665261861187,1.7803802691938717,eggholder
10,-441.9432125340262,-177.84997945520544,1.41455226325962,-0.9899392106921701,True,-2.40449147395179,logei,0.3257395999971777,False,0.75,9,bef4417e-0565-440e-9b91-aa41e676d99e,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1",3.2050455310550587,1.424665261861187,1.7904932677954388,30.685446361810698,1.7803802691938717,3.0685446361810698,1.424665261861187,1.7803802691938717,eggholder
11,-487.91790211777214,86.8123976867353,-0.0854532254146064,-0.3298877808402323,True,-0.2444345554256259,logei,0.18062769999960437,False,0.75,9,bef4417e-0565-440e-9b91-aa41e676d99e,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1",3.2050455310550587,1.424665261861187,3.290498756469665,33.975945118280364,1.7803802691938717,3.088722283480033,1.424665261861187,1.7803802691938717,eggholder
12,-512.0,-180.50575833575962,-1.3382561537945232,-2.096371563997494,True,-0.7581154102029708,logei,0.17955319996690378,False,0.75,9,bef4417e-0565-440e-9b91-aa41e676d99e,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1",3.2050455310550587,1.424665261861187,4.543301684849582,38.519246803129946,1.7803802691938717,3.2099372335941623,1.424665261861187,1.7803802691938717,eggholder
13,-444.4786560585269,110.4062297934335,1.34485382600814,0.6121117776154757,True,-0.7327420483926642,logei,0.17040250002173707,False,0.75,9,bef4417e-0565-440e-9b91-aa41e676d99e,gaussian,1.0,0,exact,value,learned,1.3333333333333333,"x0,x1",3.2050455310550587,1.424665261861187,1.8601917050469188,40.37943850817686,1.7803802691938717,3.106110654475143,1.424665261861187,1.7803802691938717,eggholder
