dataset,objective,oracle_model,error_model,jitter_iteration,jitter_std,acquisition,n_seeds,n_acquisitions,mean_rank,mean_rank_normalized,mean_rank_absolute,mean_auc_simple_regret_excess_true,median_auc_simple_regret_excess_true,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_response_l2_excess,condition_win
rastrigin,value,exact,gaussian,0,0.05,logei,5,2,1.4,0.3999999999999999,1.6,7.975701805425951,-4.935551052581232,0.16276942460052957,83.02814451150971,0.0,True
rastrigin,value,exact,gaussian,0,0.05,qnei,5,2,1.6,0.6000000000000001,1.4,3.344466586896131,13.719254619801042,0.06825442014073735,73.93115423894861,0.0,False
rastrigin,value,exact,gaussian,0,0.25,logei,5,2,1.4,0.3999999999999999,1.4,-4.82438434807923,-1.7797536092521682,-0.0984568234301884,70.22805835800452,0.0,True
rastrigin,value,exact,gaussian,0,0.25,qnei,5,2,1.6,0.6000000000000001,1.6,2.9862068740422982,5.541470582846678,0.06094299742943465,73.5728945260948,0.0,False
rastrigin,value,exact,gaussian,0,1.0,logei,5,2,1.2,0.19999999999999996,1.2,13.930918635313237,18.388619562612178,0.2843044619451681,88.983361341397,0.0,True
rastrigin,value,exact,gaussian,0,1.0,qnei,5,2,1.8,0.8,1.8,33.55240853579494,44.48770528644895,0.6847430313427539,104.13909618784741,0.0,False
rastrigin,value,exact,gaussian,0,5.0,logei,5,2,1.0,0.0,1.2,-0.1658217711913565,-0.08949844955644437,-0.0033841177794154296,74.88662093489239,0.0,True
rastrigin,value,exact,gaussian,0,5.0,qnei,5,2,2.0,1.0,1.8,37.25520123744725,39.57686082009053,0.7603102293356583,107.84188888949976,0.0,False
rastrigin,value,exact,gaussian,20,0.05,logei,5,2,1.2,0.19999999999999996,1.6,-0.4801857319337074,-1.6596556908381643,-0.01655812868736941,74.57225697415004,-0.131568550421831,True
rastrigin,value,exact,gaussian,20,0.05,qnei,5,2,1.8,0.8,1.4,11.052105052352903,7.646933451505845,0.38110707077079004,81.63879270440539,-0.8056201961627337,False
rastrigin,value,exact,gaussian,20,0.25,qnei,5,2,1.4,0.3999999999999999,1.2,3.727894761368991,0.40122799288823074,0.1285480952196206,74.31458241342148,-0.5096014466487743,True
rastrigin,value,exact,gaussian,20,0.25,logei,5,2,1.6,0.6000000000000001,1.8,1.5966891703854968,3.3015868002097903,0.05505824725467214,76.64913187646923,0.8153114785545442,False
rastrigin,value,exact,gaussian,20,1.0,logei,5,2,1.4,0.3999999999999999,1.6,2.3839600394076657,4.15641827481393,0.08220551860026404,77.4364027454914,-0.4061871639828672,True
rastrigin,value,exact,gaussian,20,1.0,qnei,5,2,1.6,0.6000000000000001,1.4,8.955630006061092,8.730372939485562,0.3088148277952101,79.54231765811357,-1.3551259945749898,False
rastrigin,value,exact,gaussian,20,5.0,logei,5,2,1.4,0.3999999999999999,1.6,10.716862437273738,9.756513648494135,0.36954698059564606,85.76930514335749,-0.5485000778625829,True
rastrigin,value,exact,gaussian,20,5.0,qnei,5,2,1.6,0.6000000000000001,1.4,24.460943622427017,20.304511736784605,0.8434808145664491,95.04763127447953,-1.5481467153496902,False
