dataset,objective,acquisition,mean_rank_normalized,mean_rank_absolute,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_response_l2_excess,condition_wins,conditions
branin,value,qnei,0.3833333333333333,1.4749999999999999,0.017614967785227607,4.217737920313344,-0.4125800073888068,20,24
branin,value,logei,0.6166666666666667,1.5250000000000001,0.03468259233995993,5.038102234950273,-0.2296417967540908,4,24
