dataset,objective,oracle_model,error_model,jitter_iteration,jitter_std,variant,acquisition,n_seeds,n_acquisitions,mean_rank,mean_rank_normalized,mean_rank_absolute,mean_auc_simple_regret_excess_true,median_auc_simple_regret_excess_true,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_response_l2_excess,condition_win
branin,value,exact,bias,0,0.05,bias0.05_anchored,qnei,5,2,1.4,0.3999999999999999,1.2,-0.0495284874058699,0.12504566280440638,-0.0010107854572626498,3.3093724549873698,0.0,True
branin,value,exact,bias,0,0.05,bias0.05_anchored,logei,5,2,1.6,0.6000000000000001,1.8,-0.142631430889287,-0.036668720390885756,-0.002910845528352794,3.3440922353908276,0.0,False
branin,value,exact,bias,0,0.25,bias0.25_anchored,logei,5,2,1.4,0.3999999999999999,1.4,0.42138525123514237,0.35977324399469196,0.008599699004798823,3.908108917515257,0.0,True
branin,value,exact,bias,0,0.25,bias0.25_anchored,qnei,5,2,1.6,0.6000000000000001,1.6,1.2876155636478592,0.5394748258995223,0.02627786864587468,4.646516506041099,0.0,False
branin,value,exact,bias,0,1.0,bias1_anchored,qnei,5,2,1.4,0.3999999999999999,1.2,2.590469250534351,2.2633734008242774,0.052866719398660236,5.949370192927591,0.0,True
branin,value,exact,bias,0,1.0,bias1_anchored,logei,5,2,1.6,0.6000000000000001,1.8,3.3076368981295774,3.101675788629275,0.06750279383937914,6.794360564409692,0.0,False
branin,value,exact,bias,0,5.0,bias5_anchored,qnei,5,2,1.4,0.3999999999999999,1.4,3.8717842740619686,5.72562828286749,0.0790160055931014,7.230685216455209,0.0,True
branin,value,exact,bias,0,5.0,bias5_anchored,logei,5,2,1.6,0.6000000000000001,1.6,4.843351837039276,3.879550914130352,0.09884391504161788,8.33007550331939,0.0,False
branin,value,exact,bias,20,0.05,bias0.05_anchored,logei,5,2,1.4,0.3999999999999999,1.4,0.4325083013085411,0.0,0.014914079355466944,3.9192319675886567,0.030536589129458898,True
branin,value,exact,bias,20,0.05,bias0.05_anchored,qnei,5,2,1.6,0.6000000000000001,1.6,0.0087668614582033,0.0006677715234524317,0.00030230556752422976,3.367667803851443,0.1309641288485905,False
branin,value,exact,bias,20,0.25,bias0.25_anchored,qnei,5,2,1.4,0.3999999999999999,1.6,0.008089433891747799,0.010077711963167424,0.0002789459962671498,3.366990376284987,-1.5112651764860494,True
branin,value,exact,bias,20,0.25,bias0.25_anchored,logei,5,2,1.6,0.6000000000000001,1.4,0.4333169322874853,0.0013645715411128023,0.014941963182327078,3.9200405985676,-0.6439362623969499,False
branin,value,exact,bias,20,1.0,bias1_anchored,qnei,5,2,1.4,0.3999999999999999,1.6,0.015873588037598918,0.010077711963167424,0.0005473651047447736,3.3747745304308383,-1.8709701538454309,True
branin,value,exact,bias,20,1.0,bias1_anchored,logei,5,2,1.6,0.6000000000000001,1.4,0.43201277765634466,0.0013645715411128023,0.014896992332977416,3.91873644393646,-0.7020691400343531,False
branin,value,exact,bias,20,5.0,bias5_anchored,qnei,5,2,1.4,0.3999999999999999,1.6,0.015873588037598918,0.010077711963167424,0.0005473651047447736,3.3747745304308383,-2.151913731756415,True
branin,value,exact,bias,20,5.0,bias5_anchored,logei,5,2,1.6,0.6000000000000001,1.4,0.43405694022357977,0.0013645715411128023,0.014967480697364829,3.920780606503695,-0.39645356010113264,False
branin,value,exact,drift,0,0.05,anchored,qnei,5,2,1.4,0.3999999999999999,1.6,-0.06662075798697631,-0.0069484087046998155,-0.0013596073058566554,3.2922801844062635,0.0,True
branin,value,exact,drift,0,0.05,anchored,logei,5,2,1.6,0.6000000000000001,1.4,0.15611767106584748,0.1270221290291349,0.003186074919711171,3.6428413373459625,0.0,False
branin,value,exact,drift,0,0.25,anchored,qnei,5,2,1.2,0.19999999999999996,1.4,0.37988405562340255,0.3677784291033791,0.007752735829049032,3.738784998016642,0.0,True
branin,value,exact,drift,0,0.25,anchored,logei,5,2,1.8,0.8,1.6,0.9488316753569868,0.4383087221472965,0.01936391174197932,4.435555341637101,0.0,False
branin,value,exact,drift,0,1.0,anchored,qnei,5,2,1.2,0.19999999999999996,1.2,2.9416335949107375,2.961036810359439,0.060033338671647694,6.300534537303977,0.0,True
branin,value,exact,drift,0,1.0,anchored,logei,5,2,1.8,0.8,1.8,3.2595423919304265,4.038910227441211,0.06652127330470257,6.746266058210542,0.0,False
branin,value,exact,drift,0,5.0,anchored,logei,5,2,1.2,0.19999999999999996,1.2,3.8260968033986416,3.245054433110118,0.07808360823262533,7.312820469678757,0.0,True
branin,value,exact,drift,0,5.0,anchored,qnei,5,2,1.8,0.8,1.8,4.957285017449314,4.07025974757203,0.10116908198876148,8.316185959842553,0.0,False
branin,value,exact,drift,20,0.05,anchored,qnei,5,2,1.4,0.3999999999999999,1.6,0.0061084719609129316,0.0043014699113914645,0.00021063696416938728,3.3650094143541525,-0.8936352618105291,True
branin,value,exact,drift,20,0.05,anchored,logei,5,2,1.6,0.6000000000000001,1.4,0.43279034971513813,0.0013645715411128023,0.01492380516259098,3.919514015995253,-0.7723714881083792,False
branin,value,exact,drift,20,0.25,anchored,qnei,5,2,1.4,0.3999999999999999,1.6,0.00912168260845424,0.010077711963167424,0.00031454077960184877,3.368022625001694,-0.27952612034253377,True
branin,value,exact,drift,20,0.25,anchored,logei,5,2,1.6,0.6000000000000001,1.4,0.4329911356055999,0.0013645715411128023,0.01493072881398621,3.919714801885715,-2.0666584786820255,False
branin,value,exact,drift,20,1.0,anchored,qnei,5,2,1.4,0.3999999999999999,1.6,0.015873588037598918,0.010077711963167424,0.0005473651047447736,3.3747745304308383,-0.17279815935778126,True
branin,value,exact,drift,20,1.0,anchored,logei,5,2,1.6,0.6000000000000001,1.4,0.4326415489692786,0.0013645715411128023,0.014918674102388929,3.919365215249394,-0.7170692410064239,False
branin,value,exact,drift,20,5.0,anchored,qnei,5,2,1.4,0.3999999999999999,1.6,0.015873588037598918,0.010077711963167424,0.0005473651047447736,3.3747745304308383,0.7888326223614897,True
branin,value,exact,drift,20,5.0,anchored,logei,5,2,1.6,0.6000000000000001,1.4,0.43405694022357977,0.0013645715411128023,0.014967480697364829,3.920780606503695,-0.8117007960295043,False
branin,value,exact,gaussian,0,0.05,anchored,qnei,5,2,1.0,0.0,1.2,-0.14393717598952693,-0.026000545466215108,-0.002937493387541364,3.214963766403713,0.0,True
branin,value,exact,gaussian,0,0.05,anchored,logei,5,2,2.0,1.0,1.8,0.3027947847056902,0.20487805466341324,0.0061794854021569425,3.7895184509858053,0.0,False
branin,value,exact,gaussian,0,0.25,anchored,qnei,5,2,1.2,0.19999999999999996,1.2,0.3222064962401522,0.3971320195224297,0.006575642780411272,3.681107438633392,0.0,True
branin,value,exact,gaussian,0,0.25,anchored,logei,5,2,1.8,0.8,1.8,2.5784367200409273,1.9702738013808219,0.05262115755185566,6.0651603863210415,0.0,False
branin,value,exact,gaussian,0,1.0,anchored,qnei,5,2,1.2,0.19999999999999996,1.2,1.1664844682639701,0.5411923619593361,0.023805805474774903,4.5253854106572104,0.0,True
branin,value,exact,gaussian,0,1.0,anchored,logei,5,2,1.8,0.8,1.8,4.942633101870504,3.4623258203896583,0.10087006330347967,8.429356768150619,0.0,False
branin,value,exact,gaussian,0,5.0,anchored,qnei,5,2,1.2,0.19999999999999996,1.2,3.2052949349826294,3.0039857033066397,0.06541418234658428,6.564195877375869,0.0,True
branin,value,exact,gaussian,0,5.0,anchored,logei,5,2,1.8,0.8,1.8,7.636107675821864,6.202602005486675,0.1558389321596299,11.12283134210198,0.0,False
branin,value,exact,gaussian,20,0.05,anchored,logei,5,2,1.4,0.3999999999999999,1.4,0.43209584500857756,0.0004786643090448628,0.014899856724433733,3.918819511288693,-0.7659606458271078,True
branin,value,exact,gaussian,20,0.05,anchored,qnei,5,2,1.6,0.6000000000000001,1.6,0.006314669567985898,0.0006677715234524317,0.0002177472264822642,3.3652156119612258,-2.3697246949726183,False
branin,value,exact,gaussian,20,0.25,anchored,qnei,5,2,1.4,0.3999999999999999,1.6,0.015873588037598918,0.010077711963167424,0.0005473651047447736,3.3747745304308383,0.5493375627077985,True
branin,value,exact,gaussian,20,0.25,anchored,logei,5,2,1.6,0.6000000000000001,1.4,0.4339523844304252,0.0013645715411128023,0.014963875325187087,3.92067605071054,1.4671656728443438,False
branin,value,exact,gaussian,20,1.0,anchored,qnei,5,2,1.4,0.3999999999999999,1.6,0.015873588037598918,0.010077711963167424,0.0005473651047447736,3.3747745304308383,-2.294841357438254,True
branin,value,exact,gaussian,20,1.0,anchored,logei,5,2,1.6,0.6000000000000001,1.4,0.38830217272605505,0.0013645715411128023,0.013389730094001902,3.8750258390061703,-0.899393437836584,False
branin,value,exact,gaussian,20,5.0,anchored,qnei,5,2,1.4,0.3999999999999999,1.6,0.015873588037598918,0.010077711963167424,0.0005473651047447736,3.3747745304308383,0.17362016476037087,True
branin,value,exact,gaussian,20,5.0,anchored,logei,5,2,1.6,0.6000000000000001,1.4,0.43405694022357977,0.0013645715411128023,0.014967480697364829,3.920780606503695,0.7665076659504783,False
