dataset,objective,acquisition,mean_rank_normalized,mean_rank_absolute,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_response_l2_excess,condition_wins,conditions
power_law_practice,value,random,0.3410714285714286,7.4125,-0.014100923168054773,31.760697957059875,0.0,7,8
power_law_practice,value,sobol,0.3892857142857143,7.0375000000000005,-0.003613380635505978,28.23150306531532,0.0,4,8
power_law_practice,value,ucb,0.5,3.3875,0.03352422957525217,7.782100525328862,0.09061987254234743,3,8
power_law_practice,value,qnei,0.5125,3.0125,0.03713149836930421,8.441948728443368,0.008397405546172469,3,8
power_law_practice,value,qucb,0.5428571428571428,3.1125,0.05394365301468806,8.775301482467512,0.03799329462868026,2,8
power_law_practice,value,pi,0.5678571428571428,4.45,0.05795963819526802,11.006284721164624,0.0008259812795746696,3,8
power_law_practice,value,logei,0.5696428571428571,3.8,0.07876250936004514,10.632801050927007,0.026987455699456746,3,8
power_law_practice,value,ei,0.5767857142857142,3.7875,0.0755282003869373,10.474414368087633,-0.04595226337559308,3,8
