dataset,objective,oracle_model,error_model,jitter_iteration,jitter_std,acquisition,n_seeds,n_acquisitions,mean_rank,mean_rank_normalized,mean_rank_absolute,mean_auc_simple_regret_excess_true,median_auc_simple_regret_excess_true,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_response_l2_excess,condition_win
schwefel,value,exact,slip,0,0.01,sobol,5,8,3.6,0.37142857142857144,4.4,-0.1829523277662247,-3.2194943608499784,-0.003733720974820853,111.52489819256337,0.0,True
schwefel,value,exact,slip,0,0.01,qnei,5,8,3.8,0.39999999999999997,3.8,-4.283483879283272,-5.016137163434678,-0.08741803835271988,100.78470041707416,0.0,False
schwefel,value,exact,slip,0,0.01,qucb,5,8,3.8,0.39999999999999997,6.2,5.730458357217572,-2.4753780454465897,0.11694812973913411,119.15395925970839,0.0,False
schwefel,value,exact,slip,0,0.01,random,5,8,4.2,0.4571428571428572,5.2,0.14328294072527115,-3.0782066263825527,0.0029241416474544923,114.90638430984048,0.0,False
schwefel,value,exact,slip,0,0.01,logei,5,8,4.8,0.5428571428571428,3.6,2.503437347674114,11.294642263075502,0.051090558115798254,103.73248522410628,0.0,False
schwefel,value,exact,slip,0,0.01,pi,5,8,5.0,0.5714285714285714,2.2,6.262994813103096,2.933989365701329,0.12781622067557338,90.95691633329454,0.0,False
schwefel,value,exact,slip,0,0.01,ei,5,8,5.4,0.6285714285714287,5.2,15.181224760173759,9.442506981783353,0.30982091347293395,113.47207600555241,0.0,False
schwefel,value,exact,slip,0,0.01,ucb,5,8,5.4,0.6285714285714287,5.4,8.009726646463696,8.467465346427502,0.16346380911150407,113.98176223483965,0.0,False
schwefel,value,exact,slip,0,0.05,qucb,5,8,3.2,0.31428571428571433,5.0,2.521611900635597,-11.77042502279572,0.05146146735991004,115.9451128031264,0.0,True
schwefel,value,exact,slip,0,0.05,logei,5,8,3.8,0.39999999999999997,4.2,15.6976092035306,24.95701665695711,0.32035937150062443,116.9266570799628,0.0,False
schwefel,value,exact,slip,0,0.05,random,5,8,3.8,0.39999999999999997,4.6,7.9867630676661125,-2.0809055908851803,0.16299516464624716,122.74986443678131,0.0,False
schwefel,value,exact,slip,0,0.05,ucb,5,8,3.8,0.39999999999999997,3.2,0.5378565393701592,5.206368289473559,0.010976664068778775,106.50989212774611,0.0,False
schwefel,value,exact,slip,0,0.05,sobol,5,8,4.2,0.4571428571428572,4.8,13.33677694759901,26.61314857534404,0.27217912137957173,125.0446274679286,0.0,False
schwefel,value,exact,slip,0,0.05,qnei,5,8,5.2,0.6,5.6,21.389656239543083,13.261882514790415,0.43652359672536906,126.45784053590054,0.0,False
