iteration,x0,x1,x2,x3,x4,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,2.7339685059847834,0.9010628369925916,1.8948457972282609,2.4426953628177106,2.2496147957845927,0.595848047753563,0.44576303047473076,True,-0.15008501727883228,qnei,0.0,False,9,4533e49e-9b2e-49c4-a27e-be0c7c0babd8,spike,0.25,0,exact,value,learned,60.0625,"x0,x1,x2,x3,x4",8.047721166688978,0.595848047753563,7.451873118935415,7.451873118935415,7.451873118935415,7.451873118935415,0.595848047753563,7.451873118935415,michalewicz
2,2.8757514617751183,2.703006367468264,2.8847285896693013,0.08352783127899953,1.3736551050036934,0.19303114101745533,-18.45658447515451,True,-18.649615616171968,qnei,0.0,False,9,4533e49e-9b2e-49c4-a27e-be0c7c0babd8,spike,0.25,0,exact,value,learned,60.0625,"x0,x1,x2,x3,x4",8.047721166688978,0.595848047753563,7.854690025671523,15.306563144606939,7.451873118935415,7.653281572303469,0.595848047753563,7.451873118935415,michalewicz
3,1.5234975350318947,0.20468794780846922,0.017674759483104676,2.6094742043030985,3.089135106907805,-1.0527126446734347,12.679203509100871,True,13.731916153774305,qnei,0.0,False,9,4533e49e-9b2e-49c4-a27e-be0c7c0babd8,spike,0.25,0,exact,value,learned,60.0625,"x0,x1,x2,x3,x4",8.047721166688978,0.595848047753563,9.100433811362413,24.40699695596935,7.451873118935415,8.135665651989784,-1.0527126446734347,9.100433811362413,michalewicz
4,2.46492454909066,0.9914976055630428,2.215871184667501,0.939905061652722,2.327129991960237,1.006504808815746,1.2652749165511066,True,0.2587701077353606,qnei,0.0,False,9,4533e49e-9b2e-49c4-a27e-be0c7c0babd8,spike,0.25,0,exact,value,learned,60.0625,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,7.041216357873232,31.448213313842583,7.041216357873232,7.862053328460646,-1.0527126446734347,9.100433811362413,michalewicz
5,0.8788518104233879,2.4585818703609696,3.1030790740952976,3.0983597811058523,2.7735945546061833,-1.0537215195984087,-1.3133457218596134,True,-0.25962420226120475,qnei,0.0,False,9,4533e49e-9b2e-49c4-a27e-be0c7c0babd8,spike,0.25,0,exact,value,learned,60.0625,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,9.101442686287387,40.54965600012997,7.041216357873232,8.109931200025994,-1.0527126446734347,9.100433811362413,michalewicz
6,0.06916011190102933,0.0,1.2865143144390268,0.0,3.141592653589793,0.8079910969933444,1.1496255346704447,True,0.34163443767710033,qnei,0.3402037000050768,False,9,4533e49e-9b2e-49c4-a27e-be0c7c0babd8,spike,0.25,0,exact,value,learned,60.0625,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,7.239730069695634,47.7893860698256,7.041216357873232,7.9648976783042675,-1.0527126446734347,9.100433811362413,michalewicz
7,2.3803279107172615,0.0,0.0,0.9731672830597954,3.141592653589793,0.13230416897719752,0.019633976351389124,True,-0.1126701926258084,qnei,0.4458530000410974,False,9,4533e49e-9b2e-49c4-a27e-be0c7c0babd8,spike,0.25,0,exact,value,learned,60.0625,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,7.915416997711781,55.704803067537384,7.041216357873232,7.957829009648198,-1.0527126446734347,9.100433811362413,michalewicz
8,1.2422973631824796,0.5792380294082102,0.49410190201173654,3.141592653589793,2.8680558142653934,-1.0539371540994684,-1.3036135079268605,True,-0.24967635382739206,qnei,0.2983453000197187,False,9,4533e49e-9b2e-49c4-a27e-be0c7c0babd8,spike,0.25,0,exact,value,learned,60.0625,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,9.101658320788447,64.80646138832583,7.041216357873232,8.100807673540729,-1.0527126446734347,9.100433811362413,michalewicz
9,1.0399263926558069,0.0,0.0,2.4963328137352967,3.141592653589793,0.040529660234796164,0.2926631421173806,True,0.25213348188258444,qnei,0.42355300002964213,False,9,4533e49e-9b2e-49c4-a27e-be0c7c0babd8,spike,0.25,0,exact,value,learned,60.0625,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,8.007191506454182,72.81365289478,7.041216357873232,8.090405877197778,-1.0527126446734347,9.100433811362413,michalewicz
10,1.6961309164222396,0.0,0.0,2.3266778532878343,3.141592653589793,-1.0352839026597673,-25.501588417801813,True,-24.466304515142046,qnei,0.4013998999726027,False,9,4533e49e-9b2e-49c4-a27e-be0c7c0babd8,spike,0.25,0,exact,value,learned,60.0625,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,9.083005069348745,81.89665796412875,7.041216357873232,8.189665796412875,-1.0527126446734347,9.100433811362413,michalewicz
11,2.2143686807169125,0.889619886879322,1.7818234188856232,2.6043772380685537,2.2936253970092024,0.5854963913137721,15.385825216785028,True,14.800328825471256,qnei,0.6216219000052661,False,9,4533e49e-9b2e-49c4-a27e-be0c7c0babd8,spike,0.25,0,exact,value,learned,60.0625,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,7.462224775375207,89.35888273950395,7.041216357873232,8.12353479450036,0.5854963913137721,7.462224775375207,michalewicz
12,0.0,0.8908423449200364,2.0472376280547113,3.141592653589793,1.6370016778605279,-0.8031881994820302,-0.5553224978762012,True,0.247865701605829,qnei,0.2946080000256188,False,9,4533e49e-9b2e-49c4-a27e-be0c7c0babd8,spike,0.25,0,exact,value,learned,60.0625,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,8.850909366171008,98.20979210567496,7.041216357873232,8.18414934213958,0.5854963913137721,7.462224775375207,michalewicz
13,1.1247742745007825,0.9936582083295309,3.141592653589793,3.141592653589793,3.141592653589793,-1.0538985172239128,-1.0391475331521896,True,0.014750984071723261,qnei,0.2769586999784224,False,9,4533e49e-9b2e-49c4-a27e-be0c7c0babd8,spike,0.25,0,exact,value,learned,60.0625,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,9.10161968391289,107.31141178958785,7.041216357873232,8.25472398381445,0.5854963913137721,7.462224775375207,michalewicz
14,2.941503119684931,1.5042753825138178,0.0,3.141592653589793,2.9864832884091816,0.870439588918312,0.43971957837949616,True,-0.4307200105388158,qnei,0.4213527999818325,False,9,4533e49e-9b2e-49c4-a27e-be0c7c0babd8,spike,0.25,0,exact,value,learned,60.0625,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,7.177281577770667,114.48869336735852,7.041216357873232,8.177763811954181,0.5854963913137721,7.462224775375207,michalewicz
15,2.4698467880604404,0.4774361605330305,0.0,0.7733130439486127,0.5843045993698377,-0.7577327305799405,-0.5016141467407148,True,0.2561185838392257,qnei,0.4620567999663763,False,9,4533e49e-9b2e-49c4-a27e-be0c7c0babd8,spike,0.25,0,exact,value,learned,60.0625,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,8.805453897268919,123.29414726462744,7.041216357873232,8.21960981764183,0.5854963913137721,7.462224775375207,michalewicz
16,3.141592653589793,0.6581600433101162,3.141592653589793,3.141592653589793,0.0,-1.0539382319092403,-0.9674916093760432,True,0.08644662253319713,qnei,0.2506959000020288,False,9,4533e49e-9b2e-49c4-a27e-be0c7c0babd8,spike,0.25,0,exact,value,learned,60.0625,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,9.101659398598219,132.39580666322567,7.041216357873232,8.274737916451604,0.5854963913137721,7.462224775375207,michalewicz
17,0.0,1.1461510471126188,0.0,0.0,3.141592653589793,-1.049389956214362,3.9271336610318017,True,4.976523617246164,qnei,0.37906410003779456,False,9,4533e49e-9b2e-49c4-a27e-be0c7c0babd8,spike,0.25,0,exact,value,learned,60.0625,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,9.09711112290334,141.492917786129,7.041216357873232,8.323112810948764,0.5854963913137721,7.462224775375207,michalewicz
18,0.0,1.3577216437807187,0.0,3.141592653589793,0.0,-0.6789030758319352,-0.3509336936198897,True,0.3279693822120455,qnei,0.28511280001839623,False,9,4533e49e-9b2e-49c4-a27e-be0c7c0babd8,spike,0.25,0,exact,value,learned,60.0625,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,8.726624242520913,150.21954202864993,7.041216357873232,8.345530112702773,0.5854963913137721,7.462224775375207,michalewicz
19,0.0,0.5725369417066671,3.141592653589793,0.0,0.0,-1.0539382319151769,-0.6815960356202418,True,0.37234219629493504,qnei,0.2848907000152394,False,9,4533e49e-9b2e-49c4-a27e-be0c7c0babd8,spike,0.25,0,exact,value,learned,60.0625,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,9.101659398604156,159.3212014272541,7.041216357873232,8.38532639090811,0.5854963913137721,7.462224775375207,michalewicz
20,3.141592653589793,0.65792995304952,3.141592653589793,0.0,3.141592653589793,-1.053938231909323,-1.1911170441428498,True,-0.1371788122335269,qnei,0.224795299989637,False,9,4533e49e-9b2e-49c4-a27e-be0c7c0babd8,spike,0.25,0,exact,value,learned,60.0625,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,9.1016593985983,168.4228608258524,7.041216357873232,8.42114304129262,0.5854963913137721,7.462224775375207,michalewicz
21,0.0,1.2226036570619314,0.0,3.141592653589793,3.141592653589793,-1.0239176634269458,-1.3650974944441514,True,-0.3411798310172056,qnei,0.3212243000161834,False,9,4533e49e-9b2e-49c4-a27e-be0c7c0babd8,spike,0.25,0,exact,value,learned,60.0625,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,9.071638830115925,177.49449965596833,7.041216357873232,8.452119031236586,0.5854963913137721,7.462224775375207,michalewicz
22,3.141592653589793,1.0774009926358807,0.0,0.0,3.141592653589793,-1.0533069296130413,-1.0013465660286271,True,0.05196036358441414,qnei,0.334286900004372,False,9,4533e49e-9b2e-49c4-a27e-be0c7c0babd8,spike,0.25,0,exact,value,learned,60.0625,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,9.10102809630202,186.59552775227036,7.041216357873232,8.48161489783047,0.5854963913137721,7.462224775375207,michalewicz
23,0.0,0.14308085007330426,3.141592653589793,3.141592653589793,0.0,-1.0539382319151993,-1.3456418599701472,True,-0.29170362805494787,qnei,0.262496099981945,False,9,4533e49e-9b2e-49c4-a27e-be0c7c0babd8,spike,0.25,0,exact,value,learned,60.0625,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,9.101659398604177,195.69718715087453,7.041216357873232,8.508573354385849,0.5854963913137721,7.462224775375207,michalewicz
24,3.141592653589793,1.3237792144211034,3.141592653589793,3.141592653589793,3.141592653589793,-0.8341398935515968,-1.195432994493589,True,-0.3612931009419923,qnei,0.2575241000158712,False,9,4533e49e-9b2e-49c4-a27e-be0c7c0babd8,spike,0.25,0,exact,value,learned,60.0625,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,8.881861060240576,204.5790482111151,7.041216357873232,8.524127008796462,0.5854963913137721,7.462224775375207,michalewicz
25,3.141592653589793,0.8954360169782903,0.0,3.141592653589793,0.0,-1.0539373220233301,-1.2290792544178235,True,-0.17514193239449338,qnei,0.28374210000038147,False,9,4533e49e-9b2e-49c4-a27e-be0c7c0babd8,spike,0.25,0,exact,value,learned,60.0625,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,9.101658488712308,213.6807066998274,7.041216357873232,8.547228267993097,0.5854963913137721,7.462224775375207,michalewicz
26,0.0,1.0342040268137576,0.0,0.0,0.0,-1.0537788805465718,-0.8574480224475705,True,0.1963308580990013,qnei,0.2536312000011094,False,9,4533e49e-9b2e-49c4-a27e-be0c7c0babd8,spike,0.25,0,exact,value,learned,60.0625,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,9.10150004723555,222.78220674706296,7.041216357873232,8.568546413348574,0.5854963913137721,7.462224775375207,michalewicz
27,0.0,0.8432509697392887,3.141592653589793,0.0,3.141592653589793,-1.0539381367357492,-0.9324148623376395,True,0.12152327439810973,qnei,0.24269049998838454,False,9,4533e49e-9b2e-49c4-a27e-be0c7c0babd8,spike,0.25,0,exact,value,learned,60.0625,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,9.101659303424727,231.88386605048768,7.041216357873232,8.588291335203248,0.5854963913137721,7.462224775375207,michalewicz
28,0.0,1.5104280704183406,3.141592653589793,3.141592653589793,0.0,0.630019489661146,0.6109569756536374,True,-0.01906251400750858,qnei,0.24138510000193492,False,9,4533e49e-9b2e-49c4-a27e-be0c7c0babd8,spike,0.25,0,exact,value,learned,60.0625,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,7.417701677027832,239.3015677275155,7.041216357873232,8.546484561696982,0.5854963913137721,7.462224775375207,michalewicz
29,3.141592653589793,0.0,3.141592653589793,0.0,0.0,-1.0539382319151993,-1.1688208927109627,True,-0.11488266079576337,qnei,0.2601695000194013,False,9,4533e49e-9b2e-49c4-a27e-be0c7c0babd8,spike,0.25,0,exact,value,learned,60.0625,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,9.101659398604177,248.40322712611967,7.041216357873232,8.565628521590334,0.5854963913137721,7.462224775375207,michalewicz
30,3.141592653589793,0.8124404210938717,0.0,0.0,0.0,-1.0539382089427716,-0.8713109905324228,True,0.1826272184103488,qnei,0.2394950999878347,False,9,4533e49e-9b2e-49c4-a27e-be0c7c0babd8,spike,0.25,0,exact,value,learned,60.0625,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,9.10165937563175,257.5048865017514,7.041216357873232,8.583496216725047,0.5854963913137721,7.462224775375207,michalewicz
31,0.0,1.9563578655528095,0.0,0.0,3.141592653589793,-1.0536310752022462,-0.8379526984651502,True,0.215678376737096,qnei,0.25998080003773794,False,9,4533e49e-9b2e-49c4-a27e-be0c7c0babd8,spike,0.25,0,exact,value,learned,60.0625,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,9.101352241891224,266.6062387436426,7.041216357873232,8.600201249794923,0.5854963913137721,7.462224775375207,michalewicz
32,0.0,1.6699304308740346,3.141592653589793,0.0,3.141592653589793,0.21394562488584584,0.19795425023778496,True,-0.015991374648060885,qnei,0.288769599981606,False,9,4533e49e-9b2e-49c4-a27e-be0c7c0babd8,spike,0.25,0,exact,value,learned,60.0625,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,7.833775541803132,274.4400142854457,7.041216357873232,8.576250446420179,0.5854963913137721,7.462224775375207,michalewicz
33,2.1846344492214342,1.2168403208181164,3.141592653589793,0.0,0.0,0.5178098856954723,0.8632238095153417,True,0.34541392381986946,qnei,0.33787390001816675,False,9,4533e49e-9b2e-49c4-a27e-be0c7c0babd8,spike,0.25,0,exact,value,learned,60.0625,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,7.529911280993506,281.96992556643926,7.041216357873232,8.544543198983007,0.5854963913137721,7.462224775375207,michalewicz
34,0.0,0.9770986902926505,3.141592653589793,3.141592653589793,0.0,-1.0539163407707492,-0.7227292148719668,True,0.3311871258987824,qnei,0.23753129999386147,False,9,4533e49e-9b2e-49c4-a27e-be0c7c0babd8,spike,0.25,0,exact,value,learned,60.0625,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,9.101637507459728,291.071563073899,7.041216357873232,8.56092832570291,0.5854963913137721,7.462224775375207,michalewicz
