dataset,objective,oracle_model,error_model,jitter_iteration,jitter_std,variant,acquisition,metric,n_pairs,mean_diff,median_diff,std_diff,cohens_dz,ci95_low,ci95_high,dz_ci95_low,dz_ci95_high,t_stat,p_value_t,wilcoxon_stat,p_value_wilcoxon,p_value_t_fdr_bh,p_value_wilcoxon_fdr_bh
stevens,value,exact,bias,0,0.05,bias0.05_anchored,logei,auc_simple_regret_excess_true,5,-0.41739240950850237,-0.22040480554109365,0.4815378663365005,-0.8667904202092945,-1.0153006419103914,0.18051582289338658,,,-1.93820230183359,0.12463455330705057,0.0,0.125,0.18695182996057588,0.16666666666666666
stevens,value,exact,bias,0,0.05,bias0.05_anchored,qnei,auc_simple_regret_excess_true,5,-0.03622445361704685,0.019098288068002844,0.2759032154035805,-0.13129406108609182,-0.37880354317233095,0.30635463593823725,-1.0044097233804241,0.7574095823669329,-0.29358244563051117,0.7836794902284717,4.0,0.875,0.8177525115427531,0.875
stevens,value,exact,bias,0,0.25,bias0.25_anchored,logei,auc_simple_regret_excess_true,5,4.520044073488265,0.3142899410619968,10.449538668485943,0.43255919872519927,-8.45477188900883,17.49486003598536,-0.5136398351030198,1.332428346186825,0.9672317726423858,0.38820065421249733,3.0,0.625,0.4234916227772698,0.6818181818181819
stevens,value,exact,bias,0,0.25,bias0.25_anchored,qnei,auc_simple_regret_excess_true,5,2.7309410721250376,2.138697401095067,2.36541766746123,1.1545280606008657,-0.20611288627669522,5.66799503052677,-0.04848234829602817,2.2861597058562495,2.5816032254345327,0.0612237345261313,0.0,0.125,0.12284718748810201,0.16666666666666666
stevens,value,exact,bias,0,1.0,bias1_anchored,logei,auc_simple_regret_excess_true,5,25.919809970276845,27.659546304866453,18.693667699820587,1.3865556180035024,2.7085557930250523,49.13106414752863,0.07804829548026296,2.626559032822326,3.100432616440062,0.036205920890763486,0.0,0.0625,0.11413753450777779,0.15
stevens,value,exact,bias,0,1.0,bias1_anchored,qnei,auc_simple_regret_excess_true,5,26.042565655493565,23.93414760575868,8.979366460878179,2.9002676045083264,14.893209594342782,37.191921716644345,0.7760863810048728,5.003933052708014,6.4851955166210935,0.0029145591553977304,0.0,0.0625,0.053785979412874454,0.15
stevens,value,exact,bias,0,5.0,bias5_anchored,logei,auc_simple_regret_excess_true,5,42.371775428467245,27.15701699101964,32.33341477901343,1.3104639803145504,2.224538358376755,82.51901249855774,0.037439562884852035,2.513695786835871,2.9302865420482807,0.04280157544041667,0.0,0.0625,0.11413753450777779,0.15
stevens,value,exact,bias,0,5.0,bias5_anchored,qnei,auc_simple_regret_excess_true,5,27.85659578822007,41.10830856905457,21.10415007258594,1.3199581926971549,1.652332430400751,54.06085914603939,0.04255106662429703,2.5277171463416064,2.951516246328605,0.041906137671661854,1.0,0.125,0.11413753450777779,0.16666666666666666
stevens,value,exact,bias,20,0.05,bias0.05_anchored,logei,auc_simple_regret_excess_true,5,0.0,0.0,0.0,,,,,,,,,,,
stevens,value,exact,bias,20,0.05,bias0.05_anchored,qnei,auc_simple_regret_excess_true,5,0.0,0.0,0.0,,,,,,,,,,,
stevens,value,exact,bias,20,0.25,bias0.25_anchored,logei,auc_simple_regret_excess_true,5,0.0,0.0,0.0,,,,,,,,,,,
stevens,value,exact,bias,20,0.25,bias0.25_anchored,qnei,auc_simple_regret_excess_true,5,0.0,0.0,0.0,,,,,,,,,,,
stevens,value,exact,bias,20,1.0,bias1_anchored,logei,auc_simple_regret_excess_true,5,0.0,0.0,0.0,,,,,,,,,,,
stevens,value,exact,bias,20,1.0,bias1_anchored,qnei,auc_simple_regret_excess_true,5,0.0,0.0,0.0,,,,,,,,,,,
stevens,value,exact,bias,20,5.0,bias5_anchored,logei,auc_simple_regret_excess_true,5,0.0,0.0,0.0,,,,,,,,,,,
stevens,value,exact,bias,20,5.0,bias5_anchored,qnei,auc_simple_regret_excess_true,5,0.0,0.0,0.0,,,,,,,,,,,
stevens,value,exact,drift,0,0.05,anchored,logei,auc_simple_regret_excess_true,5,-0.7349800732097901,0.0,1.175580909942182,-0.6252058594979552,-2.1946565660606185,0.7246964196410385,,,-1.3980028017686104,0.23465401074872352,3.0,0.625,0.2815848128984682,0.6818181818181819
stevens,value,exact,drift,0,0.05,anchored,qnei,auc_simple_regret_excess_true,5,0.012915559128732924,0.14369579104045194,0.3161267990035543,0.04085562872063786,-0.379607706061378,0.40543882431884387,-0.8385419901095478,0.9153545958932457,0.091355963082839,0.9316018999033728,4.0,0.875,0.9316018999033728,0.875
