iteration,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,min_distance_redirect,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,-7.428595944616008,-0.014442751197700332,2.029967152467149,-9.42621983256111,-7.041478308450881,8.564220459207391,-8.591588476916064,-7.40452101201404,8.9665690658355,2.4376718559276576,-2.6201375254041803,-1.0005544249713205,-1.0005544249713205,False,0.0,pi,0.0,False,False,11,d9672279-192c-47b4-b1b0-7c524e825696,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,-1.0005544249713205,3.625034756749933,3.625034756749933,3.625034756749933,3.625034756749933,-1.0005544249713205,3.625034756749933,levy_10
2,0.22780043606525346,3.2568590503359847,-4.493823684777414,-7.240638542660893,5.760791890079837,3.4072116820496756,0.24764626966320868,6.334728719393162,0.9815053774005271,9.618272785946111,-5.909810773399102,0.28151697911973667,0.28151697911973667,False,0.0,pi,0.0,False,False,11,d9672279-192c-47b4-b1b0-7c524e825696,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.28151697911973667,2.3429633526588756,5.967998109408809,2.3429633526588756,2.9839990547044044,0.28151697911973667,2.3429633526588756,levy_10
3,1.0746072573045566,-0.3275060615322456,-2.934502898791038,1.8319060789808699,-5.2939753666483895,6.044053675569671,7.346671036848292,-7.424806575442979,-0.6585358652345779,-4.457102149325913,-8.337660045295152,1.0711521180853574,1.0711521180853574,False,0.0,pi,0.0,False,False,11,d9672279-192c-47b4-b1b0-7c524e825696,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.0711521180853574,1.553328213693255,7.5213263231020635,1.553328213693255,2.5071087743673544,1.0711521180853574,1.553328213693255,levy_10
4,7.9188861650073505,-1.4010261590432922,-7.046174000758119,3.467247145518215,-5.955679444239237,8.028621573763537,-5.657034851629437,-9.338506252451426,-5.984620916775613,-3.085042524887209,-0.6218367315503066,-0.9794788163623632,-0.9794788163623632,False,0.0,pi,0.0,False,False,11,d9672279-192c-47b4-b1b0-7c524e825696,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.0711521180853574,3.6039591481409756,11.12528547124304,1.553328213693255,2.78132136781076,1.0711521180853574,1.553328213693255,levy_10
5,8.122686777911213,3.9472217747259553,-3.2135867851510946,-9.662455698050042,-6.803526117900381,9.928717510793412,-0.8056804021363089,3.8207983263751863,-8.906638771963241,-9.318994421059248,6.917802128901151,-1.9565206783538978,-1.9565206783538978,False,0.0,pi,0.0,False,False,11,d9672279-192c-47b4-b1b0-7c524e825696,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.0711521180853574,4.5810010101325105,15.70628648137555,1.553328213693255,3.1412572962751097,1.0711521180853574,1.553328213693255,levy_10
6,-1.7854126314790815,0.152033191902472,-4.214365714052373,4.481765261526844,-3.3490446297739833,-0.913407440351131,6.387721371949159,5.221648903487354,5.841947927246505,1.5225794718693137,-7.42685711914806,1.3264609804048837,1.3264609804048837,False,0.0,pi,0.3611568000051193,False,True,11,d9672279-192c-47b4-b1b0-7c524e825696,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.3264609804048837,1.2980193513737286,17.004305832749278,1.2980193513737286,2.8340509721248797,1.3264609804048837,1.2980193513737286,levy_10
7,-1.717280178628389,-3.893719906618685,-5.867816876771652,8.440270913986001,3.614741318434172,3.2474282379581894,9.689935520751597,9.869731602581766,7.128941536634493,1.4211273416369927,-7.74294960487399,-0.7893752065594076,-0.7893752065594076,False,0.0,pi,0.599235600035172,False,True,11,d9672279-192c-47b4-b1b0-7c524e825696,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.3264609804048837,3.41385553833802,20.418161371087297,1.2980193513737286,2.916880195869614,1.3264609804048837,1.2980193513737286,levy_10
8,-1.3517315748885947,0.3223691226239466,-3.883330161272522,3.7872578812544133,-4.009433889435251,0.016627719401602663,6.453604532819424,2.5786898567049166,4.654210715469771,0.6235513579408031,-7.784448809502991,1.8597306644716318,1.8597306644716318,False,0.0,pi,0.48350290005328134,False,False,11,d9672279-192c-47b4-b1b0-7c524e825696,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.8597306644716318,0.7647496673069805,21.182911038394277,0.7647496673069805,2.6478638797992846,1.8597306644716318,0.7647496673069805,levy_10
9,-2.6032196965007497,1.9624703080583483,-1.1338721822216655,1.725917393371521,0.8861584050920008,7.094468269333582,7.080928424950244,-0.66813388606856,0.15474866192903391,3.513663041309499,-7.506258356925814,1.9544179386185352,1.9544179386185352,False,0.0,pi,0.48324370000045747,False,True,11,d9672279-192c-47b4-b1b0-7c524e825696,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.9544179386185352,0.6700623931600771,21.852973431554354,0.6700623931600771,2.428108159061595,1.9544179386185352,0.6700623931600771,levy_10
10,-1.8481370441548843,1.3303296687616253,-2.382304752388729,2.562890725022196,-2.355727466703959,3.381477481878077,6.752094842592246,-0.04833397490952058,2.1380971379232774,1.6170762787595696,-7.8148928179380475,1.7287998024128395,1.7287998024128395,False,0.0,pi,0.8006337999831885,False,False,11,d9672279-192c-47b4-b1b0-7c524e825696,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.9544179386185352,0.8956805293657728,22.748653960920127,0.6700623931600771,2.2748653960920127,1.9544179386185352,0.6700623931600771,levy_10
