iteration,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,min_distance_redirect,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,-7.428595944616008,-0.014442751197700332,2.029967152467149,-9.42621983256111,-7.041478308450881,8.564220459207391,-8.591588476916064,-7.40452101201404,8.9665690658355,2.4376718559276576,-2.6201375254041803,-1.0005544249713205,-0.833625820951026,True,0.16692860402029452,logei,0.0,False,False,11,d963659e-286e-47d6-8904-afdd07581129,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,-1.0005544249713205,3.625034756749933,3.625034756749933,3.625034756749933,3.625034756749933,-1.0005544249713205,3.625034756749933,levy_10
2,0.22780043606525346,3.2568590503359847,-4.493823684777414,-7.240638542660893,5.760791890079837,3.4072116820496756,0.24764626966320868,6.334728719393162,0.9815053774005271,9.618272785946111,-5.909810773399102,0.28151697911973667,0.37269787878069904,True,0.09118089966096238,logei,0.0,False,False,11,d963659e-286e-47d6-8904-afdd07581129,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.28151697911973667,2.3429633526588756,5.967998109408809,2.3429633526588756,2.9839990547044044,0.28151697911973667,2.3429633526588756,levy_10
3,1.0746072573045566,-0.3275060615322456,-2.934502898791038,1.8319060789808699,-5.2939753666483895,6.044053675569671,7.346671036848292,-7.424806575442979,-0.6585358652345779,-4.457102149325913,-8.337660045295152,1.0711521180853574,1.051561140142568,True,-0.01959097794278941,logei,0.0,False,False,11,d963659e-286e-47d6-8904-afdd07581129,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.0711521180853574,1.553328213693255,7.5213263231020635,1.553328213693255,2.5071087743673544,1.0711521180853574,1.553328213693255,levy_10
4,7.9188861650073505,-1.4010261590432922,-7.046174000758119,3.467247145518215,-5.955679444239237,8.028621573763537,-5.657034851629437,-9.338506252451426,-5.984620916775613,-3.085042524887209,-0.6218367315503066,-0.9794788163623632,-1.3642253362519041,True,-0.3847465198895409,logei,0.0,False,False,11,d963659e-286e-47d6-8904-afdd07581129,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.0711521180853574,3.6039591481409756,11.12528547124304,1.553328213693255,2.78132136781076,1.0711521180853574,1.553328213693255,levy_10
5,8.122686777911213,3.9472217747259553,-3.2135867851510946,-9.662455698050042,-6.803526117900381,9.928717510793412,-0.8056804021363089,3.8207983263751863,-8.906638771963241,-9.318994421059248,6.917802128901151,-1.9565206783538978,-1.8485520899250187,True,0.10796858842887902,logei,0.0,False,False,11,d963659e-286e-47d6-8904-afdd07581129,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.0711521180853574,4.5810010101325105,15.70628648137555,1.553328213693255,3.1412572962751097,1.0711521180853574,1.553328213693255,levy_10
6,-1.302461793091863,1.3578757945013722,-3.1340411222896334,-1.0708324222046213,1.3248416402205294,3.3339542254974925,9.434678672722026,-0.7758795272545905,1.798279602840767,2.890174865718826,-10.0,1.1205144233335422,1.1550157028963324,True,0.034501279562790144,logei,0.3914263999904506,False,False,11,d963659e-286e-47d6-8904-afdd07581129,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.1205144233335422,1.50396590844507,17.21025238982062,1.50396590844507,2.868375398303437,1.1205144233335422,1.50396590844507,levy_10
7,-0.812574369750857,6.028506658067513,3.519247372284574,1.4681939694993602,-6.694560947602103,2.063174626081834,10.0,6.095226515847154,-6.43579970104966,-10.0,-10.0,-2.471212736278355,-2.521679019860833,True,-0.050466283582478066,logei,0.647596099996008,False,False,11,d963659e-286e-47d6-8904-afdd07581129,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.1205144233335422,5.095693068056967,22.305945457877588,1.50396590844507,3.1865636368396553,1.1205144233335422,1.50396590844507,levy_10
8,2.028824842239402,-3.184861788912765,-6.010212261107323,2.863075380608851,-4.277326445067284,7.405433576386815,9.306599082368182,-10.0,1.7071300093786275,-2.633620223623469,-9.167848400370584,-1.0494052217298135,-1.0159328270749426,True,0.03347239465487095,logei,0.5041409999830648,False,False,11,d963659e-286e-47d6-8904-afdd07581129,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.1205144233335422,3.673885553508426,25.979831011386015,1.50396590844507,3.247478876423252,1.1205144233335422,1.50396590844507,levy_10
9,-1.6943789370385955,0.919173066231211,-2.369719669488211,-1.3527576291200958,-0.9567023553548344,4.349765066478422,-3.312753851171915,-5.6714199615244825,2.1788272139829448,5.03454563418988,-9.33257993277303,1.3011480182759412,1.3659554661083628,True,0.06480744783242165,logei,0.6469123000279069,False,False,11,d963659e-286e-47d6-8904-afdd07581129,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.3011480182759412,1.323332313502671,27.303163324888686,1.323332313502671,3.033684813876521,1.3011480182759412,1.323332313502671,levy_10
10,-3.818442349059656,0.7009730587008604,-2.2620219118359475,6.729761309983576,1.9613402571074694,-0.06663074890980362,4.2213605067567705,-10.0,2.768543921466985,7.214677124039727,-5.822131417713482,0.2970531770472157,0.4437558658460876,True,0.14670268879887194,logei,1.4868581999908201,False,False,11,d963659e-286e-47d6-8904-afdd07581129,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.3011480182759412,2.3274271547313967,29.630590479620082,1.323332313502671,2.963059047962008,1.3011480182759412,1.323332313502671,levy_10
11,-1.0965103895051953,1.707136654706061,-2.2381675417134885,-10.0,-1.6944382668379998,8.558798655685369,4.03934734185723,-4.466384202470552,3.6565969793079254,0.5143411512729766,-10.0,0.07508939366200468,-0.1482018630436209,True,-0.22329125670562558,logei,0.8818465999793261,False,False,11,d963659e-286e-47d6-8904-afdd07581129,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.3011480182759412,2.5493909381166078,32.17998141773669,1.323332313502671,2.925452856157881,1.3011480182759412,1.323332313502671,levy_10
12,-1.0804959208138634,-2.1387158529261407,-2.331234972191864,7.44755059727851,-6.261997859458736,4.152609638993101,-10.0,-3.4394687236420123,1.467240045695467,2.874196341588516,-10.0,-0.5259545981208084,-0.6007310831200597,True,-0.07477648499925138,logei,1.5602213999954984,False,False,11,d963659e-286e-47d6-8904-afdd07581129,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.3011480182759412,3.1504349298994208,35.33041634763611,1.323332313502671,2.944201362303009,1.3011480182759412,1.323332313502671,levy_10
13,-0.955803816228515,0.9944098040096417,-1.9549586192939812,-0.9906705273698384,-2.7921894834164824,4.001696501932646,-9.098514690064572,-8.133379198984402,0.02051906105920514,4.486173873062871,-6.826209664719861,1.430150249085437,1.8480060798649303,True,0.4178558307794933,logei,0.977755400002934,False,False,11,d963659e-286e-47d6-8904-afdd07581129,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.430150249085437,1.1943300826931753,36.52474643032929,1.1943300826931753,2.809595879256099,1.430150249085437,1.1943300826931753,levy_10
14,-8.040116112004297,0.9434997573023303,-2.1855375534119625,-1.9734432779291613,-3.3757543952325784,5.309699404269058,-10.0,-10.0,-0.5151869344218678,10.0,-8.697008286565097,-2.4630983029027993,-2.805138903585576,True,-0.34204060068277675,logei,1.171185300045181,False,False,11,d963659e-286e-47d6-8904-afdd07581129,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.430150249085437,5.087578634681412,41.6123250650107,1.1943300826931753,2.97230893321505,1.430150249085437,1.1943300826931753,levy_10
15,0.1293404934990263,1.112686095515117,-2.8679470670352276,1.5897446930238217,1.2003406337798743,1.6398661298904447,-8.098005149949662,-10.0,1.279614262803834,7.727963231635312,-4.066386357619242,0.6253491450136945,0.5654379218381645,True,-0.05991122317552999,logei,1.0170718999579549,False,False,11,d963659e-286e-47d6-8904-afdd07581129,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.430150249085437,1.9991311867649177,43.61145625177562,1.1943300826931753,2.9074304167850413,1.430150249085437,1.1943300826931753,levy_10
16,-0.5855575587876948,0.7370330745723921,-4.334653386490763,-0.7357850827895406,0.8300757790158159,0.9629586373972658,2.6500685753045676,-4.703560607493136,-2.4808375151837225,5.4582459996416315,-7.635189260352654,1.8748040473766865,1.8524815421378407,True,-0.022322505238845824,logei,1.8915591000113636,False,False,11,d963659e-286e-47d6-8904-afdd07581129,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.8748040473766865,0.7496762844019258,44.36113253617755,0.7496762844019258,2.772570783511097,1.8748040473766865,0.7496762844019258,levy_10
17,-0.8180237545090988,0.7704142556607353,-1.5733180909638909,0.1176228964733273,-0.6011854260370402,2.9917763223783496,-1.9093921126977553,7.416266141956584,3.579513757734189,2.93482775349066,-7.163671213025548,2.195966062134965,2.180996005085264,True,-0.014970057049700891,logei,1.8305742999655195,False,False,11,d963659e-286e-47d6-8904-afdd07581129,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.195966062134965,0.42851426964364725,44.7896468058212,0.42851426964364725,2.6346851062247763,2.195966062134965,0.42851426964364725,levy_10
18,-0.5353808740156579,0.8218827600034114,3.3287492323869983,0.8016249086716042,10.0,3.6239447923611383,-8.279074146774633,10.0,3.2313197294383293,2.629833165596993,-7.569292549334589,0.1866393353903848,0.10886197264041078,True,-0.07777736274997402,logei,2.3896527999895625,False,False,11,d963659e-286e-47d6-8904-afdd07581129,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.195966062134965,2.4378409963882275,47.227487802209424,0.42851426964364725,2.623749322344968,2.195966062134965,0.42851426964364725,levy_10
19,-0.759378399552147,1.020509865636712,-3.352075672755826,0.29586689140993555,-4.6645294743494,0.29305769132498405,2.6273116847895737,10.0,8.84563382814326,3.5465076847216292,-7.248830221230373,0.6857273044035568,0.5766891467826301,True,-0.10903815762092672,logei,1.2041638999944553,False,False,11,d963659e-286e-47d6-8904-afdd07581129,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.195966062134965,1.9387530273750555,49.16624082958448,0.42851426964364725,2.5876968857676044,2.195966062134965,0.42851426964364725,levy_10
20,-0.4922705015285296,0.842617538213024,-2.8939392173355682,1.9339111054709472,-0.3542154238175701,5.524769365965027,0.6474492086216541,10.0,0.47572903947436485,3.2379869675128514,-7.329829556549056,0.9782676024370867,0.8440721609606221,True,-0.13419544147646456,logei,1.4215926000033505,False,False,11,d963659e-286e-47d6-8904-afdd07581129,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.195966062134965,1.6462127293415256,50.81245355892601,0.42851426964364725,2.5406226779463004,2.195966062134965,0.42851426964364725,levy_10
21,-0.28968696877416356,0.6320864533511695,-1.241020991379409,-4.170239543848641,-1.159468434886092,2.190711484272584,0.2248212105492497,-1.9619459482047727,2.274855335179004,0.1514987428552742,-7.324397322907766,2.249868257449492,2.460212743360341,True,0.21034448591084898,logei,1.1143640000373125,False,False,11,d963659e-286e-47d6-8904-afdd07581129,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.249868257449492,0.37461207432912014,51.18706563325513,0.37461207432912014,2.437479315869292,2.249868257449492,0.37461207432912014,levy_10
22,-0.1286637898123525,0.7999647450387216,-6.4452624128625295,-4.47323775792132,-0.47833386291792435,2.629389501203469,-9.628643372587803,-4.175198962941651,2.8435937775818823,-5.474189651569587,-7.586807190926444,0.001503612199486991,0.5734314943294264,True,0.5719278821299394,logei,1.3005510999937542,False,False,11,d963659e-286e-47d6-8904-afdd07581129,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.249868257449492,2.622976719579125,53.81004235283426,0.37461207432912014,2.445911016037921,2.249868257449492,0.37461207432912014,levy_10
23,0.1157146890423527,0.7738914111298524,-1.3764781779653092,-2.613990621255882,1.2879239758651166,1.7478145827439486,-1.9326279053055564,-2.523146994662174,1.2977461841990776,10.0,-7.809026570649091,0.8842886390555287,1.080256010164097,True,0.19596737110856832,logei,1.2350236999918707,False,False,11,d963659e-286e-47d6-8904-afdd07581129,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.249868257449492,1.7401916927230836,55.550234045557346,0.37461207432912014,2.4152275671981456,2.249868257449492,0.37461207432912014,levy_10
24,-0.8671836907470598,0.7157204680720219,1.0746058925784254,-4.568467405177105,-1.2246251963438,2.631000166473066,0.1415184207631174,-3.187413911670849,-0.5529064531606352,1.752002293492478,-6.846746306684233,2.2383652403960506,2.0261660627330196,True,-0.21219917766303098,logei,0.9119828999973834,False,False,11,d963659e-286e-47d6-8904-afdd07581129,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.249868257449492,0.3861150913825617,55.93634913693991,0.37461207432912014,2.330681214039163,2.249868257449492,0.37461207432912014,levy_10
25,-1.128215460260642,0.4314659635174925,-2.1037313936030713,-5.232100264264296,-0.5187543048107198,2.7651939789830835,2.332896971043685,-6.360242178331516,1.8215356871569315,1.0796503026198723,-6.678464237797851,1.300902987719562,1.3700828987441944,True,0.0691799110246325,logei,1.1013300000340678,False,False,11,d963659e-286e-47d6-8904-afdd07581129,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.249868257449492,1.3235773440590504,57.25992648099896,0.37461207432912014,2.2903970592399587,2.249868257449492,0.37461207432912014,levy_10
26,-0.474261532386913,0.7084975528288349,-0.806725695104931,-0.5898399516218674,-1.0333144346187382,2.0683907539598323,-6.646262605332683,0.5786159110325044,2.1889360356133656,1.2587433153788585,-6.569879813849686,1.7032352402865802,1.7091990477474446,True,0.005963807460864334,logei,0.9129088000045158,False,False,11,d963659e-286e-47d6-8904-afdd07581129,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.249868257449492,0.921245091492032,58.181171572490996,0.37461207432912014,2.2377373681727306,2.249868257449492,0.37461207432912014,levy_10
27,0.3425569291412765,0.7165674449544631,-1.242470788516134,-2.4131052234202697,-2.675782488872951,3.0246160458516074,2.404017343243544,-2.3317723352922095,-1.2132589962377005,0.966652300045486,-8.971965382358558,1.9128119022330345,1.713936811924565,True,-0.1988750903084695,logei,1.2648023000219837,False,False,11,d963659e-286e-47d6-8904-afdd07581129,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.249868257449492,0.7116684295455777,58.89284000203657,0.37461207432912014,2.181216296371725,2.249868257449492,0.37461207432912014,levy_10
28,-0.610815583832121,0.9350893428874679,-2.506016475460476,-2.36803464628818,-3.6302892532149205,0.8953915652437595,0.7254594625147018,-1.2457808667114092,1.8701806892344728,3.501201585569098,-5.003950875973238,2.097027123458331,2.208090448803881,True,0.11106332534555019,logei,1.5820973999798298,False,False,11,d963659e-286e-47d6-8904-afdd07581129,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.249868257449492,0.5274532083202814,59.42029321035685,0.37461207432912014,2.1221533289413164,2.249868257449492,0.37461207432912014,levy_10
29,-0.49496551722819776,1.3905800695511592,1.1341995520125436,-2.9415245919539745,-2.713112811619112,2.9627843861247114,0.3173813002466664,-3.6015621962387874,2.857108101246969,3.300165808089152,-10.0,1.825354615125457,2.1252401053996866,True,0.2998854902742296,logei,1.068764999974519,False,False,11,d963659e-286e-47d6-8904-afdd07581129,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.249868257449492,0.7991257166531553,60.21941892701001,0.37461207432912014,2.076531687138276,2.249868257449492,0.37461207432912014,levy_10
30,-0.6648190243032891,-0.07070762422070449,-0.5279546094533534,-3.0859394984862973,0.7366123720370135,1.6819088690540023,-0.17906646818665528,2.579759726973281,2.5528192476662865,3.4053975728604553,-2.248184375742525,2.3523999270426774,2.5260837161647203,True,0.17368378912204285,logei,1.3127611000090837,False,False,11,d963659e-286e-47d6-8904-afdd07581129,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.3523999270426774,0.27208040473593487,60.49149933174595,0.27208040473593487,2.016383311058198,2.3523999270426774,0.27208040473593487,levy_10
31,-0.7718851959239782,0.21800525042537316,-6.142008647235012,-3.1894219702920665,0.7607075321006768,-4.740227906063612,-1.314773941721303,5.414949411466654,1.893064095649387,3.660615523978465,-10.0,1.0625288593344788,1.1583895707653749,True,0.09586071143089603,logei,1.236823600018397,False,False,11,d963659e-286e-47d6-8904-afdd07581129,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.3523999270426774,1.5619514724441335,62.053450804190085,0.27208040473593487,2.001724219490003,2.3523999270426774,0.27208040473593487,levy_10
32,-0.22622921812847088,-0.24262318974005095,0.38670912918430017,-3.1753562846868233,-0.3784381104344607,2.9973892373148017,4.127150817976842,-2.8129685552645802,2.208295533625077,0.3844511552400483,5.732607935935276,2.178731734124352,2.802020792318421,True,0.6232890581940689,logei,1.5039181999745779,False,False,11,d963659e-286e-47d6-8904-afdd07581129,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.3523999270426774,0.44574859765426034,62.49919940184434,0.27208040473593487,1.9530999813076357,2.178731734124352,0.44574859765426034,levy_10
33,-0.26923526791563135,-1.618678931340136,1.6746504024190096,-2.8366272065483655,-1.968900244607326,3.937284123982333,4.89591831961232,-2.4420305958245176,2.014676031161276,-1.2245310367487325,-3.634134809923692,1.8492971827653633,1.9947606862763303,True,0.14546350351096704,logei,1.3774337000213563,False,False,11,d963659e-286e-47d6-8904-afdd07581129,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.3523999270426774,0.775183149013249,63.274382550857595,0.27208040473593487,1.9174055318441696,2.178731734124352,0.44574859765426034,levy_10
34,-0.39532482027212873,0.6456503010480116,3.305716673096139,-3.2045888441462647,0.6456377129821755,2.474860684168377,2.857487899209215,-0.5197347989656892,2.3675131077168556,1.211179639879856,10.0,2.182293165385247,2.4384329835705025,True,0.25613981818525566,logei,1.1930191999999806,False,False,11,d963659e-286e-47d6-8904-afdd07581129,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.3523999270426774,0.4421871663933654,63.71656971725096,0.27208040473593487,1.874016756389734,2.178731734124352,0.44574859765426034,levy_10
35,-0.21486843115587265,-0.05030174360668707,-8.47594966846943,-3.470844405574172,-0.37583064935399163,3.9624995848206237,3.758336789922889,-3.768583671209633,2.3388133357263525,1.804362190183048,10.0,2.0350211875746114,2.1368427297881145,True,0.10182154221350315,logei,1.5245574000291526,False,False,11,d963659e-286e-47d6-8904-afdd07581129,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.3523999270426774,0.5894591442040009,64.30602886145496,0.27208040473593487,1.8373151103272847,2.178731734124352,0.44574859765426034,levy_10
36,0.06875405622183234,0.08061143630263531,-1.48186786083734,-2.9402076360188953,1.189235731479144,2.1537602060753827,8.082459207767586,-10.0,2.3243107195433357,-1.5093756570143417,10.0,0.4142565135432711,0.6163545287706075,True,0.2020980152273364,logei,1.258008900040295,False,False,11,d963659e-286e-47d6-8904-afdd07581129,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.3523999270426774,2.2102238182353413,66.5162526796903,0.27208040473593487,1.8476736855469527,2.178731734124352,0.44574859765426034,levy_10
37,-0.056759829956865834,0.05362863786296648,4.542553516222939,-1.815776476200147,-1.9075828055877542,4.6173626164608,2.602782042220297,2.273012459496451,3.5498190544024064,0.006720879184595414,1.0111088081972799,2.202966138949136,2.08951194054935,True,-0.11345419839978632,logei,1.1901477000210434,False,False,11,d963659e-286e-47d6-8904-afdd07581129,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.3523999270426774,0.4215141928294761,66.93776687251977,0.27208040473593487,1.8091288343924263,2.178731734124352,0.44574859765426034,levy_10
38,-0.6313410567561023,-0.06447966733755907,0.38043895203010153,-1.2672478027432168,-0.2116174766156166,2.0075803800214804,2.315929958565579,0.2998088939708829,7.906729738345607,0.29120228428703615,4.601968238408912,2.4298367448194864,2.272744191949925,True,-0.15709255286956125,logei,1.8128293000045232,False,False,11,d963659e-286e-47d6-8904-afdd07581129,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.4298367448194864,0.19464358695912587,67.1324104594789,0.19464358695912587,1.7666423805126028,2.178731734124352,0.44574859765426034,levy_10
39,-0.6117592513598648,-0.19470924920064595,2.8794824552984126,-3.496667261907309,-0.9044045346723036,3.0545922224555815,0.15348059205073367,1.1553847609477839,-0.5128496466808495,3.102017487168779,10.0,2.2156606250572763,2.6860792912762115,True,0.47041866621893513,logei,0.9330497999908403,False,False,11,d963659e-286e-47d6-8904-afdd07581129,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.4298367448194864,0.40881970672133594,67.54123016620024,0.19464358695912587,1.7318264145179547,2.178731734124352,0.44574859765426034,levy_10
40,-0.5859508524436737,-0.2742935081181793,-1.3207069888824825,-3.81864423878453,-0.30447353872573063,2.738155721103567,1.5158497891535085,2.6876094447998375,-6.635711327519798,1.8122503987795142,10.0,1.5021381771756714,1.8242262397566718,True,0.3220880625810003,logei,1.2719483000109904,False,False,11,d963659e-286e-47d6-8904-afdd07581129,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.4298367448194864,1.1223421546029408,68.66357232080318,0.19464358695912587,1.7165893080200796,2.178731734124352,0.44574859765426034,levy_10
41,-0.6398529401923991,-0.1685993533474036,5.622335308378923,-2.7360649743607297,-0.7630535123912644,2.6565814401550925,0.8077852240956799,0.35003177530219953,2.5784708603198214,2.9815324809188444,10.0,1.8687228701818608,1.785567271712494,True,-0.08315559846936682,logei,1.1098378000315279,False,False,11,d963659e-286e-47d6-8904-afdd07581129,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.4298367448194864,0.7557574615967515,69.41932978239994,0.19464358695912587,1.693154384936584,2.178731734124352,0.44574859765426034,levy_10
42,-0.4922865169281596,0.1783375387040383,-2.0396144926415083,-2.6637488734269317,-0.19593123149948755,5.165447915864313,0.9179835335087453,0.48533944036771637,2.294520672045934,1.068904204282867,10.0,1.8960354060400824,1.8479849840432518,True,-0.04805042199683052,logei,0.7683785000117496,False,False,11,d963659e-286e-47d6-8904-afdd07581129,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.4298367448194864,0.7284449257385299,70.14777470813847,0.19464358695912587,1.670185112098535,2.178731734124352,0.44574859765426034,levy_10
