iteration,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,min_distance_redirect,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,2.501909332093339,7.944276019391509,5.513713804903871,-5.495856200188163,-3.9966743017754913,7.471068907925236,-9.894693908688506,6.424568367655326,5.941388575040925,-0.641300943125584,-3.939351463613729,-0.44983930380907383,-0.377852542188478,True,0.07198676162059581,pi,0.0,False,False,7,2ce99758-f91b-4b48-8618-16abc05ba954,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,-0.44983930380907383,3.074319635587686,3.074319635587686,3.074319635587686,3.074319635587686,-0.44983930380907383,3.074319635587686,levy_10
2,-4.4314877579845335,-4.902608246917508,-1.0984738823470686,0.09096517915906688,1.0699470414898489,9.910005668687852,5.853238384275061,2.443584588823253,9.779202953637697,-5.693826035288021,-6.795759322843109,-0.6193893504772024,-0.10839666426349748,True,0.510992686213705,pi,0.0,False,False,7,2ce99758-f91b-4b48-8618-16abc05ba954,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,-0.44983930380907383,3.2438696822558146,6.318189317843501,3.074319635587686,3.1590946589217506,-0.6193893504772024,3.2438696822558146,levy_10
3,2.250792085460615,-9.121159840772332,-9.286394424528076,0.29777640542740613,-0.675879493494218,8.343355463857044,2.5845250898202092,0.2823529319902782,-0.06253129212991482,-5.049701559453384,-9.764119489149882,0.48461625305099937,1.253557338256912,True,0.7689410852059126,pi,0.0,False,False,7,2ce99758-f91b-4b48-8618-16abc05ba954,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.48461625305099937,2.139864078727613,8.458053396571113,2.139864078727613,2.8193511321903713,0.48461625305099937,2.139864078727613,levy_10
4,-6.151957120293787,3.840642417636783,-5.987865520260096,-2.609273787955866,-9.925315158958481,6.60095459603491,-6.910778378771203,-4.648013908724291,7.606643079616575,0.19581619736846356,6.943004927317386,-1.5068566253412978,-0.9924481727624856,True,0.5144084525788122,pi,0.0,False,False,7,2ce99758-f91b-4b48-8618-16abc05ba954,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.48461625305099937,4.13133695711991,12.589390353691023,2.139864078727613,3.1473475884227557,0.48461625305099937,2.139864078727613,levy_10
5,2.794343338850524,4.835418947237143,-8.170087898739087,0.8228764275297742,0.15544472600699955,7.426787533857613,-2.774718819716848,1.9636813441442609,-8.814967153089928,-2.247363977785426,-3.539273074835867,1.5853975188741656,1.1938470289711431,True,-0.39155048990302244,pi,0.0,False,False,7,2ce99758-f91b-4b48-8618-16abc05ba954,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5853975188741656,1.0390828129044467,13.62847316659547,1.0390828129044467,2.725694633319094,0.48461625305099937,2.139864078727613,levy_10
6,2.802706695213977,-4.516545174289104,-9.368226356659536,0.692148311837752,-0.0683093604250753,8.029182990401056,0.9684712016901853,0.9117265619860712,-3.916647875987668,-4.1911092703161446,-7.998334494027397,1.255594010786341,1.1928172263891845,True,-0.0627767843971565,pi,0.6044045999879017,False,False,7,2ce99758-f91b-4b48-8618-16abc05ba954,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5853975188741656,1.3688863209922713,14.99735948758774,1.0390828129044467,2.4995599145979566,0.48461625305099937,2.139864078727613,levy_10
7,1.5054626613978925,9.829817936811448,-8.214957985155769,-1.8180524381089427,6.020196531678195,5.3285994553829035,2.4278068934381096,4.220194917520244,-7.115526679752165,-8.786677698172731,-7.513437955104902,-0.2660511259715249,-0.9124058196800479,True,-0.6463546937085229,pi,0.7122914000065066,False,True,7,2ce99758-f91b-4b48-8618-16abc05ba954,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5853975188741656,2.890531457750137,17.887890945337876,1.0390828129044467,2.5554129921911253,0.48461625305099937,2.139864078727613,levy_10
8,8.087924463297519,-1.48281388301295,-8.678984024073493,4.0234059493254435,-0.9353122215966891,5.619827475537173,4.072604383885508,4.498163412134176,-1.7085665518972526,-3.0718654524636912,-7.4035925401506075,1.4596191454918264,2.6500755169574246,True,1.1904563714655982,pi,0.5997935000341386,False,True,7,2ce99758-f91b-4b48-8618-16abc05ba954,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5853975188741656,1.164861186286786,19.05275213162466,1.0390828129044467,2.3815940164530827,1.4596191454918264,1.164861186286786,levy_10
9,9.947335646865838,-7.361368767458167,-8.720145338522336,6.379196966676901,-1.596151838246092,0.22973426046791268,0.5742214787030893,-3.5070571084819395,-7.128210988235832,-2.20886048221635,-4.559026244305635,-0.4096156421677591,-2.4414932869144392,True,-2.03187764474668,pi,0.6860992999863811,False,True,7,2ce99758-f91b-4b48-8618-16abc05ba954,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5853975188741656,3.0340959739463713,22.086848105571033,1.0390828129044467,2.454094233952337,1.4596191454918264,1.164861186286786,levy_10
10,0.058981050439633975,-1.440699985281487,-6.078397410587806,9.28250706626002,-1.3755780146793768,6.449254747345364,5.03487479576795,0.8368359302829802,6.2884120074727825,-2.521157999706203,-9.786333285722364,-0.19668166824830588,0.24223107681708952,True,0.4389127450653954,pi,0.7926570999552496,False,True,7,2ce99758-f91b-4b48-8618-16abc05ba954,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5853975188741656,2.821162000026918,24.908010105597953,1.0390828129044467,2.490801010559795,1.4596191454918264,1.164861186286786,levy_10
