iteration,x0,x1,x2,x3,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,ceiling_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.9560017096289753,0.20768181007914688,0.8284448852745308,0.14928212308202027,0.16226965084128867,-0.17295966080279404,True,-0.3352293116440827,qnei,0.0,False,1.2647712268910611,10,80a30e92-30d2-4419-87b5-41289bcc26e2,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",3.0593887562558817,0.16226965084128867,2.897119105414593,2.897119105414593,2.897119105414593,2.897119105414593,0.16226965084128867,2.897119105414593,stevens
2,0.5128046164365648,0.13591960402050662,0.6890364797811311,0.841747724312279,0.33701318528678437,-0.0905045297658501,True,-0.4275177150526345,qnei,0.0,False,1.2647712268910611,10,80a30e92-30d2-4419-87b5-41289bcc26e2,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",3.0593887562558817,0.33701318528678437,2.7223755709690973,5.61949467638369,2.7223755709690973,2.809747338191845,0.33701318528678437,2.7223755709690973,stevens
3,0.4255089974049766,0.9569260034533662,0.8253329063847983,0.338215312471576,0.9585980075205853,0.6417911442188626,True,-0.3168068633017227,qnei,0.0,False,1.2647712268910611,10,80a30e92-30d2-4419-87b5-41289bcc26e2,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",3.0593887562558817,0.9585980075205853,2.1007907487352964,7.720285425118986,2.1007907487352964,2.573428475039662,0.9585980075205853,2.1007907487352964,stevens
4,0.5757605479445136,0.7533018647084769,0.8271039370247955,0.9334384708515814,1.826720419953148,1.4585980075205853,True,-0.3681224124325626,qnei,0.0,False,1.4585980075205853,10,80a30e92-30d2-4419-87b5-41289bcc26e2,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",3.0593887562558817,1.826720419953148,1.2326683363027338,8.95295376142172,1.2326683363027338,2.23823844035543,1.826720419953148,1.2326683363027338,stevens
5,0.1449946949362273,0.7455802110439375,0.13935139386782236,0.9065287561129268,-0.18332295143431807,-0.3674501679681227,True,-0.18412721653380462,qnei,0.0,False,2.3267204199531477,10,80a30e92-30d2-4419-87b5-41289bcc26e2,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",3.0593887562558817,1.826720419953148,3.2427117076901997,12.195665469111919,1.2326683363027338,2.4391330938223836,1.826720419953148,1.2326683363027338,stevens
6,0.7677369760843651,0.7557316807709294,0.962841580391118,1.0,2.3760627217730574,1.8984305689552101,True,-0.4776321528178473,qnei,0.29584649996832013,False,2.3267204199531477,10,80a30e92-30d2-4419-87b5-41289bcc26e2,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",3.0593887562558817,2.3760627217730574,0.6833260344828243,12.878991503594744,0.6833260344828243,2.1464985839324573,2.3760627217730574,0.6833260344828243,stevens
7,1.0,0.7334539803362281,1.0,1.0,2.7018528710551277,2.4627371798741766,True,-0.2391156911809511,qnei,0.3736901000374928,False,2.8760627217730574,10,80a30e92-30d2-4419-87b5-41289bcc26e2,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",3.0593887562558817,2.7018528710551277,0.35753588520075397,13.236527388795498,0.35753588520075397,1.8909324841136426,2.7018528710551277,0.35753588520075397,stevens
8,1.0,0.6695606529789233,1.0,0.3637476286838843,1.6718612214353457,1.6327454386973501,True,-0.03911578273799554,qnei,0.5312830000184476,False,3.2018528710551277,10,80a30e92-30d2-4419-87b5-41289bcc26e2,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",3.0593887562558817,2.7018528710551277,1.387527534820536,14.624054923616034,0.35753588520075397,1.8280068654520043,2.7018528710551277,0.35753588520075397,stevens
9,1.0,0.9004241506766522,1.0,1.0,2.9300133614687613,2.881088676358226,True,-0.04892468511053538,qnei,0.4025051000062376,False,3.2018528710551277,10,80a30e92-30d2-4419-87b5-41289bcc26e2,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",3.0593887562558817,2.9300133614687613,0.12937539478712035,14.753430318403154,0.12937539478712035,1.6392700353781282,2.9300133614687613,0.12937539478712035,stevens
10,1.0,1.0,1.0,1.0,3.0593887562558817,3.0436563996003305,True,-0.015732356655551172,qnei,0.2810906999511644,False,3.4300133614687613,10,80a30e92-30d2-4419-87b5-41289bcc26e2,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",3.0593887562558817,3.0593887562558817,0.0,14.753430318403154,0.0,1.4753430318403153,3.0593887562558817,0.0,stevens
