iteration,x0,x1,x2,x3,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,ceiling_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.3269722766055607,0.9872768433379255,0.31871083848551673,0.7885489358200289,0.7373273427388877,0.8474344915808243,True,0.11010714884193662,logei,0.0,False,1.2647712268910611,8,11269d13-a004-420d-bece-8c2b07b0f4e5,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",3.0593887562558817,0.7373273427388877,2.322061413516994,2.322061413516994,2.322061413516994,2.322061413516994,0.7373273427388877,2.322061413516994,stevens
2,0.8698965116962161,0.391084806539194,0.4378818731227988,0.37274890308935305,0.2669740878630624,0.08196430167317273,True,-0.1850097861898897,logei,0.0,False,1.2647712268910611,8,11269d13-a004-420d-bece-8c2b07b0f4e5,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",3.0593887562558817,0.7373273427388877,2.7924146683928193,5.114476081909814,2.322061413516994,2.557238040954907,0.7373273427388877,2.322061413516994,stevens
3,0.10695359647277436,0.47896545416271696,0.24135214508468228,0.25714524855112975,-1.4727692042545641,-1.3830787047984003,True,0.08969049945616381,logei,0.0,False,1.2647712268910611,8,11269d13-a004-420d-bece-8c2b07b0f4e5,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",3.0593887562558817,0.7373273427388877,4.532157960510446,9.64663404242026,2.322061413516994,3.215544680806753,0.7373273427388877,2.322061413516994,stevens
4,0.1847315568344149,0.1938645489043107,0.813827670155021,0.42298418814422634,-0.5844737945065731,-0.567636287785212,True,0.016837506721361084,logei,0.0,False,1.2647712268910611,8,11269d13-a004-420d-bece-8c2b07b0f4e5,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",3.0593887562558817,0.7373273427388877,3.6438625507624547,13.290496593182715,2.322061413516994,3.3226241482956786,0.7373273427388877,2.322061413516994,stevens
5,0.25592050515822606,0.5909028517654116,0.6042722960584558,0.6468580270601879,0.32296089424080093,0.44626266944152954,True,0.1233017752007286,logei,0.0,False,1.2647712268910611,8,11269d13-a004-420d-bece-8c2b07b0f4e5,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",3.0593887562558817,0.7373273427388877,2.7364278620150806,16.026924455197793,2.322061413516994,3.2053848910395586,0.7373273427388877,2.322061413516994,stevens
6,0.5144811851824915,0.5206488726980117,1.0,0.8895794924869378,1.555280202609838,1.2647712268910611,True,-0.2905089757187769,logei,0.30569159996230155,False,1.2647712268910611,8,11269d13-a004-420d-bece-8c2b07b0f4e5,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",3.0593887562558817,1.555280202609838,1.5041085536460437,17.53103300884384,1.5041085536460437,2.9218388348073066,1.555280202609838,1.5041085536460437,stevens
7,0.9194433074695861,0.0,0.33399269971465506,0.9091048739126116,-0.06129425906140378,-0.01334425589021778,True,0.047950003171186,logei,0.39015150000341237,False,2.055280202609838,8,11269d13-a004-420d-bece-8c2b07b0f4e5,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",3.0593887562558817,1.555280202609838,3.1206830153172853,20.651716024161125,1.5041085536460437,2.950245146308732,1.555280202609838,1.5041085536460437,stevens
8,0.3542491806516265,0.0,1.0,1.0,0.19772777609625272,0.6006063978003584,True,0.4028786217041057,logei,0.34737169998697937,False,2.055280202609838,8,11269d13-a004-420d-bece-8c2b07b0f4e5,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",3.0593887562558817,1.555280202609838,2.861660980159629,23.513377004320756,1.5041085536460437,2.9391721255400944,1.555280202609838,1.5041085536460437,stevens
9,0.5366160808156524,1.0,1.0,0.8013841751163592,2.14643712753048,2.055280202609838,True,-0.09115692492064209,logei,0.31424700003117323,False,2.055280202609838,8,11269d13-a004-420d-bece-8c2b07b0f4e5,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",3.0593887562558817,2.14643712753048,0.9129516287254016,24.426328633046158,0.9129516287254016,2.714036514782906,2.14643712753048,0.9129516287254016,stevens
10,0.8957194952486821,1.0,1.0,0.7275575446573187,2.5578974005775343,2.544761748958023,True,-0.013135651619511357,logei,0.2186177999828942,False,2.64643712753048,8,11269d13-a004-420d-bece-8c2b07b0f4e5,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",3.0593887562558817,2.5578974005775343,0.5014913556783474,24.927819988724504,0.5014913556783474,2.4927819988724504,2.5578974005775343,0.5014913556783474,stevens
