iteration,x0,x1,x2,x3,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,ceiling_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.3269722766055607,0.9872768433379255,0.31871083848551673,0.7885489358200289,0.7373273427388877,1.1372983772114034,True,0.3999710344725157,qnei,0.0,False,1.2647712268910611,8,f85e78b1-efc9-407d-9350-53e64fcb145f,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.0593887562558817,0.7373273427388877,2.322061413516994,2.322061413516994,2.322061413516994,2.322061413516994,0.7373273427388877,2.322061413516994,stevens
2,0.8698965116962161,0.391084806539194,0.4378818731227988,0.37274890308935305,0.2669740878630624,0.2893778957453222,True,0.022403807882259763,qnei,0.0,False,1.2647712268910611,8,f85e78b1-efc9-407d-9350-53e64fcb145f,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.0593887562558817,0.7373273427388877,2.7924146683928193,5.114476081909814,2.322061413516994,2.557238040954907,0.7373273427388877,2.322061413516994,stevens
3,0.10695359647277436,0.47896545416271696,0.24135214508468228,0.25714524855112975,-1.4727692042545641,-2.9109483172791886,True,-1.4381791130246244,qnei,0.0,False,1.2647712268910611,8,f85e78b1-efc9-407d-9350-53e64fcb145f,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.0593887562558817,0.7373273427388877,4.532157960510446,9.64663404242026,2.322061413516994,3.215544680806753,0.7373273427388877,2.322061413516994,stevens
4,0.1847315568344149,0.1938645489043107,0.813827670155021,0.42298418814422634,-0.5844737945065731,-1.7379469026317556,True,-1.1534731081251826,qnei,0.0,False,1.2647712268910611,8,f85e78b1-efc9-407d-9350-53e64fcb145f,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.0593887562558817,0.7373273427388877,3.6438625507624547,13.290496593182715,2.322061413516994,3.3226241482956786,0.7373273427388877,2.322061413516994,stevens
5,0.25592050515822606,0.5909028517654116,0.6042722960584558,0.6468580270601879,0.32296089424080093,0.2434820532486315,True,-0.07947884099216942,qnei,0.0,False,1.2647712268910611,8,f85e78b1-efc9-407d-9350-53e64fcb145f,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.0593887562558817,0.7373273427388877,2.7364278620150806,16.026924455197793,2.322061413516994,3.2053848910395586,0.7373273427388877,2.322061413516994,stevens
6,0.5553522629518349,0.4958143307906009,0.9724210107045586,0.8775614902521736,1.5284224635172607,1.2647712268910611,True,-0.2636512366261996,qnei,0.23648550000507385,False,1.2647712268910611,8,f85e78b1-efc9-407d-9350-53e64fcb145f,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.0593887562558817,1.5284224635172607,1.530966292738621,17.557890747936415,1.530966292738621,2.9263151246560692,1.5284224635172607,1.530966292738621,stevens
7,0.23865765114926063,0.0,0.0,1.0,-1.9298367191972996,-1.8889365781036753,True,0.040900141093624276,qnei,0.42850300000282004,False,1.2647712268910611,8,f85e78b1-efc9-407d-9350-53e64fcb145f,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.0593887562558817,1.5284224635172607,4.989225475453181,22.547116223389597,1.530966292738621,3.221016603341371,1.5284224635172607,1.530966292738621,stevens
8,0.5681245960657386,0.9386952882960654,0.9019841977220804,0.7608251188637437,1.93275264818966,1.2647712268910611,True,-0.6679814212985988,qnei,0.24333960004150867,False,1.2647712268910611,8,f85e78b1-efc9-407d-9350-53e64fcb145f,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.0593887562558817,1.93275264818966,1.1266361080662217,23.67375233145582,1.1266361080662217,2.9592190414319774,1.5284224635172607,1.530966292738621,stevens
9,0.31357688673646067,0.9484409542932885,1.0,0.9394110396838835,1.8848939833481513,1.2647712268910611,True,-0.6201227564570901,qnei,0.32346839999081567,False,1.2647712268910611,8,f85e78b1-efc9-407d-9350-53e64fcb145f,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.0593887562558817,1.93275264818966,1.1744947729077304,24.84824710436355,1.1266361080662217,2.7609163449292833,1.5284224635172607,1.530966292738621,stevens
10,0.6014021142108248,0.7986181621760456,0.41223091441354137,0.8930097390135086,1.2495647325690602,1.2647712268910611,True,0.01520649432200094,qnei,0.298708499991335,False,1.2647712268910611,8,f85e78b1-efc9-407d-9350-53e64fcb145f,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.0593887562558817,1.93275264818966,1.8098240236868215,26.658071128050373,1.1266361080662217,2.6658071128050373,1.5284224635172607,1.530966292738621,stevens
11,0.9461827327017187,0.4097425743008585,1.0,0.7575423898092686,1.8085500434004604,1.2647712268910611,True,-0.5437788165093993,qnei,0.22618019999936223,False,1.2647712268910611,8,f85e78b1-efc9-407d-9350-53e64fcb145f,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.0593887562558817,1.93275264818966,1.2508387128554213,27.908909840905796,1.1266361080662217,2.5371736219005268,1.5284224635172607,1.530966292738621,stevens
12,0.6438929003508501,0.6847591119695361,1.0,0.8062978987508959,1.8891327613486506,1.2647712268910611,True,-0.6243615344575895,qnei,0.3005460999556817,False,1.2647712268910611,8,f85e78b1-efc9-407d-9350-53e64fcb145f,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.0593887562558817,1.93275264818966,1.170255994907231,29.079165835813026,1.1266361080662217,2.4232638196510856,1.5284224635172607,1.530966292738621,stevens
13,1.0,0.8455336582169074,0.30153309303579867,0.6810659967057608,1.371540057608757,1.2647712268910611,True,-0.10676883071769594,qnei,0.30570679996162653,False,1.2647712268910611,8,f85e78b1-efc9-407d-9350-53e64fcb145f,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.0593887562558817,1.93275264818966,1.6878486986471246,30.76701453446015,1.1266361080662217,2.366693425727704,1.5284224635172607,1.530966292738621,stevens
14,0.6213828190937825,0.9242667533179241,0.6320653949862229,0.8366938266465921,1.7218663573167774,1.2647712268910611,True,-0.45709513042571626,qnei,0.4628622000454925,False,1.2647712268910611,8,f85e78b1-efc9-407d-9350-53e64fcb145f,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.0593887562558817,1.93275264818966,1.3375223989391043,32.10453693339925,1.1266361080662217,2.2931812095285182,1.5284224635172607,1.530966292738621,stevens
15,1.0,0.47846299758807975,0.3079168362568781,0.7313779391842713,0.9153535070120254,-0.11264639730535808,True,-1.0279999043173835,qnei,0.4766456999932416,False,1.2647712268910611,8,f85e78b1-efc9-407d-9350-53e64fcb145f,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.0593887562558817,1.93275264818966,2.1440352492438564,34.24857218264311,1.1266361080662217,2.2832381455095407,1.5284224635172607,1.530966292738621,stevens
16,1.0,0.9777898549843588,0.562519928943641,0.3340517955201419,1.4291771738944474,-0.28767968608686756,True,-1.716856859981315,qnei,0.41079930000705644,False,1.2647712268910611,8,f85e78b1-efc9-407d-9350-53e64fcb145f,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.0593887562558817,1.93275264818966,1.6302115823614343,35.87878376500454,1.1266361080662217,2.242423985312784,1.5284224635172607,1.530966292738621,stevens
17,0.9132282245278476,1.0,0.0,0.7857169876677123,0.7560610243073821,-0.027232114763751536,True,-0.7832931390711336,qnei,0.26920919999247417,False,1.2647712268910611,8,f85e78b1-efc9-407d-9350-53e64fcb145f,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.0593887562558817,1.93275264818966,2.3033277319484995,38.18211149695304,1.1266361080662217,2.2460065586442965,1.5284224635172607,1.530966292738621,stevens
18,1.0,0.8844290648435748,0.7419079055218482,0.606403788662716,2.0203301232215902,1.2647712268910611,True,-0.7555588963305291,qnei,0.3776615000097081,False,1.2647712268910611,8,f85e78b1-efc9-407d-9350-53e64fcb145f,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.0593887562558817,2.0203301232215902,1.0390586330342915,39.221170129987335,1.0390586330342915,2.1789538961104076,1.5284224635172607,1.530966292738621,stevens
19,0.24437594622694572,0.8541901075589196,0.7081095733942762,0.7617845442625255,0.9923113476963961,0.09879430334265149,True,-0.8935170443537446,qnei,0.43412319995695725,False,1.2647712268910611,8,f85e78b1-efc9-407d-9350-53e64fcb145f,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.0593887562558817,2.0203301232215902,2.0670774085594856,41.28824753854682,1.0390586330342915,2.173065659923517,1.5284224635172607,1.530966292738621,stevens
20,0.8255097397644606,1.0,0.42076645991849104,0.7467698304226665,1.6517730156104904,1.2647712268910611,True,-0.38700178871942925,qnei,0.3054276000475511,False,1.2647712268910611,8,f85e78b1-efc9-407d-9350-53e64fcb145f,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.0593887562558817,2.0203301232215902,1.4076157406453913,42.69586327919221,1.0390586330342915,2.1347931639596105,1.5284224635172607,1.530966292738621,stevens
21,0.7567645269136376,1.0,0.5050484223378119,0.66039396807699,1.5718520288350741,0.9996119709702577,True,-0.5722400578648165,qnei,0.2691423000069335,False,1.2647712268910611,8,f85e78b1-efc9-407d-9350-53e64fcb145f,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.0593887562558817,2.0203301232215902,1.4875367274208076,44.18340000661302,1.0390586330342915,2.1039714288863345,1.5284224635172607,1.530966292738621,stevens
22,1.0,0.5828449474865439,0.7475885155263977,0.6820633907328435,1.7120761490889786,0.7042438564424787,True,-1.0078322926465,qnei,0.26499599998351187,False,1.2647712268910611,8,f85e78b1-efc9-407d-9350-53e64fcb145f,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.0593887562558817,2.0203301232215902,1.347312607166903,45.530712613779926,1.0390586330342915,2.0695778460809056,1.5284224635172607,1.530966292738621,stevens
23,0.8327535024569397,0.9635696375908258,1.0,0.9038884155677869,2.667771320746245,1.2647712268910611,True,-1.4030000938551836,qnei,0.3503499000216834,False,1.2647712268910611,8,f85e78b1-efc9-407d-9350-53e64fcb145f,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.0593887562558817,2.667771320746245,0.3916174355096369,45.92233004928956,0.3916174355096369,1.9966230456212855,1.5284224635172607,1.530966292738621,stevens
24,0.9609207246235337,0.8824305714523694,0.5154840492305556,0.8195758734719406,1.9344853546114593,1.2647712268910611,True,-0.6697141277203982,qnei,0.4566285000182688,False,1.2647712268910611,8,f85e78b1-efc9-407d-9350-53e64fcb145f,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.0593887562558817,2.667771320746245,1.1249034016444224,47.04723345093399,0.3916174355096369,1.9603013937889162,1.5284224635172607,1.530966292738621,stevens
25,0.8819040044087867,0.9978804802356638,1.0,0.6995831684563851,2.4969007636371763,1.2647712268910611,True,-1.2321295367461151,qnei,0.3047169999917969,False,1.2647712268910611,8,f85e78b1-efc9-407d-9350-53e64fcb145f,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.0593887562558817,2.667771320746245,0.5624879926187054,47.609721443552694,0.3916174355096369,1.9043888577421078,1.5284224635172607,1.530966292738621,stevens
26,0.6494545683514846,0.8419280987916438,0.3099968015390398,0.7561251483831642,1.0108405469488242,1.2647712268910611,True,0.25393067994223695,qnei,0.30271239997819066,False,1.2647712268910611,8,f85e78b1-efc9-407d-9350-53e64fcb145f,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.0593887562558817,2.667771320746245,2.0485482093070573,49.65826965285975,0.3916174355096369,1.9099334481869135,1.5284224635172607,1.530966292738621,stevens
27,0.4001178200368427,1.0,0.304486449913232,1.0,1.137997288028917,-1.6498068949702311,True,-2.7878041829991482,qnei,0.32009749999269843,False,1.2647712268910611,8,f85e78b1-efc9-407d-9350-53e64fcb145f,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.0593887562558817,2.667771320746245,1.9213914682269646,51.579661121086716,0.3916174355096369,1.9103578192995079,1.5284224635172607,1.530966292738621,stevens
28,0.8916542376516663,1.0,1.0,0.7778495869827087,2.623065627433835,1.2647712268910611,True,-1.358294400542774,qnei,0.37961850001011044,False,1.2647712268910611,8,f85e78b1-efc9-407d-9350-53e64fcb145f,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.0593887562558817,2.667771320746245,0.4363231288220466,52.01598424990876,0.3916174355096369,1.8577137232110272,1.5284224635172607,1.530966292738621,stevens
29,0.7636698640987316,0.7927025912128332,0.7398346096711523,0.9203491404327402,2.017888304272198,1.2647712268910611,True,-0.7531170773811366,qnei,0.5519846000242978,False,1.2647712268910611,8,f85e78b1-efc9-407d-9350-53e64fcb145f,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.0593887562558817,2.667771320746245,1.041500451983684,53.05748470189245,0.3916174355096369,1.8295684379962913,1.5284224635172607,1.530966292738621,stevens
30,0.9493750583455715,0.3507081897190495,0.7696525224140902,0.8595250253901083,1.541944833255045,1.2647712268910611,True,-0.2771736063639838,qnei,0.4406295000226237,False,1.2647712268910611,8,f85e78b1-efc9-407d-9350-53e64fcb145f,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.0593887562558817,2.667771320746245,1.5174439230008367,54.57492862489329,0.3916174355096369,1.8191642874964429,1.5284224635172607,1.530966292738621,stevens
31,0.8460303280477287,1.0,0.25136002755344505,0.6095963650358949,1.1686883616613157,0.9670882678407914,True,-0.20160009382052435,qnei,0.5220526999910362,False,1.2647712268910611,8,f85e78b1-efc9-407d-9350-53e64fcb145f,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.0593887562558817,2.667771320746245,1.890700394594566,56.46562901948786,0.3916174355096369,1.821471903854447,1.5284224635172607,1.530966292738621,stevens
32,1.0,1.0,0.30857474268423485,0.6415508991870773,1.5296988743606552,1.2647712268910611,True,-0.2649276474695941,qnei,0.5484458000282757,False,1.2647712268910611,8,f85e78b1-efc9-407d-9350-53e64fcb145f,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.0593887562558817,2.667771320746245,1.5296898818952265,57.99531890138309,0.3916174355096369,1.8123537156682215,1.5284224635172607,1.530966292738621,stevens
33,0.7980926387102399,1.0,0.38393496696168167,0.832554556185677,1.6691950811855134,1.2647712268910611,True,-0.40442385429445227,qnei,0.42014170001493767,False,1.2647712268910611,8,f85e78b1-efc9-407d-9350-53e64fcb145f,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.0593887562558817,2.667771320746245,1.3901936750703683,59.38551257645346,0.3916174355096369,1.7995609871652563,1.5284224635172607,1.530966292738621,stevens
34,0.6792551542131137,0.63621999735269,0.5557359012086448,0.8818913682609066,1.3516255015959693,1.0521273436567793,True,-0.29949815793919,qnei,0.5731899000238627,False,1.2647712268910611,8,f85e78b1-efc9-407d-9350-53e64fcb145f,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.0593887562558817,2.667771320746245,1.7077632546599124,61.09327583111337,0.3916174355096369,1.7968610538562755,1.5284224635172607,1.530966292738621,stevens
35,1.0,0.26779876453440477,0.9756205836420117,0.8631020754127362,1.7312269665054836,1.2156973118398176,True,-0.515529654665666,qnei,0.32823619997361675,False,1.2647712268910611,8,f85e78b1-efc9-407d-9350-53e64fcb145f,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.0593887562558817,2.667771320746245,1.3281617897503981,62.42143762086376,0.3916174355096369,1.7834696463103932,1.5284224635172607,1.530966292738621,stevens
36,0.43402251330665226,1.0,1.0,0.9103410411602295,2.126499306776494,-0.517898565373585,True,-2.644397872150079,qnei,0.5660052000312135,False,1.2647712268910611,8,f85e78b1-efc9-407d-9350-53e64fcb145f,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.0593887562558817,2.667771320746245,0.9328894494793878,63.35432707034315,0.3916174355096369,1.7598424186206432,1.5284224635172607,1.530966292738621,stevens
37,0.7762877948798195,1.0,0.7072172895077254,0.789776639648998,2.0881846761331846,1.2647712268910611,True,-0.8234134492421235,qnei,0.3727265000343323,False,1.2647712268910611,8,f85e78b1-efc9-407d-9350-53e64fcb145f,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.0593887562558817,2.667771320746245,0.9712040801226971,64.32553115046585,0.3916174355096369,1.7385278689315093,1.5284224635172607,1.530966292738621,stevens
38,0.6663569053432644,0.0,0.7610117977808277,0.8170685414985732,0.1388800263036688,-0.0046840042547192096,True,-0.143564030558388,qnei,0.3886886000400409,False,1.2647712268910611,8,f85e78b1-efc9-407d-9350-53e64fcb145f,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.0593887562558817,2.667771320746245,2.920508729952213,67.24603988041807,0.3916174355096369,1.7696326284320545,1.5284224635172607,1.530966292738621,stevens
39,0.9399457717217006,0.689050397487805,0.9650165524436582,0.8512493745092937,2.32094928263529,1.2647712268910611,True,-1.0561780557442288,qnei,0.4562772000208497,False,1.2647712268910611,8,f85e78b1-efc9-407d-9350-53e64fcb145f,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.0593887562558817,2.667771320746245,0.7384394736205917,67.98447935403865,0.3916174355096369,1.7431917783086834,1.5284224635172607,1.530966292738621,stevens
40,0.8175582618823753,0.7652633468584517,0.7503334684838296,0.7964234421786716,1.9024586047968617,1.2647712268910611,True,-0.6376873779058005,qnei,0.3506150000030175,False,1.2647712268910611,8,f85e78b1-efc9-407d-9350-53e64fcb145f,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.0593887562558817,2.667771320746245,1.15693015145902,69.14140950549768,0.3916174355096369,1.7285352376374419,1.5284224635172607,1.530966292738621,stevens
41,0.93021886934368,0.3662688232013577,1.0,0.9733439708560706,2.001251832448376,1.2647712268910611,True,-0.7364806055573148,qnei,0.37408189999405295,False,1.2647712268910611,8,f85e78b1-efc9-407d-9350-53e64fcb145f,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.0593887562558817,2.667771320746245,1.0581369238075058,70.19954642930519,0.3916174355096369,1.712184059251346,1.5284224635172607,1.530966292738621,stevens
42,1.0,1.0,0.7029698426255719,0.7549671720133154,2.3311774175934046,1.2647712268910611,True,-1.0664061907023434,qnei,0.28142279997700825,False,1.2647712268910611,8,f85e78b1-efc9-407d-9350-53e64fcb145f,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.0593887562558817,2.667771320746245,0.7282113386624771,70.92775776796766,0.3916174355096369,1.6887561373325635,1.5284224635172607,1.530966292738621,stevens
43,1.0,0.6720037892947253,0.8554401272240033,0.9218411127653583,2.3231351106618523,1.2647712268910611,True,-1.0583638837707912,qnei,0.34953330003190786,False,1.2647712268910611,8,f85e78b1-efc9-407d-9350-53e64fcb145f,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.0593887562558817,2.667771320746245,0.7362536455940294,71.6640114135617,0.3916174355096369,1.666604916594458,1.5284224635172607,1.530966292738621,stevens
44,0.8129796204294513,0.5790296993505737,1.0,0.8871695810704656,2.0810782277522595,0.9394596228237508,True,-1.1416186049285086,qnei,0.3543731000390835,False,1.2647712268910611,8,f85e78b1-efc9-407d-9350-53e64fcb145f,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.0593887562558817,2.667771320746245,0.9783105285036222,72.64232194206532,0.3916174355096369,1.6509618623196665,1.5284224635172607,1.530966292738621,stevens
45,0.7241825507799232,1.0,0.5990843948327997,0.7214138633203662,1.7601673059932195,1.1243670052587968,True,-0.6358003007344226,qnei,0.4023663999978453,False,1.2647712268910611,8,f85e78b1-efc9-407d-9350-53e64fcb145f,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.0593887562558817,2.667771320746245,1.2992214502626622,73.94154339232799,0.3916174355096369,1.6431454087183996,1.5284224635172607,1.530966292738621,stevens
46,0.550907651030806,0.9775200784159078,0.0,0.6145079415810487,-0.03433060427855033,-0.13859977486432917,True,-0.10426917058577884,qnei,0.38599179999437183,False,1.2647712268910611,8,f85e78b1-efc9-407d-9350-53e64fcb145f,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.0593887562558817,2.667771320746245,3.093719360534432,77.03526275286242,0.3916174355096369,1.6746796250622267,1.5284224635172607,1.530966292738621,stevens
47,1.0,0.05147911513275564,1.0,0.48259988192201436,0.6778814517511752,-0.3562582384843779,True,-1.034139690235553,qnei,0.28923729999223724,False,1.2647712268910611,8,f85e78b1-efc9-407d-9350-53e64fcb145f,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.0593887562558817,2.667771320746245,2.3815073045047064,79.41677005736713,0.3916174355096369,1.6897185118588751,1.5284224635172607,1.530966292738621,stevens
48,1.0,0.8361716502640494,0.9944172662482941,1.0,2.8368828012737444,1.2647712268910611,True,-1.5721115743826832,qnei,0.40762850001920015,False,1.2647712268910611,8,f85e78b1-efc9-407d-9350-53e64fcb145f,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.0593887562558817,2.8368828012737444,0.22250595498213732,79.63927601234927,0.22250595498213732,1.6591515835906099,1.5284224635172607,1.530966292738621,stevens
49,1.0,0.0,0.9283647236645486,0.048127879046808215,-0.596346213885789,0.4976686881457669,True,1.094014902031556,qnei,0.3149777000071481,False,1.2647712268910611,8,f85e78b1-efc9-407d-9350-53e64fcb145f,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.0593887562558817,2.8368828012737444,3.655734970141671,83.29501098249094,0.22250595498213732,1.6998981833161415,1.5284224635172607,1.530966292738621,stevens
50,1.0,0.0,0.24607521669050714,0.0,-1.9147121134604106,-0.7492053086410546,True,1.165506804819356,qnei,0.36396079999394715,False,1.2647712268910611,8,f85e78b1-efc9-407d-9350-53e64fcb145f,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.0593887562558817,2.8368828012737444,4.974100869716292,88.26911185220723,0.22250595498213732,1.7653822370441445,1.5284224635172607,1.530966292738621,stevens
