iteration,x0,x1,x2,x3,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.625095466604667,0.8972138009695755,0.7756856902451935,0.22520718999059186,-0.5591188880501616,,-0.5591188880501616,0.0,False,True,,logei,0.0,False,True,7,a7cd5b6b-91e4-44d8-bdc8-5c0e19fdd56d,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.5354125437868587,-0.5591188880501616,4.09453143183702,4.09453143183702,4.09453143183702,4.09453143183702,-0.5591188880501616,4.09453143183702,yerkes_dodson
2,0.30016628491122543,0.8735534453962619,0.005265304565574724,0.8212284183827663,-1.331678072195063,-1.331678072195063,-1.331678072195063,0.0,False,True,0.0,logei,0.0,False,False,7,a7cd5b6b-91e4-44d8-bdc8-5c0e19fdd56d,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.5354125437868587,-0.5591188880501616,4.867090615981922,8.961622047818942,4.09453143183702,4.480811023909471,-1.331678072195063,4.867090615981922,yerkes_dodson
3,0.7970694287520462,0.4679349528437208,0.3030324268193135,0.2784256121007733,0.5288477336449231,0.5288477336449231,0.5288477336449231,0.0,False,True,0.0,logei,0.0,False,False,7,a7cd5b6b-91e4-44d8-bdc8-5c0e19fdd56d,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.5354125437868587,0.5288477336449231,3.0065648101419358,11.968186857960877,3.0065648101419358,3.9893956193202924,0.5288477336449231,3.0065648101419358,yerkes_dodson
4,0.2548695876541246,0.4450763058826466,0.5045482589579533,0.5534973520744925,2.3124859446444517,2.3124859446444517,2.3124859446444517,0.0,False,True,0.0,logei,0.0,False,False,7,a7cd5b6b-91e4-44d8-bdc8-5c0e19fdd56d,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.5354125437868587,2.3124859446444517,1.222926599142407,13.191113457103285,1.222926599142407,3.297778364275821,2.3124859446444517,1.222926599142407,yerkes_dodson
5,0.9955002834343927,0.7926619192137531,0.6221792294411627,0.9889601476818849,-0.8872648590242657,-0.8872648590242657,-0.8872648590242657,0.0,False,True,0.0,logei,0.0,False,False,7,a7cd5b6b-91e4-44d8-bdc8-5c0e19fdd56d,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.5354125437868587,2.3124859446444517,4.422677402811124,17.61379085991441,1.222926599142407,3.5227581719828818,2.3124859446444517,1.222926599142407,yerkes_dodson
6,0.021046762491244538,0.3524878746863196,0.6280644539796332,0.5705511307049288,1.0049620318543775,1.0049620318543775,1.0049620318543775,0.0,False,True,0.0,logei,0.35067810001783073,False,False,7,a7cd5b6b-91e4-44d8-bdc8-5c0e19fdd56d,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.5354125437868587,2.3124859446444517,2.5304505119324814,20.144241371846892,1.222926599142407,3.357373561974482,2.3124859446444517,1.222926599142407,yerkes_dodson
7,0.3463820786304847,0.45378170955708946,0.36634333143086956,0.741044186943743,1.401750004893774,1.401750004893774,1.401750004893774,0.0,False,True,0.0,logei,0.43133420002413914,False,False,7,a7cd5b6b-91e4-44d8-bdc8-5c0e19fdd56d,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.5354125437868587,2.3124859446444517,2.1336625388930845,22.277903910739976,1.222926599142407,3.1825577015342823,2.3124859446444517,1.222926599142407,yerkes_dodson
8,0.3540781086615949,0.42471104775546964,0.5055118779497808,0.34269523053176837,2.2344024640901465,2.2344024640901465,2.2344024640901465,0.0,False,True,0.0,logei,0.2874152999720536,False,False,7,a7cd5b6b-91e4-44d8-bdc8-5c0e19fdd56d,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.5354125437868587,2.3124859446444517,1.3010100796967121,23.57891399043669,1.222926599142407,2.947364248804586,2.3124859446444517,1.222926599142407,yerkes_dodson
9,0.0,0.4925032196223297,0.5068404648921133,0.0,0.7117476409827644,0.7117476409827644,0.7117476409827644,0.0,False,True,0.0,logei,0.31643959996290505,False,False,7,a7cd5b6b-91e4-44d8-bdc8-5c0e19fdd56d,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.5354125437868587,2.3124859446444517,2.823664902804094,26.402578893240783,1.222926599142407,2.9336198770267536,2.3124859446444517,1.222926599142407,yerkes_dodson
10,0.32404906687833473,0.5394844849691545,0.6011801347652932,0.8381019917149322,1.1909090208468691,1.1909090208468691,1.1909090208468691,0.0,False,True,0.0,logei,0.3519559999695048,False,False,7,a7cd5b6b-91e4-44d8-bdc8-5c0e19fdd56d,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.5354125437868587,2.3124859446444517,2.3445035229399895,28.747082416180774,1.222926599142407,2.8747082416180776,2.3124859446444517,1.222926599142407,yerkes_dodson
11,0.3822353774458612,0.24971429875456988,0.48505792061900793,0.5238642430000852,2.071328004417279,2.071328004417279,2.071328004417279,0.0,False,True,0.0,logei,0.3541393000050448,False,False,7,a7cd5b6b-91e4-44d8-bdc8-5c0e19fdd56d,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.5354125437868587,2.3124859446444517,1.4640845393695798,30.211166955550354,1.222926599142407,2.7464697232318502,2.3124859446444517,1.222926599142407,yerkes_dodson
12,0.30390483942873703,0.761343971750817,0.47961176885785595,0.4571778801453016,1.5471634000506302,1.5471634000506302,1.5471634000506302,0.0,False,True,0.0,logei,0.29810699995141476,False,False,7,a7cd5b6b-91e4-44d8-bdc8-5c0e19fdd56d,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.5354125437868587,2.3124859446444517,1.9882491437362284,32.19941609928658,1.222926599142407,2.6832846749405483,2.3124859446444517,1.222926599142407,yerkes_dodson
13,0.3340220733431606,0.4311093522063233,0.48346661767131816,0.4851532157398191,2.7300630568356397,2.7300630568356397,2.7300630568356397,0.0,False,True,0.0,logei,0.38169479998759925,False,False,7,a7cd5b6b-91e4-44d8-bdc8-5c0e19fdd56d,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.5354125437868587,2.7300630568356397,0.805349486951219,33.0047655862378,0.805349486951219,2.5388281220182924,2.7300630568356397,0.805349486951219,yerkes_dodson
14,0.44823242963949095,0.48123133953895275,0.6055890861004586,0.5190355870202793,3.120500348049479,3.120500348049479,3.120500348049479,0.0,False,True,0.0,logei,0.20008069998584688,False,False,7,a7cd5b6b-91e4-44d8-bdc8-5c0e19fdd56d,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.5354125437868587,3.120500348049479,0.4149121957373798,33.41967778197518,0.4149121957373798,2.387119841569656,3.120500348049479,0.4149121957373798,yerkes_dodson
15,0.45911045711495,0.48701198345232866,0.8157503223628451,0.5270929443026616,2.194337608806012,2.194337608806012,2.194337608806012,0.0,False,True,0.0,logei,0.29098779999185354,False,False,7,a7cd5b6b-91e4-44d8-bdc8-5c0e19fdd56d,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.5354125437868587,3.120500348049479,1.3410749349808468,34.76075271695603,0.4149121957373798,2.317383514463735,3.120500348049479,0.4149121957373798,yerkes_dodson
16,0.5277260634729846,0.49047587858424546,0.5539310023557733,0.5354779010522271,3.3809261303102236,3.3809261303102236,3.3809261303102236,0.0,False,True,0.0,logei,0.24353490001522005,False,False,7,a7cd5b6b-91e4-44d8-bdc8-5c0e19fdd56d,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.5354125437868587,3.3809261303102236,0.15448641347663505,34.91523913043266,0.15448641347663505,2.1822024456520412,3.3809261303102236,0.15448641347663505,yerkes_dodson
17,0.6318728208358915,0.47581686708314885,0.5603586275948891,0.5595619511028349,2.8459343963450383,2.8459343963450383,2.8459343963450383,0.0,False,True,0.0,logei,0.2878653000225313,False,False,7,a7cd5b6b-91e4-44d8-bdc8-5c0e19fdd56d,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.5354125437868587,3.3809261303102236,0.6894781474418203,35.60471727787448,0.15448641347663505,2.0943951339926166,3.3809261303102236,0.15448641347663505,yerkes_dodson
18,0.5080248982418111,0.5427668161723087,0.5215210543502715,0.5243912545425444,3.443912622989079,3.443912622989079,3.443912622989079,0.0,False,True,0.0,logei,0.3559211000101641,False,False,7,a7cd5b6b-91e4-44d8-bdc8-5c0e19fdd56d,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.5354125437868587,3.443912622989079,0.09149992079777958,35.69621719867226,0.09149992079777958,1.9831231777040144,3.443912622989079,0.09149992079777958,yerkes_dodson
19,0.5296542949359053,0.5915727744611867,0.5206376445762566,0.5354243287827595,3.2150613965172394,3.2150613965172394,3.2150613965172394,0.0,False,True,0.0,logei,0.40717429999494925,False,False,7,a7cd5b6b-91e4-44d8-bdc8-5c0e19fdd56d,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.5354125437868587,3.443912622989079,0.3203511472696192,36.01656834594188,0.09149992079777958,1.8956088603127303,3.443912622989079,0.09149992079777958,yerkes_dodson
20,0.5061522361826276,0.5071694478275552,0.46640876162638123,0.5098775409879176,3.4944832377094803,3.4944832377094803,3.4944832377094803,0.0,False,True,0.0,logei,0.3774007000029087,False,False,7,a7cd5b6b-91e4-44d8-bdc8-5c0e19fdd56d,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.5354125437868587,3.4944832377094803,0.040929306077378325,36.05749765201926,0.040929306077378325,1.8028748826009628,3.4944832377094803,0.040929306077378325,yerkes_dodson
21,0.5124000943443677,0.5009171806765613,0.4204397410714139,0.5028718109542607,3.3445341322305406,3.3445341322305406,3.3445341322305406,0.0,False,True,0.0,logei,0.25572090002242476,False,False,7,a7cd5b6b-91e4-44d8-bdc8-5c0e19fdd56d,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.5354125437868587,3.4944832377094803,0.19087841155631802,36.24837606357558,0.040929306077378325,1.7261131458845513,3.4944832377094803,0.040929306077378325,yerkes_dodson
22,0.5176295001408208,0.5195492043740034,0.49889301124533497,0.4748530488206224,3.4939029349328408,3.4939029349328408,3.4939029349328408,0.0,False,True,0.0,logei,0.17983189999358729,False,False,7,a7cd5b6b-91e4-44d8-bdc8-5c0e19fdd56d,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.5354125437868587,3.4944832377094803,0.04150960885401789,36.2898856724296,0.040929306077378325,1.649540257837709,3.4944832377094803,0.040929306077378325,yerkes_dodson
23,0.6497745535286834,0.7459216391449555,0.7789042746897735,0.24623748120616643,-0.3083803620364661,-0.3083803620364661,-0.3083803620364661,0.0,False,True,0.0,logei,0.25098569999681786,False,False,7,a7cd5b6b-91e4-44d8-bdc8-5c0e19fdd56d,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.5354125437868587,3.4944832377094803,3.843792905823325,40.133678578252926,0.040929306077378325,1.744942546880562,3.4944832377094803,0.040929306077378325,yerkes_dodson
24,0.04140402755202026,0.10518730625915673,1.0,1.0,-2.058845586417701,-2.058845586417701,-2.058845586417701,0.0,False,True,0.0,logei,0.2730841999873519,False,False,7,a7cd5b6b-91e4-44d8-bdc8-5c0e19fdd56d,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.5354125437868587,3.4944832377094803,5.59425813020456,45.727936708457484,0.040929306077378325,1.9053306961857286,3.4944832377094803,0.040929306077378325,yerkes_dodson
25,0.5119772173975671,0.5034481271740934,0.4809703221170601,0.48949305208211724,3.515717219596221,3.515717219596221,3.515717219596221,0.0,False,True,0.0,logei,0.4661218000110239,False,False,7,a7cd5b6b-91e4-44d8-bdc8-5c0e19fdd56d,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.5354125437868587,3.515717219596221,0.019695324190637464,45.74763203264812,0.019695324190637464,1.829905281305925,3.515717219596221,0.019695324190637464,yerkes_dodson
26,0.5180458452072653,0.49871925974285825,0.48738284462545123,0.4782978378076011,3.5054139524605263,3.5054139524605263,3.5054139524605263,0.0,False,True,0.0,logei,0.26582470000721514,False,False,7,a7cd5b6b-91e4-44d8-bdc8-5c0e19fdd56d,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.5354125437868587,3.515717219596221,0.029998591326332313,45.77763062397445,0.019695324190637464,1.7606781009220944,3.515717219596221,0.019695324190637464,yerkes_dodson
27,0.0,0.1352053613724503,0.0,0.0,-2.037350452702519,-2.037350452702519,-2.037350452702519,0.0,False,True,0.0,logei,0.33141470002010465,False,False,7,a7cd5b6b-91e4-44d8-bdc8-5c0e19fdd56d,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.5354125437868587,3.515717219596221,5.572762996489377,51.350393620463834,0.019695324190637464,1.9018664303875494,3.515717219596221,0.019695324190637464,yerkes_dodson
28,0.5210217652365351,0.49619743700218266,0.490446718495044,0.474585848763899,3.498080968028204,3.498080968028204,3.498080968028204,0.0,False,True,0.0,logei,0.4676409999956377,False,False,7,a7cd5b6b-91e4-44d8-bdc8-5c0e19fdd56d,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.5354125437868587,3.515717219596221,0.037331575758654534,51.38772519622249,0.019695324190637464,1.8352758998650889,3.515717219596221,0.019695324190637464,yerkes_dodson
29,0.12941571454714235,0.7295492603372423,1.0,0.5641495351001019,-0.3240057425765284,-0.3240057425765284,-0.3240057425765284,0.0,False,True,0.0,logei,0.34470700001111254,False,False,7,a7cd5b6b-91e4-44d8-bdc8-5c0e19fdd56d,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.5354125437868587,3.515717219596221,3.859418286363387,55.24714348258588,0.019695324190637464,1.9050739131926164,3.515717219596221,0.019695324190637464,yerkes_dodson
30,0.5213039029917497,0.49895135788189965,0.491673867133983,0.4725998304890873,3.4955692459352146,3.4955692459352146,3.4955692459352146,0.0,False,True,0.0,logei,0.4495699999970384,False,False,7,a7cd5b6b-91e4-44d8-bdc8-5c0e19fdd56d,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.5354125437868587,3.515717219596221,0.03984329785164409,55.28698678043752,0.019695324190637464,1.8428995593479174,3.515717219596221,0.019695324190637464,yerkes_dodson
31,0.622388836810393,0.13278168984192928,1.0,0.45640988965716933,0.3208704062883964,0.3208704062883964,0.3208704062883964,0.0,False,True,0.0,logei,0.3124856000067666,False,False,7,a7cd5b6b-91e4-44d8-bdc8-5c0e19fdd56d,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.5354125437868587,3.515717219596221,3.214542137498462,58.501528917935985,0.019695324190637464,1.8871460941269673,3.515717219596221,0.019695324190637464,yerkes_dodson
32,0.6346064393413634,0.5340517952639466,1.0,0.8534105494661672,0.29249355991967,0.29249355991967,0.29249355991967,0.0,False,True,0.0,logei,0.3463874000008218,False,False,7,a7cd5b6b-91e4-44d8-bdc8-5c0e19fdd56d,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.5354125437868587,3.515717219596221,3.2429189838671886,61.74444790180318,0.019695324190637464,1.9295139969313493,3.515717219596221,0.019695324190637464,yerkes_dodson
33,0.520523379590743,0.4938572180279436,0.4921502112166044,0.47242435493832863,3.495377995740586,3.495377995740586,3.495377995740586,0.0,False,True,0.0,logei,0.4566476999898441,False,False,7,a7cd5b6b-91e4-44d8-bdc8-5c0e19fdd56d,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.5354125437868587,3.515717219596221,0.04003454804627271,61.78448244984945,0.019695324190637464,1.8722570439348318,3.515717219596221,0.019695324190637464,yerkes_dodson
34,0.0,0.11967582900251271,1.0,0.0,-2.0540302302391575,,-2.0540302302391575,0.0,False,True,,logei,0.35474010003963485,False,True,7,a7cd5b6b-91e4-44d8-bdc8-5c0e19fdd56d,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.5354125437868587,3.515717219596221,5.589442774026017,67.37392522387546,0.019695324190637464,1.981586035996337,3.515717219596221,0.019695324190637464,yerkes_dodson
35,0.0,0.11967588414991712,1.0,0.0,-2.054030177213971,-2.054030177213971,-2.054030177213971,0.0,False,True,0.0,logei,0.33025800000177696,False,False,7,a7cd5b6b-91e4-44d8-bdc8-5c0e19fdd56d,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.5354125437868587,3.515717219596221,5.58944272100083,72.9633679448763,0.019695324190637464,2.0846676555678942,3.515717219596221,0.019695324190637464,yerkes_dodson
36,0.0,0.9518001400806609,0.14294785581674804,0.0,-2.017925792303713,,-2.017925792303713,0.0,False,True,,logei,0.3487539999769069,False,True,7,a7cd5b6b-91e4-44d8-bdc8-5c0e19fdd56d,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.5354125437868587,3.515717219596221,5.5533383360905715,78.51670628096687,0.019695324190637464,2.1810196189157462,3.515717219596221,0.019695324190637464,yerkes_dodson
37,0.0,0.9518001747838806,0.1429477692502081,0.0,-2.0179259172934247,,-2.0179259172934247,0.0,False,True,,logei,0.3740729999844916,False,True,7,a7cd5b6b-91e4-44d8-bdc8-5c0e19fdd56d,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.5354125437868587,3.515717219596221,5.553338461080283,84.07004474204716,0.019695324190637464,2.27216337140668,3.515717219596221,0.019695324190637464,yerkes_dodson
38,0.0,0.9518001299743429,0.14294781257057113,0.0,-2.0179258463857064,,-2.0179258463857064,0.0,False,True,,logei,0.4086242000339553,False,True,7,a7cd5b6b-91e4-44d8-bdc8-5c0e19fdd56d,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.5354125437868587,3.515717219596221,5.553338390172565,89.62338313221973,0.019695324190637464,2.358510082426835,3.515717219596221,0.019695324190637464,yerkes_dodson
39,0.0,0.9518001531403963,0.14294779448344805,0.0,-2.0179258773487914,-2.0179258773487914,-2.0179258773487914,0.0,False,True,0.0,logei,0.43756270001176745,False,False,7,a7cd5b6b-91e4-44d8-bdc8-5c0e19fdd56d,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.5354125437868587,3.515717219596221,5.55333842113565,95.17672155335538,0.019695324190637464,2.440428757778343,3.515717219596221,0.019695324190637464,yerkes_dodson
40,0.5159036952652547,0.5255235602343399,0.46987933431968587,0.46139231272660136,3.432750591854787,3.432750591854787,3.432750591854787,0.0,False,True,0.0,logei,0.2771575999795459,False,False,7,a7cd5b6b-91e4-44d8-bdc8-5c0e19fdd56d,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.5354125437868587,3.515717219596221,0.10266195193207173,95.27938350528746,0.019695324190637464,2.3819845876321866,3.515717219596221,0.019695324190637464,yerkes_dodson
41,1.0,1.0,0.0,1.0,-2.105440700155927,-2.105440700155927,-2.105440700155927,0.0,False,True,0.0,logei,0.24690470000496134,False,False,7,a7cd5b6b-91e4-44d8-bdc8-5c0e19fdd56d,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.5354125437868587,3.515717219596221,5.640853243942786,100.92023674923024,0.019695324190637464,2.4614691890056157,3.515717219596221,0.019695324190637464,yerkes_dodson
42,0.4224004638746447,1.0,1.0,1.0,-0.8725397890930534,-0.8725397890930534,-0.8725397890930534,0.0,False,True,0.0,logei,0.20044799998868257,False,False,7,a7cd5b6b-91e4-44d8-bdc8-5c0e19fdd56d,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.5354125437868587,3.515717219596221,4.407952332879912,105.32818908211016,0.019695324190637464,2.5078140257645276,3.515717219596221,0.019695324190637464,yerkes_dodson
43,0.5232841044282192,0.4711094216529175,0.4911141024926029,0.47232876977534866,3.466076053207743,3.466076053207743,3.466076053207743,0.0,False,True,0.0,logei,0.22322720004012808,False,False,7,a7cd5b6b-91e4-44d8-bdc8-5c0e19fdd56d,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.5354125437868587,3.515717219596221,0.06933649057911584,105.39752557268928,0.019695324190637464,2.451105245876495,3.515717219596221,0.019695324190637464,yerkes_dodson
44,0.0,1.0,0.5587759554716025,1.0,-0.7998415123759967,,-0.7998415123759967,0.0,False,True,,logei,0.22297119995346293,False,True,7,a7cd5b6b-91e4-44d8-bdc8-5c0e19fdd56d,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.5354125437868587,3.515717219596221,4.335254056162856,109.73277962885213,0.019695324190637464,2.493926809746639,3.515717219596221,0.019695324190637464,yerkes_dodson
45,1.0,0.0,1.0,0.0,-2.105440700155927,-2.105440700155927,-2.105440700155927,0.0,False,True,0.0,logei,0.24951490003149956,False,False,7,a7cd5b6b-91e4-44d8-bdc8-5c0e19fdd56d,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.5354125437868587,3.515717219596221,5.640853243942786,115.37363287279491,0.019695324190637464,2.5638585082843313,3.515717219596221,0.019695324190637464,yerkes_dodson
46,0.0,0.980156743787368,1.0,0.0,-2.102481703774237,,-2.102481703774237,0.0,False,True,,logei,0.3265988999628462,False,True,7,a7cd5b6b-91e4-44d8-bdc8-5c0e19fdd56d,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.5354125437868587,3.515717219596221,5.637894247561096,121.011527120356,0.019695324190637464,2.6306853721816523,3.515717219596221,0.019695324190637464,yerkes_dodson
