iteration,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,7.404984079401693,-4.263655818248893,2.062963001031237,5.550681658403576,4.321492592071305,8.307602409810151,7.207872983657694,8.36475258097525,-9.468245310648056,-1.2550399974098259,-0.30111346045423915,0.568215037462527,0.568215037462527,0.568215037462527,0.0,False,True,0.0,logei,0.0,False,False,9,612c64bd-4880-4ed8-b113-f3a3e4365b75,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,2.056265294316085,2.056265294316085,2.056265294316085,2.056265294316085,0.568215037462527,2.056265294316085,levy_10
2,-8.69691605259785,-9.887478986412141,6.612428739425141,9.666044885723512,5.692197053453592,-3.687930200434537,4.106674091789076,-4.016378536035066,4.814969657514974,-4.40505560503426,5.65181830656263,-1.043746709453171,,-1.043746709453171,0.0,False,True,,logei,0.0,False,True,9,612c64bd-4880-4ed8-b113-f3a3e4365b75,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,3.6682270412317832,5.724492335547868,2.056265294316085,2.862246167773934,0.568215037462527,2.056265294316085,levy_10
3,9.754814937891535,9.72477098560477,7.6572513399335165,8.256201035678359,4.164138282063449,1.0899375452701747,8.46476416140441,-8.205384402913749,-2.5973690971998504,2.118778870185258,-0.4454020616262877,-0.2721350099698567,,-0.2721350099698567,0.0,False,True,,logei,0.0,False,True,9,612c64bd-4880-4ed8-b113-f3a3e4365b75,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,2.896615341748469,8.621107677296337,2.056265294316085,2.873702559098779,0.568215037462527,2.056265294316085,levy_10
4,5.857157609944565,-6.098272130419069,-8.754930051666731,-7.469631855201635,9.255631698343254,-7.344509255411391,-5.478033452736573,-2.458872580875626,2.468432826815919,5.641922613386054,-8.427022124614377,-1.3651369152315098,-1.3651369152315098,-1.3651369152315098,0.0,False,True,0.0,logei,0.0,False,False,9,612c64bd-4880-4ed8-b113-f3a3e4365b75,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,3.989617247010122,12.610724924306458,2.056265294316085,3.1526812310766146,0.568215037462527,2.056265294316085,levy_10
5,8.624749062860705,5.255834486975727,-3.580717645513869,-6.213359611435381,1.9190577557406634,1.8937845352297913,-4.650632823390415,-6.612143738873215,5.32934514960316,3.453505051614414,6.004987014651622,0.09938149183251282,,0.09938149183251282,0.0,False,True,,logei,0.0,False,True,9,612c64bd-4880-4ed8-b113-f3a3e4365b75,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,2.5250988399460996,15.135823764252558,2.056265294316085,3.0271647528505117,0.568215037462527,2.056265294316085,levy_10
6,8.659502193437245,-2.7488817596880364,10.0,10.0,0.2592809319998345,10.0,10.0,10.0,-10.0,-6.9122756081155625,6.349623724410485,-5.508063077801686,,-5.508063077801686,0.0,False,True,,logei,0.34477970004081726,False,True,9,612c64bd-4880-4ed8-b113-f3a3e4365b75,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,8.132543409580299,23.268367173832857,2.056265294316085,3.8780611956388094,0.568215037462527,2.056265294316085,levy_10
7,8.672916441098065,-2.755014613465524,10.0,10.0,0.2683229713597755,10.0,10.0,10.0,-10.0,-6.9120517856539,6.352138567790632,-5.516931553661455,,-5.516931553661455,0.0,False,True,,logei,0.3817863999865949,False,True,9,612c64bd-4880-4ed8-b113-f3a3e4365b75,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,8.141411885440068,31.409779059272925,2.056265294316085,4.4871112941818465,0.568215037462527,2.056265294316085,levy_10
8,8.660934002150327,-2.7635463058094527,10.0,10.0,0.27312201515912926,10.0,10.0,10.0,-10.0,-6.911518292656033,6.36086454098656,-5.508877942142921,-5.508877942142921,-5.508877942142921,0.0,False,True,0.0,logei,0.3720866999938153,False,False,9,612c64bd-4880-4ed8-b113-f3a3e4365b75,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,8.133358273921534,39.54313733319446,2.056265294316085,4.942892166649307,0.568215037462527,2.056265294316085,levy_10
9,6.921751283990006,-4.8391224805895146,-1.1065052211499307,3.003987082787838,5.87351334085184,6.152730967965981,5.109654663868356,6.757479075366549,-8.012749726300804,0.9136395500974781,-2.856496043007035,1.0237630258794286,1.0237630258794286,1.0237630258794286,0.0,False,True,0.0,logei,0.27202029997715726,False,False,9,612c64bd-4880-4ed8-b113-f3a3e4365b75,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.0237630258794286,1.6007173058991837,41.14385463909364,1.6007173058991837,4.571539404343738,1.0237630258794286,1.6007173058991837,levy_10
10,6.365545214220292,-5.589439079638754,0.48832347229918344,10.0,7.937018207489883,10.0,10.0,10.0,-10.0,3.792157913980135,-6.1808397632144185,-4.138798641428472,-4.138798641428472,-4.138798641428472,0.0,False,True,0.0,logei,0.4260136999655515,False,False,9,612c64bd-4880-4ed8-b113-f3a3e4365b75,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.0237630258794286,6.763278973207084,47.907133612300726,1.6007173058991837,4.790713361230073,1.0237630258794286,1.6007173058991837,levy_10
11,7.711972630878927,-3.6420166172137907,-9.97507327285067,3.7133422522561848,2.555353111486713,10.0,10.0,10.0,-10.0,-3.7110395050161644,2.399698796217551,-3.927016906006583,-3.927016906006583,-3.927016906006583,0.0,False,True,0.0,logei,0.7615785999805667,False,False,9,612c64bd-4880-4ed8-b113-f3a3e4365b75,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.0237630258794286,6.551497237785195,54.458630850085925,1.6007173058991837,4.9507846227350845,1.0237630258794286,1.6007173058991837,levy_10
12,7.286417949113561,-4.432102139940209,2.663445949766937,2.997539819127643,4.782686378191307,6.550635758402543,4.655962276756489,6.780308163873068,-8.730930632453015,-0.6115788399520022,-1.039597326720849,1.4334482208802748,1.4334482208802748,1.4334482208802748,0.0,False,True,0.0,logei,0.42392909998307005,False,False,9,612c64bd-4880-4ed8-b113-f3a3e4365b75,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.4334482208802748,1.1910321108983375,55.64966296098426,1.1910321108983375,4.637471913415355,1.4334482208802748,1.1910321108983375,levy_10
13,7.2728873918674495,-4.574134028678025,9.619917896491346,6.180885760848493,5.2116438191773,1.431985090073869,3.2262700749488427,4.123104474616845,-3.3750969049086903,-0.01836541071335485,-1.6361010392025133,0.7282542547517009,0.7282542547517009,0.7282542547517009,0.0,False,True,0.0,logei,0.5428519999841228,False,False,9,612c64bd-4880-4ed8-b113-f3a3e4365b75,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.4334482208802748,1.8962260770269115,57.54588903801117,1.1910321108983375,4.426606849077782,1.4334482208802748,1.1910321108983375,levy_10
