iteration,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,7.404984079401693,-4.263655818248893,2.062963001031237,5.550681658403576,4.321492592071305,8.307602409810151,7.207872983657694,8.36475258097525,-9.468245310648056,-1.2550399974098259,-0.30111346045423915,0.568215037462527,0.568215037462527,0.568215037462527,0.0,False,True,0.0,logei,0.0,False,False,9,f68720c8-4dff-4cd0-8d71-d96cd7a82c7b,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,2.056265294316085,2.056265294316085,2.056265294316085,2.056265294316085,0.568215037462527,2.056265294316085,levy_10
2,-8.69691605259785,-9.887478986412141,6.612428739425141,9.666044885723512,5.692197053453592,-3.687930200434537,4.106674091789076,-4.016378536035066,4.814969657514974,-4.40505560503426,5.65181830656263,-1.043746709453171,,-1.043746709453171,0.0,False,True,,logei,0.0,False,True,9,f68720c8-4dff-4cd0-8d71-d96cd7a82c7b,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,3.6682270412317832,5.724492335547868,2.056265294316085,2.862246167773934,0.568215037462527,2.056265294316085,levy_10
3,9.754814937891535,9.72477098560477,7.6572513399335165,8.256201035678359,4.164138282063449,1.0899375452701747,8.46476416140441,-8.205384402913749,-2.5973690971998504,2.118778870185258,-0.4454020616262877,-0.2721350099698567,,-0.2721350099698567,0.0,False,True,,logei,0.0,False,True,9,f68720c8-4dff-4cd0-8d71-d96cd7a82c7b,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,2.896615341748469,8.621107677296337,2.056265294316085,2.873702559098779,0.568215037462527,2.056265294316085,levy_10
4,5.857157609944565,-6.098272130419069,-8.754930051666731,-7.469631855201635,9.255631698343254,-7.344509255411391,-5.478033452736573,-2.458872580875626,2.468432826815919,5.641922613386054,-8.427022124614377,-1.3651369152315098,-1.3651369152315098,-1.3651369152315098,0.0,False,True,0.0,logei,0.0,False,False,9,f68720c8-4dff-4cd0-8d71-d96cd7a82c7b,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,3.989617247010122,12.610724924306458,2.056265294316085,3.1526812310766146,0.568215037462527,2.056265294316085,levy_10
5,8.624749062860705,5.255834486975727,-3.580717645513869,-6.213359611435381,1.9190577557406634,1.8937845352297913,-4.650632823390415,-6.612143738873215,5.32934514960316,3.453505051614414,6.004987014651622,0.09938149183251282,0.09938149183251282,0.09938149183251282,0.0,False,True,0.0,logei,0.0,False,False,9,f68720c8-4dff-4cd0-8d71-d96cd7a82c7b,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,2.5250988399460996,15.135823764252558,2.056265294316085,3.0271647528505117,0.568215037462527,2.056265294316085,levy_10
6,8.678368072807148,2.122978003732341,2.398606213822058,2.9514882343705393,1.161384153068704,9.850475862941511,4.435996450492739,3.06338096404312,-4.6596223283781715,-0.7980027171174973,6.321785459625832,0.8858292815301221,0.8858292815301221,0.8858292815301221,0.0,False,True,0.0,logei,0.2971591000095941,False,False,9,f68720c8-4dff-4cd0-8d71-d96cd7a82c7b,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.8858292815301221,1.7386510502484902,16.87447481450105,1.7386510502484902,2.812412469083508,0.8858292815301221,1.7386510502484902,levy_10
7,3.5681095479490863,8.364385315665766,0.6464278216262851,1.6790121628231138,-8.610338138325137,9.918091311031507,4.247301818197775,1.563532085232837,-9.699952940674171,-0.9678842426460339,6.816135093042628,-0.2616576426646766,,-0.2616576426646766,0.0,False,True,,logei,0.25328159995842725,False,True,9,f68720c8-4dff-4cd0-8d71-d96cd7a82c7b,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.8858292815301221,2.886137974443289,19.76061278894434,1.7386510502484902,2.8229446841349057,0.8858292815301221,1.7386510502484902,levy_10
8,5.541101488758758,9.05308896456172,6.477583871709713,0.18502615461636207,1.6747852249216408,8.231615313672757,3.065259918155218,-4.1171874197715335,-8.050194715698176,-8.14610640336524,9.348463991628993,0.8013678281645856,0.8013678281645856,0.8013678281645856,0.0,False,True,0.0,logei,0.23615500004962087,False,False,9,f68720c8-4dff-4cd0-8d71-d96cd7a82c7b,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.8858292815301221,1.8231125036140265,21.583725292558366,1.7386510502484902,2.697965661569796,0.8858292815301221,1.7386510502484902,levy_10
9,1.2294939700797605,6.605054507378339,6.09046988075775,5.482964312304831,-7.70650247296489,10.0,1.5765533689716753,4.774051547847662,-3.18813894454783,2.6274640952456414,9.861171080449171,-0.025697635754923016,-0.025697635754923016,-0.025697635754923016,0.0,False,True,0.0,logei,0.31774919998133555,False,False,9,f68720c8-4dff-4cd0-8d71-d96cd7a82c7b,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.8858292815301221,2.6501779675335353,24.2339032600919,1.7386510502484902,2.692655917787989,0.8858292815301221,1.7386510502484902,levy_10
10,10.0,9.326145655466913,1.5151871871627691,3.735097740278238,4.186512132762387,10.0,10.0,-1.3842241238903337,1.3595162829952148,-5.531101282434424,10.0,-2.110095937370347,-2.110095937370347,-2.110095937370347,0.0,False,True,0.0,logei,0.39280169998528436,False,False,9,f68720c8-4dff-4cd0-8d71-d96cd7a82c7b,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.8858292815301221,4.73457626914896,28.96847952924086,1.7386510502484902,2.896847952924086,0.8858292815301221,1.7386510502484902,levy_10
