iteration,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,2.501909332093339,7.944276019391509,5.513713804903871,-5.495856200188163,-3.9966743017754913,7.471068907925236,-9.894693908688506,6.424568367655326,5.941388575040925,-0.641300943125584,-3.939351463613729,-0.44983930380907383,-0.44983930380907383,-0.44983930380907383,0.0,False,True,0.0,ucb,0.0,False,False,7,aaa5a2db-f387-4813-b814-c808afd9cec9,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,-0.44983930380907383,3.074319635587686,3.074319635587686,3.074319635587686,3.074319635587686,-0.44983930380907383,3.074319635587686,levy_10
2,-4.4314877579845335,-4.902608246917508,-1.0984738823470686,0.09096517915906688,1.0699470414898489,9.910005668687852,5.853238384275061,2.443584588823253,9.779202953637697,-5.693826035288021,-6.795759322843109,-0.6193893504772024,-0.6193893504772024,-0.6193893504772024,0.0,False,True,0.0,ucb,0.0,False,False,7,aaa5a2db-f387-4813-b814-c808afd9cec9,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,-0.44983930380907383,3.2438696822558146,6.318189317843501,3.074319635587686,3.1590946589217506,-0.44983930380907383,3.074319635587686,levy_10
3,2.250792085460615,-9.121159840772332,-9.286394424528076,0.29777640542740613,-0.675879493494218,8.343355463857044,2.5845250898202092,0.2823529319902782,-0.06253129212991482,-5.049701559453384,-9.764119489149882,0.48461625305099937,0.48461625305099937,0.48461625305099937,0.0,False,True,0.0,ucb,0.0,False,False,7,aaa5a2db-f387-4813-b814-c808afd9cec9,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.48461625305099937,2.139864078727613,8.458053396571113,2.139864078727613,2.8193511321903713,0.48461625305099937,2.139864078727613,levy_10
4,-6.151957120293787,3.840642417636783,-5.987865520260096,-2.609273787955866,-9.925315158958481,6.60095459603491,-6.910778378771203,-4.648013908724291,7.606643079616575,0.19581619736846356,6.943004927317386,-1.5068566253412978,-1.5068566253412978,-1.5068566253412978,0.0,False,True,0.0,ucb,0.0,False,False,7,aaa5a2db-f387-4813-b814-c808afd9cec9,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.48461625305099937,4.13133695711991,12.589390353691023,2.139864078727613,3.1473475884227557,0.48461625305099937,2.139864078727613,levy_10
5,2.794343338850524,4.835418947237143,-8.170087898739087,0.8228764275297742,0.15544472600699955,7.426787533857613,-2.774718819716848,1.9636813441442609,-8.814967153089928,-2.247363977785426,-3.539273074835867,1.5853975188741656,1.5853975188741656,1.5853975188741656,0.0,False,True,0.0,ucb,0.0,False,False,7,aaa5a2db-f387-4813-b814-c808afd9cec9,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5853975188741656,1.0390828129044467,13.62847316659547,1.0390828129044467,2.725694633319094,1.5853975188741656,1.0390828129044467,levy_10
6,10.0,3.318892149367317,-9.999820518908443,4.197974004082526,10.0,8.184760916155842,-0.9828376079216895,10.0,-10.0,-7.2270050829502175,-10.0,-4.719788398571992,,-4.719788398571992,0.0,False,True,,ucb,0.27377679996425286,False,True,7,aaa5a2db-f387-4813-b814-c808afd9cec9,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5853975188741656,7.3442687303506045,20.972741896946076,1.0390828129044467,3.495456982824346,1.5853975188741656,1.0390828129044467,levy_10
7,10.0,3.328090281590513,-9.985167412387256,4.194533557837009,10.0,8.196174206534112,-0.9580587033308442,10.0,-10.0,-7.228094559886902,-10.0,-4.710241209536604,-4.710241209536604,-4.710241209536604,0.0,False,True,0.0,ucb,0.3192924000322819,False,False,7,aaa5a2db-f387-4813-b814-c808afd9cec9,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5853975188741656,7.334721541315217,28.307463438261294,1.0390828129044467,4.043923348323042,1.5853975188741656,1.0390828129044467,levy_10
8,3.1745062094503447,10.0,-10.0,3.554934557915063,-1.656988297500047,6.135267626842545,-0.09561919557824043,-6.549630386481972,-10.0,6.3763021260807635,-1.7302516586866714,-3.085244758155603,-3.085244758155603,-3.085244758155603,0.0,False,True,0.0,ucb,0.3803347999928519,False,False,7,aaa5a2db-f387-4813-b814-c808afd9cec9,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5853975188741656,5.709725089934215,34.01718852819551,1.0390828129044467,4.252148566024439,1.5853975188741656,1.0390828129044467,levy_10
9,2.0416091212883183,2.115557688988239,-10.0,-3.857273116873219,-7.190171617091526,6.5266626268156225,-10.0,1.946149649947144,-10.0,-5.615187018904618,-0.6696237013290459,-3.502877629851128,-3.502877629851128,-3.502877629851128,0.0,False,True,0.0,ucb,0.45542910002404824,False,False,7,aaa5a2db-f387-4813-b814-c808afd9cec9,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5853975188741656,6.12735796162974,40.14454648982525,1.0390828129044467,4.460505165536139,1.5853975188741656,1.0390828129044467,levy_10
10,9.448744828874913,-9.649677843207616,-2.411723279768216,-3.341620529377387,0.6351237803666617,7.946765448962972,-5.117670104446677,6.809683219248877,-2.7224590113582696,-1.3905821971360854,-10.0,-0.8507189435331315,-0.8507189435331315,-0.8507189435331315,0.0,False,True,0.0,ucb,0.9488433999940753,False,False,7,aaa5a2db-f387-4813-b814-c808afd9cec9,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5853975188741656,3.475199275311744,43.619745765137,1.0390828129044467,4.3619745765137,1.5853975188741656,1.0390828129044467,levy_10
11,-0.1424307852640883,10.0,-6.412994712619881,5.884940420859303,-0.46827868979094006,4.849852982422845,-7.368297245307806,-0.9614307075425161,3.3492527323344397,-2.7035206444842714,-9.778222396188475,-0.5483229678207749,-0.5483229678207749,-0.5483229678207749,0.0,False,True,0.0,ucb,0.865722700022161,False,False,7,aaa5a2db-f387-4813-b814-c808afd9cec9,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5853975188741656,3.172803299599387,46.792549064736384,1.0390828129044467,4.253868096794217,1.5853975188741656,1.0390828129044467,levy_10
12,7.3432766102249705,10.0,1.0061750992817176,-0.28858948398846945,-0.7908569795162564,7.488855775666478,5.398950406030272,2.5310606568944802,-10.0,-6.9151622615266,0.6102495855290755,-1.1317931962236096,,-1.1317931962236096,0.0,False,True,,ucb,0.9099197999457829,False,True,7,aaa5a2db-f387-4813-b814-c808afd9cec9,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5853975188741656,3.7562735280022217,50.5488225927386,1.0390828129044467,4.212401882728217,1.5853975188741656,1.0390828129044467,levy_10
