iteration,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,-3.4605544678887856,9.74553686675851,-3.625783230289665,5.770978716400579,7.3979302339243205,-2.178303869216121,-1.2423625375440235,-2.5450219382129387,-7.860928070544513,-0.42069091674566117,-5.172957098306354,0.4104892994768138,,0.4104892994768138,0.0,False,True,,ucb,0.0,False,True,8,a5c04feb-5e96-492e-ab75-ce87d069b2be,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.4104892994768138,2.2139910323017986,2.2139910323017986,2.2139910323017986,2.2139910323017986,0.4104892994768138,2.2139910323017986,levy_10
2,-4.857095028977405,-6.305368863311703,-6.122709021913786,6.276553403100419,-1.5403162371154728,-4.881589896835479,1.8180570353082324,2.085445921169116,2.937160541203758,8.22712760897048,-6.9958777607606315,0.2824822027103648,,0.2824822027103648,0.0,False,True,,ucb,0.0,False,True,8,a5c04feb-5e96-492e-ab75-ce87d069b2be,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.4104892994768138,2.3419981290682474,4.5559891613700465,2.2139910323017986,2.2779945806850233,0.4104892994768138,2.2139910323017986,levy_10
3,-2.5722574311520763,-4.307587249783749,-9.664358953510986,-6.36892125274541,-2.1066283740279435,-2.1337857982735153,2.3345588881400197,-0.954669423457073,2.1466133514294974,-5.538800291732544,-7.320257364012419,-0.3949587224150516,,-0.3949587224150516,0.0,False,True,,ucb,0.0,False,True,8,a5c04feb-5e96-492e-ab75-ce87d069b2be,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.4104892994768138,3.019439054193664,7.5754282155637105,2.2139910323017986,2.525142738521237,0.4104892994768138,2.2139910323017986,levy_10
4,-3.4142124657649227,-8.07783132943706,-2.6832017066440805,-0.7964138502008424,4.379772877790282,7.3404973867082575,-8.963286949666518,9.12191821331799,4.402028504307356,9.775471973463084,-7.624457814034196,-0.35953658243578,-0.35953658243578,-0.35953658243578,0.0,False,True,0.0,ucb,0.0,False,False,8,a5c04feb-5e96-492e-ab75-ce87d069b2be,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.4104892994768138,2.984016914214392,10.559445129778103,2.2139910323017986,2.639861282444526,-0.35953658243578,2.984016914214392,levy_10
5,-2.499564886034009,0.045080238101624204,4.944469240369569,-3.7793810035347697,-1.0019144783080218,-4.47681294798707,-1.0166967459785354,0.19948015802741992,1.30055879529049,4.083814301840809,-5.1636002684237425,2.0834676156006213,2.0834676156006213,2.0834676156006213,0.0,False,True,0.0,ucb,0.0,False,False,8,a5c04feb-5e96-492e-ab75-ce87d069b2be,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.0834676156006213,0.541012716177991,11.100457845956093,0.541012716177991,2.2200915691912186,2.0834676156006213,0.541012716177991,levy_10
6,-1.6866774947109198,7.202399589089419,10.0,-6.407777538211959,-5.7431204411585615,-10.0,5.984306951254239,-7.660131762152426,-1.443871550736661,-0.9345388877337095,-2.9854487310912425,-2.1840098754298922,-2.1840098754298922,-2.1840098754298922,0.0,False,True,0.0,ucb,0.3126882999786176,False,False,8,a5c04feb-5e96-492e-ab75-ce87d069b2be,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.0834676156006213,4.8084902072085045,15.908948053164597,0.541012716177991,2.6514913421940993,2.0834676156006213,0.541012716177991,levy_10
7,-0.07810904992905074,-6.911858327935058,10.0,-0.5309172704579966,4.8927142145601685,-10.0,-0.7782615364668645,2.5855465637230965,6.380429162234324,4.833522393625989,-7.148693977882289,-1.3716359384163899,,-1.3716359384163899,0.0,False,True,,ucb,0.31704210001043975,False,True,8,a5c04feb-5e96-492e-ab75-ce87d069b2be,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.0834676156006213,3.996116270195002,19.9050643233596,0.541012716177991,2.8435806176228,2.0834676156006213,0.541012716177991,levy_10
8,-4.343150292312337,-3.589958721391301,10.0,-6.642077510285619,4.998234497202501,-10.0,-6.367046257737339,2.343418608058131,7.3055491078971935,7.699440790983874,-3.707088557276042,-1.9943548332907324,,-1.9943548332907324,0.0,False,True,,ucb,0.29358050000155345,False,True,8,a5c04feb-5e96-492e-ab75-ce87d069b2be,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.0834676156006213,4.618835165069345,24.523899488428945,0.541012716177991,3.065487436053618,2.0834676156006213,0.541012716177991,levy_10
9,-6.283147138247971,1.81168158944864,10.0,-7.763961058288788,-0.5722358536546654,-10.0,-2.031538572530016,3.9081491144457132,3.7190898904343563,9.083366046641748,-7.125855869568622,-1.9004153139827866,-1.9004153139827866,-1.9004153139827866,0.0,False,True,0.0,ucb,0.4302950000273995,False,False,8,a5c04feb-5e96-492e-ab75-ce87d069b2be,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.0834676156006213,4.524895645761399,29.048795134190343,0.541012716177991,3.227643903798927,2.0834676156006213,0.541012716177991,levy_10
10,-1.8410463023194024,-2.408546763204689,2.3287545497081323,-2.104621365636714,0.2551118112619351,-1.6693285374388322,-2.7985888850750227,1.6081144288342715,1.5113107450931589,4.349254948182559,-5.307337589438879,1.8506025788014866,,1.8506025788014866,0.0,False,True,,ucb,0.5643487000488676,False,True,8,a5c04feb-5e96-492e-ab75-ce87d069b2be,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.0834676156006213,0.7738777529771257,29.822672887167467,0.541012716177991,2.9822672887167467,2.0834676156006213,0.541012716177991,levy_10
11,-1.8239573228093968,-2.3912979526806377,2.358293691102331,-2.1150626626832603,0.21903777363709706,-1.6670501679039127,-2.794129256528934,1.570667710898995,1.5177530104271109,4.375603618958612,-5.338432790619346,1.8469243997739282,1.8469243997739282,1.8469243997739282,0.0,False,True,0.0,ucb,0.5047082999954,False,False,8,a5c04feb-5e96-492e-ab75-ce87d069b2be,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.0834676156006213,0.7775559320046841,30.600228819172152,0.541012716177991,2.7818389835611046,2.0834676156006213,0.541012716177991,levy_10
12,-10.0,4.336614595273914,7.295466832335506,-8.294333517189306,5.328538058978164,-2.308169446672234,9.397683113300893,1.0216146595860853,3.4694169978800993,-0.9824652055149694,-2.891811632797794,-0.5376465022071684,-0.5376465022071684,-0.5376465022071684,0.0,False,True,0.0,ucb,0.7895336999790743,False,False,8,a5c04feb-5e96-492e-ab75-ce87d069b2be,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.0834676156006213,3.1621268339857806,33.76235565315793,0.541012716177991,2.813529637763161,2.0834676156006213,0.541012716177991,levy_10
13,-10.0,-1.217371651856147,3.85911976017029,2.3282235095772013,-9.459542250077751,-9.964948055601152,-9.90206332742666,-6.236786499523643,-6.286129802079111,8.89108652416015,-6.804534565640616,-5.128671499751353,,-5.128671499751353,0.0,False,True,,ucb,1.24556740000844,False,True,8,a5c04feb-5e96-492e-ab75-ce87d069b2be,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.0834676156006213,7.753151831529966,41.5155074846879,0.541012716177991,3.1935005757452233,2.0834676156006213,0.541012716177991,levy_10
14,-10.0,-1.499247100393173,3.878824867537946,2.1625187304142965,-10.0,-9.558151068238557,-10.0,-5.315714232669306,-6.878579643065502,8.487763424435226,-6.512165009923189,-4.694774437121145,-4.694774437121145,-4.694774437121145,0.0,False,True,0.0,ucb,1.0252392000402324,False,False,8,a5c04feb-5e96-492e-ab75-ce87d069b2be,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.0834676156006213,7.319254768899757,48.834762253587655,0.541012716177991,3.4881973038276897,2.0834676156006213,0.541012716177991,levy_10
15,-5.699399219492273,1.862085285077858,7.302840956329979,-9.64965027146313,7.242941916767371,-1.4887107361349228,5.61049621486805,6.578244711433743,7.4430010401811675,3.4242971238213693,-4.953576946934572,-0.09657237326938511,,-0.09657237326938511,0.0,False,True,,ucb,0.49743029999081045,False,True,8,a5c04feb-5e96-492e-ab75-ce87d069b2be,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.0834676156006213,2.7210527050479976,51.55581495863565,0.541012716177991,3.43705433057571,2.0834676156006213,0.541012716177991,levy_10
16,-5.699856975318294,1.864674863063773,7.305219097052751,-9.645668404754135,7.245763441419198,-1.4909661694054461,5.607945827522013,6.577826922060863,7.442498357663207,3.4243196479166342,-4.9504095367375,-0.09114219142580986,-0.09114219142580986,-0.09114219142580986,0.0,False,True,0.0,ucb,0.646357599995099,False,False,8,a5c04feb-5e96-492e-ab75-ce87d069b2be,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.0834676156006213,2.715622523204422,54.271437481840074,0.541012716177991,3.3919648426150046,2.0834676156006213,0.541012716177991,levy_10
