iteration,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,7.404984079401693,-4.263655818248893,2.062963001031237,5.550681658403576,4.321492592071305,8.307602409810151,7.207872983657694,8.36475258097525,-9.468245310648056,-1.2550399974098259,-0.30111346045423915,0.568215037462527,0.568215037462527,0.568215037462527,0.0,False,True,0.0,ucb,0.0,False,False,9,0860cd92-f6c1-4f7a-b1cf-89c54099e51b,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,2.056265294316085,2.056265294316085,2.056265294316085,2.056265294316085,0.568215037462527,2.056265294316085,levy_10
2,-8.69691605259785,-9.887478986412141,6.612428739425141,9.666044885723512,5.692197053453592,-3.687930200434537,4.106674091789076,-4.016378536035066,4.814969657514974,-4.40505560503426,5.65181830656263,-1.043746709453171,-1.043746709453171,-1.043746709453171,0.0,False,True,0.0,ucb,0.0,False,False,9,0860cd92-f6c1-4f7a-b1cf-89c54099e51b,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,3.6682270412317832,5.724492335547868,2.056265294316085,2.862246167773934,0.568215037462527,2.056265294316085,levy_10
3,9.754814937891535,9.72477098560477,7.6572513399335165,8.256201035678359,4.164138282063449,1.0899375452701747,8.46476416140441,-8.205384402913749,-2.5973690971998504,2.118778870185258,-0.4454020616262877,-0.2721350099698567,-0.2721350099698567,-0.2721350099698567,0.0,False,True,0.0,ucb,0.0,False,False,9,0860cd92-f6c1-4f7a-b1cf-89c54099e51b,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,2.896615341748469,8.621107677296337,2.056265294316085,2.873702559098779,0.568215037462527,2.056265294316085,levy_10
4,5.857157609944565,-6.098272130419069,-8.754930051666731,-7.469631855201635,9.255631698343254,-7.344509255411391,-5.478033452736573,-2.458872580875626,2.468432826815919,5.641922613386054,-8.427022124614377,-1.3651369152315098,-1.3651369152315098,-1.3651369152315098,0.0,False,True,0.0,ucb,0.0,False,False,9,0860cd92-f6c1-4f7a-b1cf-89c54099e51b,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,3.989617247010122,12.610724924306458,2.056265294316085,3.1526812310766146,0.568215037462527,2.056265294316085,levy_10
5,8.624749062860705,5.255834486975727,-3.580717645513869,-6.213359611435381,1.9190577557406634,1.8937845352297913,-4.650632823390415,-6.612143738873215,5.32934514960316,3.453505051614414,6.004987014651622,0.09938149183251282,0.09938149183251282,0.09938149183251282,0.0,False,True,0.0,ucb,0.0,False,False,9,0860cd92-f6c1-4f7a-b1cf-89c54099e51b,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,2.5250988399460996,15.135823764252558,2.056265294316085,3.0271647528505117,0.568215037462527,2.056265294316085,levy_10
6,10.0,2.856696664990346,-3.4637810613500144,-4.51622369613856,0.8093214756511715,9.816546839049384,-1.0681696093251958,3.2446466901019186,-2.7419180540541825,1.6627339389664773,5.997501304036266,0.05673509363995319,,0.05673509363995319,0.0,False,True,,ucb,0.9643732999684289,False,True,9,0860cd92-f6c1-4f7a-b1cf-89c54099e51b,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,2.567745238138659,17.703569002391216,2.056265294316085,2.9505948337318695,0.568215037462527,2.056265294316085,levy_10
7,10.0,2.848651770122406,-3.4715139602030427,-4.505885870111302,0.7975021501970383,9.81734740321102,-1.0506521789808965,3.233833718278327,-2.740042277017729,1.6660366227734527,6.0051380964339875,0.05945311303070472,0.05945311303070472,0.05945311303070472,0.0,False,True,0.0,ucb,0.7879636000143364,False,False,9,0860cd92-f6c1-4f7a-b1cf-89c54099e51b,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,2.5650272187479075,20.268596221139124,2.056265294316085,2.8955137458770177,0.568215037462527,2.056265294316085,levy_10
8,10.0,-10.0,1.9502475374787347,7.156617280515213,6.453935296779416,2.3102527001657025,3.143623435549073,8.409389989627773,-2.493864286860876,-6.338346459502183,3.8333535794241045,-1.6408877305325351,,-1.6408877305325351,0.0,False,True,,ucb,0.932877000013832,False,True,9,0860cd92-f6c1-4f7a-b1cf-89c54099e51b,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,4.265368062311147,24.53396428345027,2.056265294316085,3.066745535431284,0.568215037462527,2.056265294316085,levy_10
9,10.0,-10.0,1.987780928212169,7.230224868779254,6.415816252772095,2.55984618605551,3.0004041526755074,8.461556238827281,-2.2527426532907144,-6.385316952001633,3.7998988953211272,-1.651543978116372,-1.651543978116372,-1.651543978116372,0.0,False,True,0.0,ucb,0.8512016999884509,False,False,9,0860cd92-f6c1-4f7a-b1cf-89c54099e51b,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,4.276024309894984,28.809988593345253,2.056265294316085,3.2011098437050283,0.568215037462527,2.056265294316085,levy_10
10,6.771123965603548,-1.0831097105339187,4.555246509721017,7.473000144181687,2.510095399218786,10.0,10.0,8.682046649505056,-10.0,-0.7775584548240075,0.611117834763206,-1.9152210476291291,-1.9152210476291291,-1.9152210476291291,0.0,False,True,0.0,ucb,0.8016694000107236,False,False,9,0860cd92-f6c1-4f7a-b1cf-89c54099e51b,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,4.539701379407742,33.349689972753,2.056265294316085,3.3349689972752996,0.568215037462527,2.056265294316085,levy_10
