iteration,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,-7.428595944616008,-0.014442751197700332,2.029967152467149,-9.42621983256111,-7.041478308450881,8.564220459207391,-8.591588476916064,-7.40452101201404,8.9665690658355,2.4376718559276576,-2.6201375254041803,-1.0005544249713205,-1.0005544249713205,-1.0005544249713205,0.0,False,True,0.0,ucb,0.0,False,False,11,6ff3330d-3dac-4745-a3ae-daba62eefb31,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,-1.0005544249713205,3.625034756749933,3.625034756749933,3.625034756749933,3.625034756749933,-1.0005544249713205,3.625034756749933,levy_10
2,0.22780043606525346,3.2568590503359847,-4.493823684777414,-7.240638542660893,5.760791890079837,3.4072116820496756,0.24764626966320868,6.334728719393162,0.9815053774005271,9.618272785946111,-5.909810773399102,0.28151697911973667,,0.28151697911973667,0.0,False,True,,ucb,0.0,False,True,11,6ff3330d-3dac-4745-a3ae-daba62eefb31,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.28151697911973667,2.3429633526588756,5.967998109408809,2.3429633526588756,2.9839990547044044,-1.0005544249713205,3.625034756749933,levy_10
3,1.0746072573045566,-0.3275060615322456,-2.934502898791038,1.8319060789808699,-5.2939753666483895,6.044053675569671,7.346671036848292,-7.424806575442979,-0.6585358652345779,-4.457102149325913,-8.337660045295152,1.0711521180853574,,1.0711521180853574,0.0,False,True,,ucb,0.0,False,True,11,6ff3330d-3dac-4745-a3ae-daba62eefb31,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.0711521180853574,1.553328213693255,7.5213263231020635,1.553328213693255,2.5071087743673544,-1.0005544249713205,3.625034756749933,levy_10
4,7.9188861650073505,-1.4010261590432922,-7.046174000758119,3.467247145518215,-5.955679444239237,8.028621573763537,-5.657034851629437,-9.338506252451426,-5.984620916775613,-3.085042524887209,-0.6218367315503066,-0.9794788163623632,-0.9794788163623632,-0.9794788163623632,0.0,False,True,0.0,ucb,0.0,False,False,11,6ff3330d-3dac-4745-a3ae-daba62eefb31,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.0711521180853574,3.6039591481409756,11.12528547124304,1.553328213693255,2.78132136781076,-0.9794788163623632,3.6039591481409756,levy_10
5,8.122686777911213,3.9472217747259553,-3.2135867851510946,-9.662455698050042,-6.803526117900381,9.928717510793412,-0.8056804021363089,3.8207983263751863,-8.906638771963241,-9.318994421059248,6.917802128901151,-1.9565206783538978,-1.9565206783538978,-1.9565206783538978,0.0,False,True,0.0,ucb,0.0,False,False,11,6ff3330d-3dac-4745-a3ae-daba62eefb31,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.0711521180853574,4.5810010101325105,15.70628648137555,1.553328213693255,3.1412572962751097,-0.9794788163623632,3.6039591481409756,levy_10
6,-1.816529889125655,-5.951577733379087,-5.252548587399262,8.715465177376698,-5.7791350449972665,6.459678178343203,-10.0,-10.0,6.222123341451848,6.653424403039566,-9.49708015048752,-3.5812585407154542,-3.5812585407154542,-3.5812585407154542,0.0,False,True,0.0,ucb,0.2758027999661863,False,False,11,6ff3330d-3dac-4745-a3ae-daba62eefb31,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.0711521180853574,6.2057388724940665,21.912025353869616,1.553328213693255,3.652004225644936,-0.9794788163623632,3.6039591481409756,levy_10
7,1.2444578948564904,0.892011855123176,-1.955388405112466,-6.2443929437601255,-6.682111121289192,8.801349550617461,-10.0,-10.0,-0.25970401844195024,-2.6230526279506994,0.8876800476294513,-2.7338737019450154,,-2.7338737019450154,0.0,False,True,,ucb,0.3775440000463277,False,True,11,6ff3330d-3dac-4745-a3ae-daba62eefb31,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.0711521180853574,5.358354033723628,27.270379387593245,1.553328213693255,3.8957684839418922,-0.9794788163623632,3.6039591481409756,levy_10
8,1.2482515004066495,0.8930466914144167,-1.9517211182440954,-6.244981315582631,-6.678934275152384,8.805973194188297,-10.0,-10.0,-0.2583525794847524,-2.6246699708122607,0.8849333023330814,-2.737430982810834,,-2.737430982810834,0.0,False,True,,ucb,0.38379880000138655,False,True,11,6ff3330d-3dac-4745-a3ae-daba62eefb31,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.0711521180853574,5.361911314589446,32.632290702182694,1.553328213693255,4.079036337772837,-0.9794788163623632,3.6039591481409756,levy_10
9,1.2430800416584469,0.8943459052012284,-1.9548181128413835,-6.243781240052234,-6.684285002063007,8.79939474473233,-10.0,-10.0,-0.25760885688061413,-2.6281471041246363,0.8916069283276583,-2.7320470657770057,,-2.7320470657770057,0.0,False,True,,ucb,0.30436159996315837,False,True,11,6ff3330d-3dac-4745-a3ae-daba62eefb31,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.0711521180853574,5.3565273975556185,37.98881809973831,1.553328213693255,4.220979788859812,-0.9794788163623632,3.6039591481409756,levy_10
10,1.2463748777664296,0.888000897745915,-1.949960912512262,-6.243612904172937,-6.681385369324045,8.809072674970087,-10.0,-10.0,-0.25788018381972044,-2.6279273671882746,0.8891853804080767,-2.7388292918118284,-2.7388292918118284,-2.7388292918118284,0.0,False,True,0.0,ucb,0.4664144000271335,False,False,11,6ff3330d-3dac-4745-a3ae-daba62eefb31,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.0711521180853574,5.363309623590441,43.35212772332875,1.553328213693255,4.335212772332875,-0.9794788163623632,3.6039591481409756,levy_10
