iteration,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,2.501909332093339,7.944276019391509,5.513713804903871,-5.495856200188163,-3.9966743017754913,7.471068907925236,-9.894693908688506,6.424568367655326,5.941388575040925,-0.641300943125584,-3.939351463613729,-0.44983930380907383,,-0.44983930380907383,0.0,False,True,,logei,0.0,False,True,7,5a4e2796-858c-41e3-a371-5e6a0a433c8f,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,-0.44983930380907383,3.074319635587686,3.074319635587686,3.074319635587686,3.074319635587686,-0.44983930380907383,3.074319635587686,levy_10
2,-4.4314877579845335,-4.902608246917508,-1.0984738823470686,0.09096517915906688,1.0699470414898489,9.910005668687852,5.853238384275061,2.443584588823253,9.779202953637697,-5.693826035288021,-6.795759322843109,-0.6193893504772024,-0.6193893504772024,-0.6193893504772024,0.0,False,True,0.0,logei,0.0,False,False,7,5a4e2796-858c-41e3-a371-5e6a0a433c8f,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,-0.44983930380907383,3.2438696822558146,6.318189317843501,3.074319635587686,3.1590946589217506,-0.6193893504772024,3.2438696822558146,levy_10
3,2.250792085460615,-9.121159840772332,-9.286394424528076,0.29777640542740613,-0.675879493494218,8.343355463857044,2.5845250898202092,0.2823529319902782,-0.06253129212991482,-5.049701559453384,-9.764119489149882,0.48461625305099937,0.48461625305099937,0.48461625305099937,0.0,False,True,0.0,logei,0.0,False,False,7,5a4e2796-858c-41e3-a371-5e6a0a433c8f,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.48461625305099937,2.139864078727613,8.458053396571113,2.139864078727613,2.8193511321903713,0.48461625305099937,2.139864078727613,levy_10
4,-6.151957120293787,3.840642417636783,-5.987865520260096,-2.609273787955866,-9.925315158958481,6.60095459603491,-6.910778378771203,-4.648013908724291,7.606643079616575,0.19581619736846356,6.943004927317386,-1.5068566253412978,-1.5068566253412978,-1.5068566253412978,0.0,False,True,0.0,logei,0.0,False,False,7,5a4e2796-858c-41e3-a371-5e6a0a433c8f,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.48461625305099937,4.13133695711991,12.589390353691023,2.139864078727613,3.1473475884227557,0.48461625305099937,2.139864078727613,levy_10
5,2.794343338850524,4.835418947237143,-8.170087898739087,0.8228764275297742,0.15544472600699955,7.426787533857613,-2.774718819716848,1.9636813441442609,-8.814967153089928,-2.247363977785426,-3.539273074835867,1.5853975188741656,1.5853975188741656,1.5853975188741656,0.0,False,True,0.0,logei,0.0,False,False,7,5a4e2796-858c-41e3-a371-5e6a0a433c8f,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5853975188741656,1.0390828129044467,13.62847316659547,1.0390828129044467,2.725694633319094,1.5853975188741656,1.0390828129044467,levy_10
6,8.607772041058967,4.706035890388689,-10.0,2.5698419579677165,4.781720914140897,7.491177771091566,-1.5135750016717897,4.810019016521826,-10.0,-3.2666485141883603,-9.2123272020282,-1.6453743392184916,,-1.6453743392184916,0.0,False,True,,logei,0.3135898999753408,False,True,7,5a4e2796-858c-41e3-a371-5e6a0a433c8f,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5853975188741656,4.269854670997104,17.898327837592575,1.0390828129044467,2.9830546395987625,1.5853975188741656,1.0390828129044467,levy_10
7,8.60489702787207,4.70828530081418,-10.0,2.5705804964574623,4.785275604370697,7.4906444162703805,-1.508870568956173,4.808824402555881,-10.0,-3.265093292651949,-9.211348684701347,-1.6440301581642256,,-1.6440301581642256,0.0,False,True,,logei,0.23257300001569092,False,True,7,5a4e2796-858c-41e3-a371-5e6a0a433c8f,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5853975188741656,4.268510489942837,22.166838327535412,1.0390828129044467,3.166691189647916,1.5853975188741656,1.0390828129044467,levy_10
8,8.605286363272745,4.708000339364042,-10.0,2.5692506264633947,4.783081818746739,7.493487392059551,-1.5105740763720699,4.80794780073683,-10.0,-3.269505297878961,-9.212586633153345,-1.643120439351599,,-1.643120439351599,0.0,False,True,,logei,0.2266169000067748,False,True,7,5a4e2796-858c-41e3-a371-5e6a0a433c8f,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5853975188741656,4.267600771130211,26.434439098665624,1.0390828129044467,3.304304887333203,1.5853975188741656,1.0390828129044467,levy_10
9,8.60770891909102,4.708013625601496,-10.0,2.5683840821508137,4.785486142637773,7.491754749790886,-1.5094771098963058,4.8072634398150225,-10.0,-3.2694889584138336,-9.208074072894853,-1.6444171184043812,-1.6444171184043812,-1.6444171184043812,0.0,False,True,0.0,logei,0.25004999997327104,False,False,7,5a4e2796-858c-41e3-a371-5e6a0a433c8f,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5853975188741656,4.268897450182994,30.70333654884862,1.0390828129044467,3.411481838760958,1.5853975188741656,1.0390828129044467,levy_10
10,1.3047431938687917,8.433219317521893,-7.113649236120432,0.6323985981847586,-0.25931365518838423,7.358383572316717,-3.8861305026909387,2.0811099824387695,-10.0,-1.4992633535336908,-0.8966353412909777,-0.022344426404019218,-0.022344426404019218,-0.022344426404019218,0.0,False,True,0.0,logei,0.37991939997300506,False,False,7,5a4e2796-858c-41e3-a371-5e6a0a433c8f,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5853975188741656,2.6468247581826314,33.35016130703125,1.0390828129044467,3.335016130703125,1.5853975188741656,1.0390828129044467,levy_10
11,3.632240796856115,3.350249085129477,-8.750374185217659,0.9218329022295669,0.31181561464932916,7.40436364805892,-2.445389536813434,1.886054895894787,-8.57951572511441,-2.5218326085065352,-4.690684958332355,1.6725742899295024,1.6725742899295024,1.6725742899295024,0.0,False,True,0.0,logei,0.4070683000027202,False,False,7,5a4e2796-858c-41e3-a371-5e6a0a433c8f,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.6725742899295024,0.9519060418491099,34.30206734888036,0.9519060418491099,3.1183697589891235,1.6725742899295024,0.9519060418491099,levy_10
12,3.3151393420067814,6.698204050846503,-6.583885143989464,1.976498751042763,4.6666809412232695,8.418740162939857,0.3336455292002932,5.276339408131338,-5.8011869345921365,-3.4549542545590066,-6.457506618753786,0.2579288662825403,0.2579288662825403,0.2579288662825403,0.0,False,True,0.0,logei,0.6635087000322528,False,False,7,5a4e2796-858c-41e3-a371-5e6a0a433c8f,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.6725742899295024,2.366551465496072,36.66861881437643,0.9519060418491099,3.055718234531369,1.6725742899295024,0.9519060418491099,levy_10
13,2.120696181940397,-1.413523089387259,-9.25344986893433,0.18952141048382615,-1.6781224202527252,7.525883396293839,-1.4876259067123345,0.1975809708092275,-6.341262671459584,-3.0048647328974556,-5.012319602599382,0.6502857905460778,0.6502857905460778,0.6502857905460778,0.0,False,True,0.0,logei,0.34419759997399524,False,False,7,5a4e2796-858c-41e3-a371-5e6a0a433c8f,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.6725742899295024,1.9741945412325346,38.642813355608965,0.9519060418491099,2.9725241042776127,1.6725742899295024,0.9519060418491099,levy_10
14,3.5304428998082953,9.32369219723379,-4.181936708598263,0.9472665930963404,-0.5675575050223335,6.741593822361806,-5.875246425470836,1.9301543033776314,-7.7388675836737395,-1.0399690328580211,-0.5565947370796053,0.5903032093227796,0.5903032093227796,0.5903032093227796,0.0,False,True,0.0,logei,0.7847450000117533,False,False,7,5a4e2796-858c-41e3-a371-5e6a0a433c8f,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.6725742899295024,2.0341771224558327,40.676990478064795,0.9519060418491099,2.905499319861771,1.6725742899295024,0.9519060418491099,levy_10
15,3.286291426105951,10.0,-10.0,-0.15087161511716368,0.7044953883485338,7.046209529470681,-3.3874289559503423,1.052083088171949,-10.0,0.3356995974221705,-4.5464335691386655,-1.946841482053893,-1.946841482053893,-1.946841482053893,0.0,False,True,0.0,logei,0.8571373000158928,False,False,7,5a4e2796-858c-41e3-a371-5e6a0a433c8f,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.6725742899295024,4.571321813832506,45.2483122918973,0.9519060418491099,3.0165541527931534,1.6725742899295024,0.9519060418491099,levy_10
16,2.727068230153186,3.181151427396215,-6.726813413613083,0.9188337586789811,-1.1219799422146968,7.22718484975996,-3.6879926403522445,1.5118974511771313,-8.290552536764281,-2.6904689072831935,-2.2487065898598786,1.321701159387837,1.321701159387837,1.321701159387837,0.0,False,True,0.0,logei,0.7621629000059329,False,False,7,5a4e2796-858c-41e3-a371-5e6a0a433c8f,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.6725742899295024,1.3027791723907753,46.55109146428808,0.9519060418491099,2.909443216518005,1.6725742899295024,0.9519060418491099,levy_10
17,1.7663222987433285,3.035359205624989,-9.410348389481763,0.7685457849187614,0.07346257218582262,7.7589595599827215,-1.6585569012964012,1.9902061562584294,-9.13602592147579,-2.8943989640165846,-3.806535946303699,0.6557902019270193,0.6557902019270193,0.6557902019270193,0.0,False,True,0.0,logei,0.6134764000307769,False,False,7,5a4e2796-858c-41e3-a371-5e6a0a433c8f,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.6725742899295024,1.968690129851593,48.51978159413967,0.9519060418491099,2.854104799655275,1.6725742899295024,0.9519060418491099,levy_10
18,3.958736742726642,4.576570238097326,-7.449887326573652,0.5133758211359684,-1.617205134449681,6.711400814899341,-4.912753420194832,0.5720177285589759,-8.113573455209549,-1.4545583847581176,-2.606436191088157,1.4577798031625884,1.4577798031625884,1.4577798031625884,0.0,False,True,0.0,logei,0.6422246000147425,False,False,7,5a4e2796-858c-41e3-a371-5e6a0a433c8f,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.6725742899295024,1.166700528616024,49.6864821227557,0.9519060418491099,2.760360117930872,1.6725742899295024,0.9519060418491099,levy_10
19,3.435037680649347,3.9487126534150616,-7.249771623576711,-0.718985758653445,0.32900242071109087,7.383661787941408,-0.9693044466636332,-0.20174220213388558,-10.0,-0.7311958060599968,-8.104167138562413,0.16617183111277678,0.16617183111277678,0.16617183111277678,0.0,False,True,0.0,logei,0.8713562000193633,False,False,7,5a4e2796-858c-41e3-a371-5e6a0a433c8f,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.6725742899295024,2.4583085006658356,52.144790623421535,0.9519060418491099,2.744462664390607,1.6725742899295024,0.9519060418491099,levy_10
20,3.881257659830847,2.8219039844303446,-6.274035376861154,0.318118468830116,-0.9557672103109351,7.066067601210295,-3.2640498833851357,0.5126471663745582,-10.0,-2.0686648574920268,-4.628919814423946,-0.19842189017957845,-0.19842189017957845,-0.19842189017957845,0.0,False,True,0.0,logei,1.3151209999923594,False,False,7,5a4e2796-858c-41e3-a371-5e6a0a433c8f,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.6725742899295024,2.8229022219581905,54.96769284537972,0.9519060418491099,2.748384642268986,1.6725742899295024,0.9519060418491099,levy_10
21,3.3551937158732956,4.470743624783285,-9.178114988551497,1.3274401621158316,3.2152999333580747,8.162102748873346,0.20438050128984642,3.6973940938045904,-8.101112859456194,-3.002385692618536,-7.08963865061709,1.3391867089451814,1.3391867089451814,1.3391867089451814,0.0,False,True,0.0,logei,0.790385200001765,False,False,7,5a4e2796-858c-41e3-a371-5e6a0a433c8f,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.6725742899295024,1.2852936228334308,56.25298646821315,0.9519060418491099,2.6787136413434833,1.6725742899295024,0.9519060418491099,levy_10
22,0.19890237370400657,-7.031203999226224,-8.30564425440817,-0.01922673096454037,-3.0984168720681806,7.995460838231571,0.07311652571234568,-0.5077583874762075,-8.508649683653104,-4.7499332161550765,-4.947401535618771,1.3496087452425067,1.3496087452425067,1.3496087452425067,0.0,False,True,0.0,logei,1.245287100027781,False,False,7,5a4e2796-858c-41e3-a371-5e6a0a433c8f,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.6725742899295024,1.2748715865361055,57.52785805474926,0.9519060418491099,2.614902638852239,1.6725742899295024,0.9519060418491099,levy_10
23,3.5704802174970958,4.113532064392577,-7.570627543507661,-2.423014929204852,-0.2612932799195144,6.902117827992215,0.18574957242520124,-2.8316951714526177,-8.595138416959422,3.4238929552099138,-10.0,1.2171908739912736,1.2171908739912736,1.2171908739912736,0.0,False,True,0.0,logei,1.1561605000169948,False,False,7,5a4e2796-858c-41e3-a371-5e6a0a433c8f,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.6725742899295024,1.4072894577873387,58.935147512536595,0.9519060418491099,2.5623977179363737,1.6725742899295024,0.9519060418491099,levy_10
24,3.664786536159817,4.340832862789612,-10.0,1.4932200203049775,-3.357063967798608,7.242367878618739,-8.396208985673303,1.6733185694077006,-8.584673319270273,-9.994559153045744,-5.432962090981421,-1.2013925899459532,-1.2013925899459532,-1.2013925899459532,0.0,False,True,0.0,logei,0.8343821000307798,False,False,7,5a4e2796-858c-41e3-a371-5e6a0a433c8f,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.6725742899295024,3.8258729217245655,62.76102043426116,0.9519060418491099,2.615042518094215,1.6725742899295024,0.9519060418491099,levy_10
25,3.4878140927432413,3.7625983700533827,-7.817508787567562,0.5277200683948173,2.9271866920983283,7.8661159724449545,1.0728466274317119,2.344476593568477,-8.575842268725747,-0.33703057328130875,-7.06594557025142,2.0091580469815944,2.0091580469815944,2.0091580469815944,0.0,False,True,0.0,logei,1.1557719999691471,False,False,7,5a4e2796-858c-41e3-a371-5e6a0a433c8f,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.0091580469815944,0.6153222847970179,63.37634271905818,0.6153222847970179,2.535053708762327,2.0091580469815944,0.6153222847970179,levy_10
26,3.5508646154983152,3.764813934136734,-10.0,2.814891320672385,8.526644086249137,9.276933384630128,2.218784860851808,4.668858234770038,-8.588193716601026,-0.006942983336456682,5.775721803437724,-0.48852185486072786,-0.48852185486072786,-0.48852185486072786,0.0,False,True,0.0,logei,1.3482280999887735,False,False,7,5a4e2796-858c-41e3-a371-5e6a0a433c8f,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.0091580469815944,3.1130021866393403,66.48934490569752,0.6153222847970179,2.5572824963729817,2.0091580469815944,0.6153222847970179,levy_10
