dataset,objective,oracle_model,error_model,jitter_iteration,jitter_std,acquisition,n_seeds,n_acquisitions,mean_rank,mean_rank_normalized,mean_rank_absolute,mean_auc_simple_regret_excess_true,median_auc_simple_regret_excess_true,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_response_l2_excess,condition_win
branin,value,exact,slip,0,0.01,qucb,5,8,2.6,0.2285714285714286,3.4,-0.41290271066495665,-0.14559357542505103,-0.008426585931937892,3.248501281125524,-0.04660157801997995,True
branin,value,exact,slip,0,0.01,logei,5,8,3.4,0.34285714285714286,3.4,0.055535250224537425,-0.03086454118418036,0.001133372453561985,3.5422589165046516,0.12074215831889634,False
branin,value,exact,slip,0,0.01,ucb,5,8,3.6,0.37142857142857144,3.6,-0.5002202429107223,-0.11976410828508266,-0.010208576385933104,3.159651042469747,-0.07452640015771288,False
branin,value,exact,slip,0,0.01,ei,5,8,4.0,0.42857142857142855,3.6,-0.24722619451561104,-0.04392942699198166,-0.0050454325411349145,3.2007301510586066,-0.029419445818275537,False
branin,value,exact,slip,0,0.01,qnei,5,8,4.0,0.42857142857142855,3.4,-0.08288156995769184,-0.23361073503058982,-0.001691460611381464,3.2760193724355475,0.08848439849351815,False
branin,value,exact,slip,0,0.01,pi,5,8,4.6,0.5142857142857142,4.6,0.22584637860968879,-0.09383342560464569,0.00460910976754467,3.9153396789401484,0.1253624503841324,False
branin,value,exact,slip,0,0.01,sobol,5,8,6.6,0.7999999999999999,6.8,0.3374750060131306,0.40229212425981764,0.006887245020676139,5.568227666348209,0.13064628011915733,False
branin,value,exact,slip,0,0.01,random,5,8,7.2,0.8857142857142858,7.2,0.5071694368520648,0.48428823203141924,0.010350396670450304,4.904380772792406,0.00478771855730149,False
branin,value,exact,slip,0,0.05,logei,5,8,2.6,0.2285714285714286,1.8,-0.8069906536462643,-0.6862430849198438,-0.016469197013189066,2.6797330126338506,0.5205062071603257,True
branin,value,exact,slip,0,0.05,ei,5,8,3.8,0.39999999999999997,3.0,-0.3982164713900701,-0.14843681452970348,-0.008126866763062656,3.0497398741841475,0.345529216290124,False
