dataset,objective,oracle_model,error_model,jitter_iteration,jitter_std,acquisition,n_seeds,mean_response_l2_excess,median_response_l2_excess,mean_final_simple_regret_excess_true,median_final_simple_regret_excess_true,mean_auc_simple_regret_excess_true,median_auc_simple_regret_excess_true,std_auc_simple_regret_excess_true,ci95_low_auc_simple_regret_excess_true,ci95_high_auc_simple_regret_excess_true,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_final_inference_simple_regret_excess_true,acq_opt_failures
michalewicz,value,exact,slip,0,0.01,logei,5,0.0,0.0,0.7094059252614953,1.3878542920810646,32.084716142266,49.299432380646664,79.64366789654271,-36.59608000231432,87.65060338511768,0.6547901253523671,268.15823567233423,0.7356985176784823,0
michalewicz,value,exact,slip,0,0.01,qnei,5,0.0,0.0,0.3898662543320725,0.19844029464596247,43.08254777497034,-4.182694509200928,80.34592176621477,-17.22217018957499,103.39895546411162,0.8792356688769459,269.2114425681689,0.6950401601104341,0
michalewicz,value,exact,slip,0,0.05,logei,5,0.0,0.0,1.9530152349803054,1.527381593423427,68.51027775679592,69.24481754520176,61.33182450717252,19.133252217400184,113.21746538510656,1.3981689338121617,304.5837972868641,3.3903336637932453,0
michalewicz,value,exact,slip,0,0.05,qnei,5,0.0,0.0,1.3701736247248226,1.085632924798511,55.208407109929325,43.0613154388852,64.22921901705465,6.60420115714818,104.48206820337414,1.1267021859169248,281.3373019031279,3.8226731366948727,0
michalewicz,value,exact,slip,0,0.15,logei,5,0.0,0.0,2.125456425244704,1.5080987735851918,64.14516972083825,55.73186151960127,44.217592871233144,34.58774237177513,100.72062399931356,1.3090850963436376,300.2186892509065,4.8466377971363,0
michalewicz,value,exact,slip,0,0.15,qnei,5,0.0,0.0,1.7005095776353527,1.5715251157134436,58.36712556479521,52.43753557097318,58.469414015226974,14.773764335156523,109.18110697546672,1.1911658278529633,284.4960203579937,4.650931474238439,0
michalewicz,value,exact,slip,0,0.4,logei,5,0.0,0.0,2.8874840559450132,2.8795768622692943,88.53688829438364,109.62103012685571,56.74890238656669,39.46501518262574,131.53237667083891,1.8068752713139518,324.6104078244519,5.226069141225848,0
michalewicz,value,exact,slip,0,0.4,qnei,5,0.0,0.0,2.3780926977974515,2.342058665168416,72.4676627118115,74.32258309987012,23.14910948659011,54.25438414848895,90.68094127513403,1.4789318920777856,298.5965575050101,3.6872567141838957,0
michalewicz,value,exact,slip,20,0.01,logei,5,0.18967242823900501,0.04031448040584529,0.3690319813490507,-0.15786145832712783,8.352128761219195,3.9641401732331474,20.168284103435592,-5.917460624401599,25.73684136484191,0.2901348785307675,244.42564829128747,0.9488232331720774,0
michalewicz,value,exact,slip,20,0.01,qnei,5,-0.020136517596896674,0.000650678026975493,-0.2534786310668936,-0.5271217294807835,-5.730229828777107,-1.5524607232122491,15.275485063577044,-17.405003428895547,5.424229195851626,-0.19759413202679665,220.3986649644214,0.02938149064105593,0
michalewicz,value,exact,slip,20,0.05,logei,5,-0.08419776096333789,-0.019760417365056793,0.7623974504994824,0.40992164588303037,13.32569845120156,10.169208322651798,17.514229074830272,1.1776227161847155,29.420947104996834,0.4577401638189057,249.3992179812698,1.4456480570320263,0
michalewicz,value,exact,slip,20,0.05,qnei,5,0.29824723648333024,0.2658382742508103,0.6400080175431805,0.0,11.947714891310193,0.0,22.914032653285645,-2.796355735220243,30.126845573025605,0.4119901686658703,238.07660968450872,1.755736237215435,0
michalewicz,value,exact,slip,20,0.15,logei,5,0.690684999990955,0.5813599279448127,1.1661159538814527,0.40992164588303037,20.078254736084197,6.176620800149209,24.933516805732385,1.316590245216395,39.54534979235244,0.6905869322631346,256.1517742661525,2.715434037992505,0
michalewicz,value,exact,slip,20,0.15,qnei,5,0.06784058291197201,-0.05241685760132131,0.3579452535737122,0.2877973893641155,7.510164357758811,7.051036039420808,13.924795621236695,-3.753827616329744,17.995445266611434,0.2589711847503044,233.63905915095734,2.2780351287721787,0
michalewicz,value,exact,slip,20,0.4,logei,5,0.5045718752354759,0.4166082605452613,1.3817700281421257,1.0573831535266116,23.767487365525945,17.01257330841713,23.126957305488855,5.87316298174311,41.661811749308775,0.8178018505197457,259.8410068955942,2.5840123124150063,0
michalewicz,value,exact,slip,20,0.4,qnei,5,0.3118800395936236,-0.04241704247931155,0.8565329435202615,0.2877973893641155,15.586141076801397,7.051036039420808,22.530774294647838,1.4102072078841617,35.746467157232864,0.5374531405793589,241.71503586999998,1.9352600259017838,0
