iteration,x0,x1,x2,x3,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,min_distance_redirect,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,1.2857020276919962,4.99277862440115,6.014983576233575,0.28689008371944547,1.4295152574855543,10.43675339138028,True,9.007238133894726,logei,0.0,False,False,11,d965c1f6-b982-4c7b-80a7-e1d8d63aa323,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",5.402837764670362,1.4295152574855543,3.9733225071848075,3.9733225071848075,3.9733225071848075,3.9733225071848075,1.4295152574855543,3.9733225071848075,hicks_law
2,1.4792608457745593,9.282110229603695,0.7042057615419683,1.2977394939929798,1.6061098187084903,6.240156536184376,True,4.6340467174758855,logei,0.0,False,False,11,d965c1f6-b982-4c7b-80a7-e1d8d63aa323,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",5.402837764670362,1.6061098187084903,3.7967279459618712,7.770050453146679,3.7967279459618712,3.8850252265733394,1.4295152574855543,3.9733225071848075,hicks_law
3,9.48328453291775,6.218835927963829,3.68993123729791,5.113900218032627,-0.9334055319714587,0.35608302020220717,True,1.2894885521736659,logei,0.0,False,False,11,d965c1f6-b982-4c7b-80a7-e1d8d63aa323,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",5.402837764670362,1.6061098187084903,6.33624329664182,14.106293749788499,3.7967279459618712,4.702097916596166,1.4295152574855543,3.9733225071848075,hicks_law
4,6.628429525167992,2.753088157611293,1.3796807286695534,7.880395945039918,0.11997541526618884,1.687985976927452,True,1.568010561661263,logei,0.0,False,False,11,d965c1f6-b982-4c7b-80a7-e1d8d63aa323,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",5.402837764670362,1.6061098187084903,5.282862349404173,19.38915609919267,3.7967279459618712,4.847289024798168,1.4295152574855543,3.9733225071848075,hicks_law
5,6.703605841024838,5.123823134831604,8.167364359696581,5.490752688700264,-1.1457377225384435,-13.924814285647273,True,-12.779076563108829,logei,0.0,False,False,11,d965c1f6-b982-4c7b-80a7-e1d8d63aa323,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",5.402837764670362,1.6061098187084903,6.548575487208805,25.937731586401476,3.7967279459618712,5.187546317280296,1.4295152574855543,3.9733225071848075,hicks_law
6,0.0,3.482898570356913,3.5232812452009417,0.0,2.9206933317751838,-1.9287885801051377,True,-4.849481911880321,logei,0.4113393999869004,False,False,11,d965c1f6-b982-4c7b-80a7-e1d8d63aa323,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",5.402837764670362,2.9206933317751838,2.482144432895178,28.419876019296655,2.482144432895178,4.7366460032161095,1.4295152574855543,3.9733225071848075,hicks_law
7,0.0,6.012664485743065,6.748217556624609,0.0,2.107742094556654,-2.8940823056340417,True,-5.001824400190696,logei,0.32848919997923076,False,False,11,d965c1f6-b982-4c7b-80a7-e1d8d63aa323,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",5.402837764670362,2.9206933317751838,3.2950956701137075,31.714971689410362,2.482144432895178,4.530710241344337,1.4295152574855543,3.9733225071848075,hicks_law
8,1.694212242698297,0.7224782059146378,4.1266539028563765,0.07740949865925222,2.7273882873502044,5.2965745845247,True,2.569186297174496,logei,0.40092009998625144,False,False,11,d965c1f6-b982-4c7b-80a7-e1d8d63aa323,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",5.402837764670362,2.9206933317751838,2.675449477320157,34.39042116673052,2.482144432895178,4.298802645841315,1.4295152574855543,3.9733225071848075,hicks_law
9,1.3384914292764265,10.0,10.0,0.2391323557195949,0.5699401736716941,-7.136619325397353,True,-7.706559499069047,logei,0.4071475000237115,False,False,11,d965c1f6-b982-4c7b-80a7-e1d8d63aa323,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",5.402837764670362,2.9206933317751838,4.832897590998668,39.22331875772919,2.482144432895178,4.358146528636577,1.4295152574855543,3.9733225071848075,hicks_law
10,1.5182581762829326,5.672651592515432,4.085481542696193,0.6702082376040545,1.3112291144101222,5.657989633561697,True,4.346760519151575,logei,0.2679836000315845,False,False,11,d965c1f6-b982-4c7b-80a7-e1d8d63aa323,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",5.402837764670362,2.9206933317751838,4.091608650260239,43.31492740798943,2.482144432895178,4.331492740798943,1.4295152574855543,3.9733225071848075,hicks_law
