iteration,x0,x1,x2,x3,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,min_distance_redirect,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,8.702492039700847,2.8681720908755537,6.031481500515619,7.775340829201788,-0.9870560818342237,7.47070975545722,True,8.457765837291443,pi,0.0,False,False,9,1dd7fe3f-5a6a-4b83-9bc6-5cffc71409b4,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",5.402837764670362,-0.9870560818342237,6.389893846504585,6.389893846504585,6.389893846504585,6.389893846504585,-0.9870560818342237,6.389893846504585,hicks_law
2,7.1607462960356525,9.153801204905076,8.603936491828847,9.182376290487625,-2.02008364367013,-3.6718342004481714,True,-1.6517505567780413,pi,0.0,False,False,9,1dd7fe3f-5a6a-4b83-9bc6-5cffc71409b4,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",5.402837764670362,-0.9870560818342237,7.422921408340492,13.812815254845077,6.389893846504585,6.9064076274225386,-0.9870560818342237,6.389893846504585,hicks_law
3,0.2658773446759721,4.372480001295087,4.84944326977288,0.6515419737010752,1.95109366050156,2.3113386764750374,True,0.36024501597347736,pi,0.0,False,False,9,1dd7fe3f-5a6a-4b83-9bc6-5cffc71409b4,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",5.402837764670362,1.95109366050156,3.4517441041688013,17.26455935901388,3.4517441041688013,5.754853119671293,-0.9870560818342237,6.389893846504585,hicks_law
4,0.056260506793929244,8.30621436971257,9.833022442861756,7.846098526726796,-0.24516520307071327,-5.2845016146724735,True,-5.03933641160176,pi,0.0,False,False,9,1dd7fe3f-5a6a-4b83-9bc6-5cffc71409b4,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",5.402837764670362,1.95109366050156,5.648002967741075,22.912562326754955,3.4517441041688013,5.728140581688739,-0.9870560818342237,6.389893846504585,hicks_law
5,3.1560348997827314,7.053337045894538,2.991810731982467,7.407484828757487,-0.39034283845424456,6.9485531060833505,True,7.338895944537595,pi,0.0,False,False,9,1dd7fe3f-5a6a-4b83-9bc6-5cffc71409b4,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",5.402837764670362,1.95109366050156,5.793180603124606,28.705742929879563,3.4517441041688013,5.741148585975912,-0.9870560818342237,6.389893846504585,hicks_law
6,8.227599521093458,4.088143757804511,4.4966407643666075,8.773598586880587,-1.0575127002133085,1.9221383865062436,True,2.979651086719552,pi,0.5858344999724068,False,True,9,1dd7fe3f-5a6a-4b83-9bc6-5cffc71409b4,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",5.402837764670362,1.95109366050156,6.46035046488367,35.16609339476323,3.4517441041688013,5.861015565793871,-0.9870560818342237,6.389893846504585,hicks_law
7,7.744389494040066,2.4843072381022346,6.849523676836115,6.156451772360895,-0.7376800099817642,-5.007294779439537,True,-4.269614769457773,pi,0.746971599990502,False,True,9,1dd7fe3f-5a6a-4b83-9bc6-5cffc71409b4,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",5.402837764670362,1.95109366050156,6.140517774652126,41.306611169415355,3.4517441041688013,5.900944452773622,-0.9870560818342237,6.389893846504585,hicks_law
8,8.130263891250255,1.7662005223552601,4.391043645844378,7.803547579790103,-0.44390965728952975,-2.9543069620897504,True,-2.510397304800221,pi,0.7419662000029348,False,True,9,1dd7fe3f-5a6a-4b83-9bc6-5cffc71409b4,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",5.402837764670362,1.95109366050156,5.846747421959892,47.153358591375245,3.4517441041688013,5.894169823921906,-0.9870560818342237,6.389893846504585,hicks_law
9,8.282501935730165,3.305815221156392,5.720529860000106,5.801959261974831,-0.7915592900650936,-1.6095134360497356,True,-0.817954145984642,pi,1.3233130000298843,False,True,9,1dd7fe3f-5a6a-4b83-9bc6-5cffc71409b4,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",5.402837764670362,1.95109366050156,6.194397054735456,53.3477556461107,3.4517441041688013,5.927528405123411,-0.9870560818342237,6.389893846504585,hicks_law
10,9.938377130257415,4.231649673391674,6.041476308541631,8.229793986837652,-1.3777904251238013,-12.097010153853144,True,-10.719219728729342,pi,0.6535958000458777,False,True,9,1dd7fe3f-5a6a-4b83-9bc6-5cffc71409b4,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",5.402837764670362,1.95109366050156,6.780628189794163,60.12838383590486,3.4517441041688013,6.012838383590486,-0.9870560818342237,6.389893846504585,hicks_law
11,2.0773119280838026,6.04109499045755,2.8505593273275878,7.496925645393348,-0.010725108462025883,9.280191941289413,True,9.290917049751439,pi,0.5390631000045687,False,True,9,1dd7fe3f-5a6a-4b83-9bc6-5cffc71409b4,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",5.402837764670362,1.95109366050156,5.4135628731323875,65.54194670903725,3.4517441041688013,5.958358791730659,-0.010725108462025883,5.4135628731323875,hicks_law
12,2.165462511861147,5.943308162670577,1.8096900007379912,7.866737855018503,0.20229947252953503,-2.3402232657347257,True,-2.542522738264261,pi,0.6286619000020437,False,True,9,1dd7fe3f-5a6a-4b83-9bc6-5cffc71409b4,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",5.402837764670362,1.95109366050156,5.200538292140827,70.74248500117807,3.4517441041688013,5.895207083431505,-0.010725108462025883,5.4135628731323875,hicks_law
13,1.543031708601269,5.941207332077526,2.737999208560339,4.102675861016066,0.6033925353568464,5.483550364051714,True,4.880157828694868,pi,0.9143660000409,False,True,9,1dd7fe3f-5a6a-4b83-9bc6-5cffc71409b4,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",5.402837764670362,1.95109366050156,4.799445229313515,75.54193023049159,3.4517441041688013,5.810917710037814,-0.010725108462025883,5.4135628731323875,hicks_law
14,3.7307735847132486,6.6208013026561465,2.789600514346131,8.998666374487689,-0.5517228709922433,-7.425329638824078,True,-6.873606767831834,pi,0.7480663000023924,False,True,9,1dd7fe3f-5a6a-4b83-9bc6-5cffc71409b4,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",5.402837764670362,1.95109366050156,5.954560635662605,81.49649086615419,3.4517441041688013,5.821177919011014,-0.010725108462025883,5.4135628731323875,hicks_law
15,0.5580593811759211,5.975750874468083,3.3196425676479078,4.129706432590557,0.8797277472198313,2.3061183507306424,True,1.4263906035108112,pi,0.340634600026533,False,False,9,1dd7fe3f-5a6a-4b83-9bc6-5cffc71409b4,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",5.402837764670362,1.95109366050156,4.523110017450531,86.01960088360472,3.4517441041688013,5.734640058906981,-0.010725108462025883,5.4135628731323875,hicks_law
16,0.22011752229177506,6.243287604281516,3.261534248998048,2.345683953634159,1.413995206448626,-4.106812703243671,True,-5.520807909692297,pi,0.34252200002083555,False,True,9,1dd7fe3f-5a6a-4b83-9bc6-5cffc71409b4,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",5.402837764670362,1.95109366050156,3.9888425582217355,90.00844344182646,3.4517441041688013,5.625527715114154,-0.010725108462025883,5.4135628731323875,hicks_law
17,1.786888989129236,7.117563009731035,3.282035957128857,7.510106526268179,-0.13517921647862818,6.740813841418792,True,6.8759930578974195,pi,0.6687779999920167,False,True,9,1dd7fe3f-5a6a-4b83-9bc6-5cffc71409b4,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",5.402837764670362,1.95109366050156,5.538016981148989,95.54646042297544,3.4517441041688013,5.620380024880909,-0.010725108462025883,5.4135628731323875,hicks_law
18,2.206061508310645,5.122123408260446,2.4302105250940267,7.517617542019016,0.16415239138747384,-10.680292826415034,True,-10.844445217802507,pi,0.6913166000158526,False,True,9,1dd7fe3f-5a6a-4b83-9bc6-5cffc71409b4,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",5.402837764670362,1.95109366050156,5.2386853732828875,100.78514579625833,3.4517441041688013,5.5991747664587965,-0.010725108462025883,5.4135628731323875,hicks_law
19,0.41438156718607844,6.0009028672736,3.000517130177085,8.139112146000485,0.5435390488758312,4.957049489647622,True,4.41351044077179,pi,0.7602270999923348,False,True,9,1dd7fe3f-5a6a-4b83-9bc6-5cffc71409b4,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",5.402837764670362,1.95109366050156,4.85929871579453,105.64444451205287,3.4517441041688013,5.560233921686994,-0.010725108462025883,5.4135628731323875,hicks_law
20,2.8108350815119842,5.973532336847165,3.0816509771466825,6.456953978381397,-0.11949201901304772,8.670226154305785,True,8.789718173318834,pi,0.7920296000083908,False,True,9,1dd7fe3f-5a6a-4b83-9bc6-5cffc71409b4,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",5.402837764670362,1.95109366050156,5.522329783683409,111.16677429573627,3.4517441041688013,5.558338714786814,-0.010725108462025883,5.4135628731323875,hicks_law
21,2.9511420102145944,4.5917217145549785,3.0375301665979206,7.62884558002602,-0.07859754086340848,-0.5871763139798265,True,-0.508578773116418,pi,1.3731734000029974,False,True,9,1dd7fe3f-5a6a-4b83-9bc6-5cffc71409b4,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",5.402837764670362,1.95109366050156,5.48143530553377,116.64820960127004,3.4517441041688013,5.554676647679526,-0.010725108462025883,5.4135628731323875,hicks_law
22,4.9618393516582495,6.087525953886851,3.063469536798429,6.255739587336356,-0.47573107940553105,-7.2020006064406825,True,-6.726269527035152,pi,0.9056068999925628,False,True,9,1dd7fe3f-5a6a-4b83-9bc6-5cffc71409b4,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",5.402837764670362,1.95109366050156,5.878568844075892,122.52677844534593,3.4517441041688013,5.569399020242996,-0.010725108462025883,5.4135628731323875,hicks_law
