dataset,objective,acquisition,mean_rank_normalized,mean_rank_absolute,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_response_l2_excess,condition_wins,conditions
weber_fechner,value,logei,0.475,1.3499999999999999,0.034972013453499616,9.281668328818693,-0.04697682962231607,5,8
weber_fechner,value,qnei,0.525,1.6500000000000001,0.05201408153546163,10.210971714931425,0.05799735525836147,3,8
