run_id,dataset,objective,acquisition,seed,oracle_model,baseline,error_model,jitter_std,jitter_iteration,n_iterations,acq_opt_failures,response_start_iteration,response_end_iteration,response_l2_jitter,final_best_true_jitter,final_simple_regret_true_jitter,final_cum_regret_true_jitter,final_avg_regret_true_jitter,auc_simple_regret_true_jitter,auc_simple_regret_true_postonset_per_iter_jitter,final_inference_simple_regret_true_jitter,auc_inference_simple_regret_true_jitter,param_columns,response_x0,response_x1,response_x2,response_x3,response_x4,response_x5,response_x6,response_x7,response_x8,response_x9,response_x10,response_l2_baseline,final_best_true_baseline,final_simple_regret_true_baseline,final_cum_regret_true_baseline,final_avg_regret_true_baseline,auc_simple_regret_true_baseline,auc_simple_regret_true_postonset_per_iter_baseline,final_inference_simple_regret_true_baseline,auc_inference_simple_regret_true_baseline,response_l2_excess,final_best_true_excess,final_simple_regret_excess_true,final_cum_regret_excess_true,final_avg_regret_excess_true,auc_simple_regret_excess_true,auc_simple_regret_excess_true_postonset_per_iter,final_inference_simple_regret_excess_true,auc_inference_simple_regret_excess_true
4b1a0d40-b21f-4019-93f0-45df2ceefce0,levy_10,value,logei,10,exact,False,gaussian,1.4142,0,100,0,1,2,31.125862049461226,2.2422065691744035,0.3822737626042087,117.1977168131963,1.1719771681319628,57.82494251147795,0.5840903283987672,0.5507391678578353,82.32470438380606,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",-12.355727943147988,7.361574757307334,-1.502860411321075,13.556436278855504,8.41267708830033,0.18150181831441348,1.1308746252561264,-14.047926608889131,9.620395174159006,-14.616231395576778,0.5581368704161598,31.125862049461226,2.443161656560952,0.1813186752176601,113.180800679446,1.13180800679446,60.87349763303869,0.6148838144751383,0.1813186752176601,60.87349763303869,0.0,-0.20095508738654866,0.2009550873865486,4.0169161337503,0.04016916133750281,-3.0485551215607387,-0.030793486076371113,0.3694204926401752,21.451206750767376
f493d5ae-a857-43f0-8072-c2f476a2237d,levy_10,value,logei,10,exact,False,gaussian,7.0711,0,100,0,1,2,31.125862049461226,1.797128577809594,0.8273517539690183,276.9668217221367,2.769668217221367,116.23730667382408,1.1741142088265057,2.476382607515255,251.88514758902915,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",-12.355727943147988,7.361574757307334,-1.502860411321075,13.556436278855504,8.41267708830033,0.18150181831441348,1.1308746252561264,-14.047926608889131,9.620395174159006,-14.616231395576778,0.5581368704161598,31.125862049461226,2.443161656560952,0.1813186752176601,113.180800679446,1.13180800679446,60.87349763303869,0.6148838144751383,0.1813186752176601,60.87349763303869,0.0,-0.6460330787513582,0.6460330787513582,163.78602104269066,1.6378602104269069,55.36380904078539,0.5592303943513675,2.295063932297595,191.01164995599046
ae3bac3f-d453-4acd-8850-4b2a00bea5d2,levy_10,value,logei,11,exact,False,gaussian,1.4142,0,100,0,1,2,26.46118990581866,1.7137495912098923,0.91073074056872,225.08794266724507,2.2508794266724506,103.98636513718891,1.0503673246180698,1.56753946482582,170.68532914382075,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",7.656396380681262,3.271301801533685,-6.523790837244563,2.1855812899002167,12.802270198530717,-5.157008777157715,8.839234746579272,13.739249731407202,-7.985063688434973,7.180600930018455,-3.289673247994922,26.46118990581866,2.527880679105417,0.0965996526731953,108.92853277061931,1.0892853277061931,52.2793596329842,0.5280743397271132,0.0965996526731953,52.2793596329842,0.0,-0.8141310878955246,0.8141310878955248,116.15940989662576,1.1615940989662574,51.70700550420471,0.5222929848909567,1.4709398121526247,118.40596951083654
1dc0e17b-9387-4b74-9f76-9632f814c841,levy_10,value,logei,11,exact,False,gaussian,7.0711,0,100,0,1,2,26.46118990581866,1.2232231541888916,1.401257177589721,589.0951534818487,5.890951534818487,142.2987659070669,1.4373612717885544,4.438694032109599,493.76485465586387,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",7.656396380681262,3.271301801533685,-6.523790837244563,2.1855812899002167,12.802270198530717,-5.157008777157715,8.839234746579272,13.739249731407202,-7.985063688434973,7.180600930018455,-3.289673247994922,26.46118990581866,2.527880679105417,0.0965996526731953,108.92853277061931,1.0892853277061931,52.2793596329842,0.5280743397271132,0.0965996526731953,52.2793596329842,0.0,-1.3046575249165253,1.3046575249165255,480.16662071122937,4.8016662071122935,90.01940627408268,0.9092869320614413,4.342094379436404,441.48549502287966
c38a6be1-0e54-44c3-9e42-e5f2566153cd,levy_10,value,logei,7,exact,False,gaussian,1.4142,0,100,0,1,2,25.138189916473408,1.937789268305515,0.6866910634730976,250.37589733438293,2.503758973343829,82.8549225523862,0.8369184096200626,1.3869495311639315,143.28525519919899,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",-6.9333970900778725,-12.846884266309017,-6.612187687250939,5.58682137934723,5.06662134326534,2.4389367607626156,15.747932292963567,-3.9809837788320728,3.8378143785967715,-5.052525092162437,-2.85640785922938,25.138189916473408,2.359803553623337,0.2646767781552754,101.94875941655393,1.019487594165539,51.73650811916461,0.5225909911026728,0.2646767781552754,51.73650811916461,0.0,-0.4220142853178219,0.4220142853178222,148.427137917829,1.48427137917829,31.118414433221588,0.31432741851738977,1.122272753008656,91.54874708003437
a4834657-6ccc-435e-a006-8b23ace74ca8,levy_10,value,logei,7,exact,False,gaussian,7.0711,0,100,0,1,2,25.138189916473408,1.84418891874856,0.7802914130300522,386.7804444684783,3.8678044446847832,92.98431935055936,0.9392355489955491,2.0708924810535785,215.55434074691246,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",-6.9333970900778725,-12.846884266309017,-6.612187687250939,5.58682137934723,5.06662134326534,2.4389367607626156,15.747932292963567,-3.9809837788320728,3.8378143785967715,-5.052525092162437,-2.85640785922938,25.138189916473408,2.359803553623337,0.2646767781552754,101.94875941655393,1.019487594165539,51.73650811916461,0.5225909911026728,0.2646767781552754,51.73650811916461,0.0,-0.5156146348747768,0.5156146348747768,284.8316850519244,2.848316850519244,41.24781123139475,0.41664455789287624,1.806215702898303,163.81783262774786
1cace514-82e9-459d-9efc-deeb453db534,levy_10,value,logei,8,exact,False,gaussian,1.4142,0,100,0,1,2,24.0579731692512,2.287218949167887,0.3372613826107251,160.17083939372517,1.6017083939372514,49.4227196145119,0.49921939004557475,0.4854963079466787,120.26504703903309,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",-1.396540561088619,-16.050905730070212,-2.496925791624121,0.5055746866998394,-8.938246471039793,-2.7032860276193578,3.060419572852256,4.630467859382055,10.79808861174827,8.647818525716142,-1.822920662454278,24.0579731692512,2.4941515185363583,0.1303288132422539,91.4205384035254,0.914205384035254,41.85038834744801,0.4227311954287678,0.1303288132422539,41.85038834744801,0.0,-0.20693256936847115,0.20693256936847118,68.75030099019978,0.6875030099019974,7.572331267063888,0.07648819461680695,0.35516749470442477,78.41465869158509
e5a7aa02-906d-4e68-9160-5aeff36391e4,levy_10,value,logei,8,exact,False,gaussian,7.0711,0,100,0,1,2,24.0579731692512,2.0834676156006213,0.541012716177991,302.28579854181817,3.022857985418182,59.41568300805442,0.6001584142227719,2.2766570299732827,229.40886111240707,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",-1.396540561088619,-16.050905730070212,-2.496925791624121,0.5055746866998394,-8.938246471039793,-2.7032860276193578,3.060419572852256,4.630467859382055,10.79808861174827,8.647818525716142,-1.822920662454278,24.0579731692512,2.4941515185363583,0.1303288132422539,91.4205384035254,0.914205384035254,41.85038834744801,0.4227311954287678,0.1303288132422539,41.85038834744801,0.0,-0.410683902935737,0.4106839029357371,210.86526013829277,2.1086526013829276,17.565294660606412,0.17742721879400414,2.1463282167310287,187.55847276495905
e1305f67-8921-47d3-b4c2-a813fce51fa9,levy_10,value,logei,9,exact,False,gaussian,1.4142,0,100,0,1,2,29.7755626024173,2.157585179120383,0.4668951526582292,254.2602170633365,2.542602170633365,98.41214201536812,0.9940620405592739,0.9389769828418162,184.12440960869358,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",-16.101900131999543,-5.623823168163247,4.549465738393904,4.115363227319936,1.370704461382287,-11.995532610244688,-3.101198891868618,-12.381131117010316,14.28321496816303,-3.150015607624434,5.952931767016869,29.7755626024173,2.3960750703554443,0.2284052614231679,115.70626401634796,1.1570626401634796,58.199463292165326,0.5878733665875285,0.2284052614231679,58.199463292165326,0.0,-0.23848989123506126,0.23848989123506129,138.55395304698857,1.3855395304698852,40.21267872320279,0.4061886739717454,0.7105717214186483,125.92494631652826
b468f2f0-ff27-4508-8b77-8b15ef15e934,levy_10,value,logei,9,exact,False,gaussian,7.0711,0,100,0,1,2,29.7755626024173,1.835351919735413,0.7891284120431996,230.39804655764607,2.3039804655764606,99.16614534471435,1.0016782358051954,1.7996314969330025,186.31023701024108,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",-16.101900131999543,-5.623823168163247,4.549465738393904,4.115363227319936,1.370704461382287,-11.995532610244688,-3.101198891868618,-12.381131117010316,14.28321496816303,-3.150015607624434,5.952931767016869,29.7755626024173,2.3960750703554443,0.2284052614231679,115.70626401634796,1.1570626401634796,58.199463292165326,0.5878733665875285,0.2284052614231679,58.199463292165326,0.0,-0.5607231506200314,0.5607231506200318,114.69178254129811,1.146917825412981,40.966682052549025,0.4138048692176669,1.5712262355098345,128.11077371807576
