dataset,objective,acquisition,mean_rank_normalized,mean_rank_absolute,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_response_l2_excess,condition_wins,conditions
griewank,value,qnei,0.3999999999999999,1.45,0.37879864006652,43.4829953811102,0.0,4,4
griewank,value,logei,0.6000000000000001,1.55,0.49060552081833825,45.30957139532653,0.0,0,4
