dataset,objective,oracle_model,error_model,jitter_iteration,jitter_std,acquisition,n_seeds,n_acquisitions,mean_rank,mean_rank_normalized,mean_rank_absolute,mean_auc_simple_regret_excess_true,median_auc_simple_regret_excess_true,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_response_l2_excess,condition_win
powell,value,exact,misclick,0,0.01,logei,5,8,3.2,0.31428571428571433,3.8,-0.01288497888607587,0.0,-0.00026295875277705866,1.6763013599548646,0.0,True
powell,value,exact,misclick,0,0.01,random,5,8,4.1,0.4428571428571428,5.9,0.0,0.0,0.0,1.6319535564516578,0.0,False
powell,value,exact,misclick,0,0.01,sobol,5,8,4.1,0.4428571428571428,5.1,0.0,0.0,0.0,1.7120830870662693,0.0,False
powell,value,exact,misclick,0,0.01,ucb,5,8,4.4,0.48571428571428577,5.6,0.034966818507186456,0.0,0.0007136085409629886,1.8533922795640092,0.0,False
powell,value,exact,misclick,0,0.01,pi,5,8,4.7,0.5285714285714286,1.4,0.0204131042129859,0.0,0.0004165939635303234,1.3671020833487055,0.0,False
powell,value,exact,misclick,0,0.01,ei,5,8,4.9,0.5571428571428572,5.0,0.015203515474507956,0.0,0.0003102758260103665,1.7356637584925654,0.0,False
powell,value,exact,misclick,0,0.01,qnei,5,8,5.0,0.5714285714285714,3.4,0.014076433860259108,0.0,0.00028727416041345115,1.6404281587487755,0.0,False
powell,value,exact,misclick,0,0.01,qucb,5,8,5.6,0.6571428571428571,5.8,0.03384870221115786,0.0,0.0006907898410440361,1.8762393150572663,0.0,False
powell,value,exact,misclick,0,0.05,qnei,5,8,3.6,0.37142857142857144,2.2,-0.6536746215818785,0.0,-0.013340298399630173,0.9726771033066377,0.0,True
powell,value,exact,misclick,0,0.05,sobol,5,8,3.7,0.38571428571428573,4.6,-0.4230941097251665,0.0,-0.00863457366786054,1.288988977341103,0.0,False
powell,value,exact,misclick,0,0.05,random,5,8,3.9,0.41428571428571426,6.2,-0.21743177183286208,0.0,-0.004437383098629839,1.4145217846187959,0.0,False
powell,value,exact,misclick,0,0.05,ei,5,8,4.4,0.48571428571428577,4.8,0.3934267960806719,0.055363910519357296,0.008029118287360647,2.1138870390987297,0.0,False
powell,value,exact,misclick,0,0.05,pi,5,8,4.7,0.5285714285714286,2.0,0.0071645022397425874,0.0,0.00014621433142331837,1.3538534813754624,0.0,False
powell,value,exact,misclick,0,0.05,logei,5,8,5.0,0.5714285714285714,4.6,0.24655260639570437,0.02008186599945483,0.005031685844810294,1.9357389452366447,0.0,False
powell,value,exact,misclick,0,0.05,ucb,5,8,5.0,0.5714285714285714,5.6,0.30240861173230504,0.07564993990742491,0.006171604321067448,2.1208340727891275,0.0,False
powell,value,exact,misclick,0,0.05,qucb,5,8,5.7,0.6714285714285715,6.0,0.7208777217165703,0.1946673112038546,0.014711790239113681,2.5632683345626783,0.0,False
powell,value,exact,misclick,0,0.15,ei,5,8,3.0,0.2857142857142857,3.5,0.0960740176699278,0.0418590561663168,0.001960694238161791,1.8165342606879857,0.0,True
powell,value,exact,misclick,0,0.15,logei,5,8,3.2,0.31428571428571433,2.8,-0.4433265360395927,-0.04514744051566899,-0.009047480327338629,1.245859802801348,0.0,False
powell,value,exact,misclick,0,0.15,random,5,8,3.4,0.34285714285714286,5.3,0.14241213142852516,0.0,0.002906370029153574,1.7743656878801832,0.0,False
powell,value,exact,misclick,0,0.15,qucb,5,8,4.0,0.42857142857142855,4.7,0.21394956866840192,0.06884538864931744,0.0043663177279265695,2.05634018151451,0.0,False
powell,value,exact,misclick,0,0.15,sobol,5,8,4.2,0.4571428571428572,4.9,0.10629942126600608,0.0,0.0021693759442042056,1.8183825083322755,0.0,False
powell,value,exact,misclick,0,0.15,qnei,5,8,4.8,0.5428571428571428,3.6,0.08950179040177877,0.06959501673536678,0.0018265671510567078,1.715853515290295,0.0,False
powell,value,exact,misclick,0,0.15,pi,5,8,6.2,0.7428571428571429,4.0,0.8251541242337677,0.282831721278667,0.01683988008640342,2.171843103369487,0.0,False
powell,value,exact,misclick,0,0.15,ucb,5,8,7.2,0.8857142857142858,7.2,0.5984524286240867,0.48757994600842625,0.012213314869879317,2.4168778896809093,0.0,False
powell,value,exact,misclick,0,0.4,ucb,5,8,3.0,0.2857142857142857,3.9,0.40233099881580614,0.07564993990742491,0.008210836710526657,2.220756459872629,0.0,True
powell,value,exact,misclick,0,0.4,qucb,5,8,3.2,0.31428571428571433,3.8,-0.5475383289758046,0.07632817520063817,-0.011174251611751115,1.2948522838703034,0.0,False
powell,value,exact,misclick,0,0.4,logei,5,8,4.0,0.42857142857142855,3.4,0.4632237162966538,-0.38366903325013135,0.009453545230543954,2.1524100551375946,0.0,False
powell,value,exact,misclick,0,0.4,sobol,5,8,4.2,0.4571428571428572,4.4,0.4941208975613046,0.3073062535244212,0.010084099950230704,2.2062039846275736,0.0,False
powell,value,exact,misclick,0,0.4,pi,5,8,4.8,0.5428571428571428,3.4,0.5053418570661676,0.45685688967900107,0.010313099123799338,1.8520308362018878,0.0,False
powell,value,exact,misclick,0,0.4,ei,5,8,5.2,0.6,5.5,0.8733315906400139,0.5232071982347682,0.0178230936865309,2.593791833658072,0.0,False
powell,value,exact,misclick,0,0.4,qnei,5,8,5.6,0.6571428571428571,5.2,0.5507917398165944,1.041094529656106,0.011240647751359068,2.177143464705111,0.0,False
powell,value,exact,misclick,0,0.4,random,5,8,6.0,0.7142857142857143,6.4,1.1964969986747338,0.9138222156262745,0.024418306095402728,2.8284505551263917,0.0,False
powell,value,exact,misclick,20,0.01,sobol,5,8,3.9,0.41428571428571426,4.9,-0.0010179017286908731,0.0,-3.5100059610022884e-05,1.7110651853375785,0.0,True
powell,value,exact,misclick,20,0.01,qucb,5,8,3.9,0.41428571428571426,5.8,-0.01865117442477744,0.0,-0.000643143945681981,1.823739438421331,0.0,True
