iteration,x0,x1,x2,x3,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,ceiling_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,-16.329968313404876,29.278400863235248,-20.360699278802205,-21.017958126838902,-0.6578936204976239,-0.965953662237808,True,-0.3080600417401841,logei,0.0,False,0.9759653860660232,12,dcfcd715-74bb-4438-ae96-fc96245c6472,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",20.102447153853433,-0.6578936204976239,20.760340774351057,20.760340774351057,20.760340774351057,20.760340774351057,-0.6578936204976239,20.760340774351057,ackley
2,-9.837658728303328,-17.659248863483924,11.170332198357215,-25.226157613157746,-0.022534533681030783,0.28383926430207074,True,0.3063737979831015,logei,0.0,False,0.9759653860660232,12,dcfcd715-74bb-4438-ae96-fc96245c6472,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",20.102447153853433,-0.022534533681030783,20.124981687534465,40.88532246188552,20.124981687534465,20.44266123094276,-0.022534533681030783,20.124981687534465,ackley
3,25.972531115109938,23.470439732603054,-32.58272761861767,2.717526374402901,-0.8774573237735955,-0.8312087109015948,True,0.04624861287200077,logei,0.0,False,0.9759653860660232,12,dcfcd715-74bb-4438-ae96-fc96245c6472,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",20.102447153853433,-0.022534533681030783,20.979904477627027,61.86522693951255,20.124981687534465,20.621742313170852,-0.022534533681030783,20.124981687534465,ackley
4,-25.76539490558018,-15.862663822639743,-5.446301081068981,-3.0398138382236723,0.2701235485106282,0.3492279074947441,True,0.07910435898411589,logei,0.0,False,0.9759653860660232,12,dcfcd715-74bb-4438-ae96-fc96245c6472,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",20.102447153853433,0.2701235485106282,19.832323605342804,81.69755054485536,19.832323605342804,20.42438763621384,0.2701235485106282,19.832323605342804,ackley
5,-2.0875450159005275,28.017734508368775,-15.80917788362995,-20.45442714602452,-0.035296799664406346,0.33329944545397955,True,0.3685962451183859,logei,0.0,False,0.9759653860660232,12,dcfcd715-74bb-4438-ae96-fc96245c6472,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",20.102447153853433,0.2701235485106282,20.137743953517838,101.8352944983732,19.832323605342804,20.36705889967464,0.2701235485106282,19.832323605342804,ackley
6,-18.64202519623998,-22.282053176372347,4.913091177417658,-12.212534306524521,0.04621203425700521,0.15485915517662227,True,0.10864712091961706,logei,0.21013799996580929,False,0.9759653860660232,12,dcfcd715-74bb-4438-ae96-fc96245c6472,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",20.102447153853433,0.2701235485106282,20.056235119596426,121.89152961796962,19.832323605342804,20.31525493632827,0.2701235485106282,19.832323605342804,ackley
7,0.6648296550865873,11.24784294271182,-3.906459306445126,-22.45137215615929,0.565902212556231,0.8391663350408798,True,0.2732641224846488,logei,0.2628671000129543,False,0.9759653860660232,12,dcfcd715-74bb-4438-ae96-fc96245c6472,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",20.102447153853433,0.565902212556231,19.5365449412972,141.42807455926683,19.5365449412972,20.204010651323834,0.565902212556231,19.5365449412972,ackley
8,3.1735005019119926,7.815125000962754,15.548755714887815,-32.768,-0.34213639175513055,-0.09445246790064657,True,0.24768392385448398,logei,0.3516706000082195,False,0.9759653860660232,12,dcfcd715-74bb-4438-ae96-fc96245c6472,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",20.102447153853433,0.565902212556231,20.444583545608563,161.8726581048754,19.5365449412972,20.234082263109425,0.565902212556231,19.5365449412972,ackley
9,1.044712043963862,-3.861672734003318,-8.392716484968295,-15.64796964354924,2.3643975642080113,0.9759653860660232,True,-1.3884321781419882,logei,0.30146819999208674,False,0.9759653860660232,12,dcfcd715-74bb-4438-ae96-fc96245c6472,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",20.102447153853433,2.3643975642080113,17.73804958964542,179.6107076945208,17.73804958964542,19.9567452993912,2.3643975642080113,17.73804958964542,ackley
10,1.7444317263495177,-14.718270687053625,-10.153207716918404,-32.768,-0.23798805821081367,-0.036828372140549986,True,0.2011596860702637,logei,0.309829699981492,False,0.9759653860660232,12,dcfcd715-74bb-4438-ae96-fc96245c6472,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",20.102447153853433,2.3643975642080113,20.340435212064246,199.95114290658506,17.73804958964542,19.995114290658506,2.3643975642080113,17.73804958964542,ackley
