User_ID;Run;Phase;value;x0;x1
36;1;sampling;-0.4281665816431345;2.508244581084461;9.467529428594244
36;2;sampling;1.9235735328385126;1.893203845397613;1.792914104181076
36;3;sampling;1.6280291068243047;3.498892405959575;2.30541246589906
36;4;sampling;-0.3595945333564596;6.704457427727847;1.1507938212344748
36;5;sampling;-1.907750916206544;8.963093737046805;8.581304890839089
36;6;optimization;0.15620066538973953;4.238313909473587;2.77493082045593
36;7;optimization;0.8090872188467301;3.508787127867147;1.9035106136456776
36;8;optimization;0.937761597190969;3.5850694614121297;1.4626291456896443
36;9;optimization;1.5044777662511568;3.4757591194420274;1.7329089909801312
36;10;optimization;0.3372857256605917;3.3308563106459608;1.9110131240452293
36;11;optimization;0.5942062461935287;3.2284550883554237;2.024062748053519
36;12;optimization;1.2114351073578844;3.179535727751087;2.098859633911646
36;13;optimization;0.27578448000203903;3.150784145671478;2.206180862972964
36;14;optimization;0.4414029752024039;3.1155502468869614;2.3660998801812463
36;15;optimization;-0.4230983619939108;3.086960906361897;2.4764134410091616
36;16;optimization;1.3965149519901052;3.0586786076852897;2.58170145997611
36;17;optimization;-0.18098294743550536;9.886755267866056;0.0
36;18;optimization;2.4297891433532604;10.0;2.533794276662776
36;19;optimization;1.020697015245057;9.33403597328487;2.2941588275158016
36;20;optimization;2.2439811024532235;9.418054178067989;2.013435147908877
