iteration,x0,x1,x2,x3,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,-3.8034411236433963,-0.0073946886132230105,1.0393431820631802,-4.826224554271288,1.122161253354696,1.122161253354696,1.122161253354696,0.0,False,True,0.0,ucb,0.0,False,False,11,3e08e2d5-9123-4934-ad2b-60dac28cdbcb,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.638939073438052,1.122161253354696,2.5167778200833557,2.5167778200833557,2.5167778200833557,2.5167778200833557,1.122161253354696,2.5167778200833557,rastrigin
2,-3.6052368939268513,4.384880875114184,-4.398893300181024,-3.791114758151189,-2.589411318697764,,-2.589411318697764,0.0,False,True,,ucb,0.0,False,True,11,3e08e2d5-9123-4934-ad2b-60dac28cdbcb,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.638939073438052,1.122161253354696,6.228350392135816,8.745128212219171,2.5167778200833557,4.372564106109586,1.122161253354696,2.5167778200833557,rastrigin
3,4.590883361707777,1.2480879902349606,-1.3415104130069402,0.11663382326540983,0.16478439894405786,,0.16478439894405786,0.0,False,True,,ucb,0.0,False,True,11,3e08e2d5-9123-4934-ad2b-60dac28cdbcb,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.638939073438052,1.122161253354696,3.474154674493994,12.219282886713165,2.5167778200833557,4.073094295571055,1.122161253354696,2.5167778200833557,rastrigin
4,1.667511833772024,-2.300837726606036,-3.7072069338423774,2.949525447720876,0.11464309890972615,0.11464309890972615,0.11464309890972615,0.0,False,True,0.0,ucb,0.0,False,False,11,3e08e2d5-9123-4934-ad2b-60dac28cdbcb,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.638939073438052,1.122161253354696,3.5242959745283255,15.74357886124149,2.5167778200833557,3.9358947153103725,1.122161253354696,2.5167778200833557,rastrigin
5,1.744492381209434,0.12679489006756306,3.2433811043292993,0.5025307532290695,0.8511273162755029,0.8511273162755029,0.8511273162755029,0.0,False,True,0.0,ucb,0.0,False,False,11,3e08e2d5-9123-4934-ad2b-60dac28cdbcb,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.638939073438052,1.122161253354696,2.787811757162549,18.53139061840404,2.5167778200833557,3.706278123680808,1.122161253354696,2.5167778200833557,rastrigin
6,-4.391892250094199,1.475902773490195,5.077142234463481,-5.12,-2.007790105016873,-2.007790105016873,-2.007790105016873,0.0,False,True,0.0,ucb,0.31616119999671355,False,False,11,3e08e2d5-9123-4934-ad2b-60dac28cdbcb,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.638939073438052,1.122161253354696,5.646729178454924,24.178119796858965,2.5167778200833557,4.0296866328098275,1.122161253354696,2.5167778200833557,rastrigin
7,0.09714207360384479,-0.5533431647191239,0.7626768045163752,-1.1452519054584063,1.8442615191524372,,1.8442615191524372,0.0,False,True,,ucb,0.24732640001457185,False,True,11,3e08e2d5-9123-4934-ad2b-60dac28cdbcb,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.638939073438052,1.8442615191524372,1.7946775542856146,25.972797351144578,1.7946775542856146,3.7103996215920825,1.122161253354696,2.5167778200833557,rastrigin
8,0.09703820150507622,-0.5532343175921232,0.7626710392848477,-1.1450692819256603,1.8447905076947742,,1.8447905076947742,0.0,False,True,,ucb,0.27948560001095757,False,True,11,3e08e2d5-9123-4934-ad2b-60dac28cdbcb,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.638939073438052,1.8447905076947742,1.7941485657432776,27.766945916887856,1.7941485657432776,3.470868239610982,1.122161253354696,2.5167778200833557,rastrigin
9,0.09712363044800731,-0.5533149040938977,0.7626788243165777,-1.1452095573527916,1.844381357274864,,1.844381357274864,0.0,False,True,,ucb,0.28426019998732954,False,True,11,3e08e2d5-9123-4934-ad2b-60dac28cdbcb,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.638939073438052,1.8447905076947742,1.7945577161631878,29.561503633051043,1.7941485657432776,3.284611514783449,1.122161253354696,2.5167778200833557,rastrigin
10,0.0971374017768987,-0.5533052832968174,0.7626762588911531,-1.1452308366123285,1.8442856110189016,1.8442856110189016,1.8442856110189016,0.0,False,True,0.0,ucb,0.26264969998737797,False,False,11,3e08e2d5-9123-4934-ad2b-60dac28cdbcb,missing_mcar,0.15,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.638939073438052,1.8447905076947742,1.7946534624191501,31.35615709547019,1.7941485657432776,3.135615709547019,1.8442856110189016,1.7946534624191501,rastrigin
