dataset,objective,oracle_model,error_model,jitter_iteration,jitter_std,variant,acquisition,n_seeds,n_acquisitions,mean_rank,mean_rank_normalized,mean_rank_absolute,mean_auc_simple_regret_excess_true,median_auc_simple_regret_excess_true,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_response_l2_excess,condition_win
iso_hartmann_3,composite,gradient_boosting,gaussian,0,0.230797,,logei,5,6,2.6,0.32,2.4,2.5822309332878035,-8.619049588598635,0.052698590475261396,80.02114184478084,0.0,True
iso_hartmann_3,composite,gradient_boosting,gaussian,0,0.230797,,random,5,6,3.3,0.45999999999999996,5.2,0.0,0.0,0.0,115.24394768835607,0.0,False
iso_hartmann_3,composite,gradient_boosting,gaussian,0,0.230797,,sobol,5,6,3.3,0.45999999999999996,4.8,0.0,0.0,0.0,110.50914771119055,0.0,False
iso_hartmann_3,composite,gradient_boosting,gaussian,0,0.230797,,ei,5,6,3.6,0.52,2.0,1.3674334556243237,0.602741834902389,0.027906805216822983,74.9005711547522,0.0,False
iso_hartmann_3,composite,gradient_boosting,gaussian,0,0.230797,,ucb,5,6,4.0,0.6,2.8,15.946023537039277,4.450647798780537,0.32542905177631176,79.12716451598564,0.0,False
iso_hartmann_3,composite,gradient_boosting,gaussian,0,0.230797,,qnei,5,6,4.2,0.64,3.8,12.00017866284409,3.3266995859176447,0.24490160536416514,86.2817108750942,0.0,False
iso_hartmann_3,composite,gradient_boosting,gaussian,0,0.923189,,random,5,6,2.1,0.22000000000000003,4.4,0.0,0.0,0.0,115.24394768835607,0.0,True
iso_hartmann_3,composite,gradient_boosting,gaussian,0,0.923189,,sobol,5,6,2.1,0.22000000000000003,4.2,0.0,0.0,0.0,110.50914771119055,0.0,True
iso_hartmann_3,composite,gradient_boosting,gaussian,0,0.923189,,qnei,5,6,3.8,0.5599999999999999,3.0,18.87719654061122,19.324006690608883,0.3852489089920657,93.15872875286134,0.0,False
iso_hartmann_3,composite,gradient_boosting,gaussian,0,0.923189,,logei,5,6,3.8,0.5599999999999999,3.0,25.765178305772757,11.196329875883748,0.5258199654239339,103.20408921726582,0.0,False
iso_hartmann_3,composite,gradient_boosting,gaussian,0,0.923189,,ei,5,6,4.0,0.6,3.0,25.228212994999605,15.303623450992703,0.5148614896938696,98.76135069412749,0.0,False
iso_hartmann_3,composite,gradient_boosting,gaussian,0,0.923189,,ucb,5,6,5.2,0.8400000000000001,3.4,51.97248203662748,34.061269547151824,1.0606628987066833,115.15362301557386,0.0,False
iso_hartmann_3,composite,gradient_boosting,gaussian,0,4.615944,,random,5,6,1.5,0.1,3.4,0.0,0.0,0.0,115.24394768835607,0.0,True
iso_hartmann_3,composite,gradient_boosting,gaussian,0,4.615944,,sobol,5,6,1.5,0.1,2.2,0.0,0.0,0.0,110.50914771119055,0.0,True
iso_hartmann_3,composite,gradient_boosting,gaussian,0,4.615944,,qnei,5,6,3.8,0.5599999999999999,3.2,59.64436618288482,45.798057168411304,1.217231962916017,133.92589839513494,0.0,False
iso_hartmann_3,composite,gradient_boosting,gaussian,0,4.615944,,ei,5,6,4.2,0.64,3.8,63.73861614508742,78.11403981015538,1.3007880845936208,137.2717538442153,0.0,False
iso_hartmann_3,composite,gradient_boosting,gaussian,0,4.615944,,logei,5,6,4.4,0.68,3.6,49.96263096460298,53.304150753647825,1.0196455298898568,127.40154187609603,0.0,False
iso_hartmann_3,composite,gradient_boosting,gaussian,0,4.615944,,ucb,5,6,5.6,0.9199999999999999,4.8,85.22432406994774,64.60949404516117,1.7392719197948519,148.40546504889411,0.0,False
