dataset,objective,acquisition,mean_rank_normalized,mean_rank_absolute,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_response_l2_excess,condition_wins,conditions
powell,value,ucb,0.3999999999999999,1.6,0.001615702033898114,1.8975948607178303,0.0,4,4
powell,value,logei,0.6000000000000001,1.4,0.0017153261632084896,1.7732373208381564,0.0,0,4
