iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,objective_true_f0,objective_observed_f0,objective_true_f1,objective_observed_f1,error_applied,error_magnitude_l2,error_magnitude_f0,error_magnitude_f1,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.2508244581084461,0.9467529428594246,0.1893203845397613,0.1792914104181076,0.3498892405959575,0.23054124658990593,250.09814316438317,233.86607555861687,0.8631562244860392,0.5258199033500282,0.5145127956212683,0.1360050360805265,True,0.5070147114139096,-0.3373363211360111,-0.3785077595407418,qlognehvi,0.0,False,12,00a410b9-00b2-45b2-910c-04ef75580865,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1,x2,x3,x4,x5",367.4960420062929,250.09814316438317,117.39789884190972,117.39789884190972,117.39789884190972,117.39789884190972,250.09814316438317,117.39789884190972,zdt1
2,0.6704457427727847,0.11507938212344748,0.8963093737046804,0.8581304890839089,0.00282703218662006,0.5414661617187942,250.09814316438317,297.49081492914485,-0.5904323649565312,0.2977081235456793,0.4341083775749152,1.8710570550618086,True,1.689264641507741,0.8881404885022105,1.4369486774868934,qlognehvi,0.0,False,12,00a410b9-00b2-45b2-910c-04ef75580865,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1,x2,x3,x4,x5",367.4960420062929,250.09814316438317,117.39789884190972,234.79579768381944,117.39789884190972,117.39789884190972,250.09814316438317,117.39789884190972,zdt1
3,0.10685127402373995,0.2579549587609903,0.4168960406331027,0.4536161218532765,0.46814659094390065,0.9275167008723263,252.82818540328026,297.49081492914485,1.361886353818368,0.2798125891472336,-0.7281285303815777,-2.0770153795887323,True,1.7292713390771175,-1.0820737646711345,-1.3488868492071546,qlognehvi,0.0,False,12,00a410b9-00b2-45b2-910c-04ef75580865,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1,x2,x3,x4,x5",367.4960420062929,252.82818540328026,114.66785660301264,349.4636542868321,114.66785660301264,116.48788476227736,250.09814316438317,117.39789884190972,zdt1
4,0.25877108942215044,0.18789021078453794,0.6705104740545001,0.9466187033519777,0.9228108754437514,0.8802499999234736,252.82818540328026,298.18545483965136,0.8356287061635415,0.7062326094389049,-1.8957962431908517,-2.3518328779971127,True,0.47403877703516045,-0.1293960967246366,-0.456036634806261,qlognehvi,0.0,False,12,00a410b9-00b2-45b2-910c-04ef75580865,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1,x2,x3,x4,x5",367.4960420062929,252.82818540328026,114.66785660301264,464.1315108898447,114.66785660301264,116.03287772246118,250.09814316438317,117.39789884190972,zdt1
5,0.06435569592361479,0.9366961249291337,0.6492403690544754,0.8715558455252963,0.40809846805598426,0.2193899345083382,253.48777769479196,310.29599033121974,1.5090931083029961,2.8343264870412375,-1.7213952301013067,-0.6551634366120431,True,1.7009096817789315,1.3252333787382413,1.0662317934892636,qlognehvi,0.0,False,12,00a410b9-00b2-45b2-910c-04ef75580865,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1,x2,x3,x4,x5",367.4960420062929,253.48777769479196,114.00826431150094,578.1397752013456,114.00826431150094,115.62795504026913,252.99240566517926,114.50363634111363,zdt1
6,0.7821361363575929,0.1821081941393253,0.7574363486996833,0.04834570696162463,0.0,0.4610618160524309,298.0560671215973,310.29599033121974,-0.9773333339936349,-1.7844754172120734,1.7736755170085228,0.4425772643984274,True,1.5566955067076702,-0.8071420832184385,-1.3310982526100954,qlognehvi,2.1122805000049993,False,12,00a410b9-00b2-45b2-910c-04ef75580865,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1,x2,x3,x4,x5",367.4960420062929,298.0560671215973,69.43997488469557,647.5797500860413,69.43997488469557,107.92995834767355,252.99240566517926,114.50363634111363,zdt1
7,0.3268585575139363,0.3125691357820064,1.0,1.0,0.0,0.5416159489571449,298.0560671215973,310.29599033121974,0.5997703969707093,0.8171687171864737,-0.6818421741903629,-1.3030039544162157,True,0.6581063643864772,0.21739832021576433,-0.6211617802258529,qlognehvi,2.177255699993111,False,12,00a410b9-00b2-45b2-910c-04ef75580865,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1,x2,x3,x4,x5",367.4960420062929,298.0560671215973,69.43997488469557,717.0197249707369,69.43997488469557,102.43138928153384,252.99240566517926,114.50363634111363,zdt1
8,0.7036431247544254,0.42885982543905227,0.7744111027058053,1.0,0.008041830791187955,0.34850446999255924,298.0560671215973,310.29599033121974,-0.7054297147370111,0.13139869755178546,0.28517166269477495,1.5608557170292159,True,1.5256643136997552,0.8368284122887966,1.275684054334441,qlognehvi,2.0297105999779887,False,12,00a410b9-00b2-45b2-910c-04ef75580865,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1,x2,x3,x4,x5",367.4960420062929,298.0560671215973,69.43997488469557,786.4596998554325,69.43997488469557,98.30746248192906,252.99240566517926,114.50363634111363,zdt1
9,0.751279511038786,0.0,1.0,1.0,0.49205820493745056,0.8414745070504864,298.0560671215973,310.29599033121974,-0.8704444794208718,-0.8130843418241064,-0.6694420189472928,-0.18188433756229416,True,0.49092023594738454,0.05736013759676539,0.48755768138499866,qlognehvi,2.026425299991388,False,12,00a410b9-00b2-45b2-910c-04ef75580865,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1,x2,x3,x4,x5",367.4960420062929,298.0560671215973,69.43997488469557,855.8996747401281,69.43997488469557,95.09996386001424,252.99240566517926,114.50363634111363,zdt1
10,0.6352060202991525,0.0,1.0,0.7502665660246087,0.0,0.3401901372930317,298.20684617717825,310.29599033121974,-0.4683602481339312,-0.32043857010641963,0.8107545022455462,0.5873215880343444,True,0.2679609859352384,0.14792167802751155,-0.22343291421120182,qlognehvi,2.1298554999521,False,12,00a410b9-00b2-45b2-910c-04ef75580865,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1,x2,x3,x4,x5",367.4960420062929,298.20684617717825,69.28919582911465,925.1888705692428,69.28919582911465,92.51888705692429,252.99240566517926,114.50363634111363,zdt1
11,0.7141952748101827,0.4047569742728002,0.7023563154355252,1.0,0.0,0.54180912086467,298.20684617717825,310.29599033121974,-0.741982877018577,-3.1825941805288314,0.18219029048830657,-2.0193651168824545,True,3.286857122928446,-2.4406113035102543,-2.201555407370761,qlognehvi,1.8601976999780163,False,12,00a410b9-00b2-45b2-910c-04ef75580865,gaussian,1.0,0,exact,multi_objective,learned,1.0,"x0,x1,x2,x3,x4,x5",367.4960420062929,298.20684617717825,69.28919582911465,994.4780663983574,69.28919582911465,90.40709694530523,252.99240566517926,114.50363634111363,zdt1
