dataset,objective,oracle_model,error_model,jitter_iteration,jitter_std,variant,acquisition,n_seeds,mean_response_l2_excess,median_response_l2_excess,mean_final_simple_regret_excess_true,median_final_simple_regret_excess_true,mean_auc_simple_regret_excess_true,median_auc_simple_regret_excess_true,std_auc_simple_regret_excess_true,ci95_low_auc_simple_regret_excess_true,ci95_high_auc_simple_regret_excess_true,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_final_inference_simple_regret_excess_true,acq_opt_failures
eggholder,value,exact,gaussian,0,0.05,noise-self_report,logei,10,0.0,0.0,0.09952444868431504,0.011499434072371112,1.4409024081119572,1.4244225159038546,5.973857455416458,-1.974389191936,4.915777359639164,0.029406171594121587,52.88842158580444,0.11206493146699488,0
eggholder,value,exact,gaussian,0,0.05,noise-self_report,qnei,10,0.0,0.0,-0.010851680098097106,0.00045604101291363275,-1.1469360638141481,3.28212468261059,18.317685610908526,-13.013851905936392,8.15854763143716,-0.023406858445186685,54.66858406371067,-0.004132516265578018,0
eggholder,value,exact,gaussian,0,0.25,noise-self_report,logei,10,0.0,0.0,0.008178896448967087,0.006667650099704936,4.442110191027558,2.955679883805736,13.2775838120172,-2.7630770179844593,13.006003719439184,0.09065531002097058,55.889629368720044,0.062127365176126506,0
eggholder,value,exact,gaussian,0,0.25,noise-self_report,qnei,10,0.0,0.0,-0.13644787513588724,0.004211967189704291,-11.360320186552542,-7.943552111059951,19.164771973917343,-23.16379561391007,-0.15266218074764612,-0.2318432691133172,44.45519994097227,-0.029576600784697215,0
eggholder,value,exact,gaussian,0,1.0,noise-self_report,logei,10,0.0,0.0,0.028040088272786583,-0.07105669658912261,13.926446887458066,4.6473184608589015,32.39034441922469,-3.5271043810239675,33.586610501999,0.2842132017848585,65.37396606515054,0.498280884029292,0
eggholder,value,exact,gaussian,0,1.0,noise-self_report,qnei,10,0.0,0.0,-0.11226042196208619,-0.05501329903566543,-2.8238490995815213,-0.3876615219775168,25.37827977266381,-17.26979133019466,11.671622269966045,-0.057629573460847405,52.99167102794329,0.20132396167489927,0
eggholder,value,exact,gaussian,0,5.0,noise-self_report,logei,10,0.0,0.0,0.4216264178249869,0.35711738171338814,13.760016223193826,13.01712158933556,21.874367636884774,0.3076581030514014,25.838344211760294,0.2808166576162006,65.20753540088631,1.6008048353321993,0
eggholder,value,exact,gaussian,0,5.0,noise-self_report,qnei,10,0.0,0.0,-0.0870163022316681,-0.08243334153022094,1.0878158388682955,-0.48232200707732886,15.292739378049571,-7.514972703203578,10.508406330808468,0.022200323242210128,56.903335966393115,2.3695916819520972,0
eggholder,value,exact,gaussian,20,0.05,noise-self_report,logei,10,-2.4039678901777624,-0.008590793820644649,0.056648690025261364,0.00024162836114904884,-0.0027717776774849765,0.004470124681258625,2.9850480142776608,-1.9329729151259563,1.6425894714418505,-9.557854060280868e-05,51.444747400015004,0.05698791022183536,0
eggholder,value,exact,gaussian,20,0.05,noise-self_report,qnei,10,0.7458367536661574,0.02326097440546171,-0.02282946699167427,0.0,-0.34856337117986874,0.01518674821574173,3.445865535499132,-2.665097242258936,1.5742582706894792,-0.012019426592409326,55.46695675634495,-0.014270530790128402,0
eggholder,value,exact,gaussian,20,0.25,noise-self_report,logei,10,105.21808966634417,0.9022451344238611,0.16437480236380292,0.02837397423046631,0.8924290665905765,0.08994118762015546,2.4868275698815494,-0.45935533445225146,2.5584849151835707,0.03077341608933055,52.339948244283065,0.1891022458087182,0
eggholder,value,exact,gaussian,20,0.25,noise-self_report,qnei,10,2.170380032388336,-0.14064272641992837,-0.0036981147914209632,0.00011038153432885167,-0.08093804083881259,0.0,0.8096565990705432,-0.5690275379209201,0.37110064776303403,-0.0027909669254763568,55.73458208668601,0.09719129192005624,0
eggholder,value,exact,gaussian,20,1.0,noise-self_report,logei,10,8.103103823524032,1.096792847710411,-0.022050124993538922,0.0,0.44242202262473923,0.28653235608089744,2.2267505519080832,-0.9515735370854795,1.5982730475355598,0.015255931814646262,51.88994120031723,0.364218381235368,0
eggholder,value,exact,gaussian,20,1.0,noise-self_report,qnei,10,4.10830885586424,-0.008709527528331762,0.060006023457744063,-0.0012085467812326042,1.1721209051149888,-0.03202648970266608,3.120018824346876,-0.3383734225029072,3.167890461345586,0.040417962245344524,56.98764103263981,0.3898998223300295,0
eggholder,value,exact,gaussian,20,5.0,noise-self_report,logei,10,-25.530758241539317,3.2318582167583862,0.015092338211826217,0.01014543185124575,-0.6451248903811084,0.0,3.509474509627553,-2.9670398748557956,0.9676638109978707,-0.02224568587521051,50.80239428731138,1.7476812203516183,0
eggholder,value,exact,gaussian,20,5.0,noise-self_report,qnei,10,108.1456525545697,8.586405654964397,-0.13514847465321217,-0.15256895099613585,-1.2112395794636797,-0.3423142867232869,6.118339906282193,-4.970744089727995,2.302480285690884,-0.04176688205047173,54.60428054806114,1.790980968823949,0
