iteration,x0,x1,x2,x3,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,ceiling_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.3269722766055607,0.9872768433379255,0.31871083848551673,0.7885489358200289,0.7183311832444667,0.8469410224809357,True,0.12860983923646907,logei,0.0,False,0.8469410224809357,8,43726914-2b4c-4ec3-b2ec-b38fcdc56eaf,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",1.7175746997911816,0.7183311832444667,0.999243516546715,0.999243516546715,0.999243516546715,0.999243516546715,0.7183311832444667,0.999243516546715,power_law_practice
2,0.8698965116962161,0.391084806539194,0.4378818731227988,0.37274890308935305,0.009533674457034904,0.7118763792912656,True,0.7023427048342307,logei,0.0,False,0.8469410224809357,8,43726914-2b4c-4ec3-b2ec-b38fcdc56eaf,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",1.7175746997911816,0.7183311832444667,1.7080410253341467,2.7072845418808615,0.999243516546715,1.3536422709404308,0.7183311832444667,0.999243516546715,power_law_practice
3,0.10695359647277436,0.47896545416271696,0.24135214508468228,0.25714524855112975,-0.12009219113419677,-0.07905492861365224,True,0.04103726252054453,logei,0.0,False,0.8469410224809357,8,43726914-2b4c-4ec3-b2ec-b38fcdc56eaf,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",1.7175746997911816,0.7183311832444667,1.8376668909253784,4.54495143280624,0.999243516546715,1.5149838109354132,0.7183311832444667,0.999243516546715,power_law_practice
4,0.1847315568344149,0.1938645489043107,0.813827670155021,0.42298418814422634,0.09940957306614018,0.8469410224809357,True,0.7475314494147955,logei,0.0,False,0.8469410224809357,8,43726914-2b4c-4ec3-b2ec-b38fcdc56eaf,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",1.7175746997911816,0.7183311832444667,1.6181651267250414,6.163116559531281,0.999243516546715,1.5407791398828203,0.7183311832444667,0.999243516546715,power_law_practice
5,0.25592050515822606,0.5909028517654116,0.6042722960584558,0.6468580270601879,0.48123297759725997,-0.22131007698056532,True,-0.7025430545778253,logei,0.0,False,0.8469410224809357,8,43726914-2b4c-4ec3-b2ec-b38fcdc56eaf,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",1.7175746997911816,0.7183311832444667,1.2363417221939217,7.399458281725203,0.999243516546715,1.4798916563450406,0.7183311832444667,0.999243516546715,power_law_practice
6,0.6251506181123976,0.14790706163506503,0.7805961350940722,0.38372459216213767,0.020240518819354816,0.12377787725534226,True,0.10353735843598744,logei,0.2847083999658935,False,0.8469410224809357,8,43726914-2b4c-4ec3-b2ec-b38fcdc56eaf,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",1.7175746997911816,0.7183311832444667,1.6973341809718268,9.09679246269703,0.999243516546715,1.5161320771161717,0.7183311832444667,0.999243516546715,power_law_practice
7,0.039404529146995444,0.11822626898588043,0.9787945846550851,0.46575631727956135,0.17721717004810833,-0.3451550363364464,True,-0.5223722063845547,logei,0.36157020000973716,False,0.8469410224809357,8,43726914-2b4c-4ec3-b2ec-b38fcdc56eaf,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",1.7175746997911816,0.7183311832444667,1.5403575297430732,10.637149992440103,0.999243516546715,1.5195928560628718,0.7183311832444667,0.999243516546715,power_law_practice
8,0.09248030161470194,0.11458012426450602,0.7740065041081723,0.3115293042499143,-0.0789258084488623,-0.34544076800917356,True,-0.26651495956031124,logei,0.3262823999975808,False,0.8469410224809357,8,43726914-2b4c-4ec3-b2ec-b38fcdc56eaf,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",1.7175746997911816,0.7183311832444667,1.7965005082400438,12.433650500680146,0.999243516546715,1.5542063125850183,0.7183311832444667,0.999243516546715,power_law_practice
9,0.5629846049004161,0.22598455679866566,0.7016449841884204,0.3942248824267692,0.040816131421179624,0.522681239730042,True,0.48186510830886237,logei,0.5681712999939919,False,0.8469410224809357,8,43726914-2b4c-4ec3-b2ec-b38fcdc56eaf,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",1.7175746997911816,0.7183311832444667,1.676758568370002,14.110409069050148,0.999243516546715,1.5678232298944608,0.7183311832444667,0.999243516546715,power_law_practice
10,0.0,0.19574872705817317,0.16897690301311616,1.0,0.7325603026135082,0.3839784824329734,True,-0.34858182018053485,logei,0.27944230003049597,False,0.8469410224809357,8,43726914-2b4c-4ec3-b2ec-b38fcdc56eaf,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",1.7175746997911816,0.7325603026135082,0.9850143971776734,15.095423466227821,0.9850143971776734,1.5095423466227822,0.7183311832444667,0.999243516546715,power_law_practice
11,0.47258730532293286,0.9600821890546373,0.003183601218642341,0.7137869675711161,0.5588218858713513,0.7370883525979322,True,0.17826646672658086,logei,0.34626789996400476,False,0.8469410224809357,8,43726914-2b4c-4ec3-b2ec-b38fcdc56eaf,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",1.7175746997911816,0.7325603026135082,1.1587528139198304,16.25417628014765,0.9850143971776734,1.4776523891043318,0.7183311832444667,0.999243516546715,power_law_practice
12,0.17794576221994973,0.9915827542426964,0.004276128200182077,0.22155540387047623,-0.42744010700419116,0.6542440383916444,True,1.0816841453958355,logei,0.4074274000013247,False,0.8469410224809357,8,43726914-2b4c-4ec3-b2ec-b38fcdc56eaf,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",1.7175746997911816,0.7325603026135082,2.145014806795373,18.399191086943024,0.9850143971776734,1.5332659239119186,0.7183311832444667,0.999243516546715,power_law_practice
