dataset,objective,acquisition,mean_rank_normalized,mean_rank_absolute,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_response_l2_excess,condition_wins,conditions
griewank,value,qnei,0.35,1.6375,0.4565635631035515,45.5110032695524,47.30749236132997,6,8
griewank,value,logei,0.65,1.3625,0.5258318756581399,45.283586418372956,113.89508227516626,2,8
