User_ID;Run;Phase;value;x0;x1;x2
2;1;sampling;-0.5954283944590187;0.9560017096289752;0.2076818100791468;0.8284448852745308
2;2;sampling;-1.674316087119211;0.1492821230820202;0.5128046164365648;0.1359196040205066
2;3;sampling;-0.647085499025583;0.6890364797811311;0.841747724312279;0.4255089974049766
2;4;sampling;1.7743283519057296;0.9569260034533662;0.8253329063847983;0.338215312471576
2;5;sampling;2.47934465248883;0.5757605479445136;0.7533018647084769;0.8271039370247955
2;6;optimization;-0.3420560370770196;0.0218106923616338;0.928442718616904;0.855511631403891
2;7;optimization;-0.819804448140322;0.7506542121060205;0.8715328629578878;0.9006645692138276
2;8;optimization;1.789383391942463;0.3551414547406143;0.7027689800282086;0.7600202775887723
2;9;optimization;2.3170978115684897;0.7108024266535196;0.6133395177316772;0.8530175226548513
2;10;optimization;1.8251222647148901;0.670640636528128;0.5520627302680912;0.965057328430554
2;11;optimization;5.0020729666312995;1.0;0.559968647177581;0.8127275043752962
2;12;optimization;2.988803898849973;0.0;0.5788056409669367;0.8399329568143353
2;13;optimization;3.4941512338332705;0.0;0.5503291465057332;0.8427969521892397
2;14;optimization;3.11094183335983;0.0;0.5484980167573149;0.8453314111208973
2;15;optimization;2.174655477860436;0.0;0.5550692657612981;0.8497962733427267
2;16;optimization;0.9468049902629613;0.0;0.0;0.3920015807154037
2;17;optimization;3.825167858065556;0.0;0.5661237024282029;0.8548610511336661
2;18;optimization;-1.7121721473273357;1.0;0.0;0.0
2;19;optimization;0.28409917983151667;0.0;1.0;0.0
2;20;optimization;3.2778550783194746;0.0;0.5377247780984349;0.8537374891195786
