iteration,x0,x1,x2,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.3269722766055607,0.9872768433379255,0.31871083848551673,-0.9649349753138516,-0.9649349753138516,-0.5371018995290565,0.3434064233172471,True,True,0.0,logei,0.0,False,8,52586508-c5f7-4a22-a15e-7cbf1a06918a,slip,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,-0.9649349753138516,4.019835917469579,4.019835917469579,4.019835917469579,4.019835917469579,-0.5371018995290565,3.592002841684784,hartmann_3
2,0.7885489358200289,0.8698965116962161,0.391084806539194,-0.35563864686685615,-0.35563864686685615,-0.6314564796850167,0.26748418117368966,True,True,0.0,logei,0.0,False,8,52586508-c5f7-4a22-a15e-7cbf1a06918a,slip,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,-0.35563864686685615,3.4105395890225836,7.430375506492163,3.4105395890225836,3.7151877532460813,-0.6314564796850167,3.686357421840744,hartmann_3
3,0.4378818731227988,0.37274890308935305,0.10695359647277436,-0.8123596162117328,-0.8123596162117328,-0.7389082132097465,0.16871510373902646,True,True,0.0,logei,0.0,False,8,52586508-c5f7-4a22-a15e-7cbf1a06918a,slip,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,-0.35563864686685615,3.8672605583674606,11.297636064859624,3.4105395890225836,3.7658786882865414,-0.6314564796850167,3.686357421840744,hartmann_3
4,0.47896545416271696,0.24135214508468228,0.25714524855112975,0.7922239308704682,0.7922239308704682,-0.12261625756300014,0.4630460250730736,True,True,0.0,logei,0.0,False,8,52586508-c5f7-4a22-a15e-7cbf1a06918a,slip,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.7922239308704682,2.2626770112852594,13.560313076144883,2.2626770112852594,3.390078269036221,-0.12261625756300014,3.1775171997187277,hartmann_3
5,0.1847315568344149,0.1938645489043107,0.813827670155021,-0.5614291370569797,-0.5614291370569797,0.26719788296726216,0.19657914132412557,True,True,0.0,logei,0.0,False,8,52586508-c5f7-4a22-a15e-7cbf1a06918a,slip,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.7922239308704682,3.616330079212707,17.17664315535759,2.2626770112852594,3.435328631071518,-0.12261625756300014,3.1775171997187277,hartmann_3
6,0.4996636895586961,0.19125976237552644,0.29567191483724037,-0.2539658622655849,-0.2539658622655849,-0.0659363368031038,0.14802249273844734,True,True,0.0,logei,0.30187490000389516,False,8,52586508-c5f7-4a22-a15e-7cbf1a06918a,slip,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.7922239308704682,3.3088668044213123,20.485509959778902,2.2626770112852594,3.4142516599631505,-0.12261625756300014,3.1775171997187277,hartmann_3
7,1.0,0.708330780880869,1.0,1.215983517839522,1.215983517839522,0.6532044341973571,0.1288171749029057,True,True,0.0,logei,0.28734750000876375,False,8,52586508-c5f7-4a22-a15e-7cbf1a06918a,slip,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.215983517839522,1.8389174243162056,22.32442738409511,1.8389174243162056,3.189203912013587,0.6532044341973571,2.4016965079583708,hartmann_3
8,1.0,0.2706332251719186,1.0,-0.568573325792862,-0.568573325792862,-0.13876303914337296,0.10442896474376323,True,True,0.0,logei,0.3039826999884099,False,8,52586508-c5f7-4a22-a15e-7cbf1a06918a,slip,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.215983517839522,3.6234742679485894,25.947901652043697,1.8389174243162056,3.243487706505462,0.6532044341973571,2.4016965079583708,hartmann_3
9,0.4893216629757521,0.6914943748411254,1.0,0.6624795273407766,0.6624795273407766,0.8554373536499078,0.42904874573965956,True,True,0.0,logei,0.35502280000946485,False,8,52586508-c5f7-4a22-a15e-7cbf1a06918a,slip,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.215983517839522,2.392421414814951,28.340323066858648,1.8389174243162056,3.1489247852065163,0.6532044341973571,2.4016965079583708,hartmann_3
10,1.0,0.7017698880394518,1.0,1.844025212170042,1.844025212170042,0.6827188893025458,0.19407844313975436,True,True,0.0,logei,0.2892573999997694,False,8,52586508-c5f7-4a22-a15e-7cbf1a06918a,slip,0.15,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.844025212170042,1.2108757299856856,29.551198796844332,1.2108757299856856,2.955119879684433,0.6827188893025458,2.372182052853182,hartmann_3
