iteration,x0,x1,x2,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.625095466604667,0.8972138009695755,0.7756856902451935,0.24904007775011222,0.24904007775011222,0.24904007775011222,0.0,False,False,0.0,qnei,0.0,False,7,2dad7d6c-5ad3-461e-bee1-73817a36fab0,slip,0.05,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.24904007775011222,2.8058608644056156,2.8058608644056156,2.8058608644056156,2.8058608644056156,0.24904007775011222,2.8058608644056156,hartmann_3
2,0.22520718999059186,0.30016628491122543,0.8735534453962619,1.1754030797677335,1.1754030797677335,1.1754030797677335,0.0,False,False,0.0,qnei,0.0,False,7,2dad7d6c-5ad3-461e-bee1-73817a36fab0,slip,0.05,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.1754030797677335,1.879497862387994,4.685358726793609,1.879497862387994,2.3426793633968046,1.1754030797677335,1.879497862387994,hartmann_3
3,0.005265304565574724,0.8212284183827663,0.7970694287520462,1.1880648068824795,1.1880648068824795,1.1880648068824795,0.0,False,False,0.0,qnei,0.0,False,7,2dad7d6c-5ad3-461e-bee1-73817a36fab0,slip,0.05,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.1880648068824795,1.866836135273248,6.552194862066857,1.866836135273248,2.184064954022286,1.1880648068824795,1.866836135273248,hartmann_3
4,0.4679349528437208,0.3030324268193135,0.2784256121007733,-0.26232363504763334,-0.26232363504763334,-0.26232363504763334,0.0,False,False,0.0,qnei,0.0,False,7,2dad7d6c-5ad3-461e-bee1-73817a36fab0,slip,0.05,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.1880648068824795,3.317224577203361,9.869419439270217,1.866836135273248,2.4673548598175543,1.1880648068824795,1.866836135273248,hartmann_3
5,0.2548695876541246,0.4450763058826466,0.5045482589579533,-0.3085779726034354,-0.3085779726034354,-0.3085779726034354,0.0,False,False,0.0,qnei,0.0,False,7,2dad7d6c-5ad3-461e-bee1-73817a36fab0,slip,0.05,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.1880648068824795,3.363478914759163,13.23289835402938,1.866836135273248,2.646579670805876,1.1880648068824795,1.866836135273248,hartmann_3
6,0.0,0.6508423648638771,0.9757106031215482,1.4815049347970506,1.4815049347970506,1.4815049347970506,0.0,False,False,0.0,qnei,0.25437399999646004,False,7,2dad7d6c-5ad3-461e-bee1-73817a36fab0,slip,0.05,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.4815049347970506,1.573396007358677,14.806294361388058,1.573396007358677,2.46771572689801,1.4815049347970506,1.573396007358677,hartmann_3
7,0.0,0.0,1.0,-0.8918026374813698,-0.8918026374813698,-0.8918026374813698,0.0,False,False,0.0,qnei,0.26834759999474045,False,7,2dad7d6c-5ad3-461e-bee1-73817a36fab0,slip,0.05,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.4815049347970506,3.9467035796370973,18.752997941025157,1.573396007358677,2.6789997058607367,1.4815049347970506,1.573396007358677,hartmann_3
8,0.18086794982044554,0.5512748699142817,0.8962679658559118,2.8519055196589127,2.8519055196589127,2.8519055196589127,0.0,False,False,0.0,qnei,0.35318209999240935,False,7,2dad7d6c-5ad3-461e-bee1-73817a36fab0,slip,0.05,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.8519055196589127,0.2029954224968149,18.955993363521973,0.2029954224968149,2.3694991704402466,2.8519055196589127,0.2029954224968149,hartmann_3
9,0.28616634364362126,0.601976720360587,0.9197324926456187,2.5239510858384464,2.5239510858384464,2.5239510858384464,0.0,False,False,0.0,qnei,0.27984400000423193,False,7,2dad7d6c-5ad3-461e-bee1-73817a36fab0,slip,0.05,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.8519055196589127,0.5309498563172812,19.486943219839254,0.2029954224968149,2.165215913315473,2.8519055196589127,0.2029954224968149,hartmann_3
10,0.7319989732606986,0.5232376867247598,0.8854092338137481,2.725729965224492,2.725729965224492,2.725729965224492,0.0,False,False,0.0,qnei,0.40036490000784397,False,7,2dad7d6c-5ad3-461e-bee1-73817a36fab0,slip,0.05,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.8519055196589127,0.3291709769312354,19.81611419677049,0.2029954224968149,1.981611419677049,2.8519055196589127,0.2029954224968149,hartmann_3
