iteration,x0,x1,x2,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.3269722766055607,0.9872768433379255,0.31871083848551673,-0.5371018995290565,-0.5371018995290565,-0.5371018995290565,0.0,False,False,0.0,qnei,0.0,False,8,03a68ff8-3fc9-425c-a68c-ce0d18e4b117,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,-0.5371018995290565,3.592002841684784,3.592002841684784,3.592002841684784,3.592002841684784,-0.5371018995290565,3.592002841684784,hartmann_3
2,0.7885489358200289,0.8698965116962161,0.391084806539194,-0.6314564796850167,-0.6314564796850167,-0.6314564796850167,0.0,False,False,0.0,qnei,0.0,False,8,03a68ff8-3fc9-425c-a68c-ce0d18e4b117,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,-0.5371018995290565,3.686357421840744,7.278360263525528,3.592002841684784,3.639180131762764,-0.5371018995290565,3.592002841684784,hartmann_3
3,0.4378818731227988,0.37274890308935305,0.10695359647277436,-0.7389082132097465,-0.7389082132097465,-0.7389082132097465,0.0,False,False,0.0,qnei,0.0,False,8,03a68ff8-3fc9-425c-a68c-ce0d18e4b117,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,-0.5371018995290565,3.7938091553654743,11.072169418891002,3.592002841684784,3.690723139630334,-0.5371018995290565,3.592002841684784,hartmann_3
4,0.47896545416271696,0.24135214508468228,0.25714524855112975,-0.12261625756300014,-0.12261625756300014,-0.12261625756300014,0.0,False,False,0.0,qnei,0.0,False,8,03a68ff8-3fc9-425c-a68c-ce0d18e4b117,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,-0.12261625756300014,3.1775171997187277,14.24968661860973,3.1775171997187277,3.5624216546524323,-0.12261625756300014,3.1775171997187277,hartmann_3
5,0.1847315568344149,0.1938645489043107,0.813827670155021,0.26719788296726216,0.26719788296726216,0.26719788296726216,0.0,False,False,0.0,qnei,0.0,False,8,03a68ff8-3fc9-425c-a68c-ce0d18e4b117,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.26719788296726216,2.7877030591884653,17.037389677798195,2.7877030591884653,3.407477935559639,0.26719788296726216,2.7877030591884653,hartmann_3
6,0.16233568829269954,0.09144640257136563,0.7361667830160391,-0.45955368755572185,-0.45955368755572185,-0.45955368755572185,0.0,False,False,0.0,qnei,0.5931102000031387,False,8,03a68ff8-3fc9-425c-a68c-ce0d18e4b117,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.26719788296726216,3.5144546297114494,20.551844307509644,2.7877030591884653,3.4253073845849404,0.26719788296726216,2.7877030591884653,hartmann_3
7,0.1559855610691722,0.22372060841747463,1.0,-0.29896214872998256,-0.29896214872998256,-0.29896214872998256,0.0,False,False,0.0,qnei,0.3773485999990953,False,8,03a68ff8-3fc9-425c-a68c-ce0d18e4b117,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.26719788296726216,3.35386309088571,23.905707398395354,2.7877030591884653,3.4151010569136218,0.26719788296726216,2.7877030591884653,hartmann_3
8,0.2043273129960085,0.21806059061291125,0.7675669702989618,0.36868775342978827,0.36868775342978827,0.36868775342978827,0.0,False,False,0.0,qnei,0.3915041000000201,False,8,03a68ff8-3fc9-425c-a68c-ce0d18e4b117,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.36868775342978827,2.6862131887259393,26.591920587121294,2.6862131887259393,3.3239900733901617,0.36868775342978827,2.6862131887259393,hartmann_3
9,0.45234239331773224,0.21800111026187532,0.755814177952469,0.317732778316368,0.317732778316368,0.317732778316368,0.0,False,False,0.0,qnei,0.2745878999994602,False,8,03a68ff8-3fc9-425c-a68c-ce0d18e4b117,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.36868775342978827,2.7371681638393595,29.329088750960654,2.6862131887259393,3.2587876389956283,0.36868775342978827,2.6862131887259393,hartmann_3
10,0.0,0.2529444100581862,0.7806994270052189,0.6904745357256598,0.6904745357256598,0.6904745357256598,0.0,False,False,0.0,qnei,0.35636689999955706,False,8,03a68ff8-3fc9-425c-a68c-ce0d18e4b117,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.6904745357256598,2.3644264064300677,31.69351515739072,2.3644264064300677,3.169351515739072,0.6904745357256598,2.3644264064300677,hartmann_3
