dataset,acquisition,error_model,jitter_std,jitter_iteration,seed,ref,trt,delta,opt_z,share_removed
ackley,logei,gaussian,5.0,0,8,16.464031397089542,17.634629593713914,1.170598196624372,20.102447153853433,-0.07110033796651449
ackley,logei,gaussian,0.05,20,8,1.79951584272621,2.9847811121627537,1.1852652694365438,20.102447153853433,-0.6586578685747517
ackley,logei,gaussian,0.25,20,8,1.1872612526469322,1.6008429198113987,0.41358166716446654,20.102447153853433,-0.3483493344387425
ackley,logei,gaussian,1.0,20,8,0.9459131918398036,1.7272492788731846,0.781336087033381,20.102447153853433,-0.8260124647523737
ackley,logei,gaussian,5.0,20,8,3.0422097056388893,18.456972317584444,15.414762611945555,20.102447153853433,-5.06696253824104
ackley,logei,gaussian,0.05,0,9,2.5148219706146038,-2.68813144767571,-5.202953418290313,20.102447153853433,2.0689152071543067
ackley,logei,gaussian,0.25,0,9,-0.5122806382447389,-2.220150787351708,-1.7078701491069692,20.102447153853433,
ackley,logei,gaussian,1.0,0,9,14.605813939400292,12.46006687382967,-2.145747065570623,20.102447153853433,0.14691047513499456
ackley,logei,gaussian,5.0,0,9,16.915334990886766,14.431670758783246,-2.4836642321035196,20.102447153853433,0.14682914842902062
ackley,logei,gaussian,0.05,20,9,2.0216102732568637,0.5961185878115423,-1.4254916854453215,20.102447153853433,0.705126850759825
ackley,logei,gaussian,0.25,20,9,1.626315958083378,5.7757390709105305,4.149423112827153,20.102447153853433,-2.5514249504858024
ackley,logei,gaussian,1.0,20,9,1.559751355856438,-1.180012404973077,-2.739763760829515,20.102447153853433,1.756538790969762
ackley,logei,gaussian,5.0,20,9,14.146495523840828,14.915155423824848,0.7686598999840193,20.102447153853433,-0.05433571153283934
branin,logei,gaussian,0.05,0,10,0.0058256365914075,0.0047484533454756,-0.0010771832459318996,1.2500554659000687,0.1849039549635978
branin,logei,gaussian,0.25,0,10,0.2011278435859814,0.0514856422264507,-0.1496422013595307,1.2500554659000687,0.744015342140131
branin,logei,gaussian,1.0,0,10,0.9394507280292362,0.2776755508004325,-0.6617751772288037,1.2500554659000687,0.704427765591352
branin,logei,gaussian,5.0,0,10,0.0166440724144597,0.0166931610869255,4.908867246580101e-05,1.2500554659000687,-0.002949318606854545
branin,logei,gaussian,0.05,20,10,0.0053636536657815,0.0133360311847675,0.007972377518986,1.2500554659000687,-1.4863706748717531
branin,logei,gaussian,0.25,20,10,0.0743635932800711,0.2341270737217461,0.159763480441675,1.2500554659000687,-2.148409905906073
branin,logei,gaussian,1.0,20,10,0.3766964821780058,0.8354049441021515,0.4587084619241457,1.2500554659000687,-1.2177136862865252
branin,logei,gaussian,5.0,20,10,0.0017486049333631,0.3392952883692381,0.337546683435875,1.2500554659000687,-193.03770508451552
branin,logei,gaussian,0.05,0,11,0.0298393639035041,0.0054601825682363,-0.0243791813352678,1.2500554659000687,0.8170141097546956
branin,logei,gaussian,0.25,0,11,0.0386362454983417,0.0704905885792663,0.031854343080924594,1.2500554659000687,-0.8244678712969615
branin,logei,gaussian,1.0,0,11,0.147165117466006,0.8511022849778744,0.7039371675118684,1.2500554659000687,-4.783315364624178
branin,logei,gaussian,5.0,0,11,1.3537802692040373,0.6212904902358055,-0.7324897789682318,1.2500554659000687,0.5410699177931609
branin,logei,gaussian,0.05,20,11,0.0243493336726008,0.0028396126284155,-0.0215097210441853,1.2500554659000687,0.8833802737028986
branin,logei,gaussian,0.25,20,11,0.0072722507366886,0.081223501333591,0.07395125059690241,1.2500554659000687,-10.168963265226456
branin,logei,gaussian,1.0,20,11,0.2258658459476245,0.0075357025191658,-0.2183301434284587,1.2500554659000687,0.9666363788312057
branin,logei,gaussian,5.0,20,11,2.416959501363434,0.0486254708226829,-2.368334030540751,1.2500554659000687,0.9798815533337432
branin,logei,gaussian,0.05,0,7,0.0006095248557164,0.0166306270365138,0.0160211021807974,1.2500554659000687,-26.284575650269634
branin,logei,gaussian,0.25,0,7,0.0159167820020566,0.0041209311895781,-0.011795850812478498,1.2500554659000687,0.741095204480049
branin,logei,gaussian,1.0,0,7,0.2771041628149058,0.5361907320609405,0.2590865692460347,1.2500554659000687,-0.9349789862922191
branin,logei,gaussian,5.0,0,7,1.2735417026060594,1.1617394708572235,-0.11180223174883586,1.2500554659000687,0.0877884340340438
branin,logei,gaussian,0.05,20,7,0.0141461607458798,0.0092189589426271,-0.0049272018032527,1.2500554659000687,0.3483066460055455
branin,logei,gaussian,0.25,20,7,0.0739791964111806,0.0794110912516775,0.005431894840496901,1.2500554659000687,-0.07342462616525491
branin,logei,gaussian,1.0,20,7,0.2987209794269032,0.5723405324879753,0.27361955306107216,1.2500554659000687,-0.9159703265100825
branin,logei,gaussian,5.0,20,7,1.6847420831408435,1.6843685919614484,-0.00037349117939511345,1.2500554659000687,0.00022169041963904235
branin,logei,gaussian,0.05,0,8,0.004105439044114,0.0241807522122416,0.0200753131681276,1.2500554659000687,-4.8899308825227195
branin,logei,gaussian,0.25,0,8,0.0289159571574439,0.0211011998499319,-0.007814757307512,1.2500554659000687,0.27025760430345047
branin,logei,gaussian,1.0,0,8,0.1051750520428378,0.9201295324643024,0.8149544804214646,1.2500554659000687,-7.748553146325364
branin,logei,gaussian,5.0,0,8,0.3032341474700367,0.3034426476957603,0.00020850022572360682,1.2500554659000687,-0.0006875882134751432
branin,logei,gaussian,0.05,20,8,0.018758797989517,6.692304656152892e-05,-0.01869187494295547,1.2500554659000687,0.996432444840073
branin,logei,gaussian,0.25,20,8,0.0064960382878203,0.0759345042328862,0.06943846594506589,1.2500554659000687,-10.689356014920516
branin,logei,gaussian,1.0,20,8,0.1328792444227483,0.5133740093846594,0.3804947649619111,1.2500554659000687,-2.863462737275862
branin,logei,gaussian,5.0,20,8,0.0744633776434974,0.871049468595079,0.7965860909515816,1.2500554659000687,-10.697689470458025
branin,logei,gaussian,0.05,0,9,0.008766503299243,0.0043837233025277,-0.0043827799967153,1.2500554659000687,0.49994619828566766
branin,logei,gaussian,0.25,0,9,0.0897543775310761,0.0387828100624312,-0.050971567468644896,1.2500554659000687,0.5679006291475506
branin,logei,gaussian,1.0,0,9,0.0677235890178883,0.2222476139377532,0.1545240249198649,1.2500554659000687,-2.2816868857769688
branin,logei,gaussian,5.0,0,9,0.2317861884171642,0.9804425831026904,0.7486563946855262,1.2500554659000687,-3.2299439401372325
branin,logei,gaussian,0.05,20,9,0.018084806186564,0.0124791043106012,-0.005605701875962798,1.2500554659000687,0.30996748420381315
branin,logei,gaussian,0.25,20,9,0.0407444629572704,0.0241309344802725,-0.0166135284769979,1.2500554659000687,0.407749354664973
branin,logei,gaussian,1.0,20,9,0.0897108498303288,0.1048145220330883,0.015103672202759502,1.2500554659000687,-0.16835948195034667
branin,logei,gaussian,5.0,20,9,1.4341616597487974,0.9725665610288622,-0.4615950987199352,1.2500554659000687,0.321857090225649
eggholder,logei,gaussian,0.05,0,10,0.5899352454730047,0.0140219196540427,-0.575913325818962,3.2050455310550587,0.9762314258019962
eggholder,logei,gaussian,0.25,0,10,0.6508829305893018,-0.4191069076526776,-1.0699898382419795,3.2050455310550587,1.643905206229979
eggholder,logei,gaussian,1.0,0,10,1.1327853899565157,1.140126643163419,0.007341253206903264,3.2050455310550587,-0.006480709648969851
eggholder,logei,gaussian,5.0,0,10,0.6526751801705868,0.0551642237608871,-0.5975109564096996,3.2050455310550587,0.9154798199213442
eggholder,logei,gaussian,0.05,20,10,-0.0018442262658564,0.0720331680630281,0.0738773943288845,3.2050455310550587,
eggholder,logei,gaussian,0.25,20,10,0.1016424218466837,0.1564793954757273,0.054836973629043606,3.2050455310550587,-0.5395087270919132
eggholder,logei,gaussian,1.0,20,10,0.490522844561025,0.3015602684003362,-0.18896257616068884,3.2050455310550587,0.38522686202269296
eggholder,logei,gaussian,5.0,20,10,2.5745791315337545,1.5443840776764213,-1.0301950538573332,3.2050455310550587,0.4001411497667251
eggholder,logei,gaussian,0.05,0,11,0.598115737900998,0.1015156205897671,-0.49660011731123094,3.2050455310550587,0.8302742861339484
eggholder,logei,gaussian,0.25,0,11,0.5808526366448916,-0.073517853827684,-0.6543704904725756,3.2050455310550587,1.1265688561772504
eggholder,logei,gaussian,1.0,0,11,1.1047175429809162,1.6776158534933776,0.5728983105124614,3.2050455310550587,-0.5185925707005434
eggholder,logei,gaussian,5.0,0,11,4.736284129481858,0.7459176207922906,-3.9903665086895668,3.2050455310550587,0.8425099507546029
eggholder,logei,gaussian,0.05,20,11,0.5247935312506486,0.2479879698299827,-0.2768055614206659,3.2050455310550587,0.527456123098552
eggholder,logei,gaussian,0.25,20,11,0.214768169019774,0.2668582116563622,0.0520900426365882,3.2050455310550587,-0.24254079584667032
eggholder,logei,gaussian,1.0,20,11,1.741553265181236,1.4360786891941828,-0.3054745759870532,3.2050455310550587,0.1754035217264881
eggholder,logei,gaussian,5.0,20,11,2.319827059647244,2.4985357007647564,0.17870864111751228,3.2050455310550587,-0.07703532915280631
eggholder,logei,gaussian,0.05,0,7,-0.5069400140660123,0.4735699372535085,0.9805099513195208,3.2050455310550587,
eggholder,logei,gaussian,0.25,0,7,0.0209721449814606,0.0125349547289692,-0.008437190252491398,3.2050455310550587,0.4023045930661783
eggholder,logei,gaussian,1.0,0,7,-0.6887211505952051,0.8364409232645378,1.525162073859743,3.2050455310550587,
eggholder,logei,gaussian,5.0,0,7,2.226864137274931,3.3168018409162587,1.0899377036413278,3.2050455310550587,-0.48944957413302803
eggholder,logei,gaussian,0.05,20,7,0.005224174378096,0.0024786562710329,-0.0027455181070630994,3.2050455310550587,0.5255410536398921
eggholder,logei,gaussian,0.25,20,7,-1.1713007952258951,0.0450287026822655,1.2163294979081607,3.2050455310550587,
eggholder,logei,gaussian,1.0,20,7,0.8582104848088681,-0.2087908695597656,-1.0670013543686336,3.2050455310550587,1.2432863187476269
eggholder,logei,gaussian,5.0,20,7,0.562306521698541,1.433030709607178,0.8707241879086369,3.2050455310550587,-1.5484867315400659
eggholder,logei,gaussian,0.05,0,8,0.3423058252308158,0.8632606713528128,0.520954846121997,3.2050455310550587,-1.5218988627223
eggholder,logei,gaussian,0.25,0,8,-0.1813545626719284,0.3356384071074156,0.5169929697793441,3.2050455310550587,
eggholder,logei,gaussian,1.0,0,8,0.6173511390923458,1.5117544113487311,0.8944032722563853,3.2050455310550587,-1.4487756085967094
eggholder,logei,gaussian,5.0,0,8,1.851508230362418,1.503802380789926,-0.34770584957249207,3.2050455310550587,0.1877960053704063
eggholder,logei,gaussian,0.05,20,8,0.0103823545422785,-0.0077571194442067,-0.0181394739864852,3.2050455310550587,1.7471445337970835
eggholder,logei,gaussian,0.25,20,8,0.3455175786887286,0.8757562929257243,0.5302387142369958,3.2050455310550587,-1.5346215270704922
eggholder,logei,gaussian,1.0,20,8,0.3137055291620108,0.7448850120358641,0.4311794828738533,3.2050455310550587,-1.3744720535390185
eggholder,logei,gaussian,5.0,20,8,0.0328079041124267,1.56875749932204,1.5359495952096132,3.2050455310550587,-46.81644977826667
eggholder,logei,gaussian,0.05,0,9,0.2451087813891992,-0.0954766977326287,-0.3405854791218279,3.2050455310550587,1.3895278544958565
eggholder,logei,gaussian,0.25,0,9,1.731340717950713,0.972128151806015,-0.759212566144698,3.2050455310550587,0.4385113561259817
eggholder,logei,gaussian,1.0,0,9,1.7352499985602945,1.631794079605202,-0.10345591895509254,3.2050455310550587,0.05962018097733934
eggholder,logei,gaussian,5.0,0,9,0.509086987293273,4.5244602842424735,4.015373296949201,3.2050455310550587,-7.887401165561592
eggholder,logei,gaussian,0.05,20,9,2.914555300839901e-05,0.2963624851214237,0.2963333395684153,3.2050455310550587,-10167.360333942524
eggholder,logei,gaussian,0.25,20,9,0.0038603480193551,0.2538388440638131,0.249978496044458,3.2050455310550587,-64.75543002628524
eggholder,logei,gaussian,1.0,20,9,0.2857686565083047,0.2853665717456986,-0.00040208476260605863,3.2050455310550587,0.0014070289146436155
eggholder,logei,gaussian,5.0,20,9,4.08456235953255,3.2787459613797383,-0.8058163981528121,3.2050455310550587,0.19728341183779408
griewank,logei,gaussian,0.05,0,10,0.0081035968957637,0.0133340948724267,0.005230497976662999,2.7538558156589708,-0.6454538699225445
griewank,logei,gaussian,0.25,0,10,0.1417815963570233,0.3557040559661617,0.21392245960913842,2.7538558156589708,-1.5088168359344443
griewank,logei,gaussian,1.0,0,10,0.6733315339875863,0.8221695226751873,0.148837988687601,2.7538558156589708,-0.22104710855610255
griewank,logei,gaussian,5.0,0,10,2.3197864189158297,3.5983987266845854,1.2786123077687557,2.7538558156589708,-0.5511767365059086
griewank,logei,gaussian,0.05,20,10,0.0157828131911035,0.0604998773756482,0.0447170641845447,2.7538558156589708,-2.8332758959442628
griewank,logei,gaussian,0.25,20,10,0.0471416397578412,0.321081118374774,0.2739394786169328,2.7538558156589708,-5.810987484188385
griewank,logei,gaussian,1.0,20,10,0.8328346633731969,0.7226660302682437,-0.11016863310495317,2.7538558156589708,0.13228151750881934
griewank,logei,gaussian,5.0,20,10,0.0043707448517698,0.9590071849584494,0.9546364401066796,2.7538558156589708,-218.41504651549923
griewank,logei,gaussian,0.05,0,11,0.0365315233758383,0.0418919446342221,0.005360421258383798,2.7538558156589708,-0.14673412885730208
griewank,logei,gaussian,0.25,0,11,0.0911880798551121,0.1777169025624849,0.0865288227073728,2.7538558156589708,-0.9489049757913277
griewank,logei,gaussian,1.0,0,11,0.2588656673471528,0.9104652247258674,0.6515995573787147,2.7538558156589708,-2.517133940766601
griewank,logei,gaussian,5.0,0,11,3.976961971865528,4.217110527713422,0.2401485558478944,2.7538558156589708,-0.060384926370126824
griewank,logei,gaussian,0.05,20,11,0.0127433315377221,0.0006923834211805,-0.0120509481165416,2.7538558156589708,0.945667000883486
griewank,logei,gaussian,0.25,20,11,0.0623034544438927,0.238513037923822,0.1762095834799293,2.7538558156589708,-2.8282474070296475
griewank,logei,gaussian,1.0,20,11,0.5597890852856993,0.5663501051286879,0.006561019842988625,2.7538558156589708,-0.0117205212024456
griewank,logei,gaussian,5.0,20,11,6.938617280948835,2.099304546163591,-4.839312734785244,2.7538558156589708,0.6974462690242922
griewank,logei,gaussian,0.05,0,7,0.0197239381194158,0.0368519699165661,0.0171280317971503,2.7538558156589708,-0.8683880315102921
griewank,logei,gaussian,0.25,0,7,0.0815780366928047,0.4123512837900321,0.33077324709722744,2.7538558156589708,-4.054685066065118
griewank,logei,gaussian,1.0,0,7,0.8083856218866878,1.734991436825217,0.9266058149385292,2.7538558156589708,-1.1462423252604714
griewank,logei,gaussian,5.0,0,7,2.9395889497037446,2.8757545429516416,-0.06383440675210306,2.7538558156589708,0.021715419347503095
griewank,logei,gaussian,0.05,20,7,0.0281062803802241,0.0810623262176469,0.052956045837422805,2.7538558156589708,-1.8841356850151998
griewank,logei,gaussian,0.25,20,7,0.2103345896713766,0.1357163846739167,-0.07461820499745991,2.7538558156589708,0.35475955292965455
griewank,logei,gaussian,1.0,20,7,0.2693453393952563,1.82944678533912,1.5601014459438638,2.7538558156589708,-5.792197665074357
griewank,logei,gaussian,5.0,20,7,0.5550321881980813,3.751130647598561,3.1960984594004795,2.7538558156589708,-5.7584019942638855
griewank,logei,gaussian,0.05,0,8,0.0369563303764329,0.0172632279245799,-0.019693102451853,2.7538558156589708,0.53287494324413
griewank,logei,gaussian,0.25,0,8,0.1294202579987772,0.697802340500994,0.5683820825022168,2.7538558156589708,-4.391755133941913
griewank,logei,gaussian,1.0,0,8,1.210356902883864,0.5666542143532861,-0.643702688530578,2.7538558156589708,0.5318288242061957
griewank,logei,gaussian,5.0,0,8,1.3347187877042423,1.0838255488883797,-0.2508932388158627,2.7538558156589708,0.1879746064318214
griewank,logei,gaussian,0.05,20,8,0.0318912358622022,0.0082672120503991,-0.023624023811803105,2.7538558156589708,0.7407685269357192
griewank,logei,gaussian,0.25,20,8,0.0633973808421727,0.3377248072560471,0.2743274264138744,2.7538558156589708,-4.3271097759828665
griewank,logei,gaussian,1.0,20,8,0.2821004098346696,0.5886869663012956,0.30658655646662597,2.7538558156589708,-1.0867994011292184
griewank,logei,gaussian,5.0,20,8,0.0352727221566905,4.361605682679615,4.326332960522924,2.7538558156589708,-122.65378728934617
griewank,logei,gaussian,0.05,0,9,0.069386942738705,0.0327234991194499,-0.036663443619255096,2.7538558156589708,0.5283911089341558
griewank,logei,gaussian,0.25,0,9,0.2918699573902601,0.1314254012785332,-0.16044455611172692,2.7538558156589708,0.549712473138152
griewank,logei,gaussian,1.0,0,9,3.319916257397488,0.258833271113255,-3.061082986284233,2.7538558156589708,0.9220362048179622
griewank,logei,gaussian,5.0,0,9,5.511932865687047,7.046494876047005,1.5345620103599575,2.7538558156589708,-0.2784072389402512
griewank,logei,gaussian,0.05,20,9,0.0105398773080742,0.0204255391789644,0.009885661870890199,2.7538558156589708,-0.9379295016382372
griewank,logei,gaussian,0.25,20,9,0.0989691962585737,0.0540896864060562,-0.0448795098525175,2.7538558156589708,0.45346947887969324
griewank,logei,gaussian,1.0,20,9,0.3268677876566732,0.364427257232975,0.037559469576301796,2.7538558156589708,-0.11490722241419671
griewank,logei,gaussian,5.0,20,9,1.2541981252305343,4.5332948406063736,3.2790967153758395,2.7538558156589708,-2.6144965850376374
hartmann_3,logei,gaussian,0.05,0,10,0.0216053092393631,0.037926094841251,0.0163207856018879,3.0549009421557276,-0.7554062485786026
hartmann_3,logei,gaussian,0.25,0,10,0.034517449423161,0.0573967817230626,0.0228793322999016,3.0549009421557276,-0.6628338038368995
hartmann_3,logei,gaussian,1.0,0,10,0.8264228290613644,1.3967476415955578,0.5703248125341933,3.0549009421557276,-0.6901126063784535
hartmann_3,logei,gaussian,5.0,0,10,2.596758518142947,2.745785809407694,0.1490272912647468,3.0549009421557276,-0.05738973809983783
hartmann_3,logei,gaussian,0.05,20,10,0.0270566858139292,0.0229498915422451,-0.004106794271684099,3.0549009421557276,0.1517848231644786
hartmann_3,logei,gaussian,0.25,20,10,0.2771404210858903,0.2836843849633715,0.006543963877481185,3.0549009421557276,-0.023612448346006953
hartmann_3,logei,gaussian,1.0,20,10,0.9705103827634218,2.2330681947967927,1.262557812033371,3.0549009421557276,-1.3009214887927074
hartmann_3,logei,gaussian,5.0,20,10,0.0132591585670369,0.0446450014284649,0.031385842861427996,3.0549009421557276,-2.36710668348557
hartmann_3,logei,gaussian,0.05,0,11,0.0519301316093937,-0.0057957993266533,-0.057725930936047,3.0549009421557276,1.111607637936448
hartmann_3,logei,gaussian,0.25,0,11,0.1480218114894858,0.4169772619262444,0.2689554504367586,3.0549009421557276,-1.8169987769394575
hartmann_3,logei,gaussian,1.0,0,11,0.1316974980330597,0.6384864985552472,0.5067890005221876,3.0549009421557276,-3.8481292969967402
hartmann_3,logei,gaussian,5.0,0,11,3.871677964204281,2.5322952543122064,-1.3393827098920745,3.0549009421557276,0.34594372834605025
hartmann_3,logei,gaussian,0.05,20,11,0.0056427771616633,0.0048167353861189,-0.0008260417755444,3.0549009421557276,0.1463892250001435
hartmann_3,logei,gaussian,0.25,20,11,0.0735069579362513,0.003585697855251,-0.0699212600810003,3.0549009421557276,0.9512196130009803
hartmann_3,logei,gaussian,1.0,20,11,0.4099333064453053,0.6270687557576755,0.21713544931237022,3.0549009421557276,-0.5296848192093442
hartmann_3,logei,gaussian,5.0,20,11,3.626621099014568,3.938323169145135,0.3117020701305666,3.0549009421557276,-0.08594834189192335
hartmann_3,logei,gaussian,0.05,0,7,0.0192845604329865,0.007422206847636,-0.0118623535853505,3.0549009421557276,0.6151218030907142
hartmann_3,logei,gaussian,0.25,0,7,0.051464526316757,0.2055476509707983,0.1540831246540413,3.0549009421557276,-2.9939676060687144
hartmann_3,logei,gaussian,1.0,0,7,1.7211302734457798,1.877818899047752,0.15668862560197216,3.0549009421557276,-0.09103821367819798
hartmann_3,logei,gaussian,5.0,0,7,2.3715712860846785,1.877818899047752,-0.4937523870369265,3.0549009421557276,0.20819630847027248
hartmann_3,logei,gaussian,0.05,20,7,0.0106778913420333,0.0116890512464143,0.001011159904381,3.0549009421557276,-0.09469659055253632
hartmann_3,logei,gaussian,0.25,20,7,0.0248225720235946,0.045008531988644,0.020185959965049398,3.0549009421557276,-0.8132098456945573
hartmann_3,logei,gaussian,1.0,20,7,1.0733584928085411,1.189283778631884,0.11592528582334283,3.0549009421557276,-0.10800239304951487
hartmann_3,logei,gaussian,5.0,20,7,3.945913686981571,0.1639029722620937,-3.7820107147194775,3.0549009421557276,0.9584626058084227
hartmann_3,logei,gaussian,0.05,0,8,0.017826195181025,0.0274417500139528,0.009615554832927801,3.0549009421557276,-0.5394058987507906
hartmann_3,logei,gaussian,0.25,0,8,0.0124565092882767,0.0795747973302928,0.0671182880420161,3.0549009421557276,-5.388210010422719
hartmann_3,logei,gaussian,1.0,0,8,1.522147516331174,0.4034463910347239,-1.11870112529645,3.0549009421557276,0.7349492170068055
hartmann_3,logei,gaussian,5.0,0,8,3.9459228547470415,2.770254162695668,-1.1756686920513735,3.0549009421557276,0.29794517919604413
hartmann_3,logei,gaussian,0.05,20,8,0.0110957056674499,0.0168107893906022,0.0057150837231522995,3.0549009421557276,-0.5150716767765329
hartmann_3,logei,gaussian,0.25,20,8,0.336658957776637,0.2400803733292509,-0.09657858444738612,3.0549009421557276,0.28687365126183006
hartmann_3,logei,gaussian,1.0,20,8,0.4433097905119783,0.0472157224847964,-0.3960940680271819,3.0549009421557276,0.8934927143606123
hartmann_3,logei,gaussian,5.0,20,8,0.6059466431733882,3.96103669252673,3.355090049353342,3.0549009421557276,-5.5369397407377035
hartmann_3,logei,gaussian,0.05,0,9,0.041722190217242,0.0283831651867956,-0.0133390250304464,3.0549009421557276,0.3197105655525714
hartmann_3,logei,gaussian,0.25,0,9,0.0519372730623671,0.0571739673950455,0.005236694332678406,3.0549009421557276,-0.1008272869157012
hartmann_3,logei,gaussian,1.0,0,9,2.9052130408429115,0.9321868360383362,-1.9730262048045755,3.0549009421557276,0.6791330539505379
hartmann_3,logei,gaussian,5.0,0,9,2.908233303688437,3.9317255025746034,1.0234921988861663,3.0549009421557276,-0.351929192746709
hartmann_3,logei,gaussian,0.05,20,9,0.0104872040000065,0.0100745784229046,-0.0004126255771019008,3.0549009421557276,0.03934562320916468
hartmann_3,logei,gaussian,0.25,20,9,0.0152248653779612,0.0467831667284448,0.0315583013504836,3.0549009421557276,-2.0728131623525496
hartmann_3,logei,gaussian,1.0,20,9,0.191506938445079,0.4679799149464175,0.2764729765013385,3.0549009421557276,-1.443670807680038
hartmann_3,logei,gaussian,5.0,20,9,4.040977190444722,3.3344080292929035,-0.7065691611518186,3.0549009421557276,0.17485106395120698
hartmann_6,logei,gaussian,0.05,0,10,-0.0135566558408769,-0.0315040609097901,-0.017947405068913198,7.967163963291937,
hartmann_6,logei,gaussian,0.25,0,10,0.0443428540815614,-0.07033527646204,-0.1146781305436014,7.967163963291937,2.586169359614738
hartmann_6,logei,gaussian,1.0,0,10,2.269579297291396,1.1646871604464504,-1.1048921368449458,7.967163963291937,0.4868268485545171
hartmann_6,logei,gaussian,5.0,0,10,8.56834025511413,8.501224976023124,-0.06711527909100568,7.967163963291937,0.00783293812952246
hartmann_6,logei,gaussian,0.05,20,10,0.0230929529144959,-0.0098176641914609,-0.0329106171059568,7.967163963291937,1.425136803760517
hartmann_6,logei,gaussian,0.25,20,10,0.1274772154550892,0.4011593553709379,0.27368213991584867,7.967163963291937,-2.146910245401996
hartmann_6,logei,gaussian,1.0,20,10,0.7727707277167407,1.3593774096851376,0.5866066819683969,7.967163963291937,-0.7590953706303143
hartmann_6,logei,gaussian,5.0,20,10,0.3649157215690071,3.135557102665401,2.770641381096394,7.967163963291937,-7.592551423061815
hartmann_6,logei,gaussian,0.05,0,11,0.0488678452522819,4.341988398045905,4.293120552793623,7.967163963291937,-87.85164417686607
hartmann_6,logei,gaussian,0.25,0,11,1.8635289816412923,0.0897109004614727,-1.7738180811798197,7.967163963291937,0.9518596698279088
hartmann_6,logei,gaussian,1.0,0,11,5.350936927337823,3.925733831151139,-1.4252030961866842,7.967163963291937,0.26634645774001775
hartmann_6,logei,gaussian,5.0,0,11,8.593002710724042,8.63104173249423,0.0380390217701887,7.967163963291937,-0.0044267438345755306
hartmann_6,logei,gaussian,0.05,20,11,0.0024571617605619,0.0815361795703842,0.0790790178098223,7.967163963291937,-32.183073609178514
hartmann_6,logei,gaussian,0.25,20,11,0.020192161925931,0.3067515150773764,0.28655935315144543,7.967163963291937,-14.191613270664332
