error_model,jitter_std,jitter_iteration,n_benchmarks,mean_reference,mean_treatment,mean_delta,median_delta,share_removed,cohens_dz,wilcoxon_p,wilcoxon_p_fdr
gaussian,0.05,0,20,0.17106963770135947,0.04802987041736907,-0.12303976728399042,0.0033203762143052804,0.7192379018115651,-0.08508698895221378,0.28597919066405664,0.45756670506249064
gaussian,0.05,20,20,-0.0519064733938127,0.08282122217695767,0.1347276955707704,0.0,,0.25875414059026103,0.7112498505312588,0.8128569720357243
gaussian,0.25,0,20,0.188564587819087,0.6012528996774792,0.41268831185839205,0.056967145971121264,-2.188578017916781,0.26665534881270964,0.015755486091547432,0.031510972183094864
gaussian,0.25,20,20,0.21823214060822566,0.36165812855186,0.14342598794363443,0.04835353620839718,-0.657217527830217,0.4198963023938417,0.015755486091547432,0.031510972183094864
gaussian,1.0,0,20,1.7065766079512652,1.8844257317320543,0.17784912378078882,-0.08685446752922635,-0.1042139702092224,0.17963608584400487,0.8983173370361328,0.8983173370361328
gaussian,1.0,20,20,0.6302708916373402,1.6532209097782018,1.0229500181408617,0.21347356404296947,-1.6230323051781839,0.3730964022277263,0.0007076263427734375,0.0056610107421875
gaussian,5.0,0,20,4.193247425075738,4.274010808838256,0.08076338376251706,0.1879538450489572,-0.019260343017097004,0.09045106496381239,0.47490501403808594,0.6332066853841146
gaussian,5.0,20,20,2.3873486024137764,3.7442938508508425,1.3569452484370665,0.3654370736094961,-0.5683900738522643,0.45320442909421077,0.0042209625244140625,0.01688385009765625
