run_id,dataset,objective,acquisition,seed,oracle_model,baseline,variant,error_model,jitter_std,jitter_iteration,n_iterations,acq_opt_failures,response_start_iteration,response_end_iteration,response_l2,final_best_true,final_simple_regret_true,final_cum_regret_true,final_avg_regret_true,auc_simple_regret_true,auc_simple_regret_true_postonset_per_iter,final_inference_simple_regret_true,auc_inference_simple_regret_true,param_columns,response_x0,response_x1,response_x2
963f451b-c6b4-46cf-8319-5727b722509e,hartmann_3,value,logei,10,exact,True,,none,0.0,0,50,0,1,2,1.1061137750945342,3.0527525096312957,0.0021484325244323,58.96027839413499,1.1792055678826998,16.278784004873337,0.33222008173210893,0.0021484325244323,16.278784004873337,"x0,x1,x2",-0.806719586546955,0.30512280635741806,-0.6925252812540241
a5b39d82-8a6e-41cb-832f-5354a859a1ab,hartmann_3,value,logei,10,exact,False,sp0.05-20,spike,0.25,0,50,0,1,2,1.1061137750945342,3.044049880736976,0.0108510614187515,36.55158549114356,0.7310317098228712,18.10062124759528,0.3694004336243935,0.0647421382314203,20.517576792805198,"x0,x1,x2",-0.806719586546955,0.30512280635741806,-0.6925252812540241
d6831254-445a-4be8-b19e-348b93df720a,hartmann_3,value,logei,10,exact,False,sp0.05-5,spike,0.25,0,50,0,1,2,1.1061137750945342,3.041165337070608,0.0137356050851198,35.55956611424117,0.7111913222848234,18.616129117627363,0.3799210024005584,0.0647421382314203,20.517576792805198,"x0,x1,x2",-0.806719586546955,0.30512280635741806,-0.6925252812540241
fdf99713-58a5-4f22-ac9a-ed713efe7ed1,hartmann_3,value,logei,10,exact,False,sp0.15-20,spike,0.25,0,50,0,1,2,1.1061137750945342,2.2468142017221364,0.8080867404335912,172.70169448942045,3.454033889788409,49.33806634577749,1.0068993131791324,3.271248984521581,134.31716376681314,"x0,x1,x2",-0.806719586546955,0.30512280635741806,-0.6925252812540241
b960b990-fcb4-47c0-89e0-31c5738b1c80,hartmann_3,value,logei,10,exact,False,sp0.15-5,spike,0.25,0,50,0,1,2,1.1061137750945342,2.9869791996827333,0.0679217424729943,50.097891873995465,1.0019578374799094,22.89174718066033,0.46717851389102716,0.5013887674155777,37.36170382460648,"x0,x1,x2",-0.806719586546955,0.30512280635741806,-0.6925252812540241
7c28d5c2-f94f-4a6f-9024-7c600a733992,hartmann_3,value,logei,11,exact,True,,none,0.0,0,50,0,1,2,0.4900668224773924,3.0439590462975854,0.0109418958581422,76.05092383465293,1.5210184766930588,26.26736849355106,0.5360687447663481,0.0109418958581422,26.26736849355106,"x0,x1,x2",-0.09988119439725508,-0.35135177786265903,0.32671266533701215
aecd48f9-48a4-4363-b902-5b59a81075d0,hartmann_3,value,logei,11,exact,False,sp0.05-20,spike,0.25,0,50,0,1,2,0.4900668224773924,2.2150235068956587,0.8398774352600689,113.26687578294327,2.265337515658865,63.68565034978906,1.2997071499956951,1.4007339751238566,79.55612431751231,"x0,x1,x2",-0.09988119439725508,-0.35135177786265903,0.32671266533701215
1ce20db9-dfd2-46c9-897c-dcc27d270d0e,hartmann_3,value,logei,11,exact,False,sp0.05-5,spike,0.25,0,50,0,1,2,0.4900668224773924,3.045779710766019,0.0091212313897086,52.83838318240596,1.0567676636481194,36.16868270832553,0.7381363818025618,1.4007339751238566,79.55612431751231,"x0,x1,x2",-0.09988119439725508,-0.35135177786265903,0.32671266533701215
ef9f4c51-a604-47b1-90dc-d66e55a308b7,hartmann_3,value,logei,11,exact,False,sp0.15-20,spike,0.25,0,50,0,1,2,0.4900668224773924,1.9327997017243537,1.122101240431374,177.27439098473886,3.545487819694777,68.9745564924178,1.407644010049343,4.041977135092582,140.2733747560454,"x0,x1,x2",-0.09988119439725508,-0.35135177786265903,0.32671266533701215
76811432-1606-4ac8-a28b-018f8d057ec7,hartmann_3,value,logei,11,exact,False,sp0.15-5,spike,0.25,0,50,0,1,2,0.4900668224773924,2.645385102903107,0.4095158392526206,93.7194016256086,1.874388032512172,44.08251651861228,0.8996431942573935,1.2334840682660442,57.00363774913816,"x0,x1,x2",-0.09988119439725508,-0.35135177786265903,0.32671266533701215
622179b5-c270-4d27-a8b7-398daf73135e,hartmann_3,value,logei,12,exact,True,,none,0.0,0,50,0,1,2,0.6025466085371969,3.0464245791873727,0.0084763629683548,82.86221917645595,1.657244383529119,46.7663102528132,0.9544144949553715,0.0084763629683548,46.7663102528132,"x0,x1,x2",-0.07153304769033852,-0.5968637022634671,0.04122086205014461
22a2f557-fd48-4651-b77f-107934ffb515,hartmann_3,value,logei,12,exact,False,sp0.15-20,spike,0.25,0,50,0,1,2,0.6025466085371969,1.476978420773841,1.5779225213818866,183.3006442290424,3.666012884580848,94.54177147106834,1.9294239075728234,3.720756739020508,181.51293018225874,"x0,x1,x2",-0.07153304769033852,-0.5968637022634671,0.04122086205014461
51ccb48a-6082-4a45-901f-271443d2ab9f,hartmann_3,value,logei,13,exact,True,,none,0.0,0,50,0,1,2,0.9938922013118744,3.052549536553136,0.0023514056025919,67.3847791685905,1.34769558337181,10.27560025910844,0.20970612773690694,0.0023514056025919,10.27560025910844,"x0,x1,x2",-0.6033512256001099,-0.7781030572136376,0.13544238166172107
1010e4d4-5f81-47fc-95c4-bcc982a28d7d,hartmann_3,value,logei,13,exact,False,sp0.15-20,spike,0.25,0,50,0,1,2,0.9938922013118744,2.5094502825369123,0.5454506596188153,177.95810336799474,3.5591620673598947,33.372157724578706,0.681064443358749,3.953571616937826,163.0267433364035,"x0,x1,x2",-0.6033512256001099,-0.7781030572136376,0.13544238166172107
0b147acb-c5a8-44a0-84e1-94b636949dea,hartmann_3,value,logei,14,exact,True,,none,0.0,0,50,0,1,2,0.3213855131341884,3.050859263089325,0.0040416790664026,81.87529561658425,1.637505912331685,18.61440856909326,0.3798858891651686,0.0040416790664026,18.61440856909326,"x0,x1,x2",0.02913546776348297,0.28037081395390806,-0.15437609676874098
abe6c312-7dde-40d1-a5ca-d064db7745fb,hartmann_3,value,logei,14,exact,False,sp0.15-20,spike,0.25,0,50,0,1,2,0.3213855131341884,1.5410819211388422,1.5138190210168854,169.11616988379652,3.3823233976759304,79.19489896476368,1.61622242785232,2.6255727004475524,125.33267666113633,"x0,x1,x2",0.02913546776348297,0.28037081395390806,-0.15437609676874098
d0f5dee1-466e-4203-b8f7-5795ccedcde1,hartmann_3,value,logei,15,exact,True,,none,0.0,0,50,0,1,2,0.7202030189766977,3.0533511610440955,0.001549781111632,64.64463018319228,1.2928926036638455,20.41240752532424,0.41657974541478043,0.001549781111632,20.41240752532424,"x0,x1,x2",-0.6479051922747335,-0.2442198543023265,-0.19816133106925918
a7e1fd49-8c3f-42d4-a383-db4b0f5a2d36,hartmann_3,value,logei,15,exact,False,sp0.15-20,spike,0.25,0,50,0,1,2,0.7202030189766977,1.2026940897365384,1.8522068524191893,184.7765357341284,3.695530714682568,95.49319094235825,1.948840631476699,3.691891765268929,178.25790589391656,"x0,x1,x2",-0.6479051922747335,-0.2442198543023265,-0.19816133106925918
f8e4638a-f241-4567-ac3a-f26bd13d79b7,hartmann_3,value,logei,16,exact,True,,none,0.0,0,50,0,1,2,0.2992081031540064,3.0458102565411176,0.00909068561461,82.10529446429567,1.6421058892859133,19.547623735305464,0.39893109663888704,0.00909068561461,19.547623735305464,"x0,x1,x2",-0.21883728844336958,0.1907648928904938,-0.072418822278814
1a75c8e9-0bb4-46ac-908a-82ab71e6a506,hartmann_3,value,logei,16,exact,False,sp0.15-20,spike,0.25,0,50,0,1,2,0.2992081031540064,2.7080833144418097,0.3468176277139179,145.4942901062553,2.909885802125106,37.594516851632235,0.767235037788413,2.31184837081605,88.28974063832948,"x0,x1,x2",-0.21883728844336958,0.1907648928904938,-0.072418822278814
e149e219-43b8-4464-8ac2-aeaa63e06ea8,hartmann_3,value,logei,7,exact,True,,none,0.0,0,50,0,1,2,0.7252271835108848,3.054122822855108,0.0007781193006195,64.77107557704251,1.2954215115408505,12.645474580933497,0.25807090981496933,0.0007781193006195,12.645474580933497,"x0,x1,x2",-0.39988827661407517,-0.5970475160583502,0.09786775515106838
27f398ae-3d5a-4213-af16-5b189e46f60b,hartmann_3,value,logei,7,exact,False,sp0.05-20,spike,0.25,0,50,0,1,2,0.7252271835108848,1.6907694745055872,1.3641314676501404,163.3147403077187,3.2662948061543737,72.55713365477503,1.4807578296892863,3.571284513752072,94.41534161651849,"x0,x1,x2",-0.39988827661407517,-0.5970475160583502,0.09786775515106838
f1979873-e2e7-4136-8675-ee8ea1794519,hartmann_3,value,logei,7,exact,False,sp0.05-5,spike,0.25,0,50,0,1,2,0.7252271835108848,3.0417068439435897,0.0131940982121379,116.09227431053522,2.3218454862107043,19.169317397380304,0.3912105591302103,3.4800241853504144,58.54708706894854,"x0,x1,x2",-0.39988827661407517,-0.5970475160583502,0.09786775515106838
48c41a47-64f6-4efd-9f9c-46f63de7cd54,hartmann_3,value,logei,7,exact,False,sp0.15-20,spike,0.25,0,50,0,1,2,0.7252271835108848,1.6198526822185122,1.4350482599372154,161.00109812140016,3.220021962428003,77.55109520509993,1.5826754123489781,3.5336621614226016,146.58469856858753,"x0,x1,x2",-0.39988827661407517,-0.5970475160583502,0.09786775515106838
47febf60-4b2c-47fb-b17c-12454e859dbc,hartmann_3,value,logei,7,exact,False,sp0.15-5,spike,0.25,0,50,0,1,2,0.7252271835108848,1.99294385771066,1.0619570844450676,113.91290692635798,2.27825813852716,80.93270821817725,1.651687922819944,1.4495233800430245,120.53296380134277,"x0,x1,x2",-0.39988827661407517,-0.5970475160583502,0.09786775515106838
2a121f53-39b3-4d6b-a58d-904d63e60580,hartmann_3,value,logei,8,exact,True,,none,0.0,0,50,0,1,2,0.48173555592227335,3.0543122128283064,0.0005887293274211,70.39974656926421,1.4079949313852842,35.74826265517527,0.7295563807178626,0.0005887293274211,35.74826265517527,"x0,x1,x2",0.4615766592144682,-0.11738033164170958,0.0723739680536773
d3d457c6-15f5-4e2b-b9c6-ccad8b3ed8aa,hartmann_3,value,logei,8,exact,False,sp0.05-20,spike,0.25,0,50,0,1,2,0.48173555592227335,2.9706257192553074,0.0842752229004202,118.22247651299055,2.364449530259811,45.480526181393735,0.9281740037019129,1.6519354455970223,94.33976708140119,"x0,x1,x2",0.4615766592144682,-0.11738033164170958,0.0723739680536773
11986307-3219-46fd-a2af-a9dd171e21d5,hartmann_3,value,logei,8,exact,False,sp0.05-5,spike,0.25,0,50,0,1,2,0.48173555592227335,3.043140160619481,0.0117607815362461,49.73939839406854,0.9947879678813708,38.95774734161867,0.7950560681962994,0.0181334601607248,62.85895769323862,"x0,x1,x2",0.4615766592144682,-0.11738033164170958,0.0723739680536773
32e0d6b4-91c8-4d1a-bcee-c9611be79407,hartmann_3,value,logei,8,exact,False,sp0.15-20,spike,0.25,0,50,0,1,2,0.48173555592227335,2.9322115650850664,0.1226893770706611,135.52961360508965,2.710592272101793,43.37964033089491,0.8852987822631614,1.6519354455970223,94.33976708140119,"x0,x1,x2",0.4615766592144682,-0.11738033164170958,0.0723739680536773
