run_id,dataset,objective,acquisition,seed,oracle_model,baseline,variant,error_model,jitter_std,jitter_iteration,n_iterations,acq_opt_failures,response_start_iteration,response_end_iteration,response_l2_jitter,final_best_true_jitter,final_simple_regret_true_jitter,final_cum_regret_true_jitter,final_avg_regret_true_jitter,auc_simple_regret_true_jitter,auc_simple_regret_true_postonset_per_iter_jitter,final_inference_simple_regret_true_jitter,auc_inference_simple_regret_true_jitter,param_columns,response_x0,response_x1,response_x2,response_x3,response_x4,response_x5,response_x6,response_x7,response_x8,response_x9,response_x10,response_l2_baseline,final_best_true_baseline,final_simple_regret_true_baseline,final_cum_regret_true_baseline,final_avg_regret_true_baseline,auc_simple_regret_true_baseline,auc_simple_regret_true_postonset_per_iter_baseline,final_inference_simple_regret_true_baseline,auc_inference_simple_regret_true_baseline,response_l2_excess,final_best_true_excess,final_simple_regret_excess_true,final_cum_regret_excess_true,final_avg_regret_excess_true,auc_simple_regret_excess_true,auc_simple_regret_excess_true_postonset_per_iter,final_inference_simple_regret_excess_true,auc_inference_simple_regret_excess_true
fe9f2bdd-82dd-44f6-bac6-717419faea09,levy_10,value,logei,10,exact,False,sp0.05-20_relevancepursuit,spike,0.25,0,50,0,1,2,31.125862049461226,2.094109106808755,0.5303712249698571,94.8665752207387,1.8973315044147736,45.141014732758364,0.9212451986277217,0.9839845555694386,54.93229425692279,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",-12.355727943147988,7.361574757307334,-1.502860411321075,13.556436278855504,8.41267708830033,0.18150181831441348,1.1308746252561264,-14.047926608889131,9.620395174159006,-14.616231395576778,0.5581368704161598,31.125862049461226,2.478502798815853,0.1459775329627595,60.08561639725421,1.2017123279450843,31.95051659443687,0.6520513590701402,0.1459775329627595,31.95051659443687,0.0,-0.3843936920070976,0.3843936920070976,34.78095882348448,0.6956191764696893,13.190498138321495,0.26919383955758147,0.8380070226066791,22.981777662485918
0930a4e6-7dda-4996-86af-68fcfa40e9a2,levy_10,value,logei,10,exact,False,sp0.05-5_relevancepursuit,spike,0.25,0,50,0,1,2,31.125862049461226,2.171158790545931,0.4533215412326812,73.02930613766071,1.4605861227532142,43.25772544718788,0.8828107234119975,0.9839845555694386,54.93229425692279,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",-12.355727943147988,7.361574757307334,-1.502860411321075,13.556436278855504,8.41267708830033,0.18150181831441348,1.1308746252561264,-14.047926608889131,9.620395174159006,-14.616231395576778,0.5581368704161598,31.125862049461226,2.478502798815853,0.1459775329627595,60.08561639725421,1.2017123279450843,31.95051659443687,0.6520513590701402,0.1459775329627595,31.95051659443687,0.0,-0.3073440082699217,0.3073440082699217,12.943689740406498,0.2588737948081299,11.30720885275101,0.2307593643418573,0.8380070226066791,22.981777662485918
e75965f2-4419-4203-a9b0-c6b16fa81a34,levy_10,value,logei,10,exact,False,sp0.15-20_relevancepursuit,spike,0.25,0,50,0,1,2,31.125862049461226,2.568780104460064,0.0557002273185487,242.7894511248914,4.855789022497828,50.41364004198389,1.0288497967751815,2.313122985953576,105.30201234263667,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",-12.355727943147988,7.361574757307334,-1.502860411321075,13.556436278855504,8.41267708830033,0.18150181831441348,1.1308746252561264,-14.047926608889131,9.620395174159006,-14.616231395576778,0.5581368704161598,31.125862049461226,2.478502798815853,0.1459775329627595,60.08561639725421,1.2017123279450843,31.95051659443687,0.6520513590701402,0.1459775329627595,31.95051659443687,0.0,0.09027730564421121,-0.0902773056442108,182.70383472763717,3.654076694552744,18.46312344754702,0.3767984377050413,2.1671454529908165,73.3514957481998
c23c68dd-375a-4553-92e6-816fab6c34f2,levy_10,value,logei,10,exact,False,sp0.15-5_relevancepursuit,spike,0.25,0,50,0,1,2,31.125862049461226,2.551426952016496,0.0730533797621166,101.61902388436862,2.032380477687372,42.0476233877529,0.8581147630153653,2.1437254094211493,98.82620162495535,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",-12.355727943147988,7.361574757307334,-1.502860411321075,13.556436278855504,8.41267708830033,0.18150181831441348,1.1308746252561264,-14.047926608889131,9.620395174159006,-14.616231395576778,0.5581368704161598,31.125862049461226,2.478502798815853,0.1459775329627595,60.08561639725421,1.2017123279450843,31.95051659443687,0.6520513590701402,0.1459775329627595,31.95051659443687,0.0,0.07292415320064327,-0.07292415320064291,41.5334074871144,0.8306681497422879,10.09710679331603,0.20606340394522504,1.9977478764583898,66.87568503051847
56edb9ad-17ea-427a-99c2-351c008dfd34,levy_10,value,logei,11,exact,False,sp0.05-20_relevancepursuit,spike,0.25,0,50,0,1,2,26.46118990581866,2.3568051197592,0.2676752120194123,134.40425610479005,2.688085122095801,57.40379918957643,1.1715061059097231,3.775059879836108,145.70138669882047,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",7.656396380681262,3.271301801533685,-6.523790837244563,2.1855812899002167,12.802270198530717,-5.157008777157715,8.839234746579272,13.739249731407202,-7.985063688434973,7.180600930018455,-3.289673247994922,26.46118990581866,2.451365965524864,0.1731143662537482,68.24732557106356,1.364946511421271,39.381059474899324,0.803695091324476,0.1731143662537482,39.381059474899324,0.0,-0.09456084576566415,0.09456084576566409,66.1569305337265,1.32313861067453,18.02273971467711,0.3678110145852471,3.60194551358236,106.32032722392114
5139b571-2db6-4ef6-ba68-220b9df25048,levy_10,value,logei,11,exact,False,sp0.05-5_relevancepursuit,spike,0.25,0,50,0,1,2,26.46118990581866,2.2577371443146874,0.3667431874639248,107.4638381969893,2.149276763939786,51.53751069005632,1.051785932450129,3.775059879836108,145.70138669882047,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",7.656396380681262,3.271301801533685,-6.523790837244563,2.1855812899002167,12.802270198530717,-5.157008777157715,8.839234746579272,13.739249731407202,-7.985063688434973,7.180600930018455,-3.289673247994922,26.46118990581866,2.451365965524864,0.1731143662537482,68.24732557106356,1.364946511421271,39.381059474899324,0.803695091324476,0.1731143662537482,39.381059474899324,0.0,-0.19362882121017666,0.1936288212101766,39.216512625925745,0.784330252518515,12.156451215156999,0.24809084112565305,3.60194551358236,106.32032722392114
3be1e69c-98c2-4165-b0e7-a4a45e00d5c9,levy_10,value,logei,11,exact,False,sp0.15-20_relevancepursuit,spike,0.25,0,50,0,1,2,26.46118990581866,1.0711521180853574,1.553328213693255,355.5194073936651,7.110388147873302,77.93857088146345,1.5905830792135398,7.978642893431612,223.33958851590435,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",7.656396380681262,3.271301801533685,-6.523790837244563,2.1855812899002167,12.802270198530717,-5.157008777157715,8.839234746579272,13.739249731407202,-7.985063688434973,7.180600930018455,-3.289673247994922,26.46118990581866,2.451365965524864,0.1731143662537482,68.24732557106356,1.364946511421271,39.381059474899324,0.803695091324476,0.1731143662537482,39.381059474899324,0.0,-1.3802138474395067,1.3802138474395067,287.27208182260154,5.745441636452031,38.557511406564124,0.7868879878890638,7.805528527177864,183.95852904100502
f7c8421f-7924-4ee0-aa83-fa5bd4f4f914,levy_10,value,logei,11,exact,False,sp0.15-5_relevancepursuit,spike,0.25,0,50,0,1,2,26.46118990581866,1.9810135679514864,0.6434667638271261,149.13631534928737,2.9827263069857475,40.48048935443284,0.8261324358047518,3.164494524424738,69.50270793716243,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",7.656396380681262,3.271301801533685,-6.523790837244563,2.1855812899002167,12.802270198530717,-5.157008777157715,8.839234746579272,13.739249731407202,-7.985063688434973,7.180600930018455,-3.289673247994922,26.46118990581866,2.451365965524864,0.1731143662537482,68.24732557106356,1.364946511421271,39.381059474899324,0.803695091324476,0.1731143662537482,39.381059474899324,0.0,-0.47035239757337766,0.4703523975733779,80.88898977822382,1.6177797955644764,1.099429879533517,0.02243734448027579,2.99138015817099,30.121648462263103
77ef863a-34c1-452c-86e4-7ac695b18c7f,levy_10,value,logei,7,exact,False,sp0.05-20_relevancepursuit,spike,0.25,0,50,0,1,2,25.138189916473408,2.555981191300679,0.0684991404779333,149.87808070985403,2.9975616141970804,34.845915091632556,0.7111411243190318,1.6254551460554882,50.09016810333975,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",-6.9333970900778725,-12.846884266309017,-6.612187687250939,5.58682137934723,5.06662134326534,2.4389367607626156,15.747932292963567,-3.9809837788320728,3.8378143785967715,-5.052525092162437,-2.85640785922938,25.138189916473408,2.157041071229845,0.4674392605487671,100.1194371431801,2.002388742863602,42.51021638229438,0.8675554363733547,0.4674392605487671,42.51021638229438,0.0,0.3989401200708338,-0.3989401200708338,49.75864356667394,0.9951728713334784,-7.664301290661825,-0.156414312054323,1.158015885506721,7.579951721045369
5ec2a98b-e5e6-4572-a2b8-d2bc202de7c5,levy_10,value,logei,7,exact,False,sp0.05-5_relevancepursuit,spike,0.25,0,50,0,1,2,25.138189916473408,2.314453964773832,0.3100263670047809,85.02514619647279,1.7005029239294558,34.32461857981832,0.7005024199962923,0.8345407160378011,47.38733877954239,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",-6.9333970900778725,-12.846884266309017,-6.612187687250939,5.58682137934723,5.06662134326534,2.4389367607626156,15.747932292963567,-3.9809837788320728,3.8378143785967715,-5.052525092162437,-2.85640785922938,25.138189916473408,2.157041071229845,0.4674392605487671,100.1194371431801,2.002388742863602,42.51021638229438,0.8675554363733547,0.4674392605487671,42.51021638229438,0.0,0.1574128935439867,-0.1574128935439862,-15.094290946707304,-0.30188581893414623,-8.18559780247606,-0.1670530163770625,0.367101455489034,4.877122397248009
