iteration,x0,x1,x2,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.625095466604667,0.8972138009695755,0.7756856902451935,0.24904007775011222,1.4931542667244813,True,1.244114188974369,qnei,0.0,False,7,c7af8b57-77c0-4838-820d-af821b29cf12,gaussian,0.7071,0,exact,value,learned,0.49999040999999994,"x0,x1,x2",3.0549009421557276,0.24904007775011222,2.8058608644056156,2.8058608644056156,2.8058608644056156,2.8058608644056156,0.24904007775011222,2.8058608644056156,hartmann_3
2,0.22520718999059186,0.30016628491122543,0.8735534453962619,1.1754030797677335,0.9742256873640588,True,-0.20117739240367472,qnei,0.0,False,7,c7af8b57-77c0-4838-820d-af821b29cf12,gaussian,0.7071,0,exact,value,learned,0.49999040999999994,"x0,x1,x2",3.0549009421557276,1.1754030797677335,1.879497862387994,4.685358726793609,1.879497862387994,2.3426793633968046,0.24904007775011222,2.8058608644056156,hartmann_3
3,0.005265304565574724,0.8212284183827663,0.7970694287520462,1.1880648068824795,0.7327966145960207,True,-0.45526819228645876,qnei,0.0,False,7,c7af8b57-77c0-4838-820d-af821b29cf12,gaussian,0.7071,0,exact,value,learned,0.49999040999999994,"x0,x1,x2",3.0549009421557276,1.1880648068824795,1.866836135273248,6.552194862066857,1.866836135273248,2.184064954022286,0.24904007775011222,2.8058608644056156,hartmann_3
4,0.4679349528437208,0.3030324268193135,0.2784256121007733,-0.26232363504763334,0.42303692938507254,True,0.6853605644327059,qnei,0.0,False,7,c7af8b57-77c0-4838-820d-af821b29cf12,gaussian,0.7071,0,exact,value,learned,0.49999040999999994,"x0,x1,x2",3.0549009421557276,1.1880648068824795,3.317224577203361,9.869419439270217,1.866836135273248,2.4673548598175543,0.24904007775011222,2.8058608644056156,hartmann_3
5,0.2548695876541246,0.4450763058826466,0.5045482589579533,-0.3085779726034354,-0.6940671325544916,True,-0.3854891599510562,qnei,0.0,False,7,c7af8b57-77c0-4838-820d-af821b29cf12,gaussian,0.7071,0,exact,value,learned,0.49999040999999994,"x0,x1,x2",3.0549009421557276,1.1880648068824795,3.363478914759163,13.23289835402938,1.866836135273248,2.646579670805876,0.24904007775011222,2.8058608644056156,hartmann_3
6,0.7875213694102048,0.9985462456633847,0.8579490782051755,-0.39727425031767605,-0.21163427691526027,True,0.18563997340241578,qnei,0.3538870000047609,False,7,c7af8b57-77c0-4838-820d-af821b29cf12,gaussian,0.7071,0,exact,value,learned,0.49999040999999994,"x0,x1,x2",3.0549009421557276,1.1880648068824795,3.452175192473404,16.685073546502785,1.866836135273248,2.7808455910837977,0.24904007775011222,2.8058608644056156,hartmann_3
7,0.5722383310663776,0.8646861113697155,0.7492683824439673,0.49670433883002313,1.601670228396848,True,1.1049658895668248,qnei,0.3746145000332035,False,7,c7af8b57-77c0-4838-820d-af821b29cf12,gaussian,0.7071,0,exact,value,learned,0.49999040999999994,"x0,x1,x2",3.0549009421557276,1.1880648068824795,2.5581966033257046,19.24327014982849,1.866836135273248,2.7490385928326413,0.49670433883002313,2.5581966033257046,hartmann_3
8,0.5473937793513691,0.7496645953329433,0.8424603048393299,1.752109032356472,1.6083481230773966,True,-0.14376090927907548,qnei,0.4367315999697894,False,7,c7af8b57-77c0-4838-820d-af821b29cf12,gaussian,0.7071,0,exact,value,learned,0.49999040999999994,"x0,x1,x2",3.0549009421557276,1.752109032356472,1.3027919097992555,20.546062059627744,1.3027919097992555,2.568257757453468,1.752109032356472,1.3027919097992555,hartmann_3
9,0.5954234225580115,0.421674376158222,0.7561929826613386,1.7862997596147938,0.961239813462576,True,-0.8250599461522178,qnei,0.24944200000027195,False,7,c7af8b57-77c0-4838-820d-af821b29cf12,gaussian,0.7071,0,exact,value,learned,0.49999040999999994,"x0,x1,x2",3.0549009421557276,1.7862997596147938,1.2686011825409338,21.814663242168677,1.2686011825409338,2.423851471352075,1.752109032356472,1.3027919097992555,hartmann_3
10,0.5544318870794809,1.0,0.8534776774680515,-0.333295578291082,-0.7763739578899826,True,-0.4430783795989007,qnei,0.3105341999907978,False,7,c7af8b57-77c0-4838-820d-af821b29cf12,gaussian,0.7071,0,exact,value,learned,0.49999040999999994,"x0,x1,x2",3.0549009421557276,1.7862997596147938,3.3881965204468094,25.202859762615486,1.2686011825409338,2.5202859762615484,1.752109032356472,1.3027919097992555,hartmann_3
11,0.7766459431282521,0.8275475508062803,0.8085083332805575,0.7462434967000595,0.9106606861575284,True,0.16441718945746886,qnei,0.29641569999512285,False,7,c7af8b57-77c0-4838-820d-af821b29cf12,gaussian,0.7071,0,exact,value,learned,0.49999040999999994,"x0,x1,x2",3.0549009421557276,1.7862997596147938,2.308657445455668,27.511517208071155,1.2686011825409338,2.5010470189155596,1.752109032356472,1.3027919097992555,hartmann_3
12,0.5898251689840748,0.8899146667677625,0.6403034332126821,0.531970697380874,0.7423418662281878,True,0.21037116884731377,qnei,0.3380804000189528,False,7,c7af8b57-77c0-4838-820d-af821b29cf12,gaussian,0.7071,0,exact,value,learned,0.49999040999999994,"x0,x1,x2",3.0549009421557276,1.7862997596147938,2.5229302447748534,30.03444745284601,1.2686011825409338,2.502870621070501,1.752109032356472,1.3027919097992555,hartmann_3
13,0.4346110083270361,0.8428428060680521,0.8156558735907814,0.8827546661053839,1.2936027630028473,True,0.4108480968974634,qnei,0.3920730999670923,False,7,c7af8b57-77c0-4838-820d-af821b29cf12,gaussian,0.7071,0,exact,value,learned,0.49999040999999994,"x0,x1,x2",3.0549009421557276,1.7862997596147938,2.1721462760503436,32.20659372889635,1.2686011825409338,2.477430286838181,1.752109032356472,1.3027919097992555,hartmann_3
14,0.45534072137304504,0.7117465213245239,0.8509111883691233,2.1714867532398383,1.1712477358929687,True,-1.0002390173468696,qnei,0.24516710004536435,False,7,c7af8b57-77c0-4838-820d-af821b29cf12,gaussian,0.7071,0,exact,value,learned,0.49999040999999994,"x0,x1,x2",3.0549009421557276,2.1714867532398383,0.8834141889158893,33.090007917812244,0.8834141889158893,2.363571994129446,1.752109032356472,1.3027919097992555,hartmann_3
15,0.5621417583161303,0.798309534274538,0.7959785252446656,1.1239139774779854,1.6001899067706233,True,0.47627592929263796,qnei,0.3464673000271432,False,7,c7af8b57-77c0-4838-820d-af821b29cf12,gaussian,0.7071,0,exact,value,learned,0.49999040999999994,"x0,x1,x2",3.0549009421557276,2.1714867532398383,1.9309869646777422,35.02099488248999,0.8834141889158893,2.334732992165999,1.752109032356472,1.3027919097992555,hartmann_3
16,0.5625584334358208,0.7838380339935386,0.8891104584840742,1.3524738791348963,1.6166332530990466,True,0.26415937396415035,qnei,0.42670489998999983,False,7,c7af8b57-77c0-4838-820d-af821b29cf12,gaussian,0.7071,0,exact,value,learned,0.49999040999999994,"x0,x1,x2",3.0549009421557276,2.1714867532398383,1.7024270630208314,36.72342194551082,0.8834141889158893,2.2952138715944264,1.3524738791348963,1.7024270630208314,hartmann_3
