dataset,objective,acquisition,mean_rank_normalized,mean_rank_absolute,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_response_l2_excess,condition_wins,conditions
schwefel,value,qnei,0.44999999999999996,1.5375,0.15550056798652495,119.08565036887924,-2.4093847005166156,5,8
schwefel,value,logei,0.55,1.4625,0.17586141897102905,116.22317051118802,6.68345631958209,3,8
