dataset,objective,acquisition,mean_rank_normalized,mean_rank_absolute,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_response_l2_excess,condition_wins,conditions
branin,value,qnei,0.47500000000000003,1.51875,0.013391177284838764,4.045197183763057,-0.3025391499796465,7,16
branin,value,logei,0.525,1.48125,0.01874855888286101,4.296699147713915,0.0039033422871102563,9,16
